method,model_seed,source_split,source_index,geometry_id,geometry_partition,family_id,noise_level,field_rel_l2,audit_reprojection_rel_l2
locked_fno,20261301,test_family_ood,280,g_111010011,stress,2,0.02,0.6715607643127441,0.7258433699607849
locked_fno,20261301,test_family_ood,281,g_100011111,stress,2,0.05,0.6040671467781067,0.7678998708724976
locked_fno,20261301,test_family_ood,282,g_100011111,stress,2,0.02,0.5479703545570374,0.7678579688072205
locked_fno,20261301,test_family_ood,283,g_111000111,stress,2,0.05,0.5677908062934875,0.7352204322814941
locked_fno,20261301,test_family_ood,284,g_111000111,stress,2,0.02,0.5194963812828064,0.7395089864730835
locked_fno,20261301,test_family_ood,285,g_111000111,stress,2,0.05,0.6573238372802734,0.8034594655036926
locked_fno,20261301,test_family_ood,286,g_110001111,stress,2,0.02,0.6586678624153137,0.8981523513793945
locked_fno,20261301,test_family_ood,287,g_100011111,stress,2,0.05,0.502179741859436,0.6767125129699707
locked_fno,20261301,test_family_ood,288,g_111010011,stress,2,0.02,0.5775455236434937,0.5926107168197632
locked_fno,20261301,test_family_ood,289,g_111010011,stress,2,0.05,0.6355620622634888,0.6074349880218506
locked_fno,20261301,test_family_ood,290,g_110001111,stress,2,0.02,0.598068118095398,0.8002908229827881
locked_fno,20261301,test_family_ood,291,g_110001111,stress,2,0.05,0.6041317582130432,0.8741821646690369
locked_fno,20261301,test_family_ood,292,g_100011111,stress,2,0.02,0.628522515296936,0.7343652844429016
locked_fno,20261301,test_family_ood,293,g_111000111,stress,2,0.05,0.5918757915496826,0.7689234614372253
locked_fno,20261301,test_family_ood,294,g_111000111,stress,2,0.02,0.5664950609207153,0.738247275352478
locked_fno,20261301,test_family_ood,295,g_100011111,stress,2,0.05,0.541337251663208,0.6655260324478149
locked_fno,20261302,test_family_ood,264,g_100011111,stress,2,0.02,0.6252134442329407,0.7159593105316162
locked_fno,20261302,test_family_ood,265,g_111000111,stress,2,0.05,0.6419723629951477,0.7613411545753479
locked_fno,20261302,test_family_ood,266,g_111010011,stress,2,0.02,0.5290281772613525,0.600294291973114
locked_fno,20261302,test_family_ood,267,g_110001111,stress,2,0.05,0.7270519137382507,0.8690924048423767
locked_fno,20261302,test_family_ood,268,g_111000111,stress,2,0.02,0.568900465965271,0.7926585078239441
locked_fno,20261302,test_family_ood,269,g_111010011,stress,2,0.05,0.6645558476448059,0.7098103165626526
locked_fno,20261302,test_family_ood,270,g_110001111,stress,2,0.02,0.6019313931465149,0.877141535282135
locked_fno,20261302,test_family_ood,271,g_100011111,stress,2,0.05,0.6313612461090088,0.7048315405845642
locked_fno,20261302,test_family_ood,272,g_110001111,stress,2,0.02,0.5822141170501709,0.8605100512504578
locked_fno,20261302,test_family_ood,273,g_100011111,stress,2,0.05,0.6226557493209839,0.7317677140235901
locked_fno,20261302,test_family_ood,274,g_111010011,stress,2,0.02,0.6063424944877625,0.610203742980957
locked_fno,20261302,test_family_ood,275,g_111010011,stress,2,0.05,0.5160890221595764,0.5466169118881226
locked_fno,20261302,test_family_ood,276,g_111010011,stress,2,0.02,0.5598901510238647,0.7090614438056946
locked_fno,20261302,test_family_ood,277,g_111000111,stress,2,0.05,0.6696905493736267,0.7809648513793945
locked_fno,20261302,test_family_ood,278,g_110001111,stress,2,0.02,0.6374453902244568,0.8624764084815979
locked_fno,20261302,test_family_ood,279,g_110001111,stress,2,0.05,0.5924909114837646,0.8447641134262085
locked_fno,20261302,test_family_ood,280,g_111010011,stress,2,0.02,0.6715607643127441,0.7258433699607849
locked_fno,20261302,test_family_ood,281,g_100011111,stress,2,0.05,0.6040671467781067,0.7678998708724976
locked_fno,20261302,test_family_ood,282,g_100011111,stress,2,0.02,0.5479703545570374,0.7678579688072205
locked_fno,20261302,test_family_ood,283,g_111000111,stress,2,0.05,0.5677908062934875,0.7352204322814941
locked_fno,20261302,test_family_ood,284,g_111000111,stress,2,0.02,0.5194963812828064,0.7395089864730835
locked_fno,20261302,test_family_ood,285,g_111000111,stress,2,0.05,0.6573238372802734,0.8034594655036926
locked_fno,20261302,test_family_ood,286,g_110001111,stress,2,0.02,0.6586678624153137,0.8981523513793945
locked_fno,20261302,test_family_ood,287,g_100011111,stress,2,0.05,0.502179741859436,0.6767125129699707
locked_fno,20261302,test_family_ood,288,g_111010011,stress,2,0.02,0.5775455236434937,0.5926107168197632
locked_fno,20261302,test_family_ood,289,g_111010011,stress,2,0.05,0.6355620622634888,0.6074349880218506
locked_fno,20261302,test_family_ood,290,g_110001111,stress,2,0.02,0.598068118095398,0.8002908229827881
locked_fno,20261302,test_family_ood,291,g_110001111,stress,2,0.05,0.6041317582130432,0.8741821646690369
locked_fno,20261302,test_family_ood,292,g_100011111,stress,2,0.02,0.628522515296936,0.7343652844429016
locked_fno,20261302,test_family_ood,293,g_111000111,stress,2,0.05,0.5918757915496826,0.7689234614372253
locked_fno,20261302,test_family_ood,294,g_111000111,stress,2,0.02,0.5664950609207153,0.738247275352478
locked_fno,20261302,test_family_ood,295,g_100011111,stress,2,0.05,0.541337251663208,0.6655260324478149
locked_fno,20261303,test_family_ood,264,g_100011111,stress,2,0.02,0.6252134442329407,0.7159593105316162
locked_fno,20261303,test_family_ood,265,g_111000111,stress,2,0.05,0.6419723629951477,0.7613411545753479
locked_fno,20261303,test_family_ood,266,g_111010011,stress,2,0.02,0.5290281772613525,0.600294291973114
locked_fno,20261303,test_family_ood,267,g_110001111,stress,2,0.05,0.7270519137382507,0.8690924048423767
locked_fno,20261303,test_family_ood,268,g_111000111,stress,2,0.02,0.568900465965271,0.7926585078239441
locked_fno,20261303,test_family_ood,269,g_111010011,stress,2,0.05,0.6645558476448059,0.7098103165626526
locked_fno,20261303,test_family_ood,270,g_110001111,stress,2,0.02,0.6019313931465149,0.877141535282135
locked_fno,20261303,test_family_ood,271,g_100011111,stress,2,0.05,0.6313612461090088,0.7048315405845642
locked_fno,20261303,test_family_ood,272,g_110001111,stress,2,0.02,0.5822141170501709,0.8605100512504578
locked_fno,20261303,test_family_ood,273,g_100011111,stress,2,0.05,0.6226557493209839,0.7317677140235901
locked_fno,20261303,test_family_ood,274,g_111010011,stress,2,0.02,0.6063424944877625,0.610203742980957
locked_fno,20261303,test_family_ood,275,g_111010011,stress,2,0.05,0.5160890221595764,0.5466169118881226
locked_fno,20261303,test_family_ood,276,g_111010011,stress,2,0.02,0.5598901510238647,0.7090614438056946
locked_fno,20261303,test_family_ood,277,g_111000111,stress,2,0.05,0.6696905493736267,0.7809648513793945
locked_fno,20261303,test_family_ood,278,g_110001111,stress,2,0.02,0.6374453902244568,0.8624764084815979
locked_fno,20261303,test_family_ood,279,g_110001111,stress,2,0.05,0.5924909114837646,0.8447641134262085
locked_fno,20261303,test_family_ood,280,g_111010011,stress,2,0.02,0.6715607643127441,0.7258433699607849
locked_fno,20261303,test_family_ood,281,g_100011111,stress,2,0.05,0.6040671467781067,0.7678998708724976
locked_fno,20261303,test_family_ood,282,g_100011111,stress,2,0.02,0.5479703545570374,0.7678579688072205
locked_fno,20261303,test_family_ood,283,g_111000111,stress,2,0.05,0.5677908062934875,0.7352204322814941
locked_fno,20261303,test_family_ood,284,g_111000111,stress,2,0.02,0.5194963812828064,0.7395089864730835
locked_fno,20261303,test_family_ood,285,g_111000111,stress,2,0.05,0.6573238372802734,0.8034594655036926
locked_fno,20261303,test_family_ood,286,g_110001111,stress,2,0.02,0.6586678624153137,0.8981523513793945
locked_fno,20261303,test_family_ood,287,g_100011111,stress,2,0.05,0.502179741859436,0.6767125129699707
locked_fno,20261303,test_family_ood,288,g_111010011,stress,2,0.02,0.5775455236434937,0.5926107168197632
locked_fno,20261303,test_family_ood,289,g_111010011,stress,2,0.05,0.6355620622634888,0.6074349880218506
locked_fno,20261303,test_family_ood,290,g_110001111,stress,2,0.02,0.598068118095398,0.8002908229827881
locked_fno,20261303,test_family_ood,291,g_110001111,stress,2,0.05,0.6041317582130432,0.8741821646690369
locked_fno,20261303,test_family_ood,292,g_100011111,stress,2,0.02,0.628522515296936,0.7343652844429016
locked_fno,20261303,test_family_ood,293,g_111000111,stress,2,0.05,0.5918757915496826,0.7689234614372253
locked_fno,20261303,test_family_ood,294,g_111000111,stress,2,0.02,0.5664950609207153,0.738247275352478
locked_fno,20261303,test_family_ood,295,g_100011111,stress,2,0.05,0.541337251663208,0.6655260324478149
static,20261301,test_family_ood,264,g_100011111,stress,2,0.02,0.6277064681053162,0.7066329121589661
static,20261301,test_family_ood,265,g_111000111,stress,2,0.05,0.6392719745635986,0.7472293972969055
static,20261301,test_family_ood,266,g_111010011,stress,2,0.02,0.5311942100524902,0.5981950163841248
static,20261301,test_family_ood,267,g_110001111,stress,2,0.05,0.7332847118377686,0.8646664023399353
static,20261301,test_family_ood,268,g_111000111,stress,2,0.02,0.5635392069816589,0.7803840041160583
static,20261301,test_family_ood,269,g_111010011,stress,2,0.05,0.6665637493133545,0.7057508230209351
static,20261301,test_family_ood,270,g_110001111,stress,2,0.02,0.5991328358650208,0.8726096749305725
static,20261301,test_family_ood,271,g_100011111,stress,2,0.05,0.6374097466468811,0.6959956288337708
static,20261301,test_family_ood,272,g_110001111,stress,2,0.02,0.5810540914535522,0.8557011485099792
static,20261301,test_family_ood,273,g_100011111,stress,2,0.05,0.6280695199966431,0.7230843901634216
static,20261301,test_family_ood,274,g_111010011,stress,2,0.02,0.6075510382652283,0.595857560634613
static,20261301,test_family_ood,275,g_111010011,stress,2,0.05,0.5111259818077087,0.5306353569030762
static,20261301,test_family_ood,276,g_111010011,stress,2,0.02,0.5549060106277466,0.6976942420005798
static,20261301,test_family_ood,277,g_111000111,stress,2,0.05,0.6694322228431702,0.7688764929771423
static,20261301,test_family_ood,278,g_110001111,stress,2,0.02,0.6355318427085876,0.8561742305755615
static,20261301,test_family_ood,279,g_110001111,stress,2,0.05,0.5934402346611023,0.8402085304260254
static,20261301,test_family_ood,280,g_111010011,stress,2,0.02,0.6717560887336731,0.7178988456726074
static,20261301,test_family_ood,281,g_100011111,stress,2,0.05,0.6021919250488281,0.7619345188140869
static,20261301,test_family_ood,282,g_100011111,stress,2,0.02,0.5456290245056152,0.7600697875022888
static,20261301,test_family_ood,283,g_111000111,stress,2,0.05,0.562311053276062,0.7214968800544739
static,20261301,test_family_ood,284,g_111000111,stress,2,0.02,0.514697790145874,0.7260861396789551
static,20261301,test_family_ood,285,g_111000111,stress,2,0.05,0.6550132632255554,0.7922074198722839
static,20261301,test_family_ood,286,g_110001111,stress,2,0.02,0.6582300662994385,0.8943907022476196
static,20261301,test_family_ood,287,g_100011111,stress,2,0.05,0.5013573169708252,0.6662580966949463
static,20261301,test_family_ood,288,g_111010011,stress,2,0.02,0.5774220824241638,0.5790033340454102
static,20261301,test_family_ood,289,g_111010011,stress,2,0.05,0.6371729969978333,0.5940392017364502
static,20261301,test_family_ood,290,g_110001111,stress,2,0.02,0.5977072715759277,0.7908147573471069
static,20261301,test_family_ood,291,g_110001111,stress,2,0.05,0.6015562415122986,0.8687867522239685
static,20261301,test_family_ood,292,g_100011111,stress,2,0.02,0.6299139857292175,0.7255607843399048
static,20261301,test_family_ood,293,g_111000111,stress,2,0.05,0.5908389687538147,0.7573966383934021
static,20261301,test_family_ood,294,g_111000111,stress,2,0.02,0.5618883967399597,0.7233713865280151
static,20261301,test_family_ood,295,g_100011111,stress,2,0.05,0.5422886610031128,0.6557624340057373
k_cardinality,20261301,test_family_ood,264,g_100011111,stress,2,0.02,0.6277058720588684,0.7066331505775452
k_cardinality,20261301,test_family_ood,265,g_111000111,stress,2,0.05,0.63927161693573,0.7472297549247742
k_cardinality,20261301,test_family_ood,266,g_111010011,stress,2,0.02,0.5311936140060425,0.5981948375701904
k_cardinality,20261301,test_family_ood,267,g_110001111,stress,2,0.05,0.7332838773727417,0.8646665215492249
k_cardinality,20261301,test_family_ood,268,g_111000111,stress,2,0.02,0.5635391473770142,0.7803844213485718
k_cardinality,20261301,test_family_ood,269,g_111010011,stress,2,0.05,0.6665632128715515,0.7057508826255798
k_cardinality,20261301,test_family_ood,270,g_110001111,stress,2,0.02,0.5991325974464417,0.8726100325584412
k_cardinality,20261301,test_family_ood,271,g_100011111,stress,2,0.05,0.6374088525772095,0.6959959268569946
k_cardinality,20261301,test_family_ood,272,g_110001111,stress,2,0.02,0.5810537338256836,0.8557014465332031
k_cardinality,20261301,test_family_ood,273,g_100011111,stress,2,0.05,0.628068745136261,0.7230846285820007
k_cardinality,20261301,test_family_ood,274,g_111010011,stress,2,0.02,0.6075504422187805,0.595858097076416
k_cardinality,20261301,test_family_ood,275,g_111010011,stress,2,0.05,0.5111258625984192,0.5306357741355896
k_cardinality,20261301,test_family_ood,276,g_111010011,stress,2,0.02,0.554905891418457,0.6976945400238037
k_cardinality,20261301,test_family_ood,277,g_111000111,stress,2,0.05,0.669431746006012,0.7688767910003662
k_cardinality,20261301,test_family_ood,278,g_110001111,stress,2,0.02,0.6355316042900085,0.8561744093894958
k_cardinality,20261301,test_family_ood,279,g_110001111,stress,2,0.05,0.5934396982192993,0.840208888053894
k_cardinality,20261301,test_family_ood,280,g_111010011,stress,2,0.02,0.6717557311058044,0.7178992033004761
k_cardinality,20261301,test_family_ood,281,g_100011111,stress,2,0.05,0.6021915674209595,0.7619348764419556
k_cardinality,20261301,test_family_ood,282,g_100011111,stress,2,0.02,0.5456287264823914,0.7600699663162231
k_cardinality,20261301,test_family_ood,283,g_111000111,stress,2,0.05,0.5623109936714172,0.7214973568916321
k_cardinality,20261301,test_family_ood,284,g_111000111,stress,2,0.02,0.5146977305412292,0.7260866761207581
k_cardinality,20261301,test_family_ood,285,g_111000111,stress,2,0.05,0.6550129652023315,0.7922075986862183
k_cardinality,20261301,test_family_ood,286,g_110001111,stress,2,0.02,0.6582297086715698,0.894390881061554
k_cardinality,20261301,test_family_ood,287,g_100011111,stress,2,0.05,0.5013569593429565,0.6662585139274597
k_cardinality,20261301,test_family_ood,288,g_111010011,stress,2,0.02,0.5774216055870056,0.5790036916732788
k_cardinality,20261301,test_family_ood,289,g_111010011,stress,2,0.05,0.6371724605560303,0.5940396785736084
k_cardinality,20261301,test_family_ood,290,g_110001111,stress,2,0.02,0.5977068543434143,0.7908148765563965
k_cardinality,20261301,test_family_ood,291,g_110001111,stress,2,0.05,0.6015559434890747,0.8687869906425476
k_cardinality,20261301,test_family_ood,292,g_100011111,stress,2,0.02,0.6299133896827698,0.7255612015724182
k_cardinality,20261301,test_family_ood,293,g_111000111,stress,2,0.05,0.5908384919166565,0.7573969960212708
k_cardinality,20261301,test_family_ood,294,g_111000111,stress,2,0.02,0.5618882179260254,0.7233717441558838
k_cardinality,20261301,test_family_ood,295,g_100011111,stress,2,0.05,0.5422882437705994,0.6557626724243164
shuffled_geometry,20261301,test_family_ood,264,g_100011111,stress,2,0.02,0.6278630495071411,0.7066110968589783
shuffled_geometry,20261301,test_family_ood,265,g_111000111,stress,2,0.05,0.639234721660614,0.7472108602523804
shuffled_geometry,20261301,test_family_ood,266,g_111010011,stress,2,0.02,0.5314018130302429,0.5982432961463928
shuffled_geometry,20261301,test_family_ood,267,g_110001111,stress,2,0.05,0.733344316482544,0.8646398782730103
shuffled_geometry,20261301,test_family_ood,268,g_111000111,stress,2,0.02,0.5635332465171814,0.780393123626709
shuffled_geometry,20261301,test_family_ood,269,g_111010011,stress,2,0.05,0.6667481064796448,0.705767035484314
shuffled_geometry,20261301,test_family_ood,270,g_110001111,stress,2,0.02,0.5991427302360535,0.8725732564926147
shuffled_geometry,20261301,test_family_ood,271,g_100011111,stress,2,0.05,0.6376457214355469,0.6960192918777466
shuffled_geometry,20261301,test_family_ood,272,g_110001111,stress,2,0.02,0.5810684561729431,0.8556544780731201
shuffled_geometry,20261301,test_family_ood,273,g_100011111,stress,2,0.05,0.6283005475997925,0.7230620980262756
shuffled_geometry,20261301,test_family_ood,274,g_111010011,stress,2,0.02,0.6077657341957092,0.5958360433578491
shuffled_geometry,20261301,test_family_ood,275,g_111010011,stress,2,0.05,0.511141300201416,0.5305253863334656
shuffled_geometry,20261301,test_family_ood,276,g_111010011,stress,2,0.02,0.554919421672821,0.6976104974746704
shuffled_geometry,20261301,test_family_ood,277,g_111000111,stress,2,0.05,0.6693975925445557,0.7688766121864319
shuffled_geometry,20261301,test_family_ood,278,g_110001111,stress,2,0.02,0.6355409622192383,0.8561352491378784
shuffled_geometry,20261301,test_family_ood,279,g_110001111,stress,2,0.05,0.5934690833091736,0.8401747941970825
shuffled_geometry,20261301,test_family_ood,280,g_111010011,stress,2,0.02,0.671874463558197,0.7178449630737305
shuffled_geometry,20261301,test_family_ood,281,g_100011111,stress,2,0.05,0.6022524833679199,0.7618696689605713
shuffled_geometry,20261301,test_family_ood,282,g_100011111,stress,2,0.02,0.5456662774085999,0.7600085139274597
shuffled_geometry,20261301,test_family_ood,283,g_111000111,stress,2,0.05,0.5623108148574829,0.721527636051178
shuffled_geometry,20261301,test_family_ood,284,g_111000111,stress,2,0.02,0.5146965384483337,0.7261188626289368
shuffled_geometry,20261301,test_family_ood,285,g_111000111,stress,2,0.05,0.654975175857544,0.7921952605247498
shuffled_geometry,20261301,test_family_ood,286,g_110001111,stress,2,0.02,0.6582516431808472,0.8943775296211243
shuffled_geometry,20261301,test_family_ood,287,g_100011111,stress,2,0.05,0.5014286041259766,0.6661995053291321
shuffled_geometry,20261301,test_family_ood,288,g_111010011,stress,2,0.02,0.5775590538978577,0.578978419303894
shuffled_geometry,20261301,test_family_ood,289,g_111010011,stress,2,0.05,0.6373289823532104,0.5939788222312927
shuffled_geometry,20261301,test_family_ood,290,g_110001111,stress,2,0.02,0.5977292656898499,0.7907759547233582
shuffled_geometry,20261301,test_family_ood,291,g_110001111,stress,2,0.05,0.6015669703483582,0.8687548041343689
shuffled_geometry,20261301,test_family_ood,292,g_100011111,stress,2,0.02,0.6300380229949951,0.725503146648407
shuffled_geometry,20261301,test_family_ood,293,g_111000111,stress,2,0.05,0.5907952189445496,0.7573997974395752
shuffled_geometry,20261301,test_family_ood,294,g_111000111,stress,2,0.02,0.5618817806243896,0.7233837246894836
shuffled_geometry,20261301,test_family_ood,295,g_100011111,stress,2,0.05,0.5424014329910278,0.6557139754295349
correct_geometry,20261301,test_family_ood,264,g_100011111,stress,2,0.02,0.6278459429740906,0.7066064476966858
correct_geometry,20261301,test_family_ood,265,g_111000111,stress,2,0.05,0.6392917633056641,0.7472254037857056
correct_geometry,20261301,test_family_ood,266,g_111010011,stress,2,0.02,0.531141996383667,0.5981847047805786
correct_geometry,20261301,test_family_ood,267,g_110001111,stress,2,0.05,0.7334551811218262,0.8646434545516968
correct_geometry,20261301,test_family_ood,268,g_111000111,stress,2,0.02,0.5635420083999634,0.7803670763969421
correct_geometry,20261301,test_family_ood,269,g_111010011,stress,2,0.05,0.6665153503417969,0.7057453393936157
correct_geometry,20261301,test_family_ood,270,g_110001111,stress,2,0.02,0.5991562604904175,0.8725689053535461
correct_geometry,20261301,test_family_ood,271,g_100011111,stress,2,0.05,0.637620210647583,0.6959941387176514
correct_geometry,20261301,test_family_ood,272,g_110001111,stress,2,0.02,0.5811111330986023,0.8556753993034363
correct_geometry,20261301,test_family_ood,273,g_100011111,stress,2,0.05,0.6282815933227539,0.7230611443519592
correct_geometry,20261301,test_family_ood,274,g_111010011,stress,2,0.02,0.607494056224823,0.5958587527275085
correct_geometry,20261301,test_family_ood,275,g_111010011,stress,2,0.05,0.5111236572265625,0.5306634902954102
correct_geometry,20261301,test_family_ood,276,g_111010011,stress,2,0.02,0.5549027323722839,0.6977224349975586
correct_geometry,20261301,test_family_ood,277,g_111000111,stress,2,0.05,0.6694486141204834,0.7688682079315186
correct_geometry,20261301,test_family_ood,278,g_110001111,stress,2,0.02,0.6355658173561096,0.8561450242996216
correct_geometry,20261301,test_family_ood,279,g_110001111,stress,2,0.05,0.5935367345809937,0.84018474817276
correct_geometry,20261301,test_family_ood,280,g_111010011,stress,2,0.02,0.6717259883880615,0.7179174423217773
correct_geometry,20261301,test_family_ood,281,g_100011111,stress,2,0.05,0.6022362112998962,0.7618445754051208
correct_geometry,20261301,test_family_ood,282,g_100011111,stress,2,0.02,0.545658528804779,0.7600158452987671
correct_geometry,20261301,test_family_ood,283,g_111000111,stress,2,0.05,0.5623080730438232,0.7214639186859131
correct_geometry,20261301,test_family_ood,284,g_111000111,stress,2,0.02,0.514695942401886,0.7260591387748718
correct_geometry,20261301,test_family_ood,285,g_111000111,stress,2,0.05,0.6550301909446716,0.7922074794769287
correct_geometry,20261301,test_family_ood,286,g_110001111,stress,2,0.02,0.6582851409912109,0.894338071346283
correct_geometry,20261301,test_family_ood,287,g_100011111,stress,2,0.05,0.5014209151268005,0.6662068963050842
correct_geometry,20261301,test_family_ood,288,g_111010011,stress,2,0.02,0.5773869752883911,0.5790078639984131
correct_geometry,20261301,test_family_ood,289,g_111010011,stress,2,0.05,0.6371322870254517,0.5940526127815247
correct_geometry,20261301,test_family_ood,290,g_110001111,stress,2,0.02,0.5977932810783386,0.790795087814331
correct_geometry,20261301,test_family_ood,291,g_110001111,stress,2,0.05,0.6015780568122864,0.8687406778335571
correct_geometry,20261301,test_family_ood,292,g_100011111,stress,2,0.02,0.6300166249275208,0.7254982590675354
correct_geometry,20261301,test_family_ood,293,g_111000111,stress,2,0.05,0.5908580422401428,0.7573837041854858
correct_geometry,20261301,test_family_ood,294,g_111000111,stress,2,0.02,0.5618907809257507,0.7233505249023438
correct_geometry,20261301,test_family_ood,295,g_100011111,stress,2,0.05,0.542392373085022,0.6557188034057617
static,20261302,test_family_ood,264,g_100011111,stress,2,0.02,0.627296507358551,0.7052585482597351
static,20261302,test_family_ood,265,g_111000111,stress,2,0.05,0.6392442584037781,0.7450449466705322
static,20261302,test_family_ood,266,g_111010011,stress,2,0.02,0.5323882699012756,0.5980719327926636
static,20261302,test_family_ood,267,g_110001111,stress,2,0.05,0.733618974685669,0.863461971282959
static,20261302,test_family_ood,268,g_111000111,stress,2,0.02,0.5636640787124634,0.7792359590530396
static,20261302,test_family_ood,269,g_111010011,stress,2,0.05,0.6670776009559631,0.704816460609436
static,20261302,test_family_ood,270,g_110001111,stress,2,0.02,0.5989074110984802,0.8714274168014526
static,20261302,test_family_ood,271,g_100011111,stress,2,0.05,0.6374731659889221,0.6954005360603333
static,20261302,test_family_ood,272,g_110001111,stress,2,0.02,0.5805349349975586,0.8527454733848572
static,20261302,test_family_ood,273,g_100011111,stress,2,0.05,0.6275267601013184,0.7223899960517883
static,20261302,test_family_ood,274,g_111010011,stress,2,0.02,0.608155369758606,0.5963948369026184
static,20261302,test_family_ood,275,g_111010011,stress,2,0.05,0.5113603472709656,0.5305383801460266
static,20261302,test_family_ood,276,g_111010011,stress,2,0.02,0.5550755262374878,0.6969078779220581
static,20261302,test_family_ood,277,g_111000111,stress,2,0.05,0.669306218624115,0.7667258381843567
static,20261302,test_family_ood,278,g_110001111,stress,2,0.02,0.6348825693130493,0.8541683554649353
static,20261302,test_family_ood,279,g_110001111,stress,2,0.05,0.5935717225074768,0.8389376997947693
static,20261302,test_family_ood,280,g_111010011,stress,2,0.02,0.6718155741691589,0.7176756262779236
static,20261302,test_family_ood,281,g_100011111,stress,2,0.05,0.6026314496994019,0.7638790607452393
static,20261302,test_family_ood,282,g_100011111,stress,2,0.02,0.5450021624565125,0.7579258680343628
static,20261302,test_family_ood,283,g_111000111,stress,2,0.05,0.5630059242248535,0.7217427492141724
static,20261302,test_family_ood,284,g_111000111,stress,2,0.02,0.5148705840110779,0.7258548140525818
static,20261302,test_family_ood,285,g_111000111,stress,2,0.05,0.6557034254074097,0.7901417016983032
static,20261302,test_family_ood,286,g_110001111,stress,2,0.02,0.6587315797805786,0.8943663835525513
static,20261302,test_family_ood,287,g_100011111,stress,2,0.05,0.5008495450019836,0.6659026145935059
static,20261302,test_family_ood,288,g_111010011,stress,2,0.02,0.5772526264190674,0.5793907046318054
static,20261302,test_family_ood,289,g_111010011,stress,2,0.05,0.6374350190162659,0.5949722528457642
static,20261302,test_family_ood,290,g_110001111,stress,2,0.02,0.5973373055458069,0.7887678742408752
static,20261302,test_family_ood,291,g_110001111,stress,2,0.05,0.6010088324546814,0.8681221604347229
static,20261302,test_family_ood,292,g_100011111,stress,2,0.02,0.6292246580123901,0.7252730131149292
static,20261302,test_family_ood,293,g_111000111,stress,2,0.05,0.5914565920829773,0.7544598579406738
static,20261302,test_family_ood,294,g_111000111,stress,2,0.02,0.5618658661842346,0.7217874526977539
static,20261302,test_family_ood,295,g_100011111,stress,2,0.05,0.5416512489318848,0.6544631719589233
k_cardinality,20261302,test_family_ood,264,g_100011111,stress,2,0.02,0.627295970916748,0.7052574157714844
k_cardinality,20261302,test_family_ood,265,g_111000111,stress,2,0.05,0.6392432451248169,0.745042622089386
k_cardinality,20261302,test_family_ood,266,g_111010011,stress,2,0.02,0.5323880910873413,0.5980711579322815
k_cardinality,20261302,test_family_ood,267,g_110001111,stress,2,0.05,0.7336184978485107,0.863461971282959
k_cardinality,20261302,test_family_ood,268,g_111000111,stress,2,0.02,0.5636636018753052,0.779233992099762
k_cardinality,20261302,test_family_ood,269,g_111010011,stress,2,0.05,0.6670768857002258,0.7048150300979614
k_cardinality,20261302,test_family_ood,270,g_110001111,stress,2,0.02,0.5989059805870056,0.8714221715927124
k_cardinality,20261302,test_family_ood,271,g_100011111,stress,2,0.05,0.6374725699424744,0.6953992247581482
k_cardinality,20261302,test_family_ood,272,g_110001111,stress,2,0.02,0.5805336236953735,0.8527408242225647
k_cardinality,20261302,test_family_ood,273,g_100011111,stress,2,0.05,0.6275267004966736,0.7223896980285645
k_cardinality,20261302,test_family_ood,274,g_111010011,stress,2,0.02,0.6081544756889343,0.5963919758796692
k_cardinality,20261302,test_family_ood,275,g_111010011,stress,2,0.05,0.5113592743873596,0.530535101890564
k_cardinality,20261302,test_family_ood,276,g_111010011,stress,2,0.02,0.55507493019104,0.6969048976898193
k_cardinality,20261302,test_family_ood,277,g_111000111,stress,2,0.05,0.6693052053451538,0.7667213082313538
k_cardinality,20261302,test_family_ood,278,g_110001111,stress,2,0.02,0.6348814368247986,0.8541654944419861
k_cardinality,20261302,test_family_ood,279,g_110001111,stress,2,0.05,0.5935710072517395,0.8389365673065186
k_cardinality,20261302,test_family_ood,280,g_111010011,stress,2,0.02,0.671814501285553,0.7176728844642639
k_cardinality,20261302,test_family_ood,281,g_100011111,stress,2,0.05,0.6026302576065063,0.7638798952102661
k_cardinality,20261302,test_family_ood,282,g_100011111,stress,2,0.02,0.5450011491775513,0.7579225897789001
k_cardinality,20261302,test_family_ood,283,g_111000111,stress,2,0.05,0.5630056262016296,0.7217435836791992
k_cardinality,20261302,test_family_ood,284,g_111000111,stress,2,0.02,0.5148696303367615,0.7258523106575012
k_cardinality,20261302,test_family_ood,285,g_111000111,stress,2,0.05,0.6557023525238037,0.7901386618614197
k_cardinality,20261302,test_family_ood,286,g_110001111,stress,2,0.02,0.6587315797805786,0.8943691849708557
k_cardinality,20261302,test_family_ood,287,g_100011111,stress,2,0.05,0.5008487701416016,0.6658990383148193
k_cardinality,20261302,test_family_ood,288,g_111010011,stress,2,0.02,0.5772516131401062,0.579387903213501
k_cardinality,20261302,test_family_ood,289,g_111010011,stress,2,0.05,0.637434184551239,0.5949694514274597
k_cardinality,20261302,test_family_ood,290,g_110001111,stress,2,0.02,0.5973368287086487,0.7887659668922424
k_cardinality,20261302,test_family_ood,291,g_110001111,stress,2,0.05,0.6010074019432068,0.8681184649467468
k_cardinality,20261302,test_family_ood,292,g_100011111,stress,2,0.02,0.6292227506637573,0.725267767906189
k_cardinality,20261302,test_family_ood,293,g_111000111,stress,2,0.05,0.5914552211761475,0.7544541358947754
