candidate_id,solver_kind,mean_policy,whitening_policy,stress,row_count,field_gain_to_huber_mean,h1_gain_to_huber_mean,field_harm_rate_vs_huber,worst_field_gain_to_huber,clean_reprojection_ratio_to_cgls_mean,clean_reprojection_ratio_to_cgls_maximum,minimum_family_mean_field_gain_to_huber,family_mean_field_gains_to_huber_json,exact_call_budget_all_rows
robust_data__mean_zero__unwhitened__d0p75__l0p001,huber_measurement_pdhg,zero,unwhitened,sparse_flowon_outlier,12,-0.28357018744349727,-0.4962660382645216,1.0,-0.38226694908606895,8.961516683731254,12.530342486463285,-0.33463362077688164,"{""single_interface"":-0.23250675411011293,""smooth_no_interface"":-0.33463362077688164}",True
robust_data__mean_zero__unwhitened__d0p75__l0p01,huber_measurement_pdhg,zero,unwhitened,nominal,12,-0.2780455394092794,-0.48848083202715203,1.0,-0.36173440738404017,10.982703082743427,18.04950401239733,-0.327371011566794,"{""single_interface"":-0.22872006725176483,""smooth_no_interface"":-0.327371011566794}",True
robust_data__mean_zero__unwhitened__d0p75__l0p01,huber_measurement_pdhg,zero,unwhitened,sparse_flowon_outlier,12,-0.27815650473864845,-0.48942919034494253,1.0,-0.37259302915935427,8.941596286916928,12.504482351815946,-0.3278243967144299,"{""single_interface"":-0.228488612762867,""smooth_no_interface"":-0.3278243967144299}",True
robust_data__mean_zero__unwhitened__d0p75__l0p1,huber_measurement_pdhg,zero,unwhitened,nominal,12,-0.22649814919897437,-0.42339201300819856,1.0,-0.2863997550720702,10.73532389656017,17.672182831620674,-0.26232259794225327,"{""single_interface"":-0.19067370045569546,""smooth_no_interface"":-0.26232259794225327}",True
robust_data__mean_zero__unwhitened__d0p75__l0p1,huber_measurement_pdhg,zero,unwhitened,sparse_flowon_outlier,12,-0.22660809756234546,-0.4243477198579659,1.0,-0.28349249129686754,8.741096468709172,12.248103238678821,-0.2628698810612363,"{""single_interface"":-0.1903463140634546,""smooth_no_interface"":-0.2628698810612363}",True
robust_data__mean_zero__unwhitened__d1p345__l0,huber_measurement_pdhg,zero,unwhitened,nominal,12,-0.18563258045005004,-0.31406673333709784,1.0,-0.617357865585153,2.5408020961679463,4.655779630273895,-0.24254329508499847,"{""single_interface"":-0.24254329508499847,""smooth_no_interface"":-0.12872186581510162}",True
robust_data__mean_zero__unwhitened__d1p345__l0,huber_measurement_pdhg,zero,unwhitened,sparse_flowon_outlier,12,-0.18557888596125574,-0.31429275349211366,1.0,-0.6121481997649542,2.151570434354214,3.4027576562573243,-0.24292339675571928,"{""single_interface"":-0.24292339675571928,""smooth_no_interface"":-0.12823437516679223}",True
robust_data__mean_zero__unwhitened__d1p345__l0p001,huber_measurement_pdhg,zero,unwhitened,nominal,12,-0.27725029577041366,-0.4877170097533201,1.0,-0.36086028728781105,10.82992470463325,17.82277521618671,-0.32628742506447345,"{""single_interface"":-0.2282131664763538,""smooth_no_interface"":-0.32628742506447345}",True
robust_data__mean_zero__unwhitened__d1p345__l0p001,huber_measurement_pdhg,zero,unwhitened,sparse_flowon_outlier,12,-0.2773250945177003,-0.48861851607595264,1.0,-0.3714687678097356,8.816619626936797,12.346825013962443,-0.3267041053127184,"{""single_interface"":-0.2279460837226823,""smooth_no_interface"":-0.3267041053127184}",True
robust_data__mean_zero__unwhitened__d1p345__l0p01,huber_measurement_pdhg,zero,unwhitened,nominal,12,-0.2718197363820523,-0.4808668955717066,1.0,-0.35108650727012547,10.805613447678049,17.785697803117568,-0.3194435899331159,"{""single_interface"":-0.22419588283098876,""smooth_no_interface"":-0.3194435899331159}",True
robust_data__mean_zero__unwhitened__d1p345__l0p01,huber_measurement_pdhg,zero,unwhitened,sparse_flowon_outlier,12,-0.2718964822798258,-0.48177049757024554,1.0,-0.36174901586972336,8.796973571260482,12.321834227051653,-0.31986854628206274,"{""single_interface"":-0.2239244182775889,""smooth_no_interface"":-0.31986854628206274}",True
robust_data__mean_zero__unwhitened__d1p345__l0p1,huber_measurement_pdhg,zero,unwhitened,nominal,12,-0.22008200234885997,-0.4156325197786785,1.0,-0.27813922096802846,10.559305256851891,17.410374344461797,-0.25414846392083235,"{""single_interface"":-0.18601554077688756,""smooth_no_interface"":-0.25414846392083235}",True
robust_data__mean_zero__unwhitened__d1p345__l0p1,huber_measurement_pdhg,zero,unwhitened,sparse_flowon_outlier,12,-0.22016401766039786,-0.4165467594565237,1.0,-0.2752856608821443,8.597467167795342,12.066589095523454,-0.25465855983467295,"{""single_interface"":-0.18566947548612278,""smooth_no_interface"":-0.25465855983467295}",True
robust_data__mean_zero__unwhitened__d2__l0,huber_measurement_pdhg,zero,unwhitened,nominal,12,-0.18272207176582347,-0.31012696133417433,1.0,-0.6095770627200757,2.4911869850510224,4.541965139145148,-0.2382518245688945,"{""single_interface"":-0.2382518245688945,""smooth_no_interface"":-0.1271923189627525}",True
robust_data__mean_zero__unwhitened__d2__l0,huber_measurement_pdhg,zero,unwhitened,sparse_flowon_outlier,12,-0.18268950851974042,-0.31037925911843656,1.0,-0.6044508088615043,2.1132809750707664,3.324387179751912,-0.23865957386451028,"{""single_interface"":-0.23865957386451028,""smooth_no_interface"":-0.12671944317497053}",True
robust_data__mean_zero__unwhitened__d2__l0p001,huber_measurement_pdhg,zero,unwhitened,nominal,12,-0.2706254684129451,-0.479568062790611,1.0,-0.34961483917086883,10.638658732612456,17.53503429683275,-0.3178705171448761,"{""single_interface"":-0.2233804196810141,""smooth_no_interface"":-0.3178705171448761}",True
robust_data__mean_zero__unwhitened__d2__l0p001,huber_measurement_pdhg,zero,unwhitened,sparse_flowon_outlier,12,-0.2706738855708986,-0.480438963210583,1.0,-0.36000800511548414,8.66072949026783,12.148569075386622,-0.31825838364749004,"{""single_interface"":-0.2230893874943071,""smooth_no_interface"":-0.31825838364749004}",True
robust_data__mean_zero__unwhitened__d2__l0p01,huber_measurement_pdhg,zero,unwhitened,nominal,12,-0.2651705083301939,-0.47269736504811055,1.0,-0.33979266160526816,10.614457635886195,17.49920180662221,-0.31099659700044885,"{""single_interface"":-0.21934441965993892,""smooth_no_interface"":-0.31099659700044885}",True
robust_data__mean_zero__unwhitened__d2__l0p01,huber_measurement_pdhg,zero,unwhitened,sparse_flowon_outlier,12,-0.26522157771268545,-0.47356921555774295,1.0,-0.35023861536716816,8.641157088441153,12.123994845508408,-0.3113928511050205,"{""single_interface"":-0.21905030432035041,""smooth_no_interface"":-0.3113928511050205}",True
robust_data__mean_zero__unwhitened__d2__l0p1,huber_measurement_pdhg,zero,unwhitened,nominal,12,-0.21322490416946435,-0.40730465683982925,1.0,-0.2693301434277347,10.369454203270006,17.12921551001835,-0.24542834355152165,"{""single_interface"":-0.18102146478740702,""smooth_no_interface"":-0.24542834355152165}",True
robust_data__mean_zero__unwhitened__d2__l0p1,huber_measurement_pdhg,zero,unwhitened,sparse_flowon_outlier,12,-0.21328506179739706,-0.40818412178539126,1.0,-0.2665348408649328,8.44258678893022,11.871217542520672,-0.24591352867332586,"{""single_interface"":-0.18065659492146827,""smooth_no_interface"":-0.24591352867332586}",True
