replicate,sample_index,reaction_family,noise_family,relative_noise,method,field_relative_l2,gradient_relative_l2,front_top10_f1,solver_elapsed_seconds,forward_calls,adjoint_calls,field_gain_vs_baseline_percent,gradient_gain_vs_baseline_percent,front_f1_gain_vs_baseline
3,3,double_front,component_iid,0.07999999821186066,diagonal_shrinkage,0.7155851125717163,1.052669882774353,0.29024389386177063,0.0357343340292573,4,4,2.581260344455299,1.136814646256847,0.02195119857788086
3,4,annular_kernel,component_iid,0.03999999910593033,diagonal_shrinkage,0.9067562818527222,1.0134915113449097,0.31951218843460083,0.0357343340292573,4,4,0.36453470722903125,0.6184328405664824,0.0
3,5,oblique_shock,component_iid,0.07999999821186066,diagonal_shrinkage,0.7281249165534973,1.0162986516952515,0.26829269528388977,0.0357343340292573,4,4,1.37725716451205,1.299953598307681,0.01707318425178528
3,6,vortex_pair,component_iid,0.03999999910593033,diagonal_shrinkage,0.8538488149642944,1.0108239650726318,0.5243902206420898,0.0357343340292573,4,4,0.5375408623399649,-0.2484752120055013,0.012195110321044922
3,7,multi_plume,component_iid,0.07999999821186066,diagonal_shrinkage,1.066259741783142,1.0994300842285156,0.20243901014328003,0.0357343340292573,4,4,-1.5361361498856583,-1.0079229777306302,-0.021951228380203247
3,0,plume,component_iid,0.03999999910593033,dg_covgate,0.6244503259658813,0.9309617877006531,0.6560975313186646,0.035204333951696754,4,4,-1.9090279458782943e-05,-2.5609927637228718e-05,0.0
3,1,wavy_front,component_iid,0.07999999821186066,dg_covgate,0.6600629687309265,1.061463713645935,0.24146340787410736,0.035204333951696754,4,4,0.0,1.123065015132178e-05,0.0
3,2,thin_front,component_iid,0.03999999910593033,dg_covgate,0.7269133925437927,1.0542439222335815,0.2829268276691437,0.035204333951696754,4,4,1.6399377315643326e-05,1.1307561139983084e-05,0.0
3,3,double_front,component_iid,0.07999999821186066,dg_covgate,0.7345457077026367,1.0647743940353394,0.26829269528388977,0.035204333951696754,4,4,-8.114491581255557e-06,0.0,0.0
3,4,annular_kernel,component_iid,0.03999999910593033,dg_covgate,0.9100737571716309,1.0197982788085938,0.31951218843460083,0.035204333951696754,4,4,6.549429692035991e-06,0.0,0.0
3,5,oblique_shock,component_iid,0.07999999821186066,dg_covgate,0.7382931113243103,1.0296839475631714,0.2512195110321045,0.035204333951696754,4,4,0.0,1.1577268542616388e-05,0.0
3,6,vortex_pair,component_iid,0.03999999910593033,dg_covgate,0.8584635257720947,1.008318543434143,0.5121951103210449,0.035204333951696754,4,4,-1.3886356557477783e-05,0.0,0.0
3,7,multi_plume,component_iid,0.07999999821186066,dg_covgate,1.0501283407211304,1.0884593725204468,0.22439023852348328,0.035204333951696754,4,4,0.0,-1.095211319928969e-05,0.0
3,0,plume,component_iid,0.03999999910593033,oracle_covariance,0.624832808971405,0.9315388202667236,0.6560975313186646,0.03569500002777204,4,4,-0.06127025192296385,-0.06200803729164003,0.0
3,1,wavy_front,component_iid,0.07999999821186066,oracle_covariance,0.6601833701133728,1.0616718530654907,0.24146340787410736,0.03569500002777204,4,4,-0.018240893392001585,-0.019597484514056508,0.0
3,2,thin_front,component_iid,0.03999999910593033,oracle_covariance,0.7267965078353882,1.0540086030960083,0.2829268276691437,0.03569500002777204,4,4,0.016095988835303922,0.02233243325146659,0.0
3,3,double_front,component_iid,0.07999999821186066,oracle_covariance,0.7345278263092041,1.0646426677703857,0.2658536732196808,0.03569500002777204,4,4,0.0024262329827954114,0.012371284066513845,-0.0024390220642089844
3,4,annular_kernel,component_iid,0.03999999910593033,oracle_covariance,0.91008460521698,1.0196994543075562,0.31951218843460083,0.03569500002777204,4,4,-0.0011854467742585144,0.00969059304091511,0.0
3,5,oblique_shock,component_iid,0.07999999821186066,oracle_covariance,0.7385027408599854,1.0299924612045288,0.2512195110321045,0.03569500002777204,4,4,-0.028393808970942,-0.029950393719748596,0.0
3,6,vortex_pair,component_iid,0.03999999910593033,oracle_covariance,0.8585491180419922,1.0083638429641724,0.5146341323852539,0.03569500002777204,4,4,-0.009984290364826525,-0.004492581270499619,0.0024390220642089844
3,7,multi_plume,component_iid,0.07999999821186066,oracle_covariance,1.050431489944458,1.0886656045913696,0.22682927548885345,0.03569500002777204,4,4,-0.028867826109660277,-0.018958107947970454,0.0024390369653701782
3,0,plume,component_iid,0.03999999910593033,wrong_graph_assumption,0.6238315105438232,0.9275116324424744,0.6487804651260376,0.03576641698600724,4,4,0.09907855039108346,0.37057565291069955,-0.007317066192626953
