rig_id,block_id,sample_index_in_block,family,true_aperture_radius,metadata_aperture_radius,per_scene_estimated_radius,shared_estimated_radius,rigcal_estimated_radius,profile_information,profile_retained_fraction,profile_approximate_standard_error,block_median_profile_fraction,block_identifiable,outer_improvement_percent,accepted,raw_rigcal_gain_percent,selected_gain_percent,fallback_relative_l2,candidate_relative_l2,selected_relative_l2,fallback_outer_rms,candidate_outer_rms,fallback_audit_rms,candidate_audit_rms,selected_audit_rms,selected_audit_change_percent,pinhole_relative_l2,pinhole_outer_rms,pinhole_audit_rms,metadata_nearest_relative_l2,metadata_nearest_outer_rms,metadata_nearest_audit_rms,per_scene_profile_relative_l2,per_scene_profile_outer_rms,per_scene_profile_audit_rms,rig_shared_sse_only_relative_l2,rig_shared_sse_only_outer_rms,rig_shared_sse_only_audit_rms,rig_shared_profile_relative_l2,rig_shared_profile_outer_rms,rig_shared_profile_audit_rms,rigcal_profile_relative_l2,rigcal_profile_outer_rms,rigcal_profile_audit_rms,oracle_nearest_bank_relative_l2,oracle_nearest_bank_outer_rms,oracle_nearest_bank_audit_rms,oracle_true_operator_relative_l2,oracle_true_operator_outer_rms,oracle_true_operator_audit_rms
development_rig_a,development_rig_a:radius=0.13500,4,helical_plume,0.135,0.153,0.12,0.12,0.12,3372.3682792372333,0.010118410389317723,0.01721997442790089,0.018355626715783228,True,24.23307058726228,True,18.045963449932167,18.045963449932167,1.5649947763990617,1.2825763910567394,1.2825763910567394,30.807617749062867,23.34198599367852,5.864279078490862,3.1988159954798236,3.1988159954798236,-45.45252787827723,0.903316431747264,16.99502811248854,3.1002182362851785,1.5649947763990617,30.807617749062867,5.864279078490862,1.2825763910567394,23.34198599367852,3.1988159954798236,1.2825763910567394,23.34198599367852,3.1988159954798236,1.2825763910567394,23.34198599367852,3.1988159954798236,1.2825763910567394,23.34198599367852,3.1988159954798236,1.2825763910567394,23.34198599367852,3.1988159954798236,1.2056901241905729,18.47504260536144,3.8198351686548238
development_rig_a,development_rig_a:radius=0.13500,5,helical_plume,0.135,0.153,0.12,0.12,0.12,1621.5719908825154,0.01388609752766313,0.02483315406289534,0.018355626715783228,True,9.060662379638282,True,11.603666962162173,11.603666962162173,1.1757986497861084,1.0393628903193288,1.0393628903193288,11.738955056227459,10.675327971685212,3.687392658988417,2.6822451787632677,2.6822451787632677,-27.259030246615968,1.2910955163985043,17.81604110031945,3.297945151871612,1.1757986497861084,11.738955056227459,3.687392658988417,1.0393628903193288,10.675327971685212,2.6822451787632677,1.0393628903193288,10.675327971685212,2.6822451787632677,1.0393628903193288,10.675327971685212,2.6822451787632677,1.0393628903193288,10.675327971685212,2.6822451787632677,1.0393628903193288,10.675327971685212,2.6822451787632677,1.0958147753982383,12.210243183096596,2.825550521763676
development_rig_a,development_rig_a:radius=0.13500,6,stratified_ignition,0.135,0.153,0.12,0.12,0.12,1726.9982460350882,0.07022372412334511,0.024063237182051243,0.018355626715783228,True,-30.38979495552271,False,-6.968088819986067,0.0,0.49224164069234105,0.5265414754247401,0.49224164069234105,5.250978777218461,6.846740460773165,1.435987871716674,1.7903028634889393,1.435987871716674,0.0,0.6567716328813592,8.796215973398777,2.9782434646233273,0.49224164069234105,5.250978777218461,1.435987871716674,0.5265414754247401,6.846740460773165,1.7903028634889393,0.5265414754247401,6.846740460773165,1.7903028634889393,0.5265414754247401,6.846740460773165,1.7903028634889393,0.5265414754247401,6.846740460773165,1.7903028634889393,0.5265414754247401,6.846740460773165,1.7903028634889393,0.47166436306425524,5.6104230704682205,1.5142435876347096
development_rig_a,development_rig_a:radius=0.13500,7,stratified_ignition,0.135,0.153,0.16,0.12,0.12,2653.826744672349,0.03104453718234706,0.0194117065214004,0.018355626715783228,True,-77.43716657747842,False,-43.58202060981404,0.0,0.31263102300064727,0.44888193987746183,0.31263102300064727,3.7610147047627525,6.673437926693343,1.533927912438899,1.7272102743098012,1.533927912438899,0.0,0.5732085343745632,9.355226820326692,4.9395002208348044,0.31263102300064727,3.7610147047627525,1.533927912438899,0.31263102300064727,3.7610147047627525,1.533927912438899,0.44888193987746183,6.673437926693343,1.7272102743098012,0.44888193987746183,6.673437926693343,1.7272102743098012,0.44888193987746183,6.673437926693343,1.7272102743098012,0.44888193987746183,6.673437926693343,1.7272102743098012,0.33978203910139937,4.789907018855791,1.4571945253485779
development_rig_b,development_rig_b:radius=0.05500,0,expanding_kernel,0.055,0.041,0.04,0.04,0.04,1157.2122486127014,0.011492761606591052,0.029396355383427997,0.018657533098083125,True,0.0,False,0.0,0.0,0.38063595891425006,0.38063595891425006,0.38063595891425006,5.953068754985617,5.953068754985617,6.640596055383951,6.640596055383951,6.640596055383951,0.0,0.4051453338276164,6.382544080085485,6.7881980049200354,0.38063595891425006,5.953068754985617,6.640596055383951,0.38063595891425006,5.953068754985617,6.640596055383951,0.38063595891425006,5.953068754985617,6.640596055383951,0.38063595891425006,5.953068754985617,6.640596055383951,0.38063595891425006,5.953068754985617,6.640596055383951,0.38063595891425006,5.953068754985617,6.640596055383951,0.37637382965903865,5.583345412825805,7.697611613450577
development_rig_b,development_rig_b:radius=0.05500,1,expanding_kernel,0.055,0.041,0.0,0.04,0.04,262.66096051994924,0.025718365683278517,0.06170242544680173,0.018657533098083125,True,0.0,False,0.0,0.0,0.6256722147518788,0.6256722147518788,0.6256722147518788,6.506444594666749,6.506444594666749,6.179273611809523,6.179273611809523,6.179273611809523,0.0,0.6617916683430963,6.899674012437835,6.772897427864522,0.6256722147518788,6.506444594666749,6.179273611809523,0.6617916683430963,6.899674012437835,6.772897427864522,0.6256722147518788,6.506444594666749,6.179273611809523,0.6256722147518788,6.506444594666749,6.179273611809523,0.6256722147518788,6.506444594666749,6.179273611809523,0.6256722147518788,6.506444594666749,6.179273611809523,0.5846266363203922,5.86233301770261,5.547531375242132
development_rig_b,development_rig_b:radius=0.05500,2,interacting_fronts,0.055,0.041,0.0,0.04,0.04,346.5968293956423,0.019191349186834943,0.05371402626923831,0.018657533098083125,True,0.0,False,0.0,0.0,0.6619446658771588,0.6619446658771588,0.6619446658771588,5.381873589414864,5.381873589414864,8.970054935381487,8.970054935381487,8.970054935381487,0.0,0.6756558579542954,5.6438513330938,10.208419925433587,0.6619446658771588,5.381873589414864,8.970054935381487,0.6756558579542954,5.6438513330938,10.208419925433587,0.6619446658771588,5.381873589414864,8.970054935381487,0.6619446658771588,5.381873589414864,8.970054935381487,0.6619446658771588,5.381873589414864,8.970054935381487,0.6619446658771588,5.381873589414864,8.970054935381487,0.6388626019600917,5.017165380539945,8.630560087970377
development_rig_b,development_rig_b:radius=0.05500,3,interacting_fronts,0.055,0.041,0.0,0.04,0.04,502.838140379268,0.018123717009331308,0.04459497185886096,0.018657533098083125,True,0.0,False,0.0,0.0,0.47807826931465003,0.47807826931465003,0.47807826931465003,5.110218941889347,5.110218941889347,11.65835655937863,11.65835655937863,11.65835655937863,0.0,0.4705451614626758,4.933112874706697,10.535421755726611,0.47807826931465003,5.110218941889347,11.65835655937863,0.4705451614626758,4.933112874706697,10.535421755726611,0.47807826931465003,5.110218941889347,11.65835655937863,0.47807826931465003,5.110218941889347,11.65835655937863,0.47807826931465003,5.110218941889347,11.65835655937863,0.47807826931465003,5.110218941889347,11.65835655937863,0.5050856960652574,5.533508720153886,12.013864757554169
development_rig_b,development_rig_b:radius=0.05500,4,helical_plume,0.055,0.041,0.04,0.04,0.04,1423.1575955220449,0.010251041642323266,0.026507788848304764,0.018657533098083125,True,0.0,False,0.0,0.0,0.7759300371609485,0.7759300371609485,0.7759300371609485,10.700876466546948,10.700876466546948,18.73918609961018,18.73918609961018,18.73918609961018,0.0,0.7433606369799669,10.25858610450194,19.70053469625501,0.7759300371609485,10.700876466546948,18.73918609961018,0.7759300371609485,10.700876466546948,18.73918609961018,0.7759300371609485,10.700876466546948,18.73918609961018,0.7759300371609485,10.700876466546948,18.73918609961018,0.7759300371609485,10.700876466546948,18.73918609961018,0.7759300371609485,10.700876466546948,18.73918609961018,0.7615116264044411,10.37198730322632,15.73061107445681
development_rig_b,development_rig_b:radius=0.05500,5,helical_plume,0.055,0.041,0.04,0.04,0.04,761.0379720908446,0.016948190253033003,0.03624906731986044,0.018657533098083125,True,0.0,False,0.0,0.0,0.7351169393562835,0.7351169393562835,0.7351169393562835,4.827745471057762,4.827745471057762,6.526024272509645,6.526024272509645,6.526024272509645,0.0,0.8151540566202582,6.819195329350131,8.294138177407893,0.7351169393562835,4.827745471057762,6.526024272509645,0.7351169393562835,4.827745471057762,6.526024272509645,0.7351169393562835,4.827745471057762,6.526024272509645,0.7351169393562835,4.827745471057762,6.526024272509645,0.7351169393562835,4.827745471057762,6.526024272509645,0.7351169393562835,4.827745471057762,6.526024272509645,0.8001651547188371,4.595801398555168,8.829824616168464
development_rig_b,development_rig_b:radius=0.05500,6,stratified_ignition,0.055,0.041,0.0,0.04,0.04,886.6849536008526,0.0912290914932582,0.03358267840410308,0.018657533098083125,True,0.0,False,0.0,0.0,0.48905714532605943,0.48905714532605943,0.48905714532605943,4.450399173156103,4.450399173156103,6.917757989774898,6.917757989774898,6.917757989774898,0.0,0.4501786353361023,3.9779364196547435,6.03062767914141,0.48905714532605943,4.450399173156103,6.917757989774898,0.4501786353361023,3.9779364196547435,6.03062767914141,0.48905714532605943,4.450399173156103,6.917757989774898,0.48905714532605943,4.450399173156103,6.917757989774898,0.48905714532605943,4.450399173156103,6.917757989774898,0.48905714532605943,4.450399173156103,6.917757989774898,0.48313184019776045,4.288536248262296,6.639010469325769
