rig_id,block_id,true_aperture_radius,inner_view_count,mask_index,inner_camera_indices,ridge_lambda,median_normal_matrix_diagonal,ridge_over_normal_scale,shared_estimated_radius,shared_aperture_absolute_error,shared_nearest_bank_match,shared_boundary_hit,per_scene_boundary_hit_rate,per_scene_nearest_bank_match_rate,median_profile_information,median_profile_retained_fraction,relative_profile_score_gap
development_rig_a,development_rig_a:radius=0.13500,0.135,5,1,"0,1,2,4,5",100.0,3842.086091526213,0.026027527134426198,0.0,0.135,False,True,1.0,0.0,1658.4087500652481,0.05985892310404121,0.02276176415889618
development_rig_a,development_rig_a:radius=0.13500,0.135,5,1,"0,1,2,4,5",10000.0,3842.086091526213,2.60275271344262,0.0,0.135,False,True,1.0,0.0,4474.6669959076735,0.48837323133043314,0.018300080376139716
development_rig_a,development_rig_a:radius=0.13500,0.135,5,1,"0,1,2,4,5",1000000.0,3842.086091526213,260.27527134426197,0.0,0.135,False,True,1.0,0.0,5.276528947752002,0.9874372642489595,0.001171507606884827
development_rig_a,development_rig_a:radius=0.13500,0.135,6,0,"0,1,2,3,4,5",0.01,4120.657363407329,2.42679726026313e-06,0.16,0.024999999999999994,False,True,0.5,0.5,11938.930801722878,0.047218529693171876,0.0038239117464375044
development_rig_a,development_rig_a:radius=0.13500,0.135,6,0,"0,1,2,3,4,5",1.0,4120.657363407329,0.000242679726026313,0.12,0.015000000000000013,True,False,0.25,0.75,5872.392024738323,0.03204419697781577,0.009611650249500604
development_rig_a,development_rig_a:radius=0.13500,0.135,6,0,"0,1,2,3,4,5",100.0,4120.657363407329,0.0242679726026313,0.0,0.135,False,True,1.0,0.0,1943.8961006270247,0.057011170431925294,0.020357366267985202
development_rig_a,development_rig_a:radius=0.13500,0.135,6,0,"0,1,2,3,4,5",10000.0,4120.657363407329,2.4267972602631303,0.0,0.135,False,True,1.0,0.0,4983.019667227065,0.4814068836369877,0.019056109783975927
development_rig_a,development_rig_a:radius=0.13500,0.135,6,0,"0,1,2,3,4,5",1000000.0,4120.657363407329,242.679726026313,0.0,0.135,False,True,1.0,0.0,5.707322412742134,0.9874311853242175,0.0013256766373829997
development_rig_b,development_rig_b:radius=0.05500,0.055,3,0,"2,4,6",0.01,1814.6291923308527,5.5107677327483156e-06,0.04,0.015,True,False,0.375,0.25,326.6878888249066,0.008455058043512717,0.01457155876243246
development_rig_b,development_rig_b:radius=0.05500,0.055,3,0,"2,4,6",1.0,1814.6291923308527,0.0005510767732748316,0.0,0.055,False,True,0.375,0.375,388.1286540910284,0.024730064983166482,0.001425487264993989
development_rig_b,development_rig_b:radius=0.05500,0.055,3,0,"2,4,6",100.0,1814.6291923308527,0.05510767732748315,0.0,0.055,False,True,1.0,0.0,1104.6476388520514,0.07258865319468746,0.02448950580058488
development_rig_b,development_rig_b:radius=0.05500,0.055,3,0,"2,4,6",10000.0,1814.6291923308527,5.510767732748316,0.0,0.055,False,True,1.0,0.0,1304.6707510175684,0.6276803772335537,0.01580501634523509
development_rig_b,development_rig_b:radius=0.05500,0.055,3,0,"2,4,6",1000000.0,1814.6291923308527,551.0767732748316,0.0,0.055,False,True,1.0,0.0,0.7157074806005084,0.9922796658390507,0.000631225981698326
development_rig_b,development_rig_b:radius=0.05500,0.055,3,1,"1,3,5",0.01,1416.9251005730328,7.057536065918941e-06,0.0,0.055,False,True,0.75,0.25,874.9609873197085,0.004310673589161491,0.019698783819264005
