case_id,split,family,base_seed,method,model_seed,projection_iterations,paired_call_budget,truth_used_by_candidate,candidate_deployable,per_case_reprojection_ratio_limit,exact_camera_block_setup_forward_equivalents,reprojection_feasible,feasible_alpha_lower,feasible_alpha_upper,truth_oracle_alpha,field_relative_l2,h1_seminorm_relative_error,measured_reprojection_relative_l2,clean_reprojection_relative_l2,field_gain,h1_gain,reprojection_ratio_to_matched_cgls,field_harm
17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,pooled_cnn,29,10,24,True,False,1.1,1001,1,0.9991939084620725,1.0,0.9991939084620725,0.29826797638224156,0.567975260341239,0.00030713870565544747,0.015827191410638694,0.4964520910655039,0.4373618205963389,1.1000000001246117,0
6be92a896230a00c27bc,development,single_interface,2141,pooled_cnn,29,9,23,True,False,1.1,1001,0,,,,,,,,,,,
6be92a896230a00c27bc,development,single_interface,2141,pooled_cnn,29,10,24,True,False,1.1,1001,1,0.9992150420261596,1.0,0.9992150420261596,0.422777252565385,0.770826018255725,0.000790600885958114,0.02004312573799843,0.3630090337075924,0.239014255642522,1.1000000000104606,0
2f2ee4ffd95bd30b9d41,development,smooth_no_interface,2153,pooled_cnn,29,9,23,True,False,1.1,1001,0,,,,,,,,,,,
2f2ee4ffd95bd30b9d41,development,smooth_no_interface,2153,pooled_cnn,29,10,24,True,False,1.1,1001,1,0.9979077436971888,1.0,0.9979077436971888,0.27740986414003566,0.5494270355695082,0.0005787328503094204,0.026827900895004413,0.48600740262632464,0.43724832769863775,1.100000000008114,0
317ac465ce89a727ceb8,development,single_interface,2153,pooled_cnn,29,9,23,True,False,1.1,1001,1,0.9967736575331914,1.0,0.9967736575331914,0.4808106267334514,0.7854136181879738,0.001747360334876308,0.019300107337938622,0.25143980164663954,0.19890191884277894,1.099999999999093,0
317ac465ce89a727ceb8,development,single_interface,2153,pooled_cnn,29,10,24,True,False,1.1,1001,1,0.9955072802695347,1.0,0.9955072802695347,0.4805008416865192,0.7848871223897157,0.0013890080951915445,0.019554383705578576,0.24833386677216387,0.2002006369828673,1.099999999999033,0
80f83d2b9da59c138e54,development,smooth_no_interface,2161,pooled_cnn,29,9,23,True,False,1.1,1001,0,,,,,,,,,,,
80f83d2b9da59c138e54,development,smooth_no_interface,2161,pooled_cnn,29,10,24,True,False,1.1,1001,1,0.9993867880167185,1.0,0.9993867880167185,0.27242858415822147,0.5435837027457319,0.00036513269397672515,0.02542503929259044,0.5124198939220901,0.4463451856718601,1.0999999999017327,0
817ed62303fd3253a425,development,single_interface,2161,pooled_cnn,29,9,23,True,False,1.1,1001,1,0.994959910205056,1.0,0.994959910205056,0.4162889642926841,0.6846863563119708,0.001527789205947136,0.018894952020790903,0.38200858931292414,0.360357707840186,1.0999999999944694,0
817ed62303fd3253a425,development,single_interface,2161,pooled_cnn,29,10,24,True,False,1.1,1001,1,0.9954347545091443,1.0,0.9954347545091443,0.4162842292747216,0.68468662385191,0.001255201548474673,0.018825129146632147,0.37971504757417945,0.361189005606937,1.0999999999955936,0
c12970cf110f1be99b82,ood,smooth_no_interface,3109,pooled_cnn,29,9,23,True,False,1.1,1001,1,0.9960502135785976,1.0,0.9960502135785976,0.33379960848465623,0.6404596743274515,0.000875867424076236,0.016453297404573238,0.43986883865329074,0.4109207795006062,1.0999999999942618,0
c12970cf110f1be99b82,ood,smooth_no_interface,3109,pooled_cnn,29,10,24,True,False,1.1,1001,1,0.9968046892557045,1.0,0.9968046892557045,0.3338279693717701,0.6405513044759383,0.0006929771284004831,0.016426322067564388,0.43733091896315546,0.4123244685987657,1.1000000000008572,0
c574fbda17385d89b138,ood,single_interface,3109,pooled_cnn,29,9,23,True,False,1.1,1001,1,0.9947523652755338,1.0,0.9947523652755338,0.48333779653134107,0.7763625664191495,0.0015266237083581924,0.025115729356567373,0.2982244496126281,0.26438756188179097,1.0999999999979,0
c574fbda17385d89b138,ood,single_interface,3109,pooled_cnn,29,10,24,True,False,1.1,1001,1,0.9955579988857178,1.0,0.9955579988857178,0.4834256982325584,0.7765729790923404,0.001209958804597165,0.025091053932211643,0.29550163120769624,0.2645788600131143,1.1000000000009698,0
49ed9e07a52fd9932a2e,ood,two_interface,3109,pooled_cnn,29,9,23,True,False,1.1,1001,1,0.997006630177895,1.0,1.0,0.4492702878273878,0.7509499348228492,0.0010874285032443172,0.03261528122337813,0.26086899142792347,0.27955824029433995,0.8343420941982927,0
49ed9e07a52fd9932a2e,ood,two_interface,3109,pooled_cnn,29,10,24,True,False,1.1,1001,1,0.9969760375092215,1.0,1.0,0.44928018342281534,0.7509157802083023,0.0005996050329660909,0.03261011290303309,0.25660393980811774,0.27985352817273984,0.5858115415247115,0
b65d04062647ff4a96cf,ood,smooth_no_interface,3121,pooled_cnn,29,9,23,True,False,1.1,1001,1,0.9964040169525266,1.0,0.9964040169525266,0.300926110274558,0.5651489592066302,0.0008999340335459781,0.022701783758090913,0.47167650533741046,0.4563894560628888,1.100000000011225,0
b65d04062647ff4a96cf,ood,smooth_no_interface,3121,pooled_cnn,29,10,24,True,False,1.1,1001,1,0.9971442530923118,1.0,0.9971442530923118,0.30095817174112277,0.5652580710911949,0.0006996689551387128,0.022701987166593444,0.46855767324815006,0.45680450354028745,1.099999999985083,0
92c050cb6b32ffd7819e,ood,single_interface,3121,pooled_cnn,29,9,23,True,False,1.1,1001,1,0.9936218216794171,1.0,0.9936218216794171,0.4639157793265619,0.7670966642699528,0.0018706001535331478,0.025351123349482484,0.2899385824555521,0.25822831502534505,1.1000000000037484,0
92c050cb6b32ffd7819e,ood,single_interface,3121,pooled_cnn,29,10,24,True,False,1.1,1001,1,0.9936016141707285,1.0,0.9936016141707285,0.4639248917551579,0.7670514049262344,0.0015236008276195976,0.025289083565958013,0.286534519475558,0.25956694772758626,1.099999999999032,0
d2bd02757c7386060fa0,ood,two_interface,3121,pooled_cnn,29,9,23,True,False,1.1,1001,0,,,,,,,,,,,
d2bd02757c7386060fa0,ood,two_interface,3121,pooled_cnn,29,10,24,True,False,1.1,1001,0,,,,,,,,,,,
efe6f0ab78d4c4993662,ood,smooth_no_interface,3137,pooled_cnn,29,9,23,True,False,1.1,1001,1,0.9977577463516367,1.0,0.9977577463516367,0.3200339713821139,0.5530835488797073,0.0009215572090194904,0.016289082046642103,0.43821906197364363,0.4092108438258532,1.099999999997981,0
efe6f0ab78d4c4993662,ood,smooth_no_interface,3137,pooled_cnn,29,10,24,True,False,1.1,1001,1,0.9980163391280137,1.0,0.9980163391280137,0.3200857644790047,0.5531342330384156,0.0007114108792598895,0.01627445941216519,0.4345949649152888,0.4084569286760017,1.1000000000184802,0
59d5c6804bd39f12f83e,ood,single_interface,3137,pooled_cnn,29,9,23,True,False,1.1,1001,1,0.9939586017686314,1.0,0.9939586017686314,0.45846492407541395,0.740980900060756,0.0016879040232492433,0.025199128234360203,0.30049174872373174,0.30070081899513196,1.1000000000017258,0
59d5c6804bd39f12f83e,ood,single_interface,3137,pooled_cnn,29,10,24,True,False,1.1,1001,1,0.9941980963090179,1.0,0.9941980963090179,0.4585182966554678,0.7410809169427193,0.0013367787265531174,0.025185633941222654,0.29734890607319414,0.3016038128253192,1.0999999999985217,0
73a367367e8a2588b8c2,ood,two_interface,3137,pooled_cnn,29,9,23,True,False,1.1,1001,0,,,,,,,,,,,
73a367367e8a2588b8c2,ood,two_interface,3137,pooled_cnn,29,10,24,True,False,1.1,1001,1,0.999161049802146,1.0,0.999161049802146,0.48487393501621096,0.7964739038856395,0.0008121919381934235,0.019387664723797163,0.22110451199524694,0.15780572281873095,1.0999999999808243,0
9a6e1a09d5cfb3f6b9d9,ood,smooth_no_interface,3163,pooled_cnn,29,9,23,True,False,1.1,1001,1,0.9963334584278642,1.0,0.9963334584278642,0.309507541574738,0.6017005492103055,0.001047727627635691,0.01854516875098569,0.46097413177270435,0.4266833094242526,1.1000000000032046,0
9a6e1a09d5cfb3f6b9d9,ood,smooth_no_interface,3163,pooled_cnn,29,10,24,True,False,1.1,1001,1,0.9968228100836865,1.0,0.9968228100836865,0.30955217119993517,0.6017923125072736,0.0008094199605001877,0.018538196960776014,0.4581631931303848,0.4274367074313324,1.0999999999833003,0
35d22c1380baf6593b39,ood,single_interface,3163,pooled_cnn,29,9,23,True,False,1.1,1001,1,0.9907389299227842,1.0,0.9907389299227842,0.6336862260638181,0.9947357812255347,0.002049954039939162,0.01798837724871484,0.08942828527767487,0.13216779030970752,1.0999999999973429,0
35d22c1380baf6593b39,ood,single_interface,3163,pooled_cnn,29,10,24,True,False,1.1,1001,1,0.9920102796648047,1.0,0.9920102796648047,0.6339040773871696,0.995208380430326,0.0016876473554694388,0.01794803429023122,0.08676920299932353,0.13344055531852791,1.0999999999979513,0
f0363cd7bec7fc07695b,ood,two_interface,3163,pooled_cnn,29,9,23,True,False,1.1,1001,0,,,,,,,,,,,
f0363cd7bec7fc07695b,ood,two_interface,3163,pooled_cnn,29,10,24,True,False,1.1,1001,0,,,,,,,,,,,
e8ad7f781d1e2915a075,ood,smooth_no_interface,3181,pooled_cnn,29,9,23,True,False,1.1,1001,1,0.9980632290842624,1.0,0.9980632290842624,0.3401281551415234,0.584594510110439,0.0007385579863124985,0.01642285527170513,0.42148669811407574,0.4059173690080962,1.1000000000224748,0
e8ad7f781d1e2915a075,ood,smooth_no_interface,3181,pooled_cnn,29,10,24,True,False,1.1,1001,1,0.998040140423198,1.0,0.998040140423198,0.34015449226062455,0.5846263201424139,0.0006092473882143998,0.01646346623205284,0.41851949188381865,0.40602582095579776,1.1000000000138037,0
3362d0532ed7c2a38730,ood,single_interface,3181,pooled_cnn,29,9,23,True,False,1.1,1001,1,0.9950407985005244,1.0,0.9950407985005244,0.4120490346727561,0.7360114336229621,0.0013480042828032494,0.030447635508683048,0.38555520896048234,0.32070510288251314,1.099999999999705,0
3362d0532ed7c2a38730,ood,single_interface,3181,pooled_cnn,29,10,24,True,False,1.1,1001,1,0.9960011268398203,1.0,0.9960011268398203,0.4120854867952571,0.7362398981065029,0.00103069404265273,0.03048067403271142,0.3855117123780421,0.32161088963687057,1.0999999999981032,0
b68a57ff53cf5cbd1d8c,ood,two_interface,3181,pooled_cnn,29,9,23,True,False,1.1,1001,0,,,,,,,,,,,
b68a57ff53cf5cbd1d8c,ood,two_interface,3181,pooled_cnn,29,10,24,True,False,1.1,1001,1,0.9992311494771378,1.0,1.0,0.44642849325697276,0.7330826418261973,0.0006685672428437014,0.019861431001772036,0.26075726560190915,0.2273320285338214,1.019504588680559,0
0b247ca300bd186b2aa8,ood,smooth_no_interface,3191,pooled_cnn,29,9,23,True,False,1.1,1001,1,0.9964746898227014,1.0,0.9964746898227014,0.3088355745759443,0.5811407350752594,0.0008493534535420919,0.023971665868359818,0.46608653821972623,0.4405606908292162,1.1000000000018264,0
0b247ca300bd186b2aa8,ood,smooth_no_interface,3191,pooled_cnn,29,10,24,True,False,1.1,1001,1,0.9970278171565956,1.0,0.9970278171565956,0.30887687626384985,0.5812279835553836,0.0006835838365906918,0.02397998291510173,0.46319119778943046,0.4411382108316358,1.09999999998249,0
2aa10b47cf2ae3da6dfc,ood,single_interface,3191,pooled_cnn,29,9,23,True,False,1.1,1001,1,0.9925151013664654,1.0,1.0,0.369811144508587,0.6470374044931948,0.0008920795978570954,0.019566524300410247,0.4141822795368703,0.3727594074514609,0.5472598828201456,0
2aa10b47cf2ae3da6dfc,ood,single_interface,3191,pooled_cnn,29,10,24,True,False,1.1,1001,1,0.9939676429605989,1.0,1.0,0.36983709398205683,0.6471440646625234,0.00039107346482456504,0.019490439150087503,0.41418812074604916,0.3729050165487042,0.315785814292345,0
00c3a80c137b7dc58c98,ood,two_interface,3191,pooled_cnn,29,9,23,True,False,1.1,1001,1,0.9966277505123907,1.0,0.9966277505123907,0.5097480632612611,0.814972936029839,0.0020380666943513362,0.02145242705170301,0.15039612573421934,0.17404821927457295,1.0999999999998258,0
00c3a80c137b7dc58c98,ood,two_interface,3191,pooled_cnn,29,10,24,True,False,1.1,1001,1,0.996258034417925,1.0,0.996258034417925,0.5097531288031664,0.8148776961167301,0.0016425820168395455,0.0214047259743553,0.1452072996733238,0.17448444160373353,1.1000000000031305,0
6c144f9849f9520d81e5,development,smooth_no_interface,2101,pooled_cnn,43,9,23,True,False,1.1,1001,1,0.9983785061386968,1.0,0.9983785061386968,0.2589826663835891,0.5571264874137098,0.0005750030610574731,0.01918860640668008,0.5403045698255766,0.44219583465143203,1.1000000000061623,0
6c144f9849f9520d81e5,development,smooth_no_interface,2101,pooled_cnn,43,10,24,True,False,1.1,1001,1,0.9977194570753518,1.0,0.9977194570753518,0.2589292302502493,0.5569697764930598,0.00045288030572585415,0.019132832434825973,0.5373231238469833,0.44215329033147344,1.0999999999824384,0
cee85dad2f56f6debc94,development,single_interface,2101,pooled_cnn,43,9,23,True,False,1.1,1001,1,0.9950739555043944,1.0,0.9950739555043944,0.4015631928041309,0.7320919370668544,0.0013468376435989374,0.02515987789660623,0.39954876599473393,0.31155993996289755,1.1000000000015686,0
cee85dad2f56f6debc94,development,single_interface,2101,pooled_cnn,43,10,24,True,False,1.1,1001,1,0.9961980988565667,1.0,0.9961980988565667,0.40162255794253493,0.7322353028277213,0.001047361002728263,0.02507930217582566,0.39730083482855494,0.3122777053427067,1.0999999999993917,0
b06a75091983ab395677,development,smooth_no_interface,2113,pooled_cnn,43,9,23,True,False,1.1,1001,0,,,,,,,,,,,
b06a75091983ab395677,development,smooth_no_interface,2113,pooled_cnn,43,10,24,True,False,1.1,1001,1,0.9984180971475405,1.0,0.9984180971475405,0.26231698718906427,0.5509902723687267,0.0004276403649830937,0.018104085145948707,0.5208783842939795,0.4262958533179168,1.1000000000088825,0
423593699e2b6baeef3f,development,single_interface,2113,pooled_cnn,43,9,23,True,False,1.1,1001,1,0.9894089339550274,1.0,0.9894089339550274,0.7831728352792754,1.114531858262459,0.0025363289850827237,0.01541689458115181,-0.09475900522459632,-0.03864291487121324,1.1000000000006795,1
423593699e2b6baeef3f,development,single_interface,2113,pooled_cnn,43,10,24,True,False,1.1,1001,1,0.9903576407317873,1.0,0.9903576407317873,0.7833720915731714,1.114796379635751,0.0021384163505119326,0.015214824894193714,-0.09622125178850001,-0.037196077417564914,1.0999999999975087,1
5639798ee009ab4df707,development,smooth_no_interface,2129,pooled_cnn,43,9,23,True,False,1.1,1001,1,0.9974437475930483,1.0,0.9974437475930483,0.26466900666618587,0.5908774276965916,0.0008501128407514689,0.024659918466400112,0.5326350090886915,0.42156743374030303,1.0999999999966381,0
5639798ee009ab4df707,development,smooth_no_interface,2129,pooled_cnn,43,10,24,True,False,1.1,1001,1,0.9974437409373758,1.0,0.9974437409373758,0.26467371448487226,0.5908713118219018,0.0007101726642611023,0.024704052540283575,0.5293278076775287,0.42158930023361263,1.099999999990562,0
9f862d87f3c25fedf3e1,development,single_interface,2129,pooled_cnn,43,9,23,True,False,1.1,1001,1,0.9968449585592489,1.0,0.9968449585592489,0.46953381373068315,0.8001198405614043,0.0015484060043976274,0.018504106582665863,0.3060888383706861,0.23162240438113058,1.100000000002998,0
9f862d87f3c25fedf3e1,development,single_interface,2129,pooled_cnn,43,10,24,True,False,1.1,1001,1,0.9970753993001613,1.0,0.9970753993001613,0.46945300152254493,0.8001062273784861,0.0012628245382094643,0.018532296199153347,0.30385708627725233,0.23272592534350223,1.1000000000011003,0
17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,pooled_cnn,43,9,23,True,False,1.1,1001,1,0.9988604568432171,1.0,0.9988604568432171,0.2981599752887137,0.5964059012855135,0.0003720679076071906,0.0157586874485499,0.4994539959754311,0.4091898987154757,1.1000000000108863,0
17ba335821b1e0d5a1aa,development,smooth_no_interface,2141,pooled_cnn,43,10,24,True,False,1.1,1001,1,0.9989630788907707,1.0,0.9989630788907707,0.2981751947182182,0.5964046180624702,0.00030713870562921417,0.015810994052235725,0.49660872877590484,0.4091996044105865,1.1000000000306587,0
6be92a896230a00c27bc,development,single_interface,2141,pooled_cnn,43,9,23,True,False,1.1,1001,0,,,,,,,,,,,
6be92a896230a00c27bc,development,single_interface,2141,pooled_cnn,43,10,24,True,False,1.1,1001,1,0.9990098447728714,1.0,0.9990098447728714,0.43806796505605805,0.820163578978924,0.0007906008859346612,0.020013991922749084,0.33997078918135254,0.19030653239170922,1.0999999999778296,0
2f2ee4ffd95bd30b9d41,development,smooth_no_interface,2153,pooled_cnn,43,9,23,True,False,1.1,1001,1,0.9996531173365498,1.0,0.9996531173365498,0.257702338451218,0.5496798673760358,0.0006631763042044107,0.026891746398713338,0.5255768333285128,0.4369843876462126,1.0999999999969845,0
2f2ee4ffd95bd30b9d41,development,smooth_no_interface,2153,pooled_cnn,43,10,24,True,False,1.1,1001,1,0.9975956665624554,1.0,0.9975956665624554,0.25755698781633546,0.5493701919279176,0.0005787328503150314,0.026804646294323282,0.5227913558523207,0.4373065499052164,1.1000000000187788,0
317ac465ce89a727ceb8,development,single_interface,2153,pooled_cnn,43,9,23,True,False,1.1,1001,0,,,,,,,,,,,
317ac465ce89a727ceb8,development,single_interface,2153,pooled_cnn,43,10,24,True,False,1.1,1001,1,0.9967147799899188,1.0,0.9967147799899188,0.47952246889578487,0.8309399626473325,0.0013890080951972346,0.019578122207689126,0.2498643733367005,0.1532728288274378,1.1000000000035393,0
80f83d2b9da59c138e54,development,smooth_no_interface,2161,pooled_cnn,43,9,23,True,False,1.1,1001,1,0.9990796070136189,1.0,0.9990796070136189,0.27262863211864613,0.5715592383065249,0.0004340454957530445,0.02535062642025051,0.5158130552285907,0.41848693315494484,1.1000000000079082,0
80f83d2b9da59c138e54,development,smooth_no_interface,2161,pooled_cnn,43,10,24,True,False,1.1,1001,1,0.9988212530875454,1.0,0.9988212530875454,0.2726006718668975,0.5715123478665678,0.00036513269401659555,0.02538578410749925,0.5121118992837512,0.41789909953883664,1.1000000000218464,0
817ed62303fd3253a425,development,single_interface,2161,pooled_cnn,43,9,23,True,False,1.1,1001,1,0.9949360336214133,1.0,0.9949360336214133,0.4056970062105073,0.702999985880662,0.0015277892059523276,0.018837236083594493,0.397732616800092,0.3432488931440948,1.0999999999982073,0
817ed62303fd3253a425,development,single_interface,2161,pooled_cnn,43,10,24,True,False,1.1,1001,1,0.9953972045692582,1.0,0.9953972045692582,0.4056898885281232,0.7029382996061255,0.0012552015484745861,0.018799861384416975,0.39550116120484957,0.3441602354634561,1.0999999999955175,0
c12970cf110f1be99b82,ood,smooth_no_interface,3109,pooled_cnn,43,9,23,True,False,1.1,1001,1,0.9952552491379479,1.0,0.9952552491379479,0.31037460118177346,0.6380641568274875,0.0008758674240785894,0.01639484055529259,0.47917708291602185,0.41312411819332456,1.0999999999972174,0
c12970cf110f1be99b82,ood,smooth_no_interface,3109,pooled_cnn,43,10,24,True,False,1.1,1001,1,0.996089613140451,1.0,0.996089613140451,0.31039771819393913,0.6381310122569812,0.0006929771283964361,0.016396030588451526,0.4768227504100608,0.4145449722586335,1.099999999994433,0
c574fbda17385d89b138,ood,single_interface,3109,pooled_cnn,43,9,23,True,False,1.1,1001,1,0.9955229369907415,1.0,0.9955229369907415,0.4529870472820745,0.788135244301193,0.001526623708367476,0.025165638019525653,0.34229179529080134,0.25323281453232277,1.100000000004589,0
c574fbda17385d89b138,ood,single_interface,3109,pooled_cnn,43,10,24,True,False,1.1,1001,1,0.9959083377814981,1.0,0.9959083377814981,0.4530651630305831,0.7882594990197161,0.0012099588045982473,0.025101300586711846,0.3397461709656209,0.25351162739124866,1.1000000000019539,0
49ed9e07a52fd9932a2e,ood,two_interface,3109,pooled_cnn,43,9,23,True,False,1.1,1001,1,0.9972600364641442,1.0,1.0,0.4732679802970609,0.8895228843011267,0.001034334031491682,0.03264907572011292,0.22138844014489087,0.14661497078958297,0.7936047467586395,0
49ed9e07a52fd9932a2e,ood,two_interface,3109,pooled_cnn,43,10,24,True,False,1.1,1001,1,0.9973676768585423,1.0,1.0,0.47323860018032166,0.8894068706008597,0.0006327720243055604,0.03258206855803476,0.2169614332317618,0.14703720874735185,0.618215549590151,0
b65d04062647ff4a96cf,ood,smooth_no_interface,3121,pooled_cnn,43,9,23,True,False,1.1,1001,1,0.9957148215345996,1.0,0.9957148215345996,0.2825565314999683,0.5668095850528214,0.0008999340335460576,0.022675372251908032,0.5039272131434439,0.4547921183967427,1.1000000000113224,0
b65d04062647ff4a96cf,ood,smooth_no_interface,3121,pooled_cnn,43,10,24,True,False,1.1,1001,1,0.9966610493060905,1.0,0.9966610493060905,0.28258216825183813,0.5668878628280568,0.0006996689551398671,0.022674462760115338,0.5010066544279861,0.45523832416681714,1.0999999999868977,0
92c050cb6b32ffd7819e,ood,single_interface,3121,pooled_cnn,43,9,23,True,False,1.1,1001,1,0.993670053317355,1.0,0.993670053317355,0.4535448917111103,0.7788460601670312,0.001870600153527392,0.02538917180139227,0.3058120825380704,0.24686681445057132,1.1000000000003638,0
92c050cb6b32ffd7819e,ood,single_interface,3121,pooled_cnn,43,10,24,True,False,1.1,1001,1,0.9931493785443234,1.0,0.9931493785443234,0.45349726060478524,0.7786795410736919,0.001523600827622953,0.025267121199680692,0.3025710697914628,0.2483423332042231,1.1000000000014545,0
d2bd02757c7386060fa0,ood,two_interface,3121,pooled_cnn,43,9,23,True,False,1.1,1001,0,,,,,,,,,,,
d2bd02757c7386060fa0,ood,two_interface,3121,pooled_cnn,43,10,24,True,False,1.1,1001,0,,,,,,,,,,,
efe6f0ab78d4c4993662,ood,smooth_no_interface,3137,pooled_cnn,43,9,23,True,False,1.1,1001,1,0.9976535571337225,1.0,0.9976535571337225,0.324174237225091,0.595620162572259,0.00092155720901603,0.0162555992095783,0.4309513259301815,0.36377436291653953,1.0999999999938506,0
efe6f0ab78d4c4993662,ood,smooth_no_interface,3137,pooled_cnn,43,10,24,True,False,1.1,1001,1,0.9979856382672644,1.0,0.9979856382672644,0.32422466793996746,0.5956495896453439,0.0007114108792563178,0.016280073595681763,0.42728393419710964,0.36298936741596527,1.1000000000129575,0
59d5c6804bd39f12f83e,ood,single_interface,3137,pooled_cnn,43,9,23,True,False,1.1,1001,1,0.9949684252939062,1.0,0.9949684252939062,0.45473636348920843,0.7850588797318645,0.0016879040232454564,0.025087272049061242,0.3061806439008145,0.25910231749282864,1.099999999999258,0
59d5c6804bd39f12f83e,ood,single_interface,3137,pooled_cnn,43,10,24,True,False,1.1,1001,1,0.9944795982494085,1.0,0.9944795982494085,0.45476013049340946,0.7850316845141254,0.0013367787265532117,0.02514635297235582,0.30310806461537376,0.2601845186652414,1.0999999999985994,0
73a367367e8a2588b8c2,ood,two_interface,3137,pooled_cnn,43,9,23,True,False,1.1,1001,0,,,,,,,,,,,
73a367367e8a2588b8c2,ood,two_interface,3137,pooled_cnn,43,10,24,True,False,1.1,1001,1,0.9990983710079039,1.0,0.9990983710079039,0.48932001071734993,0.9018146616139314,0.0008121919381983974,0.019391994663107138,0.21396239101728814,0.046418039079322085,1.0999999999875607,0
9a6e1a09d5cfb3f6b9d9,ood,smooth_no_interface,3163,pooled_cnn,43,9,23,True,False,1.1,1001,1,0.9956506394766429,1.0,0.9956506394766429,0.2937850280356932,0.5958725324839841,0.0010477276276320187,0.018546516462567237,0.48835582808931116,0.43223640268059066,1.099999999999349,0
9a6e1a09d5cfb3f6b9d9,ood,smooth_no_interface,3163,pooled_cnn,43,10,24,True,False,1.1,1001,1,0.996379335463756,1.0,0.996379335463756,0.2938332599219814,0.5959716816716776,0.0008094199605188976,0.01855172815287741,0.48567740716835445,0.4329746305433284,1.1000000000087273,0
35d22c1380baf6593b39,ood,single_interface,3163,pooled_cnn,43,9,23,True,False,1.1,1001,1,0.9899061949053674,1.0,0.9899061949053674,0.6262513126969128,1.0069419772661625,0.002049954039941883,0.017986648914995712,0.10011184053714024,0.121518801621676,1.0999999999988028,0
35d22c1380baf6593b39,ood,single_interface,3163,pooled_cnn,43,10,24,True,False,1.1,1001,1,0.9911455812434751,1.0,0.9911455812434751,0.6265170714101087,1.007445002242121,0.001687647355474238,0.017965368864624753,0.09741125689442695,0.12278574130116475,1.1000000000010792,0
f0363cd7bec7fc07695b,ood,two_interface,3163,pooled_cnn,43,9,23,True,False,1.1,1001,0,,,,,,,,,,,
f0363cd7bec7fc07695b,ood,two_interface,3163,pooled_cnn,43,10,24,True,False,1.1,1001,0,,,,,,,,,,,
e8ad7f781d1e2915a075,ood,smooth_no_interface,3181,pooled_cnn,43,9,23,True,False,1.1,1001,1,0.9976614476056823,1.0,0.9976614476056823,0.32357250810885596,0.5901272971119091,0.0007385579862947361,0.01643402989446579,0.4496456784423617,0.400294783435183,1.0999999999960197,0
e8ad7f781d1e2915a075,ood,smooth_no_interface,3181,pooled_cnn,43,10,24,True,False,1.1,1001,1,0.9978289406078971,1.0,0.9978289406078971,0.32359486426962997,0.5901692780360014,0.0006092473882120558,0.01645511719779841,0.4468275140252423,0.4003942341611454,1.1000000000095715,0
3362d0532ed7c2a38730,ood,single_interface,3181,pooled_cnn,43,9,23,True,False,1.1,1001,1,0.9946001523072556,1.0,0.9946001523072556,0.4042302811112394,0.7406722011782318,0.001348004282809847,0.030457249085323514,0.3972144824790117,0.31640349087988306,1.100000000005089,0
3362d0532ed7c2a38730,ood,single_interface,3181,pooled_cnn,43,10,24,True,False,1.1,1001,1,0.9953335316703074,1.0,0.9953335316703074,0.40424142623945336,0.7407751973861016,0.0010306940426644392,0.030454919977654666,0.39720851678730196,0.3174319560427658,1.1000000000105996,0
b68a57ff53cf5cbd1d8c,ood,two_interface,3181,pooled_cnn,43,9,23,True,False,1.1,1001,0,,,,,,,,,,,
b68a57ff53cf5cbd1d8c,ood,two_interface,3181,pooled_cnn,43,10,24,True,False,1.1,1001,1,0.9989911215056657,1.0,1.0,0.43280816696778973,0.7795087704388471,0.0006031721481990006,0.01981355692547792,0.28331121858988323,0.17839896073016612,0.9197829828419398,0
0b247ca300bd186b2aa8,ood,smooth_no_interface,3191,pooled_cnn,43,9,23,True,False,1.1,1001,1,0.9958267995198393,1.0,0.9958267995198393,0.29926771821731835,0.5991238564788877,0.0008493534535381791,0.023898374827705415,0.4826274024555405,0.42324910964488005,1.099999999996759,0
0b247ca300bd186b2aa8,ood,smooth_no_interface,3191,pooled_cnn,43,10,24,True,False,1.1,1001,1,0.9965996148798433,1.0,0.9965996148798433,0.2993011882599653,0.5991867332393398,0.0006835838366038183,0.023931297792978,0.4798331480379703,0.4238705305692208,1.1000000000036128,0
2aa10b47cf2ae3da6dfc,ood,single_interface,3191,pooled_cnn,43,9,23,True,False,1.1,1001,1,0.993282959729337,1.0,0.993282959729337,0.3597534082145289,0.6662494614878409,0.0017930924382456525,0.019647633685874622,0.4301147365119942,0.35413516420104635,1.0999999999968615,0
2aa10b47cf2ae3da6dfc,ood,single_interface,3191,pooled_cnn,43,10,24,True,False,1.1,1001,1,0.9943315624399179,1.0,0.9943315624399179,0.3597472123632455,0.6663355564929083,0.0013622550217192461,0.019563990762594012,0.4301702182931722,0.35430809368569854,1.1000000000010912,0
00c3a80c137b7dc58c98,ood,two_interface,3191,pooled_cnn,43,9,23,True,False,1.1,1001,1,0.9962948710249312,1.0,0.9962948710249312,0.4965442782939364,0.8715029187193358,0.0020380666943548304,0.021550949624181203,0.17240304968688927,0.11675669730793682,1.1000000000017118,0
00c3a80c137b7dc58c98,ood,two_interface,3191,pooled_cnn,43,10,24,True,False,1.1,1001,1,0.9961790147535748,1.0,0.9961790147535748,0.4964962664550337,0.8714145369970356,0.0016425820168374555,0.021430931617368195,0.16743741171015447,0.11720953766209885,1.1000000000017307,0
