rig_id,split_role,method,partition_name,iteration,normalized_residual_l2,field_relative_l2,solution_l2
fresh-03,fresh_geometry_ood,singleton_factor,singleton_factor,16,0.8912619691199166,0.9109725562343739,0.25029470817803795
fresh-03,fresh_geometry_ood,singleton_factor,singleton_factor,32,0.6537678100191842,0.7395803720307434,0.7968976588669
fresh-03,fresh_geometry_ood,fixed_paired_local,paired_local,0,1.0,1.0,0.0
fresh-03,fresh_geometry_ood,fixed_paired_local,paired_local,1,0.8395875903698622,0.8580114689804202,0.3366699007064324
fresh-03,fresh_geometry_ood,fixed_paired_local,paired_local,2,0.6149190919918891,0.6701097681514677,0.8092198733495829
fresh-03,fresh_geometry_ood,fixed_paired_local,paired_local,4,0.20739506635733435,0.41546487527875653,1.6794066444536397
fresh-03,fresh_geometry_ood,fixed_paired_local,paired_local,8,0.09715961427636154,0.39677431590776807,2.2789164495680225
fresh-03,fresh_geometry_ood,fixed_paired_local,paired_local,16,0.023288043713164678,0.34985435334540005,2.101047935662509
fresh-03,fresh_geometry_ood,fixed_paired_local,paired_local,32,0.020101445810360653,0.33798797583938667,2.1124033669463524
fresh-03,fresh_geometry_ood,fixed_paired_cross,paired_cross,0,1.0,1.0,0.0
fresh-03,fresh_geometry_ood,fixed_paired_cross,paired_cross,1,0.9929996620154071,0.9935974391801553,0.014653999374701784
fresh-03,fresh_geometry_ood,fixed_paired_cross,paired_cross,2,0.9795248273542803,0.9812938087928443,0.042860679556625966
fresh-03,fresh_geometry_ood,fixed_paired_cross,paired_cross,4,0.9352996643948184,0.9411036176724509,0.13543867101747556
fresh-03,fresh_geometry_ood,fixed_paired_cross,paired_cross,8,0.7928651876169841,0.8140257353141781,0.4336824874078654
fresh-03,fresh_geometry_ood,fixed_paired_cross,paired_cross,16,0.4054518021259623,0.504497087114093,1.2470192126993966
fresh-03,fresh_geometry_ood,fixed_paired_cross,paired_cross,32,0.1866434067584139,0.4311392258792649,2.4588201019218245
fresh-03,fresh_geometry_ood,fixed_triad_bridge,triad_bridge,0,1.0,1.0,0.0
fresh-03,fresh_geometry_ood,fixed_triad_bridge,triad_bridge,1,0.9908740042707858,0.9915975595495551,0.018875962274836015
fresh-03,fresh_geometry_ood,fixed_triad_bridge,triad_bridge,2,0.9734275141010478,0.9755466776727082,0.05495365870869169
fresh-03,fresh_geometry_ood,fixed_triad_bridge,triad_bridge,4,0.9168658976341567,0.9236561394047249,0.17191116859582958
fresh-03,fresh_geometry_ood,fixed_triad_bridge,triad_bridge,8,0.7400604903637212,0.7634406914947237,0.5378876033397698
fresh-03,fresh_geometry_ood,fixed_triad_bridge,triad_bridge,16,0.29979197161957744,0.3973422012033241,1.4618138480841119
fresh-03,fresh_geometry_ood,fixed_triad_bridge,triad_bridge,32,0.23860095219526836,0.3315916938718517,2.5177122572055675
fresh-03,fresh_geometry_ood,train_selected_fixed,paired_cross,0,1.0,1.0,0.0
fresh-03,fresh_geometry_ood,train_selected_fixed,paired_cross,1,0.9929996620154071,0.9935974391801553,0.014653999374701784
fresh-03,fresh_geometry_ood,train_selected_fixed,paired_cross,2,0.9795248273542803,0.9812938087928443,0.042860679556625966
fresh-03,fresh_geometry_ood,train_selected_fixed,paired_cross,4,0.9352996643948184,0.9411036176724509,0.13543867101747556
fresh-03,fresh_geometry_ood,train_selected_fixed,paired_cross,8,0.7928651876169841,0.8140257353141781,0.4336824874078654
fresh-03,fresh_geometry_ood,train_selected_fixed,paired_cross,16,0.4054518021259623,0.504497087114093,1.2470192126993966
fresh-03,fresh_geometry_ood,train_selected_fixed,paired_cross,32,0.1866434067584139,0.4311392258792649,2.4588201019218245
fresh-03,fresh_geometry_ood,geometry_conditioned_selector,triad_bridge,0,1.0,1.0,0.0
fresh-03,fresh_geometry_ood,geometry_conditioned_selector,triad_bridge,1,0.9908740042707858,0.9915975595495551,0.018875962274836015
fresh-03,fresh_geometry_ood,geometry_conditioned_selector,triad_bridge,2,0.9734275141010478,0.9755466776727082,0.05495365870869169
fresh-03,fresh_geometry_ood,geometry_conditioned_selector,triad_bridge,4,0.9168658976341567,0.9236561394047249,0.17191116859582958
fresh-03,fresh_geometry_ood,geometry_conditioned_selector,triad_bridge,8,0.7400604903637212,0.7634406914947237,0.5378876033397698
fresh-03,fresh_geometry_ood,geometry_conditioned_selector,triad_bridge,16,0.29979197161957744,0.3973422012033241,1.4618138480841119
fresh-03,fresh_geometry_ood,geometry_conditioned_selector,triad_bridge,32,0.23860095219526836,0.3315916938718517,2.5177122572055675
fresh-03,fresh_geometry_ood,all_in_one_exact_oracle,all_in_one_exact,0,1.0,1.0,0.0
fresh-03,fresh_geometry_ood,all_in_one_exact_oracle,all_in_one_exact,1,0.7796057163598784,0.804349032796285,0.46400174132236616
fresh-03,fresh_geometry_ood,all_in_one_exact_oracle,all_in_one_exact,2,0.5025695016568964,0.5806036276236914,1.0485858874163192
fresh-03,fresh_geometry_ood,all_in_one_exact_oracle,all_in_one_exact,4,0.09589216330987688,0.39033232060710227,1.930361680993594
fresh-03,fresh_geometry_ood,all_in_one_exact_oracle,all_in_one_exact,8,0.06900384405570364,0.39739979651557894,2.239211917305979
fresh-03,fresh_geometry_ood,all_in_one_exact_oracle,all_in_one_exact,16,0.022704550798745126,0.36499957304629665,2.112298756351222
fresh-03,fresh_geometry_ood,all_in_one_exact_oracle,all_in_one_exact,32,0.020807736185617303,0.3480979332643807,2.116090018191122
fresh-04,fresh_geometry_ood,singleton_factor,singleton_factor,0,1.0,1.0,0.0
fresh-04,fresh_geometry_ood,singleton_factor,singleton_factor,1,0.9991770599066333,0.9997810230045485,0.0016905746696377036
fresh-04,fresh_geometry_ood,singleton_factor,singleton_factor,2,0.997562625585562,0.9993528059337056,0.005008034174578116
fresh-04,fresh_geometry_ood,singleton_factor,singleton_factor,4,0.9920855076122835,0.997913569761863,0.016271771924794315
fresh-04,fresh_geometry_ood,singleton_factor,singleton_factor,8,0.9730205761718483,0.9930680615157274,0.05558885041780188
fresh-04,fresh_geometry_ood,singleton_factor,singleton_factor,16,0.9093592729312301,0.9787923401668116,0.18823600319625877
fresh-04,fresh_geometry_ood,singleton_factor,singleton_factor,32,0.7304195125890376,0.9559020467818967,0.577272460434791
fresh-04,fresh_geometry_ood,fixed_paired_local,paired_local,0,1.0,1.0,0.0
fresh-04,fresh_geometry_ood,fixed_paired_local,paired_local,1,0.9964875365612305,0.9979228900021145,0.00599377814813666
fresh-04,fresh_geometry_ood,fixed_paired_local,paired_local,2,0.9897473544194197,0.9939446221108531,0.017498658177792836
fresh-04,fresh_geometry_ood,fixed_paired_local,paired_local,4,0.967684908539281,0.9809884538263349,0.05519372511482521
