policy,base_seed,family,mismatch_severity,selected_correction,fallback_used,reported_geometry_field_relative_l2,selected_field_relative_l2,field_gain_percent,selected_weighted_lcb,effective_camera_count
loro_consensus_correlation_heuristic_lcb,401,wrinkled_density_interface,0.5,0.0,True,0.7565318924974527,0.7565318924974527,0.0,0.0,5.698088385522565
loro_consensus_correlation_heuristic_lcb,401,shock_expansion_pair,0.5,0.0,True,0.6562688432536677,0.6562688432536677,0.0,0.0,5.698088385522565
loro_consensus_correlation_heuristic_lcb,401,smooth_plume,1.0,1.0,False,0.604607366114732,0.536348116335814,11.289847528249412,0.002592630885694086,5.698088385522565
loro_consensus_correlation_heuristic_lcb,401,wrinkled_density_interface,1.0,1.0,False,0.7962834361167285,0.7314750425480032,8.138859937207696,0.002592630885694086,5.698088385522565
loro_consensus_correlation_heuristic_lcb,401,shock_expansion_pair,1.0,1.0,False,0.6786064952497747,0.6400827285758539,5.676893301727288,0.002592630885694086,5.698088385522565
loro_consensus_correlation_heuristic_lcb,401,smooth_plume,2.0,2.0,False,0.7068123514999479,0.536352849023161,24.11665587267251,0.01833493579405014,5.698088385522565
loro_consensus_correlation_heuristic_lcb,401,wrinkled_density_interface,2.0,2.0,False,0.8923221778918206,0.7314823853711611,18.024856549083633,0.01833493579405014,5.698088385522565
loro_consensus_correlation_heuristic_lcb,401,shock_expansion_pair,2.0,2.0,False,0.7474792307495669,0.6400840115108658,14.36765261437511,0.01833493579405014,5.698088385522565
loro_consensus_correlation_heuristic_lcb,503,smooth_plume,0.0,0.0,True,0.5803634581194058,0.5803634581194058,0.0,0.0,5.7052878615686495
loro_consensus_correlation_heuristic_lcb,503,wrinkled_density_interface,0.0,0.0,True,0.651470919535793,0.651470919535793,0.0,0.0,5.7052878615686495
loro_consensus_correlation_heuristic_lcb,503,shock_expansion_pair,0.0,0.0,True,0.6421722296506339,0.6421722296506339,0.0,0.0,5.7052878615686495
loro_consensus_correlation_heuristic_lcb,503,smooth_plume,0.5,0.0,True,0.6004359552513786,0.6004359552513786,0.0,0.0,5.7052878615686495
loro_consensus_correlation_heuristic_lcb,503,wrinkled_density_interface,0.5,0.0,True,0.6600112423142548,0.6600112423142548,0.0,0.0,5.7052878615686495
loro_consensus_correlation_heuristic_lcb,503,shock_expansion_pair,0.5,0.0,True,0.64865494430849,0.64865494430849,0.0,0.0,5.7052878615686495
loro_consensus_correlation_heuristic_lcb,503,smooth_plume,1.0,1.0,False,0.6341653621975536,0.5804281239275983,8.47369494980635,0.002692098157554345,5.7052878615686495
loro_consensus_correlation_heuristic_lcb,503,wrinkled_density_interface,1.0,1.0,False,0.6783575517090672,0.6515030341731202,3.9587555955246962,0.002692098157554345,5.7052878615686495
loro_consensus_correlation_heuristic_lcb,503,shock_expansion_pair,1.0,1.0,False,0.6607392756100213,0.642193547621445,2.806814831985608,0.002692098157554345,5.7052878615686495
loro_consensus_correlation_heuristic_lcb,503,smooth_plume,2.0,2.5,False,0.7075737791249151,0.5847957691463102,17.351972840266846,0.010889379275002262,5.7052878615686495
loro_consensus_correlation_heuristic_lcb,503,wrinkled_density_interface,2.0,2.5,False,0.7302888054452139,0.6627136600057649,9.253208447889655,0.010889379275002262,5.7052878615686495
loro_consensus_correlation_heuristic_lcb,503,shock_expansion_pair,2.0,2.5,False,0.6897734643792239,0.6480229220009012,6.052790449962733,0.010889379275002262,5.7052878615686495
loro_consensus_correlation_heuristic_lcb,607,smooth_plume,0.0,0.0,True,0.49221398228238805,0.49221398228238805,0.0,0.0,5.744079479739844
loro_consensus_correlation_heuristic_lcb,607,wrinkled_density_interface,0.0,0.0,True,0.7845751678397818,0.7845751678397818,0.0,0.0,5.744079479739844
loro_consensus_correlation_heuristic_lcb,607,shock_expansion_pair,0.0,0.0,True,0.5844258655054176,0.5844258655054176,0.0,0.0,5.744079479739844
loro_consensus_correlation_heuristic_lcb,607,smooth_plume,0.5,0.0,True,0.5120072126410113,0.5120072126410113,0.0,0.0,5.744079479739844
loro_consensus_correlation_heuristic_lcb,607,wrinkled_density_interface,0.5,0.0,True,0.7987777069362686,0.7987777069362686,0.0,0.0,5.744079479739844
loro_consensus_correlation_heuristic_lcb,607,shock_expansion_pair,0.5,0.0,True,0.5972937982749542,0.5972937982749542,0.0,0.0,5.744079479739844
loro_consensus_correlation_heuristic_lcb,607,smooth_plume,1.0,0.0,True,0.5542432204738572,0.5542432204738572,0.0,0.0,5.744079479739844
loro_consensus_correlation_heuristic_lcb,607,wrinkled_density_interface,1.0,0.0,True,0.8234614426900347,0.8234614426900347,0.0,0.0,5.744079479739844
loro_consensus_correlation_heuristic_lcb,607,shock_expansion_pair,1.0,0.0,True,0.6190381616373509,0.6190381616373509,0.0,0.0,5.744079479739844
loro_consensus_correlation_heuristic_lcb,607,smooth_plume,2.0,0.5,False,0.6633893239665006,0.6069269614411327,8.51119553564283,0.001133742530846426,5.744079479739844
loro_consensus_correlation_heuristic_lcb,607,wrinkled_density_interface,2.0,0.5,False,0.8770815777554284,0.8542055400856908,2.6081995392356165,0.001133742530846426,5.744079479739844
loro_consensus_correlation_heuristic_lcb,607,shock_expansion_pair,2.0,0.5,False,0.6790773488899832,0.648352038447341,4.524567119322358,0.001133742530846426,5.744079479739844
