case_id,split,family,base_seed,method,model_seed,field_relative_l2,field_rmse,field_nrmse_dynamic_range,field_mean_bias,h1_seminorm_relative_error,measured_reprojection_relative_l2,clean_reprojection_relative_l2,gate,correction_rms,optimization_forward_calls,optimization_adjoint_calls,grouped_adjoint_calls,evaluation_forward_calls,neural_inference_seconds,matched_step,total_calls,baseline_kind,dc_step_size,operator_norm_squared_bound,projection_iterations,paired_call_budget,matched_step_internal_offset
b06a75091983ab395677,development,smooth_no_interface,2113,cgls_matched,-1,0.5916553987273357,0.05103039034687547,0.06490070005810553,0.016225092047441596,1.1370053609761535,1.3383430237994478e-06,0.01810190107954393,,,46,46,0,1,0.0,33,46,cgls_matched,,9.276438454549416,32,46,33
b06a75091983ab395677,development,smooth_no_interface,2113,huber_pdhg_matched,-1,0.4873988240492123,0.04203824100876954,0.05346444054484005,0.014138701081515949,0.9047464774554042,0.051025968014527835,0.049932208485177175,,,46,46,0,1,0.0,33,46,huber_pdhg_matched,,9.276438454549416,32,46,33
b06a75091983ab395677,development,smooth_no_interface,2113,base_landweber_matched,-1,0.5907613633702476,0.05095327962777403,0.06480263026836554,0.01623626444350197,1.1346885608513464,0.0034288688375244975,0.016726278600166334,,0.0009352640277259229,46,46,0,1,0.0,33,46,base_landweber_matched,0.10564399309083775,9.276438454549416,32,46,33
423593699e2b6baeef3f,development,single_interface,2113,cgls_matched,-1,0.9205020227499399,0.08470547961898542,0.10844922793696031,0.0007632866196361303,1.3830193052369326,0.015087624783510667,0.020840121175272622,,,14,14,0,1,0.0,1,14,cgls_matched,,9.276438454549416,0,14,1
423593699e2b6baeef3f,development,single_interface,2113,huber_pdhg_matched,-1,0.7089734904834084,0.06524042105756167,0.08352792907613686,0.0019517628468688178,0.9927622214487692,0.28272032135666664,0.2864611045727387,,,14,14,0,1,0.0,1,14,huber_pdhg_matched,,9.276438454549416,0,14,1
423593699e2b6baeef3f,development,single_interface,2113,base_landweber_matched,-1,0.9022118355036411,0.08302239903390377,0.10629436392073813,0.0008112614147392662,1.358941744645519,0.02226302082803022,0.026533480830086425,,0.0007387955054176969,14,14,0,1,0.0,1,14,base_landweber_matched,0.10564399309083775,9.276438454549416,0,14,1
423593699e2b6baeef3f,development,single_interface,2113,cgls_matched,-1,0.9245865869354265,0.08508134513564398,0.1089304521183604,0.00075954553798517,1.388632386288252,0.011879765713896607,0.018482825213971855,,,15,15,0,1,0.0,2,15,cgls_matched,,9.276438454549416,1,15,2
423593699e2b6baeef3f,development,single_interface,2113,huber_pdhg_matched,-1,0.7108609260192559,0.06541410468710573,0.08375029787227695,0.001937923793659058,1.0097201388414776,0.2625501741059641,0.26664194736286295,,,15,15,0,1,0.0,2,15,huber_pdhg_matched,,9.276438454549416,1,15,2
423593699e2b6baeef3f,development,single_interface,2113,base_landweber_matched,-1,0.9023900680053493,0.08303880015977615,0.10631536243755378,0.000812016466882003,1.3587813129145394,0.021427287471090163,0.025883246126159894,,0.0009613243197413064,15,15,0,1,0.0,2,15,base_landweber_matched,0.10564399309083775,9.276438454549416,1,15,2
423593699e2b6baeef3f,development,single_interface,2113,cgls_matched,-1,0.9263149438775776,0.08524039020031463,0.10913407902122783,0.0007654738133969706,1.3909245864982183,0.010133203748042503,0.017257130342654328,,,16,16,0,1,0.0,3,16,cgls_matched,,9.276438454549416,2,16,3
423593699e2b6baeef3f,development,single_interface,2113,huber_pdhg_matched,-1,0.7126597761188405,0.0655796365997818,0.08396222994809303,0.0019224168584725638,1.0243263399140157,0.24552667140851991,0.24995030888645797,,,16,16,0,1,0.0,3,16,huber_pdhg_matched,,9.276438454549416,2,16,3
423593699e2b6baeef3f,development,single_interface,2113,base_landweber_matched,-1,0.9025673211842,0.0830551111674192,0.10633624557514676,0.0008125556271128153,1.3586637774305583,0.020723606186517512,0.025331166262021428,,0.0011650452227930637,16,16,0,1,0.0,3,16,base_landweber_matched,0.10564399309083775,9.276438454549416,2,16,3
423593699e2b6baeef3f,development,single_interface,2113,cgls_matched,-1,0.9287935673756058,0.08546847551355287,0.10942609880832674,0.0007671477494590364,1.3944239913010146,0.006835185491755855,0.016299961336627197,,,18,18,0,1,0.0,5,18,cgls_matched,,9.276438454549416,4,18,5
423593699e2b6baeef3f,development,single_interface,2113,huber_pdhg_matched,-1,0.7152953169136347,0.06582216159327559,0.08427273699460436,0.0018871806462884093,1.0468286257954746,0.21885995919332593,0.2238744701721022,,,18,18,0,1,0.0,5,18,huber_pdhg_matched,,9.276438454549416,4,18,5
423593699e2b6baeef3f,development,single_interface,2113,base_landweber_matched,-1,0.9029242472631877,0.08308795584778055,0.10637829693053777,0.0008131005132267589,1.3585370765891003,0.019567106282118038,0.02442538001313183,,0.0015286298463780218,18,18,0,1,0.0,5,18,base_landweber_matched,0.10564399309083775,9.276438454549416,4,18,5
423593699e2b6baeef3f,development,single_interface,2113,cgls_matched,-1,0.9310454874493946,0.0856756993601057,0.10969140946201608,0.0007697815837624414,1.39770822148612,0.0027035695003947684,0.01477394472314414,,,22,22,0,1,0.0,9,22,cgls_matched,,9.276438454549416,8,22,9
423593699e2b6baeef3f,development,single_interface,2113,huber_pdhg_matched,-1,0.7159635110650581,0.06588364946041338,0.08435146049335059,0.0018058917605593802,1.0704007911017575,0.18490901778335558,0.1907709478213269,,,22,22,0,1,0.0,9,22,huber_pdhg_matched,,9.276438454549416,8,22,9
423593699e2b6baeef3f,development,single_interface,2113,base_landweber_matched,-1,0.9036627410635188,0.08315591275608349,0.10646530280396635,0.0008128270763549371,1.3586352361098153,0.01782921693238475,0.023101101234896646,,0.0021340353248252572,22,22,0,1,0.0,9,22,base_landweber_matched,0.10564399309083775,9.276438454549416,8,22,9
