method,model_seed,split,projection_variant,projection_iterations,case_count,paired_call_budget,damping_fraction,field_relative_l2_mean,h1_seminorm_relative_error_mean,field_gain_to_best_matched_classical_mean,h1_gain_to_best_matched_classical_mean,reprojection_ratio_to_matched_cgls_mean,visible_correction_fraction_mean,visible_correction_fraction_maximum,system_residual_fraction_mean,exact_projection_approximation_error_mean,exact_oracle_error_reduction_retention_mean,oracle_reduction_defined_rate,field_harm_rate,worst_field_gain_to_best_matched_classical,breakdown_rate
jacru_m2,29,ood,affine_cg_damped_1e-6,12,18,26,1e-06,0.4266001594038591,0.7430327265914821,0.30450229183218713,0.2710738951734999,14.04130590074362,0.033551285790568264,0.06576113766535567,0.03355128508083442,0.05942872064259373,1.0023292861782989,1.0,0.0,0.06662554371264917,0.0
jacru_m2,29,ood,affine_cg_damped_1e-6,20,18,34,1e-06,0.42711627112844375,0.7444068859891466,0.27892167608097246,0.26022888096269414,22.12024934531009,0.006765451247120253,0.012564862768376081,0.006765447528631836,0.01082766589428108,1.0002881356867142,1.0,0.0,0.05154167964831344,0.0
jacru_m2,29,ood,affine_cg_damped_1e-6,32,18,46,1e-06,0.4271715639115328,0.7444757578700608,0.24672160562780526,0.2374187486369811,20.957698319658093,0.00033690224432362864,0.0006057238589634262,0.00033682735644004213,0.0005764132993121377,1.000008614563244,1.0,0.0,0.03166118692974696,0.0
jacru_m2,29,ood,affine_cg_undamped,0,18,14,0.0,0.4443226648494217,0.7086580006178906,0.3187803049014843,0.2679683978861932,38.833373304463976,1.0,1.0,1.0,1.0,0.9300820302867816,1.0,0.0,0.09597165820716488,0.0
jacru_m2,29,ood,affine_cg_undamped,1,18,15,0.0,0.41828671254646527,0.7015427223403865,0.35572229906198327,0.28350720949530744,21.003807652019578,0.4604278688443849,0.5798953948108235,0.4604278688443849,0.6324182427224269,1.0538738207768963,1.0,0.0,0.17340353573879608,0.0
jacru_m2,29,ood,affine_cg_undamped,2,18,16,0.0,0.40813463055126326,0.7054220096179437,0.36866180879422106,0.28629930934035486,17.353262204056772,0.3204018670025273,0.4489878356236765,0.3204018670025273,0.49000181310286817,1.0983505780676366,1.0,0.0,0.1880905375180307,0.0
jacru_m2,29,ood,affine_cg_undamped,4,18,18,0.0,0.4154915567372917,0.7204037618868232,0.349830969306779,0.2820726399129608,14.559466406965988,0.1909088894700559,0.32168751898368414,0.19090888947005594,0.3125015402369732,1.0594336745921407,1.0,0.0,0.14133000366772627,0.0
jacru_m2,29,ood,affine_cg_undamped,8,18,22,0.0,0.4244833841284808,0.7378621223874077,0.32108949945581355,0.2750558754138721,14.672256049391605,0.08275335626009518,0.13119176824645337,0.08275335626009517,0.13361332222643435,1.0127442422066997,1.0,0.0,0.0887167433988272,0.0
jacru_m2,29,ood,affine_cg_undamped,12,18,26,0.0,0.4266015935499427,0.7430362037428045,0.30449999779312825,0.2710704939881754,14.042563505047081,0.03355437454216454,0.06576789956831942,0.033554374542164554,0.05942871716529393,1.0023221479127054,1.0,0.0,0.06661938403301161,0.0
jacru_m2,29,ood,affine_cg_undamped,20,18,34,0.0,0.4271178695706454,0.7444107866902825,0.2789190200641166,0.26022501821663424,22.12412251092458,0.006766648879936535,0.012567259927271996,0.006766648879936523,0.010827641706270057,1.0002802674018623,1.0,0.0,0.05153542374900937,0.0
jacru_m2,29,ood,affine_cg_undamped,32,18,46,0.0,0.4271731780422805,0.7444796864131503,0.24671880668540191,0.23741474228309775,20.959005889034994,0.00033692522062277294,0.0006057983044047675,0.0003369252206227575,0.0005759286468381444,1.0000006693479255,1.0,0.0,0.031654726130057445,0.0
jacru_m2,43,development,affine_cg_damped_1e-4,0,12,14,0.0001,0.3585775881888921,0.5702738193509455,0.45458664895100154,0.4107071211944066,37.80629076121831,1.0,1.0,1.0,1.0,1.0812539479404661,1.0,0.0,0.04749678386647725,0.0
jacru_m2,43,development,affine_cg_damped_1e-4,1,12,15,0.0001,0.34202476906342305,0.5849038166508246,0.4780229104995275,0.40260918722358086,20.196075508307334,0.4450541036934213,0.5601869115800722,0.4450540585998659,0.6305937032150194,1.1561098755856822,1.0,0.0,0.10687431478034243,0.0
jacru_m2,43,development,affine_cg_damped_1e-4,2,12,16,0.0001,0.337104999920935,0.593217789721457,0.4844443793821373,0.40010543567566786,16.379421204482185,0.3035557349435603,0.5033410832648768,0.3035556141639017,0.5121728980413681,1.176682759092038,1.0,0.0,0.1238815797788559,0.0
jacru_m2,43,development,affine_cg_damped_1e-4,4,12,18,0.0001,0.34808685117735333,0.6153838269003816,0.46292551539239524,0.3871773924863133,16.686763248865866,0.2072695645970408,0.48083439578839765,0.2072690546754904,0.34897657215430516,1.1171628654602739,1.0,0.0,0.04751350815623378,0.0
jacru_m2,43,development,affine_cg_damped_1e-4,8,12,22,0.0001,0.3666918459518827,0.6489792563354986,0.4235569400465559,0.3631691574274681,21.67608522548152,0.09971762777945455,0.18655947666034314,0.09971495597682388,0.15385745168804318,1.0241582850883744,1.0,0.08333333333333333,-0.05376688748242792,0.0
jacru_m2,43,development,affine_cg_damped_1e-4,12,12,26,0.0001,0.3714692997341531,0.6572513877852791,0.40543247280260114,0.3562012905196812,20.470837514382485,0.04239177635861426,0.08268820187441032,0.04238410213389352,0.06402569191461195,1.002637412910067,1.0,0.08333333333333333,-0.07474264058439899,0.0
jacru_m2,43,development,affine_cg_damped_1e-4,20,12,34,0.0001,0.37185051458202745,0.6580920830692472,0.38626148825397566,0.34844630059481857,28.232598699150714,0.006242879625758073,0.01253288296376274,0.00618665594353663,0.010538654917412576,1.0016986829069763,1.0,0.08333333333333333,-0.08558972659045332,0.0
jacru_m2,43,development,affine_cg_damped_1e-4,32,12,46,0.0001,0.37182474291374573,0.6580852840323987,0.3629008976200658,0.33229374279978013,108.88968277709542,0.0008721587133623886,0.00203253906655764,0.0002769522859642837,0.0029706512559953264,1.0017473099126335,1.0,0.08333333333333333,-0.10062483998868327,0.0
jacru_m2,43,development,affine_cg_damped_1e-6,0,12,14,1e-06,0.3585775881888921,0.5702738193509455,0.45458664895100154,0.4107071211944066,37.80629076121831,1.0,1.0,1.0,1.0,1.0812539479404661,1.0,0.0,0.04749678386647725,0.0
jacru_m2,43,development,affine_cg_damped_1e-6,1,12,15,1e-06,0.34202982261847964,0.5849206117086626,0.47801470454980804,0.40259187578427236,20.19988134786163,0.4451434936062097,0.5603444005884322,0.4451434936016994,0.6305936852218693,1.156093713243803,1.0,0.0,0.10687448898898173,0.0
jacru_m2,43,development,affine_cg_damped_1e-6,2,12,16,1e-06,0.3371141246424831,0.5932508000256204,0.48442977699349404,0.40007171837597477,16.387195891993212,0.30370993094221355,0.5036654628763966,0.30370993093013354,0.5121728350531618,1.1766516952724722,1.0,0.0,0.12387999979689386,0.0
jacru_m2,43,development,affine_cg_damped_1e-6,4,12,18,1e-06,0.34815268250784936,0.6155339715029305,0.462827373223102,0.38702760727290925,16.71725235521672,0.20769742711401804,0.4822475400187222,0.20769742706300212,0.3489757461524978,1.116844129671318,1.0,0.0,0.047178901210587265,0.0
jacru_m2,43,development,affine_cg_damped_1e-6,8,12,22,1e-06,0.3669425895613198,0.6494952111345167,0.42318015967538486,0.36266530534353364,21.80503471834707,0.1003442742424428,0.18779807649460156,0.10034427397495853,0.15384333142042336,1.0229114626926818,1.0,0.08333333333333333,-0.05514529788968116,0.0
jacru_m2,43,development,affine_cg_damped_1e-6,12,12,26,1e-06,0.37180724264077347,0.6579352299344746,0.4049153581125003,0.35553574476514277,20.673039882163355,0.04282885014022635,0.08366619784027318,0.0428288493732659,0.06396827737482523,1.0009902307637664,1.0,0.08333333333333333,-0.07646522022104527,0.0
jacru_m2,43,development,affine_cg_damped_1e-6,20,12,34,1e-06,0.3722101338439174,0.6588189328423543,0.3856951427110928,0.3477317254637888,28.484568260302428,0.006299464149107511,0.012635937701778491,0.0062994585387227105,0.010116153069764794,0.9999639220353548,1.0,0.08333333333333333,-0.08735574887270481,0.0
jacru_m2,43,development,affine_cg_damped_1e-6,32,12,46,1e-06,0.37218427897932455,0.6588134664451784,0.3623161214134629,0.3315615763540101,34.190461157044076,0.00028582343801189785,0.0008408105248786627,0.0002856987779876341,0.00047481424119789575,1.0000115515495176,1.0,0.08333333333333333,-0.10242143080481826,0.0
jacru_m2,43,development,affine_cg_undamped,0,12,14,0.0,0.3585775881888921,0.5702738193509455,0.45458664895100154,0.4107071211944066,37.80629076121831,1.0,1.0,1.0,1.0,1.0812539479404661,1.0,0.0,0.04749678386647725,0.0
jacru_m2,43,development,affine_cg_undamped,1,12,15,0.0,0.34202987369234505,0.5849207814182321,0.47801462161817976,0.40259170085696794,20.19991981880003,0.44514439717613463,0.5603459925586937,0.4451443971761346,0.6305936852200692,1.1560935498815992,1.0,0.0,0.10687449070231822,0.0
jacru_m2,43,development,affine_cg_undamped,2,12,16,0.0,0.3371142168983263,0.5932511336641348,0.4844296293616573,0.4000713775923721,16.387274527141145,0.30371149035771056,0.5036687426259262,0.3037114903577106,0.5121728350468583,1.1766513811483763,1.0,0.0,0.12387998367539113,0.0
jacru_m2,43,development,affine_cg_undamped,4,12,18,0.0,0.34815334927241137,0.6155354917142605,0.46282637924921904,0.38702609071486044,16.71756128586455,0.20770176184106592,0.48226185828827595,0.20770176184106595,0.34897574606963183,1.1168409008281381,1.0,0.0,0.04717551009670421,0.0
jacru_m2,43,development,affine_cg_undamped,8,12,22,0.0,0.3669451371535888,0.6495004526123361,0.4231763316830322,0.3626601869137975,21.806348377510716,0.10035066130048574,0.18781069349069,0.10035066130048577,0.1538433299958363,1.0228987924011472,1.0,0.08333333333333333,-0.05515931283977656,0.0
jacru_m2,43,development,affine_cg_undamped,12,12,26,0.0,0.3718106814626059,0.6579421882742053,0.4049100962146535,0.3555289727128763,20.67513433255868,0.042833374535490194,0.08367635945325728,0.042833374535490215,0.06396827156251893,1.0009734676004503,1.0,0.08333333333333333,-0.07648275741808132,0.0
jacru_m2,43,development,affine_cg_undamped,20,12,34,0.0,0.37221379626259027,0.6588263348984852,0.385689375072356,0.34772444851121026,28.48959825193788,0.006300610854076579,0.012638396232533147,0.006300610854076583,0.010116109252463293,0.9999462538460473,1.0,0.08333333333333333,-0.0873737393587507,0.0
jacru_m2,43,development,affine_cg_undamped,32,12,46,0.0,0.372187940713415,0.6588208825628591,0.36231016583151515,0.3315541197735528,34.184703529309125,0.000285788724242812,0.0008408899858863685,0.0002857887242428079,0.00047387419715057304,0.9999938723666105,1.0,0.08333333333333333,-0.10243973375628522,0.0
jacru_m2,43,ood,affine_cg_damped_1e-4,0,18,14,0.0001,0.4598575600525716,0.6834896267254658,0.29634342532276753,0.2921436602895492,47.88314784034331,1.0,1.0,1.0,1.0,0.7739943878821773,1.0,0.0,0.012273427616590896,0.0
jacru_m2,43,ood,affine_cg_damped_1e-4,1,18,15,0.0001,0.4145081737969975,0.6824441099735535,0.36294560930543,0.30162531802341336,24.395601648830976,0.44324047518531845,0.6522058468460468,0.4432404248782848,0.6075117803019355,1.0243845973393455,1.0,0.0,0.1924716121188377,0.0
jacru_m2,43,ood,affine_cg_damped_1e-4,2,18,16,0.0001,0.4003958348509734,0.683637959020935,0.38197106886982213,0.3070854366351073,20.612709614985373,0.3200616260944008,0.5583189404688156,0.3200614946152288,0.4802728398341749,1.0940104194785927,1.0,0.0,0.21529160106405998,0.0
jacru_m2,43,ood,affine_cg_damped_1e-4,4,18,18,0.0001,0.4053061510329614,0.6973323604887456,0.3672078905666297,0.3038095380816404,15.927739314229544,0.18705093979396592,0.4383352552772847,0.1870504225533982,0.31247076791197903,1.0669153615940172,1.0,0.0,0.1773863414627565,0.0
jacru_m2,43,ood,affine_cg_damped_1e-4,8,18,22,0.0001,0.4151800903056776,0.7170570155027108,0.33728159568335836,0.2939989415242238,16.786703711022476,0.08077169909658505,0.14799504773874025,0.08076924081302632,0.1330089915148185,1.0139975068701277,1.0,0.0,0.12111452959165102,0.0
jacru_m2,43,ood,affine_cg_damped_1e-4,12,18,26,0.0001,0.41731217632356743,0.7214690074841273,0.320799077569516,0.29070402721589467,17.119099466757113,0.03600854102597615,0.0954644583775908,0.036001828077359126,0.05985183522161513,1.0038444552362897,1.0,0.0,0.09963806404026657,0.0
jacru_m2,43,ood,affine_cg_damped_1e-4,20,18,34,0.0001,0.4179516798322805,0.7225954600270217,0.29535157507222876,0.28027015537336075,25.68284849316072,0.006922770544194445,0.015994302140604627,0.006885701094267328,0.01105389995031691,1.0009980663064506,1.0,0.0,0.07708947709483638,0.0
jacru_m2,43,ood,affine_cg_damped_1e-4,32,18,46,0.0001,0.4179703261747107,0.7225684171631718,0.26370048329826123,0.25809292277618273,56.78515071759361,0.0007923118657014098,0.0017184815398546022,0.0003504036848085054,0.0023913089553754398,1.0008997178754153,1.0,0.0,0.029997582366130857,0.0
jacru_m2,43,ood,affine_cg_damped_1e-6,0,18,14,1e-06,0.4598575600525716,0.6834896267254658,0.29634342532276753,0.2921436602895492,47.88314784034331,1.0,1.0,1.0,1.0,0.7739943878821773,1.0,0.0,0.012273427616590896,0.0
jacru_m2,43,ood,affine_cg_damped_1e-6,1,18,15,1e-06,0.4145083864767314,0.6824615180508592,0.3629450386375194,0.3016073011779687,24.400641867761433,0.4433353794101948,0.6523792444361926,0.44333537940516304,0.607511758141435,1.0243905591370146,1.0,0.0,0.19248035274315148,0.0
jacru_m2,43,ood,affine_cg_damped_1e-6,2,18,16,1e-06,0.40039507671350655,0.6836706200870767,0.3819720542789533,0.30705206986804906,20.623136139674834,0.3202359431822634,0.5587269893464832,0.320235943169113,0.48027275697564853,1.0940229126063779,1.0,0.0,0.21530392914803687,0.0
jacru_m2,43,ood,affine_cg_damped_1e-6,4,18,18,1e-06,0.405333274202177,0.6974389744454926,0.3671670846501107,0.3037036614213696,15.952636348473318,0.18737694172723507,0.4393707645264404,0.18737694167549912,0.3124700346069873,1.06678746825949,1.0,0.0,0.17719147766124976,0.0
jacru_m2,43,ood,affine_cg_damped_1e-6,8,18,22,1e-06,0.4152982293812774,0.7173690752141657,0.3370975051813139,0.2936930047184023,16.871706149826643,0.08120125464240247,0.14890259443126003,0.08120125439656951,0.1329994424016513,1.0133957192729326,1.0,0.0,0.12049234184674043,0.0
jacru_m2,43,ood,affine_cg_damped_1e-6,12,18,26,1e-06,0.4174698539343053,0.7218717951722087,0.32054835828386125,0.29031078633623925,17.269950470401916,0.03634109450286018,0.09646996081043242,0.03634109383292582,0.05981682552674591,1.0030501972785784,1.0,0.0,0.09883483549453669,0.0
jacru_m2,43,ood,affine_cg_damped_1e-6,20,18,34,1e-06,0.41812887990938624,0.7230412710153076,0.2950589922025894,0.27982973254487087,25.98388116952314,0.007008759129908652,0.01621773252533925,0.00700875544469173,0.010809586579604232,1.0001136084033102,1.0,0.0,0.07641651093687306,0.0
jacru_m2,43,ood,affine_cg_damped_1e-6,32,18,46,1e-06,0.4181484081371369,0.7230150713982737,0.263393956854858,0.2576387883978766,24.414352720683198,0.0003607608628827647,0.0007331512159271396,0.00036068684749309614,0.0006102849587931746,1.0000109130880765,1.0,0.0,0.02967553966255038,0.0
jacru_m2,43,ood,affine_cg_undamped,0,18,14,0.0,0.4598575600525716,0.6834896267254658,0.29634342532276753,0.2921436602895492,47.88314784034331,1.0,1.0,1.0,1.0,0.7739943878821773,1.0,0.0,0.012273427616590896,0.0
jacru_m2,43,ood,affine_cg_undamped,1,18,15,0.0,0.4145083886473223,0.6824616939631662,0.36294503283846363,0.30160711911381405,24.400692819489844,0.44333633875468975,0.6523809969506023,0.4433363387546898,0.6075117581392178,1.0243906192580574,1.0,0.0,0.19248044098517902,0.0
jacru_m2,43,ood,affine_cg_undamped,2,18,16,0.0,0.4003950691234281,0.6836709502271732,0.3819720641286644,0.3070517325957614,20.623241591473366,0.320237706093683,0.5587311155125396,0.320237706093683,0.4802727569673556,1.094023038482393,1.0,0.0,0.21530405352973775,0.0
jacru_m2,43,ood,affine_cg_undamped,4,18,18,0.0,0.4053335489704954,0.6974400533023679,0.36716667126502306,0.3037025900401883,15.95288864431717,0.18738024444736812,0.4393812531117483,0.18738024444736812,0.31247003453348143,1.066786172457328,1.0,0.0,0.17718950453813703,0.0
jacru_m2,43,ood,affine_cg_undamped,8,18,22,0.0,0.41529942899339173,0.7173722418064077,0.33709563586159585,0.2936899003064191,16.87257282288854,0.08120563524457326,0.14891187223425026,0.08120563524457326,0.13299944144038814,1.0133896084017653,1.0,0.0,0.1204860259910381,0.0
jacru_m2,43,ood,affine_cg_undamped,12,18,26,0.0,0.4174714574339932,0.7218758887977023,0.32054580851688186,0.29030678983012687,17.271520461064462,0.0363445427890076,0.096480318046904,0.036344542789007596,0.059816821992183265,1.0030421203308455,1.0,0.0,0.09882667235277308,0.0
jacru_m2,43,ood,affine_cg_undamped,20,18,34,0.0,0.41813068421670085,0.723045807632129,0.29505601289363503,0.2798252509253965,25.988425783871055,0.007010012290933173,0.016220865739267936,0.007010012290933153,0.01080956154184476,1.0001046033768963,1.0,0.0,0.07640965353782284,0.0
jacru_m2,43,ood,affine_cg_undamped,32,18,46,0.0,0.4181502216264705,0.7230196170411417,0.26339083519751977,0.25763416680414336,24.41571219226332,0.0003607924703104558,0.0007332968153354859,0.00036079247031046963,0.0006098029682341387,1.0000018628259957,1.0,0.0,0.02967226535224539,0.0
pooled_cnn,17,development,affine_cg_damped_1e-4,0,12,14,0.0001,0.3587295319978984,0.5813686666689307,0.45350931541769063,0.398983254613039,34.80287199267127,1.0,1.0,1.0,1.0,1.1733603476982888,1.0,0.0,0.03195453873102307,0.0
pooled_cnn,17,development,affine_cg_damped_1e-4,1,12,15,0.0001,0.35604345053479136,0.6046381197746075,0.4564368043610632,0.38228301956431915,19.58170464724645,0.47833136487297145,0.6572187147753221,0.47833131802706513,0.6496237486438164,1.1894048850545935,1.0,0.0,0.04925491097716603,0.0
pooled_cnn,17,development,affine_cg_damped_1e-4,2,12,16,0.0001,0.3551290308814103,0.6171144723947449,0.4569242412319461,0.37576430459050525,16.502343248995754,0.34139029147559147,0.6268604334232946,0.3413901592369341,0.5251302280838918,1.194890408310282,1.0,0.0,0.06245189864381539,0.0
pooled_cnn,17,development,affine_cg_damped_1e-4,4,12,18,0.0001,0.3644694931446124,0.6415134300888886,0.43738656368521805,0.3611013649038144,16.26051800383041,0.22216215843502093,0.5034636607389752,0.22216161312682436,0.36076032866322283,1.1339825477612273,1.0,0.0,0.0021609302875653935,0.0
pooled_cnn,17,development,affine_cg_damped_1e-4,8,12,22,0.0001,0.38167318222594937,0.6732168129636337,0.3996509276947302,0.33937138258390004,21.63825983728744,0.10882394350051318,0.19768512553758144,0.10882108766102733,0.16052071069816762,1.0269149960796664,1.0,0.08333333333333333,-0.10245681019376118,0.0
pooled_cnn,17,development,affine_cg_damped_1e-4,12,12,26,0.0001,0.3860957388940877,0.6816052720730684,0.38155005045066304,0.3323440645557484,20.272242785500314,0.047386731978055374,0.10757653492240819,0.047378728695667165,0.06557802135753152,1.004745262519816,1.0,0.08333333333333333,-0.12075066958666822,0.0
pooled_cnn,17,development,affine_cg_damped_1e-4,20,12,34,0.0001,0.3867100431940968,0.6825873795615981,0.3612635126407772,0.3241952656127051,26.837883575325687,0.006580201552538189,0.012615746737753168,0.00651798466164626,0.010810533216483545,1.0020714233744734,1.0,0.08333333333333333,-0.13504226188959148,0.0
pooled_cnn,17,development,affine_cg_damped_1e-4,32,12,46,0.0001,0.38670074565367313,0.6825596716206345,0.3368893247410303,0.30747330452631133,107.04948741341092,0.0009465078210994125,0.002159403438065862,0.0003049848994946812,0.003050909968669741,1.0019353953672405,1.0,0.08333333333333333,-0.15103941212043165,0.0
pooled_cnn,17,development,affine_cg_damped_1e-6,0,12,14,1e-06,0.3587295319978984,0.5813686666689307,0.45350931541769063,0.398983254613039,34.80287199267127,1.0,1.0,1.0,1.0,1.1733603476982888,1.0,0.0,0.03195453873102307,0.0
pooled_cnn,17,development,affine_cg_damped_1e-6,1,12,15,1e-06,0.3560503922336724,0.6046557238740963,0.4564259032834317,0.3822649133716736,19.585585431259982,0.4784340789669041,0.6574111978602297,0.4784340789622185,0.6496237302868454,1.1893764024496216,1.0,0.0,0.04924566967690054,0.0
pooled_cnn,17,development,affine_cg_damped_1e-6,2,12,16,1e-06,0.3551437421271193,0.6171543593386607,0.4569015233477323,0.3757236136257111,16.510919147108602,0.3415848004580315,0.627369335952532,0.3415848004448047,0.5251301527931435,1.194827017482629,1.0,0.0,0.06243335025114664,0.0
pooled_cnn,17,development,affine_cg_damped_1e-6,4,12,18,1e-06,0.3645317715188611,0.6416622077776292,0.43729315668403523,0.36095293865888073,16.289458031244695,0.2226028090054675,0.5047410994801804,0.22260280895091453,0.3607595395531536,1.13363860738652,1.0,0.0,0.0019000082792843724,0.0
pooled_cnn,17,development,affine_cg_damped_1e-6,8,12,22,1e-06,0.38190681145806665,0.6737078818827774,0.39929965359042435,0.33889182548581204,21.765603792517194,0.10950130518322689,0.19902691725555993,0.10950130489734078,0.16050680176813842,1.0255239719406386,1.0,0.08333333333333333,-0.103713667178871,0.0
pooled_cnn,17,development,affine_cg_damped_1e-6,12,12,26,1e-06,0.38640975434850255,0.6822607591384354,0.38106861704760764,0.33170602162133317,20.472678133052174,0.04787754030580301,0.10881932037202047,0.04787753950602996,0.06551964289252815,1.002933785501746,1.0,0.08333333333333333,-0.12230001460980805,0.0
pooled_cnn,17,development,affine_cg_damped_1e-6,20,12,34,1e-06,0.3870470450979275,0.683286149899352,0.360732125476898,0.32350797720260205,27.05797755493252,0.006636313978687091,0.012704107616595878,0.006636307769312792,0.010381053809286485,1.000144859682757,1.0,0.08333333333333333,-0.13667113017864582,0.0
pooled_cnn,17,development,affine_cg_damped_1e-6,32,12,46,1e-06,0.38703796126309103,0.683259409265724,0.3363401481178189,0.3067691774999202,34.290925091638826,0.0003147139450362339,0.0009272229089682783,0.000314581511217205,0.0005083803808597401,1.000004092151262,1.0,0.08333333333333333,-0.152702249383436,0.0
pooled_cnn,17,development,affine_cg_undamped,0,12,14,0.0,0.3587295319978984,0.5813686666689307,0.45350931541769063,0.398983254613039,34.80287199267127,1.0,1.0,1.0,1.0,1.1733603476982888,1.0,0.0,0.03195453873102307,0.0
pooled_cnn,17,development,affine_cg_undamped,1,12,15,0.0,0.35605046238310334,0.6046559017582992,0.45642579312356646,0.3822647304141052,19.585624658697736,0.4784351171861356,0.6574131433752818,0.4784351171861356,0.6496237302850086,1.1893761146049715,1.0,0.0,0.04924557626264219,0.0
pooled_cnn,17,development,affine_cg_undamped,2,12,16,0.0,0.35514389085185233,0.617154762507921,0.4569012936837545,0.37572320232984285,16.51100588164849,0.34158676750896394,0.6273744817179235,0.3415867675089639,0.5251301527856076,1.1948263765682787,1.0,0.0,0.06243316262782583,0.0
pooled_cnn,17,development,affine_cg_undamped,4,12,18,0.0,0.36453240205637233,0.6416637136984246,0.4372922110154542,0.3609514362981176,16.289751242870242,0.2226072728194243,0.5047540380635879,0.22260727281942438,0.36075953947401684,1.1336351246369991,1.0,0.0,0.0018973655075462394,0.0
pooled_cnn,17,development,affine_cg_undamped,8,12,22,0.0,0.381909184674063,0.6737128693170064,0.39929608545707834,0.338886955033824,21.766900870607525,0.10950820828642564,0.19904059405531438,0.10950820828642562,0.16050680036521395,1.02550983903552,1.0,0.08333333333333333,-0.10372644160506811,0.0
pooled_cnn,17,development,affine_cg_undamped,12,12,26,0.0,0.3864129491687887,0.6822674275814361,0.3810637189872234,0.33169953071646857,20.47475345050813,0.04788261482347773,0.10883214500741481,0.04788261482347774,0.06551963698367029,1.0029153536334794,1.0,0.08333333333333333,-0.1223157826667014,0.0
pooled_cnn,17,development,affine_cg_undamped,20,12,34,0.0,0.3870504766331302,0.6832932645538423,0.3607267146820447,0.32350097952037166,27.06272106015636,0.0066375164215584,0.012706563393171217,0.006637516421558395,0.010381009313577792,1.0001252413361505,1.0,0.08333333333333333,-0.13668771900582594,0.0
pooled_cnn,17,development,affine_cg_undamped,32,12,46,0.0,0.38704139513796515,0.6832665342426906,0.33633455593239264,0.3067620079047144,34.285925872552106,0.00031468019237686483,0.0009273240945884403,0.0003146801923768796,0.0005074601905866106,0.9999844244872275,1.0,0.08333333333333333,-0.15271918532498469,0.0
pooled_cnn,17,ood,affine_cg_damped_1e-4,0,18,14,0.0001,0.44262779196505214,0.6993716126091744,0.32257579367647315,0.27631727470334,42.17211366442248,1.0,1.0,1.0,1.0,0.9318038188905045,1.0,0.0,0.11300993218564387,0.0
pooled_cnn,17,ood,affine_cg_damped_1e-4,1,18,15,0.0001,0.4155764401303085,0.6975640042488654,0.3613631892574878,0.286891704994507,22.229375169503758,0.45619520249856393,0.6935824959826906,0.45619515292074897,0.6351858625409625,1.0725350870794597,1.0,0.0,0.15944858251034735,0.0
pooled_cnn,17,ood,affine_cg_damped_1e-4,2,18,16,0.0001,0.40766085809145075,0.7006734559452581,0.37088639145048585,0.2907684825803358,20.603512436938438,0.3486273742016999,0.5574595165713057,0.34862724305395165,0.50054715804254,1.1101752285441187,1.0,0.0,0.17225252102697106,0.0
pooled_cnn,17,ood,affine_cg_damped_1e-4,4,18,18,0.0001,0.4140425020020969,0.7244073881506753,0.35365752634705405,0.27756862995731874,15.779149828600671,0.19507993870985765,0.4408335953626582,0.19507938567511027,0.32327241102493487,1.0705572350455617,1.0,0.0,0.11178108439574881,0.0
pooled_cnn,17,ood,affine_cg_damped_1e-4,8,18,22,0.0001,0.42548127652961365,0.7456165143409008,0.32118345185393465,0.26677590807568546,16.052433121774534,0.0849863582466535,0.14895211371826417,0.08498371638146095,0.13457843950043796,1.0074156001924826,1.0,0.0,0.05225720639988691,0.0
pooled_cnn,17,ood,affine_cg_damped_1e-4,12,18,26,0.0001,0.4264171900191465,0.7486613676522315,0.3064284908014032,0.26494786507521473,15.89317330156821,0.03597137426603281,0.09046099362388363,0.03596379667439649,0.06116113699124733,1.0023221803242073,1.0,0.0,0.03469116883487663,0.0
pooled_cnn,17,ood,affine_cg_damped_1e-4,20,18,34,0.0001,0.42682115664985193,0.7496958841218375,0.28109362980899477,0.2543657968954427,23.06312014474941,0.006797892879557128,0.014744869236821521,0.006755252090163273,0.01080802621626327,1.0010159552628524,1.0,0.0,0.01887695970883211,0.0
pooled_cnn,17,ood,affine_cg_damped_1e-4,32,18,46,0.0001,0.4268235734810324,0.7496607011031488,0.24912191846445644,0.23154643429035376,55.093022890369895,0.0008239840855104553,0.0017584105831681268,0.0003413930514172451,0.0024820339785844876,1.00099657516999,1.0,0.0,-0.001665627616893613,0.0
pooled_cnn,17,ood,affine_cg_damped_1e-6,0,18,14,1e-06,0.44262779196505214,0.6993716126091744,0.32257579367647315,0.27631727470334,42.17211366442248,1.0,1.0,1.0,1.0,0.9318038188905045,1.0,0.0,0.11300993218564387,0.0
pooled_cnn,17,ood,affine_cg_damped_1e-6,1,18,15,1e-06,0.41557896973094516,0.6975784382906774,0.3613590924093393,0.28687686550618763,22.23392071453523,0.45629370911696093,0.6937835915042474,0.456293709112002,0.6351858425469578,1.0725268457252086,1.0,0.0,0.1594533636190685,0.0
pooled_cnn,17,ood,affine_cg_damped_1e-6,2,18,16,1e-06,0.4076660121285173,0.7007058531823486,0.37087825374011607,0.29073552607743913,20.614903136167143,0.34882651357385924,0.5578522832846113,0.3488265135607417,0.5005470687671614,1.1101546702985894,1.0,0.0,0.1722585060784769,0.0
pooled_cnn,17,ood,affine_cg_damped_1e-6,4,18,18,1e-06,0.4140804352081078,0.7245296598642614,0.3535993178055651,0.2774465200925605,15.805588275748768,0.1954224034931063,0.44183407905083255,0.1954224034377875,0.32327160864869947,1.0703593215526233,1.0,0.0,0.11162479518966203,0.0
