rig_id,block_id,method,true_aperture_radius,metadata_aperture_radius,candidate_aperture_radius,kappa,mean_validation_mse,median_effective_lambda,selected,selected_by_any_fold_score_deletion,validation_views,fold_0_validation_mse,fold_1_validation_mse,fold_2_validation_mse,fold_3_validation_mse
development_rig_a,development_rig_a:radius=0.09500,camera_delete_2,0.095,0.113,0.16,1e-05,2739.683062923386,0.013600932373470927,False,False,0|1|3,2035.0964315884912,3711.739064143612,2472.2136930380557,
development_rig_a,development_rig_a:radius=0.09500,camera_delete_2,0.095,0.113,0.16,3e-05,974.0387315239991,0.04080279712041278,False,False,0|1|3,762.7190928844295,1404.458830813854,754.9382708737133,
development_rig_a,development_rig_a:radius=0.09500,camera_delete_2,0.095,0.113,0.16,0.0001,429.06414553665155,0.13600932373470925,False,False,0|1|3,329.31110134044326,701.7540460866227,256.1272891828887,
development_rig_a,development_rig_a:radius=0.09500,camera_delete_2,0.095,0.113,0.16,0.0003,257.49010927181615,0.40802797120412776,False,False,0|1|3,192.10923210803531,424.5162652858859,155.84483042152715,
development_rig_a,development_rig_a:radius=0.09500,camera_delete_2,0.095,0.113,0.16,0.001,157.39112922786157,1.3600932373470926,False,False,0|1|3,123.69580783448971,222.87593092923265,125.60164891986233,
development_rig_a,development_rig_a:radius=0.09500,camera_delete_3,0.095,0.113,0.0,3e-06,4957.0616287100165,0.007327822084341422,False,False,0|1|2,6525.725473604549,3594.264969263601,4751.194443261901,
development_rig_a,development_rig_a:radius=0.09500,camera_delete_3,0.095,0.113,0.0,1e-05,1591.242678859753,0.02442607361447141,False,False,0|1|2,1892.7540889811708,1058.8691200499863,1822.1048275481019,
development_rig_a,development_rig_a:radius=0.09500,camera_delete_3,0.095,0.113,0.0,3e-05,651.7777553850557,0.07327822084341422,False,False,0|1|2,723.3796323124266,486.5557134260064,745.3979204167342,
development_rig_a,development_rig_a:radius=0.09500,camera_delete_3,0.095,0.113,0.0,0.0001,302.4313385875614,0.2442607361447141,False,False,0|1|2,341.6846450115632,278.36736440063623,287.24200635048487,
development_rig_a,development_rig_a:radius=0.09500,camera_delete_3,0.095,0.113,0.0,0.0003,171.21227034145878,0.7327822084341421,False,False,0|1|2,203.179995658422,177.21357218518165,133.24324318077277,
development_rig_a,development_rig_a:radius=0.09500,camera_delete_3,0.095,0.113,0.0,0.001,101.74490847758686,2.4426073614471404,False,False,0|1|2,130.1952336995834,97.32635010334175,77.71314162983542,
development_rig_a,development_rig_a:radius=0.09500,camera_delete_3,0.095,0.113,0.04,3e-06,6104.89551855003,0.007075383719604082,False,False,0|1|2,9916.922763399045,3576.988483941016,4820.775308310029,
development_rig_a,development_rig_a:radius=0.09500,camera_delete_3,0.095,0.113,0.04,1e-05,1712.1008721167157,0.023584612398680274,False,False,0|1|2,2288.260432130106,1005.9594297618225,1842.0827544582187,
development_rig_a,development_rig_a:radius=0.09500,camera_delete_3,0.095,0.113,0.04,3e-05,655.759499884451,0.07075383719604082,False,False,0|1|2,723.1729250447219,470.8107021421798,773.2948724664511,
development_rig_a,development_rig_a:radius=0.09500,camera_delete_3,0.095,0.113,0.04,0.0001,295.7637115273878,0.23584612398680277,False,False,0|1|2,305.31715704347494,284.98101277300725,296.99296476568105,
development_rig_a,development_rig_a:radius=0.09500,camera_delete_3,0.095,0.113,0.04,0.0003,165.95938040252298,0.7075383719604081,False,False,0|1|2,181.73413166044543,180.83617253126943,135.3078370158541,
development_rig_a,development_rig_a:radius=0.09500,camera_delete_3,0.095,0.113,0.04,0.001,99.597768141211,2.3584612398680274,False,False,0|1|2,121.21801695996824,97.20957681038401,80.36571065328076,
development_rig_a,development_rig_a:radius=0.09500,camera_delete_3,0.095,0.113,0.08,3e-06,5749.225213935114,0.006548280586417738,False,False,0|1|2,9256.617836054233,2932.325166519099,5058.732639232008,
development_rig_a,development_rig_a:radius=0.09500,camera_delete_3,0.095,0.113,0.08,1e-05,1643.0544981792384,0.021827601954725794,False,False,0|1|2,2286.6768277134515,787.5539519358299,1854.932714888434,
development_rig_a,development_rig_a:radius=0.09500,camera_delete_3,0.095,0.113,0.08,3e-05,623.8197376335867,0.06548280586417739,False,False,0|1|2,701.9391994793801,402.4223252897886,767.0976881315914,
development_rig_a,development_rig_a:radius=0.09500,camera_delete_3,0.095,0.113,0.08,0.0001,279.3857161160452,0.21827601954725795,False,False,0|1|2,275.27702477648023,268.0842610169927,294.79586255466273,
development_rig_a,development_rig_a:radius=0.09500,camera_delete_3,0.095,0.113,0.08,0.0003,157.93272945229646,0.6548280586417738,False,False,0|1|2,164.1445668251966,174.08812252681497,135.56549900487778,
development_rig_a,development_rig_a:radius=0.09500,camera_delete_3,0.095,0.113,0.08,0.001,95.94542346667907,2.1827601954725795,False,True,0|1|2,111.98686555792239,95.7126033799625,80.13680146215233,
development_rig_a,development_rig_a:radius=0.09500,camera_delete_3,0.095,0.113,0.12,3e-06,6630.916823503011,0.005829164850028863,False,False,0|1|2,12098.978118636156,3078.335031558041,4715.437320314837,
development_rig_a,development_rig_a:radius=0.09500,camera_delete_3,0.095,0.113,0.12,1e-05,2010.1729637215767,0.019430549500096213,False,False,0|1|2,3356.32834718659,884.8997664082523,1789.2907775698877,
development_rig_a,development_rig_a:radius=0.09500,camera_delete_3,0.095,0.113,0.12,3e-05,661.9922200990715,0.05829164850028863,False,False,0|1|2,853.0550068119358,419.4738098002724,713.4478436850063,
development_rig_a,development_rig_a:radius=0.09500,camera_delete_3,0.095,0.113,0.12,0.0001,266.34035391738036,0.19430549500096211,False,False,0|1|2,262.64364222723464,268.564372525892,267.8130469990143,
development_rig_a,development_rig_a:radius=0.09500,camera_delete_3,0.095,0.113,0.12,0.0003,152.02336382663827,0.5829164850028863,False,False,0|1|2,152.3695274476775,179.22657439817004,124.47398963406727,
development_rig_a,development_rig_a:radius=0.09500,camera_delete_3,0.095,0.113,0.12,0.001,94.01650512496163,1.943054950009621,True,True,0|1|2,107.31605270317752,103.42257268027458,71.31088999143282,
development_rig_a,development_rig_a:radius=0.09500,camera_delete_3,0.095,0.113,0.16,3e-06,9362.728282720556,0.004991871935676541,False,False,0|1|2,16533.45175719145,4468.457369631798,7086.2757213384175,
development_rig_a,development_rig_a:radius=0.09500,camera_delete_3,0.095,0.113,0.16,1e-05,2787.7699337576637,0.0166395731189218,False,False,0|1|2,4483.96953668372,1406.2055178662927,2473.1347467229784,
development_rig_a,development_rig_a:radius=0.09500,camera_delete_3,0.095,0.113,0.16,3e-05,849.6955131600577,0.0499187193567654,False,False,0|1|2,983.4163757354156,675.4021481885042,890.2680155562535,
development_rig_a,development_rig_a:radius=0.09500,camera_delete_3,0.095,0.113,0.16,0.0001,347.8425948988841,0.16639573118921802,False,False,0|1|2,259.434670698261,441.27524043529127,342.8178735631001,
development_rig_a,development_rig_a:radius=0.09500,camera_delete_3,0.095,0.113,0.16,0.0003,202.2532340771785,0.499187193567654,False,False,0|1|2,146.34288431429596,306.3536992425125,154.06311867472698,
development_rig_a,development_rig_a:radius=0.09500,camera_delete_3,0.095,0.113,0.16,0.001,114.28335985253352,1.66395731189218,False,True,0|1|2,107.22312945231025,168.6163933392165,67.0105567660738,
development_rig_a,development_rig_a:radius=0.09500,radius_kappa,0.095,0.113,0.0,3e-06,3951.2981047522135,0.008936129950426277,False,False,0|1|2|3,6132.330785864217,4671.8783997606715,3862.7105529707023,1138.2726804132626
development_rig_a,development_rig_a:radius=0.09500,radius_kappa,0.095,0.113,0.0,1e-05,940.7394239593336,0.02978709983475426,False,False,0|1|2|3,1288.726256605964,1172.7619606386602,985.2013944890291,316.2680841036811
development_rig_a,development_rig_a:radius=0.09500,radius_kappa,0.095,0.113,0.0,3e-05,377.37757954077773,0.08936129950426278,False,False,0|1|2|3,441.53389758157226,502.3803366890404,432.90060876588404,132.69547512661413
development_rig_a,development_rig_a:radius=0.09500,radius_kappa,0.095,0.113,0.0,0.0001,197.36886211140688,0.2978709983475426,False,False,0|1|2|3,200.0824096525866,289.73513573579305,231.96171706413426,67.6961859931136
development_rig_a,development_rig_a:radius=0.09500,radius_kappa,0.095,0.113,0.0,0.0003,125.30908851186837,0.8936129950426277,False,False,0|1|2|3,126.0301374578244,185.09385564511706,145.07776491472322,45.03459602980883
development_rig_a,development_rig_a:radius=0.09500,radius_kappa,0.095,0.113,0.0,0.001,76.63980723193455,2.978709983475426,False,False,0|1|2|3,84.6352745515864,100.4805424649847,81.86092881900365,39.58248309216346
development_rig_a,development_rig_a:radius=0.09500,radius_kappa,0.095,0.113,0.04,3e-06,3357.773871930109,0.00861052637955626,False,False,0|1|2|3,3862.812144035076,4817.342424229815,3419.978035004495,1330.962884451052
development_rig_a,development_rig_a:radius=0.09500,radius_kappa,0.095,0.113,0.04,1e-05,840.0992507294369,0.028701754598520868,False,False,0|1|2|3,931.6643669741168,1155.3502727124637,903.8916520535158,369.4907111776514
development_rig_a,development_rig_a:radius=0.09500,radius_kappa,0.095,0.113,0.04,3e-05,345.23988023476977,0.0861052637955626,False,False,0|1|2|3,386.0954867774025,447.1889679904996,404.41103536872834,143.26403080244867
development_rig_a,development_rig_a:radius=0.09500,radius_kappa,0.095,0.113,0.04,0.0001,178.52948666401693,0.2870175459852087,False,False,0|1|2|3,188.40855819912252,244.5166900209536,214.02847370639336,67.16422472959829
development_rig_a,development_rig_a:radius=0.09500,radius_kappa,0.095,0.113,0.04,0.0003,110.26111366840702,0.8610526379556259,False,False,0|1|2|3,116.49700082066022,155.52466015010395,125.05526113406613,43.96753256879775
development_rig_a,development_rig_a:radius=0.09500,radius_kappa,0.095,0.113,0.04,0.001,65.98346376581131,2.8701754598520868,False,False,0|1|2|3,76.39302115633117,86.98243541115178,63.83727256655036,36.72112592921191
development_rig_a,development_rig_a:radius=0.09500,radius_kappa,0.095,0.113,0.08,3e-06,2511.672478897707,0.00799070078346532,False,False,0|1|2|3,2690.977252285809,3386.402345329543,2672.8092124826508,1296.5011054928264
development_rig_a,development_rig_a:radius=0.09500,radius_kappa,0.095,0.113,0.08,1e-05,672.1802943210912,0.026635669278217738,False,False,0|1|2|3,795.25168622881,828.0626491288798,715.9143244283393,349.49251749833525
development_rig_a,development_rig_a:radius=0.09500,radius_kappa,0.095,0.113,0.08,3e-05,301.6409008967316,0.07990700783465321,False,False,0|1|2|3,382.0636213371905,354.70662331755335,328.2275483368967,141.56581059528568
development_rig_a,development_rig_a:radius=0.09500,radius_kappa,0.095,0.113,0.08,0.0001,160.28679510759477,0.2663566927821774,False,False,0|1|2|3,186.1627699845382,207.78391674896218,176.64518352240145,70.55531017447731
development_rig_a,development_rig_a:radius=0.09500,radius_kappa,0.095,0.113,0.08,0.0003,99.49495286189031,0.799070078346532,False,False,0|1|2|3,111.8744561732576,136.8439769258037,101.97507871380768,47.286299634692206
development_rig_a,development_rig_a:radius=0.09500,radius_kappa,0.095,0.113,0.08,0.001,59.882194184297106,2.6635669278217735,False,True,0|1|2|3,73.25144003239285,77.0966443347383,51.089518211141154,38.09117415891612
development_rig_a,development_rig_a:radius=0.09500,radius_kappa,0.095,0.113,0.12,3e-06,2835.7589950871256,0.007155985450278787,False,False,0|1|2|3,2853.694663934809,4922.884110653642,2386.4678430242984,1179.9893627357546
development_rig_a,development_rig_a:radius=0.09500,radius_kappa,0.095,0.113,0.12,1e-05,767.155663676856,0.023853284834262623,False,False,0|1|2|3,812.3526697657375,1267.19900471426,651.0110102437125,338.05996998371404
development_rig_a,development_rig_a:radius=0.09500,radius_kappa,0.095,0.113,0.12,3e-05,321.06625260416314,0.07155985450278787,False,False,0|1|2|3,398.670346801237,444.56856468729325,299.44045180709645,141.58564712102597
development_rig_a,development_rig_a:radius=0.09500,radius_kappa,0.095,0.113,0.12,0.0001,162.07600776899443,0.23853284834262622,False,False,0|1|2|3,203.4456058281426,214.33923735151237,158.77537682349544,71.74381107282733
development_rig_a,development_rig_a:radius=0.09500,radius_kappa,0.095,0.113,0.12,0.0003,98.3553344997734,0.7155985450278786,False,False,0|1|2|3,121.79573928339927,135.73346630834735,87.76877254786339,48.12335985948361
development_rig_a,development_rig_a:radius=0.09500,radius_kappa,0.095,0.113,0.12,0.001,58.84403057727057,2.385328483426262,True,True,0|1|2|3,75.83904554428811,78.12264883323951,43.341466809872756,38.07296112168189
development_rig_a,development_rig_a:radius=0.09500,radius_kappa,0.095,0.113,0.16,3e-06,3350.2777494016736,0.006155786617686748,False,False,0|1|2|3,3516.4500494773597,6535.2285072175755,2199.832620019226,1149.5998208925337
development_rig_a,development_rig_a:radius=0.09500,radius_kappa,0.095,0.113,0.16,1e-05,1009.344643998832,0.020519288725622496,False,False,0|1|2|3,951.9622800557074,2015.8916359857112,757.5579539512313,311.9667060026783
development_rig_a,development_rig_a:radius=0.09500,radius_kappa,0.095,0.113,0.16,3e-05,401.3754010943508,0.06155786617686748,False,False,0|1|2|3,419.7061050861431,676.3803956901603,367.0203281217504,142.39477547934936
development_rig_a,development_rig_a:radius=0.09500,radius_kappa,0.095,0.113,0.16,0.0001,209.26010411301752,0.20519288725622492,False,False,0|1|2|3,224.61789887607569,331.24462100674793,202.8239242237247,78.35397234552183
development_rig_a,development_rig_a:radius=0.09500,radius_kappa,0.095,0.113,0.16,0.0003,129.86138844470435,0.6155786617686747,False,False,0|1|2|3,138.00326235360865,210.99821649366734,119.98657389500023,50.45750103654118
development_rig_a,development_rig_a:radius=0.09500,radius_kappa,0.095,0.113,0.16,0.001,73.8761506854996,2.0519288725622493,False,False,0|1|2|3,81.1388981482692,112.09741521990932,63.70933073096482,38.55895864285504
development_rig_a,development_rig_a:radius=0.09500,metadata_kappa,0.095,0.113,0.12,3e-06,2835.7589950871256,0.007155985450278787,False,False,0|1|2|3,2853.694663934809,4922.884110653642,2386.4678430242984,1179.9893627357546
development_rig_a,development_rig_a:radius=0.09500,metadata_kappa,0.095,0.113,0.12,1e-05,767.155663676856,0.023853284834262623,False,False,0|1|2|3,812.3526697657375,1267.19900471426,651.0110102437125,338.05996998371404
development_rig_a,development_rig_a:radius=0.09500,metadata_kappa,0.095,0.113,0.12,3e-05,321.06625260416314,0.07155985450278787,False,False,0|1|2|3,398.670346801237,444.56856468729325,299.44045180709645,141.58564712102597
development_rig_a,development_rig_a:radius=0.09500,metadata_kappa,0.095,0.113,0.12,0.0001,162.07600776899443,0.23853284834262622,False,False,0|1|2|3,203.4456058281426,214.33923735151237,158.77537682349544,71.74381107282733
development_rig_a,development_rig_a:radius=0.09500,metadata_kappa,0.095,0.113,0.12,0.0003,98.3553344997734,0.7155985450278786,False,False,0|1|2|3,121.79573928339927,135.73346630834735,87.76877254786339,48.12335985948361
development_rig_a,development_rig_a:radius=0.09500,metadata_kappa,0.095,0.113,0.12,0.001,58.84403057727057,2.385328483426262,True,True,0|1|2|3,75.83904554428811,78.12264883323951,43.341466809872756,38.07296112168189
development_rig_a,development_rig_a:radius=0.13500,camera_delete_0,0.135,0.153,0.0,3e-06,8981.648232343328,0.005311024323492273,False,False,1|2|3,20652.66513011195,3785.8289286844038,2506.4506382336303,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_0,0.135,0.153,0.0,1e-05,2988.2010816749385,0.01770341441164091,False,False,1|2|3,6801.935872990372,1322.9550672247747,839.7123048096676,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_0,0.135,0.153,0.0,3e-05,1096.0441405959325,0.05311024323492273,False,False,1|2|3,2402.013304445778,543.5644086428431,342.5547086991768,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_0,0.135,0.153,0.0,0.0001,403.2809732174441,0.17703414411640908,False,False,1|2|3,834.1560113469676,215.99186194541312,159.6950463599517,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_0,0.135,0.153,0.0,0.0003,178.12954699690462,0.5311024323492272,False,False,1|2|3,333.1461247765826,102.88726702029876,98.35524919383246,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_0,0.135,0.153,0.0,0.001,92.73547181578846,1.7703414411640908,False,False,1|2|3,146.62042900687504,60.25881822722287,71.32716821326747,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_0,0.135,0.153,0.04,3e-06,7286.89864747724,0.0051171028558794265,False,False,1|2|3,14844.0960702258,4199.813491638097,2816.7863805678253,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_0,0.135,0.153,0.04,1e-05,2391.9915767402476,0.017057009519598088,False,False,1|2|3,5015.324513138136,1341.964278804255,818.6859382783528,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_0,0.135,0.153,0.04,3e-05,925.4723367242156,0.05117102855879426,False,False,1|2|3,1938.5233063863775,526.7610660436596,311.1326377426092,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_0,0.135,0.153,0.04,0.0001,364.3080109947771,0.17057009519598088,False,False,1|2|3,731.5142379347034,212.97151688936475,148.43827816026302,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_0,0.135,0.153,0.04,0.0003,168.3888941387314,0.5117102855879425,False,False,1|2|3,309.7196797567253,100.26782596901579,95.17917669045298,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_0,0.135,0.153,0.04,0.001,88.79131736815448,1.7057009519598088,False,False,1|2|3,140.1571439792524,56.585663945450605,69.63114417976043,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_0,0.135,0.153,0.08,3e-06,6080.336699865134,0.0047339319661337705,False,False,1|2|3,12307.359310065354,3385.5081668854536,2548.1426226445933,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_0,0.135,0.153,0.08,1e-05,2007.5993277189111,0.0157797732204459,False,False,1|2|3,4123.025310167375,1168.4043801030198,731.3682928863386,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_0,0.135,0.153,0.08,3e-05,779.8471009315423,0.04733931966133771,False,False,1|2|3,1567.01852210597,498.16177581457634,274.36100487408083,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_0,0.135,0.153,0.08,0.0001,317.854409510076,0.15779773220445903,False,False,1|2|3,615.079920460618,201.62643159302405,136.85687647658577,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_0,0.135,0.153,0.08,0.0003,151.0632258413942,0.47339319661337703,False,False,1|2|3,271.0676111400463,91.18104505842724,90.94102132570903,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_0,0.135,0.153,0.08,0.001,81.05567099540885,1.5779773220445903,False,False,1|2|3,125.68482083764411,50.02527923042945,67.456912918153,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_0,0.135,0.153,0.12,3e-06,5373.15611402419,0.0042200393648656725,False,False,1|2|3,10009.96727947325,3017.05731189172,3092.443750707599,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_0,0.135,0.153,0.12,1e-05,1763.825619504857,0.014066797882885576,False,False,1|2|3,3285.8494374749343,1103.5327466470958,902.0946743925404,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_0,0.135,0.153,0.12,3e-05,686.5231705730439,0.04220039364865672,False,False,1|2|3,1304.4924263333821,473.31595571947554,281.761129666274,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_0,0.135,0.153,0.12,0.0001,277.14626572625434,0.14066797882885573,False,False,1|2|3,524.0895991256208,179.73365818543675,127.61553986770554,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_0,0.135,0.153,0.12,0.0003,131.79241890237665,0.42200393648656714,False,False,1|2|3,229.89623662218128,79.40862672557675,86.0723933593719,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_0,0.135,0.153,0.12,0.001,73.64371840639815,1.4066797882885576,False,True,1|2|3,110.83694493935715,44.56447824192894,65.52973203790836,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_0,0.135,0.153,0.16,3e-06,5068.104188037367,0.0036045441238563656,False,False,1|2|3,8374.787034574983,3322.0031861428097,3507.5223433943074,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_0,0.135,0.153,0.16,1e-05,1533.6953404777562,0.012015147079521218,False,False,1|2|3,2689.84300924533,1017.4869372237787,893.7560749641606,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_0,0.135,0.153,0.16,3e-05,583.4045640142912,0.03604544123856365,False,False,1|2|3,1109.0916522613259,416.4205986128179,224.70144116872967,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_0,0.135,0.153,0.16,0.0001,243.7817913365145,0.12015147079521218,False,False,1|2|3,467.89807950879094,157.65284609510428,105.79444840564828,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_0,0.135,0.153,0.16,0.0003,123.96909854171334,0.36045441238563647,False,False,1|2|3,215.15841254428364,78.20221134628656,78.54667173456986,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_0,0.135,0.153,0.16,0.001,73.47325762939941,1.2015147079521218,True,True,1|2|3,110.26094635631836,47.022911092997326,63.135915438882535,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_1,0.135,0.153,0.0,3e-06,17096.999445070996,0.005317059359265533,False,False,0|2|3,44373.45099320333,5543.510609906766,1374.0367321028984,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_1,0.135,0.153,0.0,1e-05,5149.794534267942,0.017723531197551778,False,False,0|2|3,12789.246091132132,2151.086962803045,509.0505488686507,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_1,0.135,0.153,0.0,3e-05,1549.037609188239,0.05317059359265533,False,False,0|2|3,3380.3015363618556,1009.9100444453043,256.9012467575576,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_1,0.135,0.153,0.0,0.0001,441.72247564826904,0.17723531197551778,False,False,0|2|3,766.4345404816347,405.0414633605769,153.69142310259542,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_1,0.135,0.153,0.0,0.0003,197.02257324909786,0.5317059359265532,False,False,0|2|3,293.7475235660605,182.80268210790206,114.51751407333103,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_1,0.135,0.153,0.0,0.001,117.72008781076265,1.7723531197551776,False,False,0|2|3,169.68723152040576,92.10026873557933,91.37276317630281,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_1,0.135,0.153,0.04,3e-06,13174.959715970348,0.00511670780270058,False,False,0|2|3,32511.63646278672,5501.593095413358,1511.6495897109633,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_1,0.135,0.153,0.04,1e-05,4237.139713723974,0.0170556926756686,False,False,0|2|3,9941.123056516495,2265.6096599139455,504.6864247414811,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_1,0.135,0.153,0.04,3e-05,1408.6787165685146,0.051167078027005805,False,False,0|2|3,2941.0647305404755,1042.2543073491966,242.71711181587165,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_1,0.135,0.153,0.04,0.0001,423.81858005283635,0.17055692675668602,False,False,0|2|3,720.1099996560442,404.55675118206295,146.78898932040198,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_1,0.135,0.153,0.04,0.0003,190.9408457128546,0.511670780270058,False,False,0|2|3,286.166170709477,175.13551216105304,111.52085426803376,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_1,0.135,0.153,0.04,0.001,114.67517743096381,1.7055692675668601,True,True,0|2|3,166.93226497346097,86.78115245112505,90.31211486830543,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_1,0.135,0.153,0.08,3e-06,11750.815081950304,0.004751512080720136,False,False,0|2|3,28390.511054888804,5200.832044230218,1661.1021467318847,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_1,0.135,0.153,0.08,1e-05,3569.3762966632476,0.015838373602400452,False,False,0|2|3,8030.496135518935,2163.818752800709,513.814001670099,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_1,0.135,0.153,0.08,3e-05,1198.662635207988,0.047515120807201355,False,False,0|2|3,2366.491217850506,984.2776289867888,245.21905878666905,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_1,0.135,0.153,0.08,0.0001,388.0909275631498,0.15838373602400452,False,False,0|2|3,637.5281706780306,373.1840842759547,153.56052773546412,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_1,0.135,0.153,0.08,0.0003,186.05083859523248,0.4751512080720135,False,False,0|2|3,275.73941543923945,162.41687741808727,119.9962229283708,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_1,0.135,0.153,0.08,0.001,116.5392316110768,1.5838373602400453,False,True,0|2|3,165.2583191171484,85.37402721227669,98.9853485038053,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_1,0.135,0.153,0.12,3e-06,9977.187533515227,0.0042618913032022344,False,False,0|2|3,21917.408496028485,5905.322404633898,2108.831699883299,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_1,0.135,0.153,0.12,1e-05,2828.0235655097586,0.01420630434400745,False,False,0|2|3,5704.789714574421,2191.198142714422,588.0828392404334,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_1,0.135,0.153,0.12,3e-05,948.8945747371339,0.04261891303202235,False,False,0|2|3,1758.26469325505,833.0548564295269,255.36417452682457,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_1,0.135,0.153,0.12,0.0001,338.59045891334836,0.14206304344007448,False,False,0|2|3,566.936381717765,292.2772406912135,156.55775433106658,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_1,0.135,0.153,0.12,0.0003,183.2630008255337,0.42618913032022343,False,False,0|2|3,280.92868487513215,142.78239500929868,126.07792259217027,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_1,0.135,0.153,0.12,0.001,122.25671582439948,1.420630434400745,False,False,0|2|3,173.45512468284704,86.40273419973364,106.91228859061775,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_1,0.135,0.153,0.16,3e-06,8308.795940878425,0.0036690028350200832,False,False,0|2|3,14842.46390573658,8148.845624617092,1935.0782922816009,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_1,0.135,0.153,0.16,1e-05,2135.4964609094714,0.012230009450066944,False,False,0|2|3,3773.4496784445196,2148.62268422614,484.41702005775414,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_1,0.135,0.153,0.16,3e-05,706.9734315435885,0.036690028350200826,False,False,0|2|3,1318.8815473304476,631.6396419276845,170.39910537263367,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_1,0.135,0.153,0.16,0.0001,298.53501379317396,0.12230009450066945,False,False,0|2|3,564.6731689146832,228.87932896983193,102.05254349500672,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_1,0.135,0.153,0.16,0.0003,182.8383943639882,0.3669002835020083,False,False,0|2|3,326.8387713716456,133.30891041050077,88.36750130981814,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_1,0.135,0.153,0.16,0.001,122.34189509623052,1.2230009450066945,False,True,0|2|3,201.53348884706696,84.25367972755785,81.23851671406669,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_2,0.135,0.153,0.0,3e-06,7947.325890497505,0.006646109871941513,False,False,0|1|3,9170.721638898964,9116.373396908117,5554.882635685433,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_2,0.135,0.153,0.0,1e-05,2813.488606344132,0.022153699573138376,False,False,0|1|3,2778.42871857725,3551.2804107275556,2110.7566897275924,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_2,0.135,0.153,0.0,3e-05,1078.507931704169,0.06646109871941512,False,False,0|1|3,928.2497667971613,1497.2055347418259,810.0684935735201,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_2,0.135,0.153,0.0,0.0001,436.8254637173584,0.22153699573138375,False,False,0|1|3,371.5849526278845,632.3743951721376,306.51704335205307,
development_rig_a,development_rig_a:radius=0.13500,camera_delete_2,0.135,0.153,0.0,0.0003,229.64202655897768,0.6646109871941512,False,False,0|1|3,197.36736712460925,329.02913301262583,162.52957953969792,
