scenario,method,rig_id,z,true_scale,frame_count,hard_quartile,coverage,radius_proxy,calibration_threshold,predicted_scale
hidden_scale,equal_rig,hidden_scale:evaluation:0380,-0.3939666541935728,2.0339362278250825,99,True,0.9292929292929293,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0381,-0.37314123237406593,1.2151172160622932,125,False,0.984,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0382,-0.08647873116954705,0.44209439919547056,176,False,1.0,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0383,1.6582253622332614,0.9898388088299374,136,False,1.0,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0384,-0.2312963989156879,1.0568971607309305,132,False,0.9848484848484849,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0385,0.4916388606563737,1.3381253916520064,120,False,0.9916666666666667,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0386,-0.08447476290444964,1.6947565967899747,108,False,0.9537037037037037,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0387,0.20197244926153213,1.20636451547885,125,False,1.0,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0388,1.109151974699919,1.737755531056047,107,False,0.9532710280373832,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0389,0.9260372483793914,0.9229255418130504,139,False,1.0,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0390,-0.7683548384953258,1.4449416475935877,116,False,0.9827586206896551,4.313686480695308,18.60789105373347,1.0
hidden_scale,equal_rig,hidden_scale:evaluation:0391,-1.2048848302722122,3.671175477098351,75,True,0.49333333333333335,4.313686480695308,18.60789105373347,1.0
