candidate_id,partition,feature_set,basis_rank,target_l2,ridge_alpha,residual_shrinkage,geometry_cluster_count,case_count,mean_field_gain_over_low_cgls24,mean_h1_gain_over_low_cgls24,mean_field_gain_over_component_damping,mean_field_gain_over_high_order_teacher_b0p75,worst_case_field_gain_over_low_cgls24,worst_geometry_field_gain_over_low_cgls24,worst_case_field_gain_over_component_damping,case_harm_over_one_percent_rate_vs_low,case_harm_over_one_percent_rate_vs_component_damping,takeover_rate,fallback_rate,evaluator_mean_adjoint_residual_gain_over_component_damping,low_forward_calls,low_adjoint_calls,high_order_forward_calls,high_order_adjoint_calls,evaluator_only
adjlr_camera_r8_tl21em04_a1e02_s0p75,calibration,camera,8,0.0001,100.0,0.75,4,8,0.02880797925447666,0.09809938408935481,0.006357317500034154,,0.011138164710465581,0.02195649348219314,0.0,0.0,0.0,0.875,0.125,0.3155064713897434,25,24,0,0,False
adjlr_camera_r8_tl21em04_a1e02_s1p0,calibration,camera,8,0.0001,100.0,1.0,4,8,0.029678666129527576,0.09190357211150577,0.0072525230747964575,,0.011565068687012459,0.02273827046876631,0.0,0.0,0.0,0.875,0.125,0.3731193631596883,25,24,0,0,False
adjlr_camera_geometry_r8_tl21em04_a1em02_s0p25,calibration,camera_geometry,8,0.0001,0.01,0.25,4,8,0.026063896297099667,0.10861335184461603,0.0035324052538791423,,0.009127452253442692,0.020385252304317314,0.0,0.0,0.0,0.875,0.125,0.1576276539114076,25,24,0,0,False
adjlr_camera_geometry_r8_tl21em04_a1em02_s0p5,calibration,camera_geometry,8,0.0001,0.01,0.5,4,8,0.027722458208681633,0.10189653786836486,0.005241048104229415,,0.009170994500498852,0.0221653332797227,0.0,0.0,0.0,0.875,0.125,0.23418803972710622,25,24,0,0,False
adjlr_camera_geometry_r8_tl21em04_a1em02_s0p75,calibration,camera_geometry,8,0.0001,0.01,0.75,4,8,0.027439614694765982,0.09316707538929975,0.004958708665846606,,0.00784071294991906,0.02164461647414323,0.0,0.0,0.0,0.875,0.125,0.20640538159983407,25,24,0,0,False
adjlr_camera_geometry_r8_tl21em04_a1em02_s1p0,calibration,camera_geometry,8,0.0001,0.01,1.0,4,8,0.025187922767401144,0.08242709161533873,0.0026566403087229656,,0.005131575617927986,0.018858691055674892,-0.002670519578606978,0.0,0.0,0.875,0.125,0.09116447537576036,25,24,0,0,False
adjlr_camera_geometry_r8_tl21em04_a1e00_s0p25,calibration,camera_geometry,8,0.0001,1.0,0.25,4,8,0.025973348007321165,0.10855943215131755,0.0034410339112518756,,0.009412692536123868,0.019794847998132747,0.0,0.0,0.0,0.875,0.125,0.15085186356036648,25,24,0,0,False
adjlr_camera_geometry_r8_tl21em04_a1e00_s0p5,calibration,camera_geometry,8,0.0001,1.0,0.5,4,8,0.02801330606930927,0.10231083999417852,0.005539233271705413,,0.009842720044294095,0.022041863762230385,0.0,0.0,0.0,0.875,0.125,0.25107904118307756,25,24,0,0,False
adjlr_camera_geometry_r8_tl21em04_a1e00_s0p75,calibration,camera_geometry,8,0.0001,1.0,0.75,4,8,0.028627264180197856,0.09462695440748098,0.006172208863108666,,0.009000991439043204,0.023085246582206953,0.0,0.0,0.0,0.875,0.125,0.27766842747483944,25,24,0,0,False
adjlr_camera_geometry_r8_tl21em04_a1e00_s1p0,calibration,camera_geometry,8,0.0001,1.0,1.0,4,8,0.027766775011191402,0.08546123634159278,0.005289825983932808,,0.006877869954016402,0.02292363366080924,-0.0009105302107761393,0.0,0.0,0.875,0.125,0.2305118125145162,25,24,0,0,False
adjlr_camera_geometry_r8_tl21em04_a1e02_s0p25,calibration,camera_geometry,8,0.0001,100.0,0.25,4,8,0.025283142671792547,0.10892055461733699,0.002733184485189305,,0.009282295284268272,0.01855708277148238,0.0,0.0,0.0,0.875,0.125,0.12067962553683168,25,24,0,0,False
adjlr_camera_geometry_r8_tl21em04_a1e02_s0p5,calibration,camera_geometry,8,0.0001,100.0,0.5,4,8,0.027324805769252156,0.10376726275143379,0.004833441635702637,,0.010411897726104846,0.020159367637567704,0.0,0.0,0.0,0.875,0.125,0.22970039049337165,25,24,0,0,False
adjlr_camera_geometry_r8_tl21em04_a1e02_s0p75,calibration,camera_geometry,8,0.0001,100.0,0.75,4,8,0.0287358173184685,0.09802510132911481,0.006285025776145148,,0.011170770184501633,0.021193113310985223,0.0,0.0,0.0,0.875,0.125,0.3183541596219627,25,24,0,0,False
adjlr_camera_geometry_r8_tl21em04_a1e02_s1p0,calibration,camera_geometry,8,0.0001,100.0,1.0,4,8,0.029495834562604045,0.09169025524358215,0.00706691495386122,,0.011550799333582495,0.021659304355311382,0.0,0.0,0.0,0.875,0.125,0.371617814161313,25,24,0,0,False
adjlr_summary_r8_tl21em02_a1em02_s0p25,calibration,summary,8,0.01,0.01,0.25,4,8,0.025647336155839084,0.10750586035554002,0.003105899877374446,,0.009762707211373178,0.01904939482545781,0.0,0.0,0.0,0.875,0.125,0.16372625642990718,25,24,0,0,False
adjlr_summary_r8_tl21em02_a1em02_s0p5,calibration,summary,8,0.01,0.01,0.5,4,8,0.02705237197799097,0.09972939775799679,0.004551328260641627,,0.010001348974224444,0.01987124326376205,0.0,0.0,0.0,0.875,0.125,0.26624720323063633,25,24,0,0,False
adjlr_summary_r8_tl21em02_a1em02_s0p75,calibration,summary,8,0.01,0.01,0.75,4,8,0.026788909840066627,0.09017243688326114,0.004282544462715629,,0.008411770816680542,0.01885537031091683,0.0,0.0,0.0,0.875,0.125,0.27775674736027667,25,24,0,0,False
adjlr_summary_r8_tl21em02_a1em02_s1p0,calibration,summary,8,0.01,0.01,1.0,4,8,0.02486282368157791,0.07894740576881534,0.002305532641592209,,0.0050475108094407695,0.01601037737709926,-0.004949429290608265,0.0,0.0,0.875,0.125,0.20040613584027356,25,24,0,0,False
adjlr_summary_r8_tl21em02_a1e00_s0p25,calibration,summary,8,0.01,1.0,0.25,4,8,0.025611801276310103,0.10775428892676804,0.003068642488524828,,0.009707690135982827,0.019371100361663618,0.0,0.0,0.0,0.875,0.125,0.14189942233952352,25,24,0,0,False
adjlr_summary_r8_tl21em02_a1e00_s0p5,calibration,summary,8,0.01,1.0,0.5,4,8,0.02761729017561687,0.10106821662968384,0.005129493376867397,,0.010926943436779246,0.02130207912061971,0.0,0.0,0.0,0.875,0.125,0.25842816052581924,25,24,0,0,False
adjlr_summary_r8_tl21em02_a1e00_s0p75,calibration,summary,8,0.01,1.0,0.75,4,8,0.02862048547455534,0.09341941380017767,0.006159967565108476,,0.011388770177813923,0.02217322139257133,0.0,0.0,0.0,0.875,0.125,0.33055584087612083,25,24,0,0,False
adjlr_summary_r8_tl21em02_a1e00_s1p0,calibration,summary,8,0.01,1.0,1.0,4,8,0.028600052380260782,0.08483334228050121,0.006138161610744125,,0.011069467305248826,0.02196809057239124,0.0,0.0,0.0,0.875,0.125,0.3357384296282613,25,24,0,0,False
adjlr_summary_r8_tl21em02_a1e02_s0p25,calibration,summary,8,0.01,100.0,0.25,4,8,0.024779042044224445,0.1091338133857237,0.002214983962809988,,0.00871208662645584,0.018352678401414024,0.0,0.0,0.0,0.875,0.125,0.08986646780046453,25,24,0,0,False
adjlr_summary_r8_tl21em02_a1e02_s0p5,calibration,summary,8,0.01,100.0,0.5,4,8,0.026473569938347097,0.10438411154297698,0.0039581544060187795,,0.009457046219727538,0.01988391778304288,0.0,0.0,0.0,0.875,0.125,0.17085139535256894,25,24,0,0,False
adjlr_summary_r8_tl21em02_a1e02_s0p75,calibration,summary,8,0.01,100.0,0.75,4,8,0.027704409631593332,0.09921885429799099,0.005224084742311563,,0.01001587047321395,0.020987120823571737,0.0,0.0,0.0,0.875,0.125,0.23898366267463428,25,24,0,0,False
adjlr_summary_r8_tl21em02_a1e02_s1p0,calibration,summary,8,0.01,100.0,1.0,4,8,0.028469220957752506,0.09365635885150715,0.006010409474149825,,0.010388277746875119,0.021660611004844565,0.0,0.0,0.0,0.875,0.125,0.28827006271585764,25,24,0,0,False
adjlr_camera_r8_tl21em02_a1em02_s0p25,calibration,camera,8,0.01,0.01,0.25,4,8,0.026414168698674925,0.10680883693175118,0.0038938560863265165,,0.009635976760307141,0.02063742285662956,0.0,0.0,0.0,0.875,0.125,0.1662742266536133,25,24,0,0,False
adjlr_camera_r8_tl21em02_a1em02_s0p5,calibration,camera,8,0.01,0.01,0.5,4,8,0.02779011773606127,0.09773723181735129,0.005312270641915751,,0.01073999138134829,0.021882781595401524,0.0,0.0,0.0,0.875,0.125,0.24839045776068058,25,24,0,0,False
adjlr_camera_r8_tl21em02_a1em02_s0p75,calibration,camera,8,0.01,0.01,0.75,4,8,0.026588946118821816,0.0861487475820717,0.00408477704508492,,0.011036879401863153,0.020038489710739404,-0.0007161210197637047,0.0,0.0,0.875,0.125,0.22240157885858663,25,24,0,0,False
adjlr_camera_r8_tl21em02_a1em02_s1p0,calibration,camera,8,0.01,0.01,1.0,4,8,0.022789274711950316,0.07209636683961289,0.000188799067576087,,0.005336475827831144,0.015138663962432408,-0.01189312274832588,0.0,0.125,0.875,0.125,0.10415359824997991,25,24,0,0,False
adjlr_camera_r8_tl21em02_a1e00_s0p25,calibration,camera,8,0.01,1.0,0.25,4,8,0.026156072240202083,0.10825817065659261,0.003630230157819561,,0.009699565499397877,0.019993393096084222,0.0,0.0,0.0,0.875,0.125,0.15948800691110038,25,24,0,0,False
adjlr_camera_r8_tl21em02_a1e00_s0p5,calibration,camera,8,0.01,1.0,0.5,4,8,0.028566068831664,0.1019160282007792,0.006110197938737169,,0.010751979964334857,0.022278272239525998,0.0,0.0,0.0,0.875,0.125,0.29061309349573816,25,24,0,0,False
adjlr_camera_r8_tl21em02_a1e00_s0p75,calibration,camera,8,0.01,1.0,0.75,4,8,0.029773436286703994,0.09438431138915056,0.007354557390032573,,0.010872647998754092,0.023228588290912122,0.0,0.0,0.0,0.875,0.125,0.3725114749568415,25,24,0,0,False
adjlr_camera_r8_tl21em02_a1e00_s1p0,calibration,camera,8,0.01,1.0,1.0,4,8,0.029737537921480164,0.0856705693288036,0.007321279378694895,,0.01004990688412466,0.022848224007524287,0.0,0.0,0.0,0.875,0.125,0.37969751202073115,25,24,0,0,False
adjlr_camera_r8_tl21em02_a1e02_s0p25,calibration,camera,8,0.01,100.0,0.25,4,8,0.02527050002338513,0.10890082949087095,0.002719553965602972,,0.009237701763781803,0.018780288489595454,0.0,0.0,0.0,0.875,0.125,0.1184419577996379,25,24,0,0,False
adjlr_camera_r8_tl21em02_a1e02_s0p5,calibration,camera,8,0.01,100.0,0.5,4,8,0.02733057611481801,0.1037715641419309,0.004838085045893989,,0.010356735559683083,0.020632690920821095,0.0,0.0,0.0,0.875,0.125,0.2260385965790685,25,24,0,0,False
adjlr_camera_r8_tl21em02_a1e02_s0p75,calibration,camera,8,0.01,100.0,0.75,4,8,0.028802917854543156,0.09812090430586769,0.006352119921706131,,0.011135913775885298,0.02195024003451229,0.0,0.0,0.0,0.875,0.125,0.3152650982596521,25,24,0,0,False
adjlr_camera_r8_tl21em02_a1e02_s1p0,calibration,camera,8,0.01,100.0,1.0,4,8,0.029675003600405106,0.09193505811901007,0.00724876572606932,,0.01156431181091766,0.022732537395596164,0.0,0.0,0.0,0.875,0.125,0.3729724510626423,25,24,0,0,False
adjlr_camera_geometry_r8_tl21em02_a1em02_s0p25,calibration,camera_geometry,8,0.01,0.01,0.25,4,8,0.02606017267418259,0.10862153807340656,0.003528582421737411,,0.009126869969978135,0.020379817249861487,0.0,0.0,0.0,0.875,0.125,0.15748711400254778,25,24,0,0,False
adjlr_camera_geometry_r8_tl21em02_a1em02_s0p5,calibration,camera_geometry,8,0.01,0.01,0.5,4,8,0.027721602233599263,0.10191981080345704,0.005240151304641796,,0.009175902959625226,0.022162966280476815,0.0,0.0,0.0,0.875,0.125,0.23420585719195064,25,24,0,0,False
adjlr_camera_geometry_r8_tl21em02_a1em02_s0p75,calibration,camera_geometry,8,0.01,0.01,0.75,4,8,0.02744879376858833,0.09321293571224051,0.004968083343637908,,0.007857425507078686,0.02165387207754954,0.0,0.0,0.0,0.875,0.125,0.20687075591981602,25,24,0,0,False
adjlr_camera_geometry_r8_tl21em02_a1em02_s1p0,calibration,camera_geometry,8,0.01,0.01,1.0,4,8,0.025214016714608337,0.08250245213306506,0.0026833380350887726,,0.005166234398305991,0.01888761409144113,-0.002635588992332627,0.0,0.0,0.875,0.125,0.09218062636100904,25,24,0,0,False
adjlr_camera_geometry_r8_tl21em02_a1e00_s0p25,calibration,camera_geometry,8,0.01,1.0,0.25,4,8,0.025969457550286512,0.10856738235974273,0.003437040109616457,,0.009411124047296826,0.01978991485066728,0.0,0.0,0.0,0.875,0.125,0.1507053107559585,25,24,0,0,False
adjlr_camera_geometry_r8_tl21em02_a1e00_s0p5,calibration,camera_geometry,8,0.01,1.0,0.5,4,8,0.02801034589187877,0.10233171666632819,0.005536189953320295,,0.00984502780080554,0.022036623081764628,0.0,0.0,0.0,0.875,0.125,0.25098606264878187,25,24,0,0,False
adjlr_camera_geometry_r8_tl21em02_a1e00_s0p75,calibration,camera_geometry,8,0.01,1.0,0.75,4,8,0.028630743281865087,0.09466635867202149,0.0061757690497895035,,0.009012905077782407,0.023084845049806124,0.0,0.0,0.0,0.875,0.125,0.27786448755271875,25,24,0,0,False
adjlr_camera_geometry_r8_tl21em02_a1e00_s1p0,calibration,camera_geometry,8,0.01,1.0,1.0,4,8,0.027782005416035954,0.08552462970266886,0.0053054439495918565,,0.006904975826902859,0.022932509004925383,-0.0008832117644523851,0.0,0.0,0.875,0.125,0.23113299507979665,25,24,0,0,False
adjlr_camera_geometry_r8_tl21em02_a1e02_s0p25,calibration,camera_geometry,8,0.01,100.0,0.25,4,8,0.025280000267773023,0.10892625454824219,0.00272995454898535,,0.009280466877975346,0.018554187016115498,0.0,0.0,0.0,0.875,0.125,0.12055560698692509,25,24,0,0,False
adjlr_camera_geometry_r8_tl21em02_a1e02_s0p5,calibration,camera_geometry,8,0.01,100.0,0.5,4,8,0.02732008523465959,0.1037802399266863,0.004828590133068467,,0.010409303975358775,0.02015501963450772,0.0,0.0,0.0,0.875,0.125,0.22948761306895135,25,24,0,0,False
adjlr_camera_geometry_r8_tl21em02_a1e02_s0p75,calibration,camera_geometry,8,0.01,100.0,0.75,4,8,0.02873120460081713,0.09804695081854706,0.006280286817876332,,0.011168508588520587,0.021188770598912776,0.0,0.0,0.0,0.875,0.125,0.31812739262407536,25,24,0,0,False
adjlr_camera_geometry_r8_tl21em02_a1e02_s1p0,calibration,camera_geometry,8,0.01,100.0,1.0,4,8,0.029493148123157384,0.09172266060123346,0.007064159681140658,,0.011550077455293795,0.02165644883486212,0.0,0.0,0.0,0.875,0.125,0.3715089615231377,25,24,0,0,False
