partition,base_seed,family,case_id,geometry_digest,candidate_id,field_relative_l2,h1_seminorm_relative_l2,field_mean_bias,data_residual_relative_l2,fallback,fallback_reason,takeover,evaluator_only,low_forward_calls,low_adjoint_calls,high_order_forward_calls,high_order_adjoint_calls,shared_warm_seconds,deployment_setup_seconds,evaluator_setup_seconds,candidate_refine_seconds,end_to_end_seconds,total_with_evaluator_seconds,route,feature_set,basis_rank,target_l2,ridge_alpha,residual_shrinkage,feature_max_abs_z,predicted_residual_rms,model_inference_seconds,coefficient_target_evaluator_adjoint_calls
calibration,1301,single_interface,e1d39800258fd30cfa71,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,selected_raw_unbounded_diagnostic,0.6865848732200545,1.1470628807686576,-0.014633299708445723,0.00461293539044726,False,,True,True,25,24,0,0,0.003693792037665844,0.00043262395774945617,0.0,0.0037376669934019446,0.007864082988817245,0.007864082988817245,raw_unbounded_diagnostic,camera,4,0.01,1.0,1.0,1.424389174542249,0.10549722721218752,5.6165968999266624e-05,
calibration,1301,single_interface,e1d39800258fd30cfa71,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,damping_plus_train_basis_mean,0.6895932328842713,1.1137040231741002,-0.015785457246046415,0.0031735076839518746,False,,True,False,25,24,0,0,0.003693792037665844,0.0,0.0,0.0034197080531157553,0.007113500090781599,0.007113500090781599,,,,,,,,,,
calibration,1301,single_interface,e1d39800258fd30cfa71,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,high_order_teacher_b0p25,0.6884703675337731,1.104976992083946,-0.015448591873413646,0.003334364948502698,False,,True,True,25,24,1,0,0.003693792037665844,0.0,0.00021495798137038946,0.003879499970935285,0.007573292008601129,0.0077882499899715185,,,,,,,,,,
calibration,1301,single_interface,e1d39800258fd30cfa71,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,high_order_teacher_b0p5,0.6880396251652857,1.0975945766943855,-0.015434144624699971,0.0035157947888154652,False,,True,True,25,24,1,0,0.003693792037665844,0.0,0.00021495798137038946,0.003400707966648042,0.007094500004313886,0.007309457985684276,,,,,,,,,,
calibration,1301,single_interface,e1d39800258fd30cfa71,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,high_order_teacher_b0p75,0.687929186605107,1.0908506168385579,-0.015419327042389503,0.0036453527756730333,False,,True,True,25,24,1,0,0.003693792037665844,0.0,0.00021495798137038946,0.0036839169915765524,0.007377709029242396,0.007592667010612786,,,,,,,,,,
calibration,1301,single_interface,e1d39800258fd30cfa71,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,high_order_teacher_b1p0,0.688148961918416,1.0847960302819502,-0.015404218141121332,0.0037516904782216405,False,,True,True,25,24,1,0,0.003693792037665844,0.0,0.00021495798137038946,0.0034478750312700868,0.007141667068935931,0.00735662505030632,,,,,,,,,,
calibration,1301,single_interface,e1d39800258fd30cfa71,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,measurement_l2_low_rank_oracle,0.6852831470462765,1.1396385771981934,-0.014775714905316886,0.0037265018227076816,False,,True,True,25,24,0,0,0.003693792037665844,0.0,3.112497506663203e-05,0.0037729580071754754,0.007466750044841319,0.007497875019907951,,,,,,,,,,
calibration,1301,single_interface,e1d39800258fd30cfa71,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,adjoint_low_rank_oracle,0.685450756958459,1.1366212957524546,-0.01486978390525298,0.003711696232990274,False,,True,True,25,24,0,0,0.003693792037665844,0.0,0.0008257500012405217,0.0035100840032100677,0.007203876040875912,0.008029626042116433,,,,,,,,,,5
calibration,1301,single_interface,e1d39800258fd30cfa71,ba10c2c2309f44c6b9acba2bf7b8f555f06419dfbb06395dffd5b3df5549c86a,exact_mismatch_oracle,0.681043731668151,1.1300385683799425,-0.014562077210377269,0.0038008112570451194,False,,True,True,25,24,0,0,0.003693792037665844,0.0,0.0,0.003526707994751632,0.007220500032417476,0.007220500032417476,,,,,,,,,,
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,low_cgls24_matched,0.5290196308512323,1.0673744983914786,0.021207074592395916,0.0025750891181626433,False,,True,False,25,24,0,0,0.0,0.0,0.0,0.007858208031393588,0.007858208031393588,0.007858208031393588,,,,,,,,,,
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,component_damping,0.5100557776672804,0.9262306396717579,0.022502526776747935,0.005238447408499034,False,,True,False,25,24,0,0,0.004227333003655076,0.0,0.0,0.0034250420285388827,0.007652375032193959,0.007652375032193959,,,,,,,,,,
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,selected_fail_closed,0.5053483043092982,0.9822903579659716,0.021402572002873658,0.003908660852517997,False,,True,False,25,24,0,0,0.004227333003655076,0.0004777919384650886,0.0,0.003476666985079646,0.00818179192719981,0.00818179192719981,fail_closed,camera,4,0.01,1.0,1.0,1.5797716028246778,0.09884288819001223,9.837496327236295e-05,
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,selected_raw_unbounded_diagnostic,0.5053483043092982,0.9822903579659716,0.021402572002873658,0.003908660852517997,False,,True,True,25,24,0,0,0.004227333003655076,0.0004373329575173557,0.0,0.0037110839621163905,0.008375749923288822,0.008375749923288822,raw_unbounded_diagnostic,camera,4,0.01,1.0,1.0,1.5797716028246778,0.09884288819001223,5.791598232463002e-05,
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,damping_plus_train_basis_mean,0.5063109277636156,0.9458994699953286,0.022108707201145997,0.0047663283692974245,False,,True,False,25,24,0,0,0.004227333003655076,0.0,0.0,0.0035002919612452388,0.007727624964900315,0.007727624964900315,,,,,,,,,,
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,high_order_teacher_b0p25,0.5086993423182964,0.9342495118010545,0.022415296768916824,0.005317056079088585,False,,True,True,25,24,1,0,0.004227333003655076,0.0,0.00016383302863687277,0.0038131250184960663,0.008040458022151142,0.008204291050788015,,,,,,,,,,
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,high_order_teacher_b0p5,0.5080695082782765,0.9435705963003308,0.022328331030948393,0.00538299093287431,False,,True,True,25,24,1,0,0.004227333003655076,0.0,0.00016383302863687277,0.0034069999819621444,0.00763433298561722,0.007798166014254093,,,,,,,,,,
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,high_order_teacher_b0p75,0.5081953022979095,0.954238627019178,0.022240865508650738,0.0053986627904875255,False,,True,True,25,24,1,0,0.004227333003655076,0.0,0.00016383302863687277,0.003865416976623237,0.008092749980278313,0.008256583008915186,,,,,,,,,,
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,high_order_teacher_b1p0,0.509105924526126,0.9662131896464471,0.02215307744769016,0.005416661165150642,False,,True,True,25,24,1,0,0.004227333003655076,0.0,0.00016383302863687277,0.0034394580288790166,0.007666791032534093,0.007830624061170965,,,,,,,,,,
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,measurement_l2_low_rank_oracle,0.5042870594538443,0.9758030133058612,0.021449182619551407,0.004515662466776547,False,,True,True,25,24,0,0,0.004227333003655076,0.0,3.037502756342292e-05,0.0037586670368909836,0.00798600004054606,0.008016375068109483,,,,,,,,,,
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjoint_low_rank_oracle,0.5046304979828273,0.9828130661137148,0.02131149007855052,0.004617392208496196,False,,True,True,25,24,0,0,0.004227333003655076,0.0,0.0008117919787764549,0.0033872919739224017,0.007614624977577478,0.008426416956353933,,,,,,,,,,5
calibration,1319,smooth_no_interface,7b87be214410317a6167,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,exact_mismatch_oracle,0.502989820486075,0.9770833588806264,0.021665265444556273,0.002977300197983798,False,,True,True,25,24,0,0,0.004227333003655076,0.0,0.0,0.0039029589970596135,0.00813029200071469,0.00813029200071469,,,,,,,,,,
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,low_cgls24_matched,0.7366600094775657,1.3181181937905206,0.007243795433227883,0.0017292480365674896,False,,True,False,25,24,0,0,0.0,0.0,0.0,0.007791832962539047,0.007791832962539047,0.007791832962539047,,,,,,,,,,
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,component_damping,0.7252226314812246,1.1810189989327338,0.007860697243035576,0.004400561737050972,False,,True,False,25,24,0,0,0.0041174580110237,0.0,0.0,0.003434250014834106,0.007551708025857806,0.007551708025857806,,,,,,,,,,
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,selected_fail_closed,0.7252226314812246,1.1810189989327338,0.007860697243035576,0.004400561737050972,True,feature_envelope,False,False,25,24,0,0,0.0041174580110237,0.0006560410256497562,0.0,0.0038351250113919377,0.008608624048065394,0.008608624048065394,fail_closed,camera,4,0.01,1.0,1.0,9.452161325275878,0.2011592382868812,8.62909946590662e-05,
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,selected_raw_unbounded_diagnostic,0.7186074386516086,1.1838068298879447,0.009206003166183203,0.006189911138590173,False,,True,True,25,24,0,0,0.0041174580110237,0.000646167085506022,0.0,0.0034069170360453427,0.008170542132575065,0.008170542132575065,raw_unbounded_diagnostic,camera,4,0.01,1.0,1.0,9.452161325275878,0.20613432940147872,7.641705451533198e-05,
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,damping_plus_train_basis_mean,0.725093374985039,1.1952639602500517,0.007459076822700871,0.004660813464229724,False,,True,False,25,24,0,0,0.0041174580110237,0.0,0.0,0.0038282499881461263,0.007945707999169827,0.007945707999169827,,,,,,,,,,
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,high_order_teacher_b0p25,0.7248306245200599,1.1736173674714048,0.00776747346437884,0.004614575947331758,False,,True,True,25,24,1,0,0.0041174580110237,0.0,0.00017779198242351413,0.0036022919812239707,0.007719749992247671,0.007897541974671185,,,,,,,,,,
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,high_order_teacher_b0p5,0.7248140886939658,1.1670629136688397,0.0076749153302618466,0.004765403874242539,False,,True,True,25,24,1,0,0.0041174580110237,0.0,0.00017779198242351413,0.0035153329954482615,0.007632791006471962,0.007810582988895476,,,,,,,,,,
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,high_order_teacher_b0p75,0.7251542100034505,1.161264129822726,0.007584090090340702,0.004866167849101234,False,,True,True,25,24,1,0,0.0041174580110237,0.0,0.00017779198242351413,0.0034362919977866113,0.0075537500088103116,0.007731541991233826,,,,,,,,,,
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,high_order_teacher_b1p0,0.7258053596547074,1.1560472476340746,0.007495039824756583,0.004969099853498184,False,,True,True,25,24,1,0,0.0041174580110237,0.0,0.00017779198242351413,0.0035178749822080135,0.007635332993231714,0.007813124975655228,,,,,,,,,,
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,measurement_l2_low_rank_oracle,0.726966586386379,1.2083158187686553,0.007905974897312925,0.0052017818980324435,False,,True,True,25,24,0,0,0.0041174580110237,0.0,3.404199378564954e-05,0.0034700840478762984,0.007587542058899999,0.007621584052685648,,,,,,,,,,
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,adjoint_low_rank_oracle,0.7320334705252073,1.2217109652283442,0.007861060113712641,0.006122900103184532,False,,True,True,25,24,0,0,0.0041174580110237,0.0,0.0008820830262266099,0.003433584002777934,0.007551042013801634,0.008433125040028244,,,,,,,,,,5
calibration,1319,single_interface,8fde45e2cd31f25d2999,9994b0e22742af206c9563c06670da48fe937f730a4a7f74e8007eeb8da65384,exact_mismatch_oracle,0.6968740025425053,1.1482122754303172,0.007725800924420202,0.008346839011565575,False,,True,True,25,24,0,0,0.0041174580110237,0.0,0.0,0.003866166982334107,0.007983624993357807,0.007983624993357807,,,,,,,,,,
development,2101,smooth_no_interface,4c9d66cf34fdb094dadd,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,low_cgls24_matched,0.5939943876165704,1.1556903277565407,0.020439217033215093,0.0003011258487458176,False,,True,False,25,24,0,0,0.0,0.0,0.0,0.007912417000625283,0.007912417000625283,0.007912417000625283,,,,,,,,,,
development,2101,smooth_no_interface,4c9d66cf34fdb094dadd,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,component_damping,0.583789920836748,1.026123713553776,0.022149966913796688,0.0009736429662346097,False,,True,False,25,24,0,0,0.003758792008738965,0.0,0.0,0.003472040989436209,0.007230832998175174,0.007230832998175174,,,,,,,,,,
development,2101,smooth_no_interface,4c9d66cf34fdb094dadd,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,selected_fail_closed,0.586562710367495,1.0889412643486431,0.02097179374976354,0.004496552100504962,False,,True,False,25,24,0,0,0.003758792008738965,0.00048154196701943874,0.0,0.00379070796770975,0.008031041943468153,0.008031041943468153,fail_closed,camera,4,0.01,1.0,1.0,2.4735605088928034,0.11403883734702805,0.00010062498040497303,
development,2101,smooth_no_interface,4c9d66cf34fdb094dadd,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,selected_raw_unbounded_diagnostic,0.586562710367495,1.0889412643486431,0.02097179374976354,0.004496552100504962,False,,True,True,25,24,0,0,0.003758792008738965,0.00045191694516688585,0.0,0.0034366250038146973,0.007647333957720548,0.007647333957720548,raw_unbounded_diagnostic,camera,4,0.01,1.0,1.0,2.4735605088928034,0.11403883734702805,7.099995855242014e-05,
development,2101,smooth_no_interface,4c9d66cf34fdb094dadd,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,damping_plus_train_basis_mean,0.5814045940273888,1.0450854675114678,0.021734891720069312,0.0012950659148724068,False,,True,False,25,24,0,0,0.003758792008738965,0.0,0.0,0.0038274999824352562,0.007586291991174221,0.007586291991174221,,,,,,,,,,
development,2101,smooth_no_interface,4c9d66cf34fdb094dadd,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,high_order_teacher_b0p25,0.5827378110620429,1.0303103961793212,0.022047047166300703,0.0012432086662717166,False,,True,True,25,24,1,0,0.003758792008738965,0.0,0.00015533296391367912,0.003684416995383799,0.007443209004122764,0.007598541968036443,,,,,,,,,,
development,2101,smooth_no_interface,4c9d66cf34fdb094dadd,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,high_order_teacher_b0p5,0.5821295472271618,1.035361725969709,0.02194379281511603,0.0014906847525338475,False,,True,True,25,24,1,0,0.003758792008738965,0.0,0.00015533296391367912,0.0035784999490715563,0.007337291957810521,0.0074926249217242,,,,,,,,,,
development,2101,smooth_no_interface,4c9d66cf34fdb094dadd,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,high_order_teacher_b0p75,0.5819717030092304,1.0412737085504895,0.021840615575482652,0.001710084348189827,False,,True,True,25,24,1,0,0.003758792008738965,0.0,0.00015533296391367912,0.003357500012498349,0.007116292021237314,0.007271624985150993,,,,,,,,,,
development,2101,smooth_no_interface,4c9d66cf34fdb094dadd,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,high_order_teacher_b1p0,0.5822627871822378,1.0480035295464263,0.021737724867146202,0.0019152831936617043,False,,True,True,25,24,1,0,0.003758792008738965,0.0,0.00015533296391367912,0.003867958963382989,0.007626750972121954,0.007782083936035633,,,,,,,,,,
development,2101,smooth_no_interface,4c9d66cf34fdb094dadd,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,measurement_l2_low_rank_oracle,0.5802220132634951,1.07456167498865,0.021051281455992717,0.0023763042761597067,False,,True,True,25,24,0,0,0.003758792008738965,0.0,3.7958030588924885e-05,0.00342550000641495,0.007184292015153915,0.00722225004574284,,,,,,,,,,
development,2101,smooth_no_interface,4c9d66cf34fdb094dadd,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,adjoint_low_rank_oracle,0.5808036957029025,1.078965814423802,0.020975836716877444,0.002699076854974836,False,,True,True,25,24,0,0,0.003758792008738965,0.0,0.001201666018459946,0.003569624968804419,0.007328416977543384,0.00853008299600333,,,,,,,,,,5
development,2101,smooth_no_interface,4c9d66cf34fdb094dadd,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,exact_mismatch_oracle,0.5782310304798491,1.072751378258156,0.020971625725937897,0.0010398583231668141,False,,True,True,25,24,0,0,0.003758792008738965,0.0,0.0,0.0037602090160362422,0.007519001024775207,0.007519001024775207,,,,,,,,,,
development,2101,single_interface,6640f706ad4875d3022d,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,low_cgls24_matched,0.6796274416374537,1.135206667136724,0.01021318296082972,0.0009738302644192515,False,,True,False,25,24,0,0,0.0,0.0,0.0,0.007845167012419552,0.007845167012419552,0.007845167012419552,,,,,,,,,,
development,2101,single_interface,6640f706ad4875d3022d,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,component_damping,0.6546218996139338,1.0326015355140101,0.010980344554133367,0.0018919069281722414,False,,True,False,25,24,0,0,0.004044290981255472,0.0,0.0,0.003478667000308633,0.0075229579815641046,0.0075229579815641046,,,,,,,,,,
development,2101,single_interface,6640f706ad4875d3022d,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,selected_fail_closed,0.6546218996139338,1.0326015355140101,0.010980344554133367,0.0018919069281722414,True,feature_envelope,False,False,25,24,0,0,0.004044290981255472,0.0005832500173710287,0.0,0.003689875011332333,0.008317416009958833,0.008317416009958833,fail_closed,camera,4,0.01,1.0,1.0,9.037092262615422,0.12008423192845137,8.762499783188105e-05,
development,2101,single_interface,6640f706ad4875d3022d,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,selected_raw_unbounded_diagnostic,0.6711000138336811,1.0641719973526886,0.01142407251673071,0.003682068098170891,False,,True,True,25,24,0,0,0.004044290981255472,0.0005628750659525394,0.0,0.0034557500039227307,0.008062916051130742,0.008062916051130742,raw_unbounded_diagnostic,camera,4,0.01,1.0,1.0,9.037092262615422,0.12008423192845137,6.725004641339183e-05,
development,2101,single_interface,6640f706ad4875d3022d,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,damping_plus_train_basis_mean,0.6523210170104811,1.0447311089532185,0.010505336383992614,0.0021057253938239085,False,,True,False,25,24,0,0,0.004044290981255472,0.0,0.0,0.0038082919782027602,0.007852582959458232,0.007852582959458232,,,,,,,,,,
development,2101,single_interface,6640f706ad4875d3022d,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,high_order_teacher_b0p25,0.6530016527030591,1.031648232634039,0.010925971353808281,0.0019563762908957915,False,,True,True,25,24,1,0,0.004044290981255472,0.0,0.00015220901696011424,0.0034894580021500587,0.0075337489834055305,0.007685958000365645,,,,,,,,,,
development,2101,single_interface,6640f706ad4875d3022d,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,high_order_teacher_b0p5,0.6518693280605123,1.0315522455896784,0.010871602701223062,0.0023874913853780106,False,,True,True,25,24,1,0,0.004044290981255472,0.0,0.00015220901696011424,0.003668541961815208,0.00771283294307068,0.007865041960030794,,,,,,,,,,
development,2101,single_interface,6640f706ad4875d3022d,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,high_order_teacher_b0p75,0.6512454927117063,1.0323797996540485,0.010816737259982298,0.0029667638473070625,False,,True,True,25,24,1,0,0.004044290981255472,0.0,0.00015220901696011424,0.003442958986852318,0.00748724996810779,0.007639458985067904,,,,,,,,,,
development,2101,single_interface,6640f706ad4875d3022d,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,high_order_teacher_b1p0,0.6511610821456875,1.0342065777843477,0.0107611593794255,0.0035748384790280745,False,,True,True,25,24,1,0,0.004044290981255472,0.0,0.00015220901696011424,0.0037428750074468553,0.007787165988702327,0.007939375005662441,,,,,,,,,,
development,2101,single_interface,6640f706ad4875d3022d,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,measurement_l2_low_rank_oracle,0.6468476460300986,1.03750388504688,0.010597972807959165,0.004051407328089306,False,,True,True,25,24,0,0,0.004044290981255472,0.0,3.658403875306249e-05,0.003380332957021892,0.007424623938277364,0.007461207977030426,,,,,,,,,,
development,2101,single_interface,6640f706ad4875d3022d,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,adjoint_low_rank_oracle,0.646864923407701,1.0373216851295932,0.010584921138424233,0.0040687715600234604,False,,True,True,25,24,0,0,0.004044290981255472,0.0,0.0007821249892003834,0.003634624998085201,0.0076789159793406725,0.008461040968541056,,,,,,,,,,5
development,2101,single_interface,6640f706ad4875d3022d,d7d9a77030834a1d7c68fd7cb90ccb77b27a0a5150e300a36906409316802f1c,exact_mismatch_oracle,0.6370636888169239,1.0336587610771737,0.010486561497330939,0.005018411700004848,False,,True,True,25,24,0,0,0.004044290981255472,0.0,0.0,0.003489042050205171,0.007533333031460643,0.007533333031460643,,,,,,,,,,
development,2113,smooth_no_interface,317fb817e8498cce9453,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,low_cgls24_matched,0.5888811168783096,1.129305364576579,0.016222821336653117,0.0002516590143975412,False,,True,False,25,24,0,0,0.0,0.0,0.0,0.008150000008754432,0.008150000008754432,0.008150000008754432,,,,,,,,,,
development,2113,smooth_no_interface,317fb817e8498cce9453,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,component_damping,0.5766559092070961,1.0036034755397227,0.01756512412347295,0.0009225997948419286,False,,True,False,25,24,0,0,0.0038407089887186885,0.0,0.0,0.003464624984189868,0.0073053339729085565,0.0073053339729085565,,,,,,,,,,
development,2113,smooth_no_interface,317fb817e8498cce9453,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,selected_fail_closed,0.5783690732105703,1.0598829846026778,0.016542072733373592,0.003694316760657524,False,,True,False,25,24,0,0,0.0038407089887186885,0.00045487500028684735,0.0,0.0034194589825347066,0.007715042971540242,0.007715042971540242,fail_closed,camera,4,0.01,1.0,1.0,2.373139930658928,0.10803304186291485,8.570798672735691e-05,
development,2113,smooth_no_interface,317fb817e8498cce9453,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,selected_raw_unbounded_diagnostic,0.5783690732105703,1.0598829846026778,0.016542072733373592,0.003694316760657524,False,,True,True,25,24,0,0,0.0038407089887186885,0.0004282089648768306,0.0,0.0038796250009909272,0.008148542954586446,0.008148542954586446,raw_unbounded_diagnostic,camera,4,0.01,1.0,1.0,2.373139930658928,0.10803304186291485,5.9041951317340136e-05,
development,2113,smooth_no_interface,317fb817e8498cce9453,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,damping_plus_train_basis_mean,0.5741555330759393,1.021396384641265,0.017198940396540182,0.0013366766164335177,False,,True,False,25,24,0,0,0.0038407089887186885,0.0,0.0,0.0033783330000005662,0.007219041988719255,0.007219041988719255,,,,,,,,,,
development,2113,smooth_no_interface,317fb817e8498cce9453,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,high_order_teacher_b0p25,0.5756141024648733,1.0076231302963339,0.017496646034336708,0.0011760628352919557,False,,True,True,25,24,1,0,0.0038407089887186885,0.0,0.0004249999765306711,0.003548624983523041,0.0073893339722417295,0.0078143339487724,,,,,,,,,,
development,2113,smooth_no_interface,317fb817e8498cce9453,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,high_order_teacher_b0p5,0.5750368524924105,1.012478808002443,0.01742792836817124,0.0014244428682043805,False,,True,True,25,24,1,0,0.0038407089887186885,0.0,0.0004249999765306711,0.0034251660108566284,0.007265874999575317,0.007690874976105988,,,,,,,,,,
development,2113,smooth_no_interface,317fb817e8498cce9453,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,high_order_teacher_b0p75,0.5749370890445351,1.0182066772030804,0.017359100983094063,0.001648921469394143,False,,True,True,25,24,1,0,0.0038407089887186885,0.0,0.0004249999765306711,0.003458332968875766,0.007299041957594454,0.007724041934125125,,,,,,,,,,
development,2113,smooth_no_interface,317fb817e8498cce9453,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,high_order_teacher_b1p0,0.5753175130665917,1.024794388587065,0.017290280254107927,0.0018611704771458566,False,,True,True,25,24,1,0,0.0038407089887186885,0.0,0.0004249999765306711,0.003498625010251999,0.007339333998970687,0.0077643339755013585,,,,,,,,,,
development,2113,smooth_no_interface,317fb817e8498cce9453,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,measurement_l2_low_rank_oracle,0.5723158332479722,1.048712414717795,0.01658706979284646,0.0014782222226822498,False,,True,True,25,24,0,0,0.0038407089887186885,0.0,3.6959012504667044e-05,0.0035216249525547028,0.007362333941273391,0.007399292953778058,,,,,,,,,,
development,2113,smooth_no_interface,317fb817e8498cce9453,ec64a4d4fb310d8d58a2748557517a78052d01dfa8f37cb26753c6c3fa6fe83a,adjoint_low_rank_oracle,0.5727714068407078,1.0546106971638067,0.016480947083899605,0.001677792191697999,False,,True,True,25,24,0,0,0.0038407089887186885,0.0,0.0008211249951273203,0.0038948750006966293,0.007735583989415318,0.008556708984542638,,,,,,,,,,5
