geometry_id,partition,source_index,sample_seed,source_split,family_id,noise_level,field_rel_l2,observed_reprojection_rel_l2,audit_reprojection_rel_l2
g_111001101,geometry_ood,193,30360854,val,1,0.05,0.6183182597160339,0.35895288433287004,0.6595952143560319
g_111001101,geometry_ood,194,30360855,val,1,0.02,0.453358918428421,0.27672085071388464,0.6688341952927749
g_111001101,geometry_ood,195,30360856,val,1,0.05,0.5069149136543274,0.3448476327986088,0.6698216693605153
g_111001101,geometry_ood,196,30360857,val,0,0.02,0.4125235378742218,0.382532499850382,0.4824521699129404
g_111001101,geometry_ood,197,30360858,val,0,0.05,0.35675495862960815,0.2941974698249125,0.4475445552030656
g_111001101,geometry_ood,198,30360859,val,0,0.02,0.35813578963279724,0.325883066961238,0.3944203883528607
g_111001101,geometry_ood,199,30360860,val,0,0.05,0.39550405740737915,0.34528161526923745,0.44628732653960984
g_111001110,validation,160,30360821,val,0,0.02,0.38214367628097534,0.3567154431675754,0.4032405794692704
g_111001110,validation,161,30360822,val,0,0.05,0.4327079653739929,0.4015399016864501,0.41825094939583696
g_111001110,validation,162,30360823,val,0,0.02,0.35157066583633423,0.3146437984946036,0.40756304234550783
g_111001110,validation,163,30360824,val,0,0.05,0.369870126247406,0.339266799543652,0.4592289162389578
g_111001110,validation,164,30360825,val,0,0.02,0.36986008286476135,0.34045195353433455,0.3955192352144081
g_111001110,validation,165,30360826,val,0,0.05,0.37859824299812317,0.3449899949733399,0.37205271196016143
g_111001110,validation,166,30360827,val,1,0.02,0.6005296111106873,0.3463233220204286,0.698356333015146
g_111001110,validation,167,30360828,val,1,0.05,0.5631557703018188,0.3782563601381711,0.7427455423659589
g_111001110,validation,168,30360829,val,1,0.02,0.6191262602806091,0.40068470351221047,0.732869120729593
g_111001110,validation,169,30360830,val,1,0.05,0.5501708984375,0.34576265584396987,0.6198335423993672
g_111001110,validation,170,30360831,val,1,0.02,0.45970049500465393,0.3319612603113932,0.6538232534492404
g_111001110,validation,171,30360832,val,1,0.05,0.3717241585254669,0.2510146324187125,0.6107360625046934
g_111001110,validation,172,30360833,val,0,0.02,0.40119412541389465,0.36790929466930006,0.4683805536041178
g_111001110,validation,173,30360834,val,0,0.05,0.450255811214447,0.42860442515051905,0.5094063917967114
g_111001110,validation,174,30360835,val,0,0.02,0.36308884620666504,0.32742652814794543,0.390761813175183
g_111001110,validation,175,30360836,val,0,0.05,0.4035472869873047,0.3764092225613878,0.4352403304918241
g_111001110,validation,176,30360837,val,0,0.02,0.3323971629142761,0.2915685444237428,0.42402548484259484
g_111001110,validation,177,30360838,val,0,0.05,0.40626731514930725,0.3814164318990437,0.4485784888526703
g_111001110,validation,178,30360839,val,1,0.02,0.5093405246734619,0.3452955425799331,0.6221108218138333
g_111001110,validation,179,30360840,val,1,0.05,0.5591322779655457,0.39835752795660334,0.7175516968506406
g_111001110,validation,180,30360841,val,1,0.02,0.5777729153633118,0.3443777065043387,0.7075685512921588
g_111001110,validation,181,30360842,val,1,0.05,0.4556592106819153,0.2917433047867716,0.6768871074711938
g_111001110,validation,182,30360843,val,1,0.02,0.4645913541316986,0.2972374684413058,0.5825447026937035
g_111001110,validation,183,30360844,val,1,0.05,0.44413846731185913,0.3202474192317451,0.647160650143718
g_111001110,validation,184,30360845,val,0,0.02,0.3571210205554962,0.3098176231386842,0.4255206189838641
g_111001110,validation,185,30360846,val,0,0.05,0.3194703757762909,0.27761718930690377,0.4224466477300528
g_111001110,validation,186,30360847,val,0,0.02,0.32188311219215393,0.28146545572332976,0.380513710588892
g_111001110,validation,187,30360848,val,0,0.05,0.3519584536552429,0.32073639884529154,0.34216121230216673
g_111001110,validation,188,30360849,val,0,0.02,0.380178302526474,0.34838395374991427,0.4106508794303418
g_111001110,validation,189,30360850,val,0,0.05,0.3554519712924957,0.3188201293024732,0.3794639698070406
g_111001110,validation,190,30360851,val,1,0.02,0.4315648674964905,0.24650781217566103,0.4497051135339356
g_111001110,validation,191,30360852,val,1,0.05,0.5263092517852783,0.362160753139096,0.6633721642256136
g_111001110,validation,192,30360853,val,1,0.02,0.33819279074668884,0.24506919004821043,0.5968747147347927
g_111001110,validation,193,30360854,val,1,0.05,0.612392783164978,0.36214078521154974,0.660487125609263
g_111001110,validation,194,30360855,val,1,0.02,0.45450979471206665,0.27723220113149816,0.6728462453862866
g_111001110,validation,195,30360856,val,1,0.05,0.5024026036262512,0.35338474902760136,0.6621176242104369
g_111001110,validation,196,30360857,val,0,0.02,0.41458263993263245,0.3840803781469646,0.4833768791507491
g_111001110,validation,197,30360858,val,0,0.05,0.35526043176651,0.29853161733327704,0.4407102748997308
g_111001110,validation,198,30360859,val,0,0.02,0.36134544014930725,0.33101247080584145,0.390144748776178
g_111001110,validation,199,30360860,val,0,0.05,0.4032936096191406,0.3621689185411175,0.4552397687217061
g_111010011,stress,160,30360821,val,0,0.02,0.3959254026412964,0.3714312188904883,0.3835739257638725
g_111010011,stress,161,30360822,val,0,0.05,0.4344378113746643,0.4020673552882175,0.41415195386306913
g_111010011,stress,162,30360823,val,0,0.02,0.3411107361316681,0.31160573212776244,0.28130517908416536
g_111010011,stress,163,30360824,val,0,0.05,0.3684209883213043,0.32793640750242753,0.3635041310568068
g_111010011,stress,164,30360825,val,0,0.02,0.3553082048892975,0.3377319839405082,0.3034264364518097
g_111010011,stress,165,30360826,val,0,0.05,0.3719007670879364,0.33733448172893354,0.33731142397338987
g_111010011,stress,166,30360827,val,1,0.02,0.30806148052215576,0.21952321116181975,0.39544854551149355
g_111010011,stress,167,30360828,val,1,0.05,0.4209164083003998,0.2994627985788814,0.552264800750193
g_111010011,stress,168,30360829,val,1,0.02,0.34769368171691895,0.23316695760560086,0.4460065898930738
g_111010011,stress,169,30360830,val,1,0.05,0.48247626423835754,0.28306375903135933,0.4701389212411456
g_111010011,stress,170,30360831,val,1,0.02,0.45344147086143494,0.34679079518597017,0.5952218844745583
g_111010011,stress,171,30360832,val,1,0.05,0.5773778557777405,0.36829417772897494,0.548785940057709
g_111010011,stress,172,30360833,val,0,0.02,0.4256722629070282,0.3835500182188405,0.44419125697885703
g_111010011,stress,173,30360834,val,0,0.05,0.4726314842700958,0.439901387172681,0.45896491001936174
g_111010011,stress,174,30360835,val,0,0.02,0.3493146598339081,0.31619986419141605,0.2933335551576837
g_111010011,stress,175,30360836,val,0,0.05,0.41190412640571594,0.3851155517970244,0.39798674950422674
g_111010011,stress,176,30360837,val,0,0.02,0.33833304047584534,0.29800472631387553,0.29492090707129265
g_111010011,stress,177,30360838,val,0,0.05,0.4015134572982788,0.3783549314167276,0.36042649874466626
g_111010011,stress,178,30360839,val,1,0.02,0.3546091318130493,0.26476438763236615,0.40337718450991156
g_111010011,stress,179,30360840,val,1,0.05,0.33895841240882874,0.25581406717623933,0.47198350932658073
g_111010011,stress,180,30360841,val,1,0.02,0.4970448315143585,0.2985299152368072,0.6322968663064781
g_111010011,stress,181,30360842,val,1,0.05,0.5855206847190857,0.3734429131630198,0.764852417960363
g_111010011,stress,182,30360843,val,1,0.02,0.5491952896118164,0.3194860053805907,0.546702179199624
g_111010011,stress,183,30360844,val,1,0.05,0.40934836864471436,0.2960647191413989,0.46806077137782653
g_111010011,stress,184,30360845,val,0,0.02,0.3646221160888672,0.32641009674828175,0.28929200185531934
g_111010011,stress,185,30360846,val,0,0.05,0.32282304763793945,0.2778356157426989,0.3203760661087893
g_111010011,stress,186,30360847,val,0,0.02,0.30568012595176697,0.261772630550065,0.2734554555291531
g_111010011,stress,187,30360848,val,0,0.05,0.34849610924720764,0.31952568363284495,0.3113443452630163
g_111010011,stress,188,30360849,val,0,0.02,0.3648580312728882,0.3325337673672033,0.3064203252017838
g_111010011,stress,189,30360850,val,0,0.05,0.36004239320755005,0.3269249850523572,0.32780958312376723
g_111010011,stress,190,30360851,val,1,0.02,0.5759689211845398,0.29700521776212246,0.5118640411247941
g_111010011,stress,191,30360852,val,1,0.05,0.5165134072303772,0.3273705506702999,0.6133705024488739
g_111010011,stress,192,30360853,val,1,0.02,0.5934406518936157,0.4047027339210116,0.7021222130602178
g_111010011,stress,193,30360854,val,1,0.05,0.3568592071533203,0.24752296555593564,0.34225534943977676
g_111010011,stress,194,30360855,val,1,0.02,0.49555784463882446,0.3152720545842917,0.5239060500097944
g_111010011,stress,195,30360856,val,1,0.05,0.3452291488647461,0.27668429378222564,0.3677314080157386
g_111010011,stress,196,30360857,val,0,0.02,0.4152008295059204,0.3938059075675118,0.4060388301653491
g_111010011,stress,197,30360858,val,0,0.05,0.33468377590179443,0.28558081628198256,0.27789970523339136
g_111010011,stress,198,30360859,val,0,0.02,0.360883891582489,0.32993306870527556,0.3445402988725197
g_111010011,stress,199,30360860,val,0,0.05,0.38227739930152893,0.33648801548493235,0.315390127214891
g_111010101,train,160,30360821,val,0,0.02,0.3709705173969269,0.3500884908070995,0.36258894910772665
g_111010101,train,161,30360822,val,0,0.05,0.42460888624191284,0.39740184227377223,0.409914410255745
g_111010101,train,162,30360823,val,0,0.02,0.3046810030937195,0.2832763621866091,0.2684423608378032
g_111010101,train,163,30360824,val,0,0.05,0.3333124816417694,0.3112830056936399,0.33921222129713546
g_111010101,train,164,30360825,val,0,0.02,0.3329050540924072,0.31461472751162084,0.29003884874402863
g_111010101,train,165,30360826,val,0,0.05,0.3605390191078186,0.33053006313299593,0.33042697705553115
g_111010101,train,166,30360827,val,1,0.02,0.2925664484500885,0.20622030369844035,0.3977353404937322
g_111010101,train,167,30360828,val,1,0.05,0.39277830719947815,0.29813343322174224,0.5533373144879127
g_111010101,train,168,30360829,val,1,0.02,0.3338974714279175,0.24365115283135555,0.4492607870370737
g_111010101,train,169,30360830,val,1,0.05,0.44210126996040344,0.30699143913053945,0.44945748704566446
g_111010101,train,170,30360831,val,1,0.02,0.3900456130504608,0.329621569406251,0.5486470516064728
g_111010101,train,171,30360832,val,1,0.05,0.4415156841278076,0.2962110018686332,0.5042858381757682
g_111010101,train,172,30360833,val,0,0.02,0.3830311894416809,0.362617219500274,0.40838986654669907
g_111010101,train,173,30360834,val,0,0.05,0.44105765223503113,0.42323404113731744,0.43950536540189394
g_111010101,train,174,30360835,val,0,0.02,0.3299861550331116,0.30174395582633196,0.2873769863512095
g_111010101,train,175,30360836,val,0,0.05,0.38652101159095764,0.3656694015579321,0.3769651931534776
g_111010101,train,176,30360837,val,0,0.02,0.30193620920181274,0.27648467128814735,0.28285530776721163
g_111010101,train,177,30360838,val,0,0.05,0.37688761949539185,0.3593177785909394,0.3454004269822662
g_111010101,train,178,30360839,val,1,0.02,0.3240722715854645,0.26798932983198553,0.3840964419585026
g_111010101,train,179,30360840,val,1,0.05,0.3348579406738281,0.25749874370616016,0.47855275225727756
g_111010101,train,180,30360841,val,1,0.02,0.4679213762283325,0.3030572070522191,0.6182708244710108
g_111010101,train,181,30360842,val,1,0.05,0.48685088753700256,0.350114219059536,0.703992733006955
g_111010101,train,182,30360843,val,1,0.02,0.49237436056137085,0.3143281197842729,0.47641191816310946
g_111010101,train,183,30360844,val,1,0.05,0.3405371308326721,0.28311503209743144,0.44515627446639305
g_111010101,train,184,30360845,val,0,0.02,0.3171381950378418,0.29262565346194597,0.28171744510158975
g_111010101,train,185,30360846,val,0,0.05,0.2900179922580719,0.25634924614414456,0.2913681400760301
g_111010101,train,186,30360847,val,0,0.02,0.2847382724285126,0.2531982307034258,0.26548584427413596
g_111010101,train,187,30360848,val,0,0.05,0.33348047733306885,0.30708536022785843,0.29979322453265383
g_111010101,train,188,30360849,val,0,0.02,0.33928972482681274,0.3149003765005268,0.2941317399127895
g_111010101,train,189,30360850,val,0,0.05,0.33311429619789124,0.30582117693316446,0.3130610967367118
g_111010101,train,190,30360851,val,1,0.02,0.5224756002426147,0.28398769569020926,0.4533359788696044
g_111010101,train,191,30360852,val,1,0.05,0.47021758556365967,0.3282176295307634,0.590478259659977
g_111010101,train,192,30360853,val,1,0.02,0.43578723073005676,0.3403123157234338,0.6268251890207136
g_111010101,train,193,30360854,val,1,0.05,0.31569764018058777,0.23795685903702637,0.3412786466856853
g_111010101,train,194,30360855,val,1,0.02,0.4206605851650238,0.28516387941066285,0.5080191466985899
g_111010101,train,195,30360856,val,1,0.05,0.3054580092430115,0.27137221483475654,0.3650397787910219
g_111010101,train,196,30360857,val,0,0.02,0.3847636580467224,0.37026962643643546,0.37962141355308154
g_111010101,train,197,30360858,val,0,0.05,0.28663986921310425,0.2567540151175363,0.2563099203199713
g_111010101,train,198,30360859,val,0,0.02,0.3417273461818695,0.31793923405837704,0.33254990991101996
g_111010101,train,199,30360860,val,0,0.05,0.35164758563041687,0.3272718643494065,0.3099421161908088
g_111010110,validation,160,30360821,val,0,0.02,0.3748732805252075,0.3550069353004246,0.3667840453218758
g_111010110,validation,161,30360822,val,0,0.05,0.42516767978668213,0.40039311856024723,0.406995040106101
g_111010110,validation,162,30360823,val,0,0.02,0.30825167894363403,0.283025595014274,0.2704362056378582
g_111010110,validation,163,30360824,val,0,0.05,0.3495500981807709,0.33133423390540784,0.33420685904106057
g_111010110,validation,164,30360825,val,0,0.02,0.33779463171958923,0.31826774807949093,0.2919412759160951
g_111010110,validation,165,30360826,val,0,0.05,0.36152467131614685,0.3332921858013739,0.3308478015815704
g_111010110,validation,166,30360827,val,1,0.02,0.29255568981170654,0.20666206934795048,0.3925388118526161
g_111010110,validation,167,30360828,val,1,0.05,0.39214760065078735,0.29531887817218766,0.5544649626374285
g_111010110,validation,168,30360829,val,1,0.02,0.33020922541618347,0.24162507839132988,0.4451200108746238
g_111010110,validation,169,30360830,val,1,0.05,0.42893970012664795,0.28925542124699916,0.4465288069535333
g_111010110,validation,170,30360831,val,1,0.02,0.3915795385837555,0.33312175328746096,0.5507477844790563
g_111010110,validation,171,30360832,val,1,0.05,0.44730156660079956,0.3045966537471635,0.5135459671054384
g_111010110,validation,172,30360833,val,0,0.02,0.3926161527633667,0.3649394071854004,0.4249118264678608
g_111010110,validation,173,30360834,val,0,0.05,0.4396229684352875,0.422572770685888,0.4400422517103415
g_111010110,validation,174,30360835,val,0,0.02,0.33294978737831116,0.3050511560061901,0.28969610888261627
g_111010110,validation,175,30360836,val,0,0.05,0.38956916332244873,0.3681593451772505,0.3812935680514689
g_111010110,validation,176,30360837,val,0,0.02,0.31743717193603516,0.2909657526448687,0.2949763825982882
g_111010110,validation,177,30360838,val,0,0.05,0.3809780776500702,0.36152393838852415,0.3436830388641779
g_111010110,validation,178,30360839,val,1,0.02,0.31549420952796936,0.26190457458636346,0.3778598006570362
g_111010110,validation,179,30360840,val,1,0.05,0.33084356784820557,0.25446775643429587,0.47479220477624196
g_111010110,validation,180,30360841,val,1,0.02,0.4633540213108063,0.31611677242318215,0.6167190285209081
g_111010110,validation,181,30360842,val,1,0.05,0.48505899310112,0.3400809311865902,0.7064376425249206
g_111010110,validation,182,30360843,val,1,0.02,0.4902762770652771,0.3209752064377423,0.48469672213515
g_111010110,validation,183,30360844,val,1,0.05,0.3381463885307312,0.28961880200835927,0.44228329952914086
g_111010110,validation,184,30360845,val,0,0.02,0.3181338906288147,0.2894742955071557,0.28396455464866127
g_111010110,validation,185,30360846,val,0,0.05,0.2906922399997711,0.2587708075424011,0.29593539734184143
g_111010110,validation,186,30360847,val,0,0.02,0.2922769784927368,0.2629196896392111,0.27115332722061103
g_111010110,validation,187,30360848,val,0,0.05,0.3383451998233795,0.31188125445389586,0.3036730836903457
g_111010110,validation,188,30360849,val,0,0.02,0.34144824743270874,0.31396184742517824,0.29652570782400256
g_111010110,validation,189,30360850,val,0,0.05,0.3369002640247345,0.3093962048385541,0.3147174836059328
g_111010110,validation,190,30360851,val,1,0.02,0.5214453339576721,0.2894130049685445,0.46126397534949826
g_111010110,validation,191,30360852,val,1,0.05,0.4646797180175781,0.3290076252242416,0.5894271105925064
g_111010110,validation,192,30360853,val,1,0.02,0.4325157701969147,0.32031770774068874,0.6433525827878548
g_111010110,validation,193,30360854,val,1,0.05,0.31243425607681274,0.23769830603770692,0.33651656151627135
g_111010110,validation,194,30360855,val,1,0.02,0.4165683388710022,0.2716441876145896,0.5054015277862907
g_111010110,validation,195,30360856,val,1,0.05,0.30027416348457336,0.26976848751974025,0.3596513878420145
g_111010110,validation,196,30360857,val,0,0.02,0.3900606036186218,0.3708853195734921,0.38232477746548826
g_111010110,validation,197,30360858,val,0,0.05,0.2906581163406372,0.2599203304610869,0.2600862641379357
g_111010110,validation,198,30360859,val,0,0.02,0.343750536441803,0.31973950334264606,0.3233580382452806
g_111010110,validation,199,30360860,val,0,0.05,0.3538535237312317,0.32793819096399013,0.31094049339652446
g_111011001,train,160,30360821,val,0,0.02,0.3651285767555237,0.3401264700209639,0.35313564434927835
g_111011001,train,161,30360822,val,0,0.05,0.4157758951187134,0.38443743866343194,0.3969313043282286
g_111011001,train,162,30360823,val,0,0.02,0.3209496736526489,0.28759601566507037,0.2904895864110702
g_111011001,train,163,30360824,val,0,0.05,0.3252905607223511,0.29595366664949685,0.3352292002019206
g_111011001,train,164,30360825,val,0,0.02,0.32385650277137756,0.2975408878585822,0.2821643199586471
g_111011001,train,165,30360826,val,0,0.05,0.35454094409942627,0.32013795464450406,0.32237006434656035
g_111011001,train,166,30360827,val,1,0.02,0.30284735560417175,0.20240202050108846,0.410898780376522
g_111011001,train,167,30360828,val,1,0.05,0.39767464995384216,0.2757787169939623,0.5558387580024442
g_111011001,train,168,30360829,val,1,0.02,0.3302285075187683,0.22198837821676157,0.4664919980324254
g_111011001,train,169,30360830,val,1,0.05,0.37501809000968933,0.24226665275871878,0.40551582929019186
g_111011001,train,170,30360831,val,1,0.02,0.37115585803985596,0.2751969041000319,0.537766383146041
g_111011001,train,171,30360832,val,1,0.05,0.4211593568325043,0.25979672181296165,0.45563496391652575
g_111011001,train,172,30360833,val,0,0.02,0.4038819670677185,0.3724730750711907,0.41467135031056035
g_111011001,train,173,30360834,val,0,0.05,0.43342119455337524,0.40606318886307113,0.43105383902217265
g_111011001,train,174,30360835,val,0,0.02,0.3224055767059326,0.2863891201610402,0.2770742968003567
g_111011001,train,175,30360836,val,0,0.05,0.3869706988334656,0.35758008573418837,0.37322878361402995
g_111011001,train,176,30360837,val,0,0.02,0.2836345136165619,0.25410506577167347,0.2471570069574295
g_111011001,train,177,30360838,val,0,0.05,0.3754902184009552,0.3486536549756317,0.3404114259164642
g_111011001,train,178,30360839,val,1,0.02,0.29739144444465637,0.22574308356379189,0.3766334029292559
g_111011001,train,179,30360840,val,1,0.05,0.3298494815826416,0.24596719988267496,0.4807428101793966
g_111011001,train,180,30360841,val,1,0.02,0.4304407835006714,0.2581624866604111,0.6007027006578494
g_111011001,train,181,30360842,val,1,0.05,0.46368199586868286,0.2868560601953197,0.6244233023521341
g_111011001,train,182,30360843,val,1,0.02,0.3491920530796051,0.2361405847595455,0.3961886130432702
g_111011001,train,183,30360844,val,1,0.05,0.3403821885585785,0.2428168677691001,0.4563795241709434
g_111011001,train,184,30360845,val,0,0.02,0.3181625008583069,0.28168694832222685,0.27641105789955633
g_111011001,train,185,30360846,val,0,0.05,0.3286953866481781,0.2745543356012429,0.2781930124012293
g_111011001,train,186,30360847,val,0,0.02,0.28544431924819946,0.24975010258185776,0.2605913422920147
g_111011001,train,187,30360848,val,0,0.05,0.3297184109687805,0.29877320995846474,0.29602015508346635
g_111011001,train,188,30360849,val,0,0.02,0.3353816270828247,0.30072343991488143,0.2986908070817314
g_111011001,train,189,30360850,val,0,0.05,0.32894811034202576,0.2968804464350043,0.3016908050238207
g_111011001,train,190,30360851,val,1,0.02,0.33196377754211426,0.20643107782798706,0.3214983458065839
g_111011001,train,191,30360852,val,1,0.05,0.44356805086135864,0.26800458692834017,0.5766928039470337
g_111011001,train,192,30360853,val,1,0.02,0.46306926012039185,0.28988680774408127,0.47193125622452153
g_111011001,train,193,30360854,val,1,0.05,0.33431413769721985,0.2312993655355869,0.36264474011195424
g_111011001,train,194,30360855,val,1,0.02,0.3882130980491638,0.24084023233188223,0.526359242324685
g_111011001,train,195,30360856,val,1,0.05,0.317236989736557,0.24522788546825341,0.3899030448865728
g_111011001,train,196,30360857,val,0,0.02,0.3810240924358368,0.3554565431212837,0.3613139829235421
g_111011001,train,197,30360858,val,0,0.05,0.29325172305107117,0.2547536062317349,0.25332501186915407
g_111011001,train,198,30360859,val,0,0.02,0.345277339220047,0.31448481492760993,0.3170609630923986
g_111011001,train,199,30360860,val,0,0.05,0.33047306537628174,0.2943155133341838,0.28220659758820676
g_111011010,geometry_ood,160,30360821,val,0,0.02,0.36405274271965027,0.3418586397674838,0.3530960527070177
g_111011010,geometry_ood,161,30360822,val,0,0.05,0.41453880071640015,0.3869585084515477,0.3950654278436291
g_111011010,geometry_ood,162,30360823,val,0,0.02,0.3044441044330597,0.27718479174805427,0.28099934074460003
g_111011010,geometry_ood,163,30360824,val,0,0.05,0.3305491805076599,0.3091732866934483,0.3434500144392507
g_111011010,geometry_ood,164,30360825,val,0,0.02,0.32869404554367065,0.30399872749719803,0.28577716183219537
g_111011010,geometry_ood,165,30360826,val,0,0.05,0.35357674956321716,0.3231126582794763,0.3241427096665622
g_111011010,geometry_ood,166,30360827,val,1,0.02,0.2931988537311554,0.193105852978601,0.4061845778593715
g_111011010,geometry_ood,167,30360828,val,1,0.05,0.38197535276412964,0.2702393842750741,0.554846368852405
g_111011010,geometry_ood,168,30360829,val,1,0.02,0.32583358883857727,0.22470682456674126,0.46180410155014423
g_111011010,geometry_ood,169,30360830,val,1,0.05,0.3639202117919922,0.2569449122577612,0.40790963356017534
g_111011010,geometry_ood,170,30360831,val,1,0.02,0.36130478978157043,0.2797853110931,0.5291385935139625
g_111011010,geometry_ood,171,30360832,val,1,0.05,0.3742924928665161,0.2520114397193563,0.46126028111097983
g_111011010,geometry_ood,172,30360833,val,0,0.02,0.3744892477989197,0.3479342441526641,0.4102096322016716
g_111011010,geometry_ood,173,30360834,val,0,0.05,0.42251718044281006,0.39739909001950763,0.42512357383641974
g_111011010,geometry_ood,174,30360835,val,0,0.02,0.32000532746315,0.28657011505273516,0.2795731529961482
g_111011010,geometry_ood,175,30360836,val,0,0.05,0.378489226102829,0.3541196416956562,0.37177659787849454
g_111011010,geometry_ood,176,30360837,val,0,0.02,0.28982293605804443,0.2576160670529602,0.25724337617735304
g_111011010,geometry_ood,177,30360838,val,0,0.05,0.37296947836875916,0.3502354845591872,0.33824314825886337
g_111011010,geometry_ood,178,30360839,val,1,0.02,0.2878780663013458,0.22771180040750455,0.3689270637153907
g_111011010,geometry_ood,179,30360840,val,1,0.05,0.325813353061676,0.2448127561034685,0.4784910385283673
g_111011010,geometry_ood,180,30360841,val,1,0.02,0.4201202094554901,0.2582305586613878,0.5937725920401756
g_111011010,geometry_ood,181,30360842,val,1,0.05,0.44558343291282654,0.286286381919972,0.6292671323066787
g_111011010,geometry_ood,182,30360843,val,1,0.02,0.34099581837654114,0.2296727388161166,0.3949309578352993
g_111011010,geometry_ood,183,30360844,val,1,0.05,0.3162776827812195,0.24972703188297435,0.4438290436033236
g_111011010,geometry_ood,184,30360845,val,0,0.02,0.30470165610313416,0.2723237039028679,0.27475338549753364
g_111011010,geometry_ood,185,30360846,val,0,0.05,0.2793378531932831,0.24723913059031424,0.2732098995544571
g_111011010,geometry_ood,186,30360847,val,0,0.02,0.2744913697242737,0.24373022344094342,0.25948838953939085
g_111011010,geometry_ood,187,30360848,val,0,0.05,0.33033713698387146,0.3011052602052616,0.29769836652932374
g_111011010,geometry_ood,188,30360849,val,0,0.02,0.3301509916782379,0.30090592656656284,0.2969156589709715
g_111011010,geometry_ood,189,30360850,val,0,0.05,0.3257199227809906,0.2962152892847998,0.29854248797063104
g_111011010,geometry_ood,190,30360851,val,1,0.02,0.3238043785095215,0.19533772555561058,0.3184124698005163
g_111011010,geometry_ood,191,30360852,val,1,0.05,0.43655985593795776,0.2793650052205717,0.5767687487510988
g_111011010,geometry_ood,192,30360853,val,1,0.02,0.39598706364631653,0.292540522196177,0.47817188678837946
g_111011010,geometry_ood,193,30360854,val,1,0.05,0.31133902072906494,0.22531118033501613,0.3627889356575496
g_111011010,geometry_ood,194,30360855,val,1,0.02,0.3682897984981537,0.23812566292007506,0.5395995169249722
g_111011010,geometry_ood,195,30360856,val,1,0.05,0.29768335819244385,0.2453438374266616,0.37995172234245356
g_111011010,geometry_ood,196,30360857,val,0,0.02,0.37882930040359497,0.35769559075789814,0.3646346809876894
g_111011010,geometry_ood,197,30360858,val,0,0.05,0.27600252628326416,0.2445730142477135,0.2528743784891417
g_111011010,geometry_ood,198,30360859,val,0,0.02,0.3358096182346344,0.3126435454199926,0.31525147363261435
g_111011010,geometry_ood,199,30360860,val,0,0.05,0.3284512758255005,0.2970158129972785,0.2863163296911366
g_111011100,train,160,30360821,val,0,0.02,0.3781314492225647,0.35108725527947254,0.36544117639290247
g_111011100,train,161,30360822,val,0,0.05,0.41878747940063477,0.3902197941414863,0.40047228378248173
g_111011100,train,162,30360823,val,0,0.02,0.31189173460006714,0.2773049489855834,0.2710388691505471
g_111011100,train,163,30360824,val,0,0.05,0.36652040481567383,0.3303368879688617,0.3519085893174814
g_111011100,train,164,30360825,val,0,0.02,0.33160918951034546,0.3031427089658494,0.2842091584831423
g_111011100,train,165,30360826,val,0,0.05,0.36271175742149353,0.3287425952790408,0.3293950650405548
g_111011100,train,166,30360827,val,1,0.02,0.2897931933403015,0.19536131520108663,0.39218539217769977
g_111011100,train,167,30360828,val,1,0.05,0.39004623889923096,0.27338698286653973,0.5676019881937975
g_111011100,train,168,30360829,val,1,0.02,0.3127285838127136,0.22112221669776175,0.4587513101583387
g_111011100,train,169,30360830,val,1,0.05,0.3301101624965668,0.26097476378997236,0.369266778228061
g_111011100,train,170,30360831,val,1,0.02,0.3345714807510376,0.2735956203032766,0.5107431464774013
g_111011100,train,171,30360832,val,1,0.05,0.32235586643218994,0.24866040182416022,0.4432549151026096
g_111011100,train,172,30360833,val,0,0.02,0.4185686409473419,0.3788502854297205,0.4471233520823812
g_111011100,train,173,30360834,val,0,0.05,0.4305783808231354,0.4040187167895548,0.42606652433572995
g_111011100,train,174,30360835,val,0,0.02,0.3230796754360199,0.28762428900542314,0.27792954470707704
g_111011100,train,175,30360836,val,0,0.05,0.3967035114765167,0.3679117493551051,0.39030779308912344
g_111011100,train,176,30360837,val,0,0.02,0.3069268465042114,0.2619873299761149,0.2639210980954377
g_111011100,train,177,30360838,val,0,0.05,0.381595253944397,0.355592195274283,0.3425483868692473
g_111011100,train,178,30360839,val,1,0.02,0.270097941160202,0.23158105422096298,0.3473931250824158
g_111011100,train,179,30360840,val,1,0.05,0.3243340253829956,0.24310587742460374,0.47444751680030006
g_111011100,train,180,30360841,val,1,0.02,0.4075372815132141,0.26510817823271277,0.587985674181086
g_111011100,train,181,30360842,val,1,0.05,0.3912293612957001,0.29465207564931717,0.608339511847683
g_111011100,train,182,30360843,val,1,0.02,0.32910582423210144,0.24176263515540286,0.3982088740803552
g_111011100,train,183,30360844,val,1,0.05,0.28669649362564087,0.23143059045861986,0.406089572958333
g_111011100,train,184,30360845,val,0,0.02,0.3100423514842987,0.26806260051607994,0.2818208271117513
g_111011100,train,185,30360846,val,0,0.05,0.351604163646698,0.30190582008828365,0.3317912011051715
g_111011100,train,186,30360847,val,0,0.02,0.289105087518692,0.25120884999904464,0.26229828250505455
g_111011100,train,187,30360848,val,0,0.05,0.33732250332832336,0.30533382606976484,0.30294229539183903
g_111011100,train,188,30360849,val,0,0.02,0.3364046514034271,0.30031862205759513,0.29746719716312947
g_111011100,train,189,30360850,val,0,0.05,0.3338368833065033,0.30101425009182475,0.30441110694060963
g_111011100,train,190,30360851,val,1,0.02,0.3264618217945099,0.20102189525786832,0.33812377575856206
