rig_id,block_id,sample_index_in_block,family,true_aperture_radius,metadata_aperture_radius,per_scene_estimated_radius,shared_estimated_radius,rigcal_estimated_radius,profile_information,profile_retained_fraction,profile_approximate_standard_error,block_median_profile_fraction,block_identifiable,outer_improvement_percent,accepted,raw_rigcal_gain_percent,selected_gain_percent,fallback_relative_l2,candidate_relative_l2,selected_relative_l2,fallback_outer_rms,candidate_outer_rms,fallback_audit_rms,candidate_audit_rms,selected_audit_rms,selected_audit_change_percent,pinhole_relative_l2,pinhole_outer_rms,pinhole_audit_rms,metadata_nearest_relative_l2,metadata_nearest_outer_rms,metadata_nearest_audit_rms,per_scene_profile_relative_l2,per_scene_profile_outer_rms,per_scene_profile_audit_rms,rig_shared_profile_relative_l2,rig_shared_profile_outer_rms,rig_shared_profile_audit_rms,rigcal_profile_relative_l2,rigcal_profile_outer_rms,rigcal_profile_audit_rms,oracle_nearest_bank_relative_l2,oracle_nearest_bank_outer_rms,oracle_nearest_bank_audit_rms,oracle_true_operator_relative_l2,oracle_true_operator_outer_rms,oracle_true_operator_audit_rms
development_rig_b,development_rig_b:radius=0.09500,1,expanding_kernel,0.095,0.081,0.0,0.0,0.0,13.9286130475716,0.0016933793494869507,0.26794525050880436,0.000692416233227404,False,0.05296027248445118,False,2.628306566050418,0.0,0.8221062196443084,0.8004987478934882,0.8221062196443084,11.040802724899448,11.03495548569187,15.17565247137471,15.170769333137017,15.17565247137471,0.0,0.8004987478934882,11.03495548569187,15.170769333137017,0.8221062196443084,11.040802724899448,15.17565247137471,0.8004987478934882,11.03495548569187,15.170769333137017,0.8004987478934882,11.03495548569187,15.170769333137017,0.8004987478934882,11.03495548569187,15.170769333137017,0.8221062196443084,11.040802724899448,15.17565247137471,0.8312918720579352,10.958924654529593,15.029431187436039
development_rig_b,development_rig_b:radius=0.09500,2,interacting_fronts,0.095,0.081,0.0,0.0,0.0,14.740270909680111,0.0009248050591936893,0.2604637369863479,0.000692416233227404,False,-3.177197285140393,False,0.519625855968812,0.0,0.769910145805792,0.7659094936204579,0.769910145805792,8.697989313179304,8.974341593499439,12.913187325888854,13.338282955673616,12.913187325888854,0.0,0.7659094936204579,8.974341593499439,13.338282955673616,0.769910145805792,8.697989313179304,12.913187325888854,0.7659094936204579,8.974341593499439,13.338282955673616,0.7659094936204579,8.974341593499439,13.338282955673616,0.7659094936204579,8.974341593499439,13.338282955673616,0.769910145805792,8.697989313179304,12.913187325888854,0.760698316997515,8.419626459739732,12.270994460629815
development_rig_b,development_rig_b:radius=0.09500,3,interacting_fronts,0.095,0.081,0.0,0.0,0.0,10.06930689510499,0.0004600274072611187,0.31513759127183033,0.000692416233227404,False,-3.1288474311167374,False,0.38088942353949046,0.0,0.6844985115506732,0.6818913291158915,0.6844985115506732,13.296198107174618,13.712215860087143,21.34072155213961,21.992911713103343,21.34072155213961,0.0,0.6818913291158915,13.712215860087143,21.992911713103343,0.6844985115506732,13.296198107174618,21.34072155213961,0.6818913291158915,13.712215860087143,21.992911713103343,0.6818913291158915,13.712215860087143,21.992911713103343,0.6818913291158915,13.712215860087143,21.992911713103343,0.6844985115506732,13.296198107174618,21.34072155213961,0.6785649634147402,12.607964839464339,20.259448942407776
development_rig_b,development_rig_b:radius=0.09500,4,helical_plume,0.095,0.081,0.0,0.0,0.0,4.23301620740986,5.29355520830521e-05,0.486043382249544,0.000692416233227404,False,-5.6434447137382,False,0.9400086788278867,0.0,0.5990195837197791,0.5933887476449345,0.5990195837197791,5.008047281347764,5.290673660908494,6.7887227975361295,6.148699864195841,6.7887227975361295,0.0,0.5933887476449345,5.290673660908494,6.148699864195841,0.5990195837197791,5.008047281347764,6.7887227975361295,0.5933887476449345,5.290673660908494,6.148699864195841,0.5933887476449345,5.290673660908494,6.148699864195841,0.5933887476449345,5.290673660908494,6.148699864195841,0.5990195837197791,5.008047281347764,6.7887227975361295,0.6069230367857074,5.000469783149732,7.378539260429125
development_rig_b,development_rig_b:radius=0.09500,5,helical_plume,0.095,0.081,0.0,0.0,0.0,5.7197794451808655,0.00022118099569892478,0.41812906630333396,0.000692416233227404,False,8.299008313969647,False,-0.8751676870506663,0.0,0.5221263859342018,0.5266958673494634,0.5221263859342018,3.8892396730078764,3.566471349194747,2.396241189011537,2.9891750083903252,2.396241189011537,0.0,0.5266958673494634,3.566471349194747,2.9891750083903252,0.5221263859342018,3.8892396730078764,2.396241189011537,0.5266958673494634,3.566471349194747,2.9891750083903252,0.5266958673494634,3.566471349194747,2.9891750083903252,0.5266958673494634,3.566471349194747,2.9891750083903252,0.5221263859342018,3.8892396730078764,2.396241189011537,0.5274405633115428,3.6709256142498545,2.7745897862279136
development_rig_b,development_rig_b:radius=0.09500,6,stratified_ignition,0.095,0.081,0.0,0.0,0.0,29.976514704920664,0.003979612724458037,0.18264569129810454,0.000692416233227404,False,-9.784505646023664,False,-1.6669815176732279,0.0,0.7137562391149438,0.7256544237022294,0.7137562391149438,5.489945143842202,6.027109136405044,6.958754747420214,7.7064544609908525,6.958754747420214,0.0,0.7256544237022294,6.027109136405044,7.7064544609908525,0.7137562391149438,5.489945143842202,6.958754747420214,0.7256544237022294,6.027109136405044,7.7064544609908525,0.7256544237022294,6.027109136405044,7.7064544609908525,0.7256544237022294,6.027109136405044,7.7064544609908525,0.7137562391149438,5.489945143842202,6.958754747420214,0.7127745541229517,5.408581769183403,7.861881056202151
development_rig_b,development_rig_b:radius=0.09500,7,stratified_ignition,0.095,0.081,0.0,0.0,0.0,34.765638105490005,0.0015565243299222873,0.16959962883429716,0.000692416233227404,False,-8.80043593789818,False,-1.437478700913704,0.0,0.7363193707615747,0.7469038048869742,0.7363193707615747,11.719533117833787,12.750903122089511,13.65600263407987,16.07414622964118,13.65600263407987,0.0,0.7469038048869742,12.750903122089511,16.07414622964118,0.7363193707615747,11.719533117833787,13.65600263407987,0.7469038048869742,12.750903122089511,16.07414622964118,0.7469038048869742,12.750903122089511,16.07414622964118,0.7469038048869742,12.750903122089511,16.07414622964118,0.7363193707615747,11.719533117833787,13.65600263407987,0.7388135542049722,11.15243196624813,14.318861641709768
development_rig_b,development_rig_b:radius=0.13500,0,expanding_kernel,0.135,0.12100000000000001,0.0,0.0,0.0,6.922833578368315,9.93773286301973e-05,0.38006515469716695,0.000708063780102626,False,-1.9401068421397882,False,-0.8277999323642827,0.0,0.631370853235915,0.6365973407319697,0.631370853235915,11.137665955496463,11.353748574753723,16.016644384729933,16.265269712887516,16.016644384729933,0.0,0.6365973407319697,11.353748574753723,16.265269712887516,0.631370853235915,11.137665955496463,16.016644384729933,0.6365973407319697,11.353748574753723,16.265269712887516,0.6365973407319697,11.353748574753723,16.265269712887516,0.6365973407319697,11.353748574753723,16.265269712887516,0.631370853235915,11.137665955496463,16.016644384729933,0.634443719965714,10.684911818993866,15.514504836425223
development_rig_b,development_rig_b:radius=0.13500,1,expanding_kernel,0.135,0.12100000000000001,0.0,0.0,0.0,13.090412690789995,0.0016151773249361843,0.2763906395369692,0.000708063780102626,False,-0.1379042672972755,False,3.656751150313993,0.0,0.8297072307379847,0.7993669020337351,0.8297072307379847,10.852735410628382,10.867701795878121,14.956755987167769,14.871446960078687,14.956755987167769,0.0,0.7993669020337351,10.867701795878121,14.871446960078687,0.8297072307379847,10.852735410628382,14.956755987167769,0.7993669020337351,10.867701795878121,14.871446960078687,0.7993669020337351,10.867701795878121,14.871446960078687,0.7993669020337351,10.867701795878121,14.871446960078687,0.8297072307379847,10.852735410628382,14.956755987167769,0.8544542573633652,10.836771346204856,14.870801462484955
development_rig_b,development_rig_b:radius=0.13500,2,interacting_fronts,0.135,0.12100000000000001,0.0,0.0,0.0,13.99854248821959,0.0009349282444375465,0.267275155013373,0.000708063780102626,False,-4.106648532192176,False,0.9396127955689848,0.0,0.7758190061695633,0.768529311517138,0.7758190061695633,8.607288418671047,8.960759502177948,12.868029095825479,13.327604828440707,12.868029095825479,0.0,0.768529311517138,8.960759502177948,13.327604828440707,0.7758190061695633,8.607288418671047,12.868029095825479,0.768529311517138,8.960759502177948,13.327604828440707,0.768529311517138,8.960759502177948,13.327604828440707,0.768529311517138,8.960759502177948,13.327604828440707,0.7758190061695633,8.607288418671047,12.868029095825479,0.7729698749296019,8.392155482825855,12.23870494685144
development_rig_b,development_rig_b:radius=0.13500,3,interacting_fronts,0.135,0.12100000000000001,0.0,0.0,0.0,9.774771438816028,0.00048119931576770563,0.31985024992964484,0.000708063780102626,False,-3.8988637906513537,False,0.9657034510877598,0.0,0.6926122677706446,0.6859236871981262,0.6926122677706446,13.140305565448964,13.652628181121198,21.150197507613306,21.840747347779278,21.150197507613306,0.0,0.6859236871981262,13.652628181121198,21.840747347779278,0.6926122677706446,13.140305565448964,21.150197507613306,0.6859236871981262,13.652628181121198,21.840747347779278,0.6859236871981262,13.652628181121198,21.840747347779278,0.6859236871981262,13.652628181121198,21.840747347779278,0.6926122677706446,13.140305565448964,21.150197507613306,0.6904603215730815,12.580912327480062,20.39267693088009
development_rig_b,development_rig_b:radius=0.13500,4,helical_plume,0.135,0.12100000000000001,0.0,0.0,0.0,3.8279784719406345,4.8775904214686415e-05,0.5111110339198984,0.000708063780102626,False,-5.718261893402852,False,-0.058052695719255844,0.0,0.6177714913252029,0.6181301243293023,0.6177714913252029,4.937847999477563,5.220207079985843,7.072877447776534,5.858753695131811,7.072877447776534,0.0,0.6181301243293023,5.220207079985843,5.858753695131811,0.6177714913252029,4.937847999477563,7.072877447776534,0.6181301243293023,5.220207079985843,5.858753695131811,0.6181301243293023,5.220207079985843,5.858753695131811,0.6181301243293023,5.220207079985843,5.858753695131811,0.6177714913252029,4.937847999477563,7.072877447776534,0.6241371717252054,5.016073467628729,7.830138622080725
development_rig_b,development_rig_b:radius=0.13500,5,helical_plume,0.135,0.12100000000000001,0.0,0.0,0.0,4.551082718558871,0.00018296866679877157,0.4687514621782253,0.000708063780102626,False,11.559532541693942,False,-7.244796725412761,0.0,0.5123869212538924,0.5495083121463377,0.5123869212538924,3.729934351435502,3.2987713762974944,2.274311363745001,2.9373614215487227,2.274311363745001,0.0,0.5495083121463377,3.2987713762974944,2.9373614215487227,0.5123869212538924,3.729934351435502,2.274311363745001,0.5495083121463377,3.2987713762974944,2.9373614215487227,0.5495083121463377,3.2987713762974944,2.9373614215487227,0.5495083121463377,3.2987713762974944,2.9373614215487227,0.5123869212538924,3.729934351435502,2.274311363745001,0.5338899379900799,3.4112552505862483,2.665652114792165
development_rig_b,development_rig_b:radius=0.13500,6,stratified_ignition,0.135,0.12100000000000001,0.0,0.0,0.0,30.695783793603628,0.004008245400881666,0.18049311342190796,0.000708063780102626,False,-9.633846991513716,False,-2.153187955839198,0.0,0.7155541881651697,0.7309614147622451,0.7155541881651697,5.471901188142388,5.999055776134846,7.240588254358811,7.69250093600254,7.240588254358811,0.0,0.7309614147622451,5.999055776134846,7.69250093600254,0.7155541881651697,5.471901188142388,7.240588254358811,0.7309614147622451,5.999055776134846,7.69250093600254,0.7309614147622451,5.999055776134846,7.69250093600254,0.7309614147622451,5.999055776134846,7.69250093600254,0.7155541881651697,5.471901188142388,7.240588254358811,0.7159645189450015,5.127707987226934,7.711855787771226
development_rig_b,development_rig_b:radius=0.13500,7,stratified_ignition,0.135,0.12100000000000001,0.0,0.0,0.0,35.38811249981459,0.0015865041792128064,0.1681013883840232,0.000708063780102626,False,-9.748949155815755,False,-1.3627994184992946,0.0,0.7384966302311822,0.7485608580136096,0.7384966302311822,11.60498947952995,12.736354003427092,13.831997829333936,15.98770218828063,13.831997829333936,0.0,0.7485608580136096,12.736354003427092,15.98770218828063,0.7384966302311822,11.60498947952995,13.831997829333936,0.7485608580136096,12.736354003427092,15.98770218828063,0.7485608580136096,12.736354003427092,15.98770218828063,0.7485608580136096,12.736354003427092,15.98770218828063,0.7384966302311822,11.60498947952995,13.831997829333936,0.7473889206942494,10.669351788075648,14.177547629557932
