training_arm,method,model_seed,epoch,learning_rate,train_total_loss,validation_field_cluster_rel_l2
m4_counterfactual,geometry_only,20261403,21,6.698729810778065e-05,0.001943880889302818,0.23822105755098164
m4_counterfactual,geometry_only,20261403,22,3.806023374435663e-05,0.0019419278760324232,0.23827004986815153
m4_counterfactual,geometry_only,20261403,23,1.70370868554659e-05,0.001940784338512458,0.23823127122595905
m4_counterfactual,geometry_only,20261403,24,4.277569313094809e-06,0.0019423541802098044,0.2382057706359774
m4_counterfactual,shuffled_pairing,20261403,1,0.001,0.0021506917764781974,0.24905390106141567
m4_counterfactual,shuffled_pairing,20261403,2,0.0009957224306869053,0.0020956823231244926,0.24862347352318465
m4_counterfactual,shuffled_pairing,20261403,3,0.0009829629131445341,0.002082415199402021,0.24716829438693821
m4_counterfactual,shuffled_pairing,20261403,4,0.0009619397662556433,0.002065021303133108,0.2451649157330394
m4_counterfactual,shuffled_pairing,20261403,5,0.0009330127018922194,0.0020380062705953605,0.24294596640393137
m4_counterfactual,shuffled_pairing,20261403,6,0.0008966766701456175,0.0020046247147547545,0.24104607715271414
m4_counterfactual,shuffled_pairing,20261403,7,0.0008535533905932737,0.001990196923725307,0.2397831030189991
m4_counterfactual,shuffled_pairing,20261403,8,0.0008043807145043603,0.001980806130450219,0.2403677202295512
m4_counterfactual,shuffled_pairing,20261403,9,0.00075,0.0019720070056791885,0.23899032245390117
m4_counterfactual,shuffled_pairing,20261403,10,0.000691341716182545,0.0019640905695268883,0.23943227222189306
m4_counterfactual,shuffled_pairing,20261403,11,0.0006294095225512604,0.0019601751264417544,0.23825458367355168
m4_counterfactual,shuffled_pairing,20261403,12,0.000565263096110026,0.0019516792097419966,0.23817777009680868
m4_counterfactual,shuffled_pairing,20261403,13,0.0005,0.0019457676338788588,0.2368652152363211
m4_counterfactual,shuffled_pairing,20261403,14,0.00043473690388997423,0.001937118824571371,0.23738988656550647
m4_counterfactual,shuffled_pairing,20261403,15,0.0003705904774487397,0.0019328012596815825,0.23670278838835657
m4_counterfactual,shuffled_pairing,20261403,16,0.0003086582838174552,0.001926261523476569,0.2359148901887238
m4_counterfactual,shuffled_pairing,20261403,17,0.0002500000000000001,0.001923482619895367,0.23578564641065897
m4_counterfactual,shuffled_pairing,20261403,18,0.00019561928549563967,0.001920668446837226,0.23645283770747483
m4_counterfactual,shuffled_pairing,20261403,19,0.00014644660940672628,0.0019157499496941454,0.2357618706766516
m4_counterfactual,shuffled_pairing,20261403,20,0.00010332332985438248,0.0019167508784448729,0.23529842346906663
