training_arm,model_seed,pair_index,source_index,geometry_id,wrong_geometry_id,embedding_swap_l2,modulation_swap_l2,correction_swap_relative_pct,correct_descriptor_field_rel_l2,wrong_descriptor_field_rel_l2,correct_descriptor_field_gain_pct
m4_counterfactual,20261401,33,166,g_101011110,g_111001110,0.6119657158851624,0.593268632888794,41.9194221496582,0.25333815813064575,0.2449919730424881,-3.4067177772521973
m4_counterfactual,20261401,34,166,g_111001110,g_111010110,0.03733500465750694,0.03800468146800995,3.4171671867370605,0.5837607383728027,0.583431601524353,-0.056413955986499786
m4_counterfactual,20261401,35,166,g_111010110,g_011010111,0.33065342903137207,0.3331541121006012,25.533321380615234,0.2673502266407013,0.27320727705955505,2.1438119411468506
m4_counterfactual,20261401,36,169,g_011010111,g_101011110,0.3257134258747101,0.2984723150730133,17.542396545410156,0.3844817578792572,0.38592857122421265,0.3748914897441864
m4_counterfactual,20261401,37,169,g_101011110,g_111001110,0.6119657158851624,0.593268632888794,30.871755599975586,0.26032933592796326,0.25801074504852295,-0.8986412286758423
m4_counterfactual,20261401,38,169,g_111001110,g_111010110,0.03733500465750694,0.03800468146800995,2.5461151599884033,0.5056791305541992,0.5055168271064758,-0.0321064367890358
m4_counterfactual,20261401,39,169,g_111010110,g_011010111,0.33065342903137207,0.3331541121006012,19.86748695373535,0.38521990180015564,0.3866686224937439,0.3746672570705414
m4_counterfactual,20261401,40,197,g_011010111,g_101011110,0.3257134258747101,0.2984723150730133,14.444172859191895,0.14323072135448456,0.1439303606748581,0.48609572649002075
m4_counterfactual,20261401,41,197,g_101011110,g_111001110,0.6119657158851624,0.593268632888794,26.036943435668945,0.10019998997449875,0.1002676859498024,0.06751524657011032
m4_counterfactual,20261401,42,197,g_111001110,g_111010110,0.03733500465750694,0.03800468146800995,1.8906843662261963,0.22507013380527496,0.22493763267993927,-0.058905716985464096
m4_counterfactual,20261401,43,197,g_111010110,g_011010111,0.33065342903137207,0.3331541121006012,16.454980850219727,0.14228716492652893,0.1431412398815155,0.5966659188270569
m4_counterfactual,20261401,44,176,g_011010111,g_101011110,0.3257134258747101,0.2984723150730133,13.907010078430176,0.19139043986797333,0.1901959776878357,-0.6280165314674377
m4_counterfactual,20261401,45,176,g_101011110,g_111001110,0.6119657158851624,0.593268632888794,24.15887451171875,0.1423051506280899,0.1436251699924469,0.9190724492073059
m4_counterfactual,20261401,46,176,g_111001110,g_111010110,0.03733500465750694,0.03800468146800995,1.77469801902771,0.20572203397750854,0.20569823682308197,-0.011568963527679443
m4_counterfactual,20261401,47,176,g_111010110,g_011010111,0.33065342903137207,0.3331541121006012,16.056325912475586,0.17612424492835999,0.17525170743465424,-0.49787673354148865
m4_counterfactual,20261401,48,186,g_011010111,g_101011110,0.3257134258747101,0.2984723150730133,17.755647659301758,0.1580432504415512,0.15875443816184998,0.44797974824905396
m4_counterfactual,20261401,49,186,g_101011110,g_111001110,0.6119657158851624,0.593268632888794,31.005441665649414,0.1353021115064621,0.13284045457839966,-1.8530927896499634
m4_counterfactual,20261401,50,186,g_111001110,g_111010110,0.03733500465750694,0.03800468146800995,2.240497350692749,0.19420333206653595,0.1939658522605896,-0.12243381887674332
m4_counterfactual,20261401,51,186,g_111010110,g_011010111,0.33065342903137207,0.3331541121006012,19.861827850341797,0.1512731909751892,0.15253032743930817,0.8241878747940063
m4_counterfactual,20261401,52,165,g_011010111,g_101011110,0.3257134258747101,0.2984723150730133,11.291227340698242,0.18297095596790314,0.17972305417060852,-1.8071703910827637
m4_counterfactual,20261401,53,165,g_101011110,g_111001110,0.6119657158851624,0.593268632888794,19.501853942871094,0.1404680609703064,0.14524945616722107,3.2918505668640137
m4_counterfactual,20261401,54,165,g_111001110,g_111010110,0.03733500465750694,0.03800468146800995,1.4328932762145996,0.15616124868392944,0.15642549097537994,0.16892534494400024
m4_counterfactual,20261401,55,165,g_111010110,g_011010111,0.33065342903137207,0.3331541121006012,12.546384811401367,0.14769603312015533,0.1442221701145172,-2.408688545227051
m4_counterfactual,20261401,56,199,g_011010111,g_101011110,0.3257134258747101,0.2984723150730133,12.636423110961914,0.19567091763019562,0.1934635192155838,-1.1409895420074463
m4_counterfactual,20261401,57,199,g_101011110,g_111001110,0.6119657158851624,0.593268632888794,21.960128784179688,0.12128784507513046,0.1268548220396042,4.388463497161865
m4_counterfactual,20261401,58,199,g_111001110,g_111010110,0.03733500465750694,0.03800468146800995,1.6498970985412598,0.23230797052383423,0.23244206607341766,0.05768987908959389
m4_counterfactual,20261401,59,199,g_111010110,g_011010111,0.33065342903137207,0.3331541121006012,14.059553146362305,0.17741069197654724,0.17514333128929138,-1.2945743799209595
m4_counterfactual,20261401,60,193,g_011010111,g_101011110,0.3257134258747101,0.2984723150730133,16.260435104370117,0.24720986187458038,0.2496531456708908,0.9786713719367981
m4_counterfactual,20261401,61,193,g_101011110,g_111001110,0.6119657158851624,0.593268632888794,29.78807258605957,0.21702174842357635,0.2139097899198532,-1.4547995328903198
m4_counterfactual,20261401,62,193,g_111001110,g_111010110,0.03733500465750694,0.03800468146800995,2.675978422164917,0.5678926706314087,0.5678005814552307,-0.016218576580286026
m4_counterfactual,20261401,63,193,g_111010110,g_011010111,0.33065342903137207,0.3331541121006012,18.426345825195312,0.2466002106666565,0.24901621043682098,0.9702178835868835
m4_counterfactual,20261401,64,170,g_011010111,g_101011110,0.3257134258747101,0.2984723150730133,16.788671493530273,0.2781062424182892,0.27876538038253784,0.2364490032196045
m4_counterfactual,20261401,65,170,g_101011110,g_111001110,0.6119657158851624,0.593268632888794,29.790678024291992,0.18770520389080048,0.18825513124465942,0.2921181321144104
m4_counterfactual,20261401,66,170,g_111001110,g_111010110,0.03733500465750694,0.03800468146800995,2.245239496231079,0.3783229887485504,0.3781893253326416,-0.0353429913520813
m4_counterfactual,20261401,67,170,g_111010110,g_011010111,0.33065342903137207,0.3331541121006012,19.397809982299805,0.2830679714679718,0.28361719846725464,0.19365081191062927
m4_counterfactual,20261401,68,185,g_011010111,g_101011110,0.3257134258747101,0.2984723150730133,15.946381568908691,0.13171201944351196,0.13311652839183807,1.0550973415374756
m4_counterfactual,20261401,69,185,g_101011110,g_111001110,0.6119657158851624,0.593268632888794,28.73969268798828,0.15179263055324554,0.14993202686309814,-1.2409647703170776
m4_counterfactual,20261401,70,185,g_111001110,g_111010110,0.03733500465750694,0.03800468146800995,2.0419633388519287,0.18723157048225403,0.18693935871124268,-0.1563136726617813
m4_counterfactual,20261401,71,185,g_111010110,g_011010111,0.33065342903137207,0.3331541121006012,18.06075668334961,0.1389506608247757,0.14012238383293152,0.836214005947113
m4_counterfactual,20261401,72,183,g_011010111,g_101011110,0.3257134258747101,0.2984723150730133,18.78392219543457,0.2870886027812958,0.29048824310302734,1.1703194379806519
m4_counterfactual,20261401,73,183,g_101011110,g_111001110,0.6119657158851624,0.593268632888794,33.55755615234375,0.2058357447385788,0.19933520257472992,-3.26111102104187
m4_counterfactual,20261401,74,183,g_111001110,g_111010110,0.03733500465750694,0.03800468146800995,2.5859692096710205,0.40246063470840454,0.4021069407463074,-0.08796017616987228
m4_counterfactual,20261401,75,183,g_111010110,g_011010111,0.33065342903137207,0.3331541121006012,21.343650817871094,0.2860194742679596,0.2895521819591522,1.2200590372085571
m4_counterfactual,20261401,76,190,g_011010111,g_101011110,0.3257134258747101,0.2984723150730133,25.353174209594727,0.49864864349365234,0.5009341835975647,0.45625555515289307
m4_counterfactual,20261401,77,190,g_101011110,g_111001110,0.6119657158851624,0.593268632888794,42.26265335083008,0.29091396927833557,0.2869702875614166,-1.374247431755066
m4_counterfactual,20261401,78,190,g_111001110,g_111010110,0.03733500465750694,0.03800468146800995,3.0056958198547363,0.4184129536151886,0.4180546700954437,-0.0857025533914566
m4_counterfactual,20261401,79,190,g_111010110,g_011010111,0.33065342903137207,0.3331541121006012,28.21613311767578,0.5005072951316833,0.5026856064796448,0.43333473801612854
m4_counterfactual,20261401,80,175,g_011010111,g_101011110,0.3257134258747101,0.2984723150730133,11.20261287689209,0.2134227305650711,0.21111264824867249,-1.0942414999008179
m4_counterfactual,20261401,81,175,g_101011110,g_111001110,0.6119657158851624,0.593268632888794,19.529273986816406,0.17415054142475128,0.1782837212085724,2.3183157444000244
m4_counterfactual,20261401,82,175,g_111001110,g_111010110,0.03733500465750694,0.03800468146800995,1.388928771018982,0.187934011220932,0.1881842166185379,0.13295769691467285
m4_counterfactual,20261401,83,175,g_111010110,g_011010111,0.33065342903137207,0.3331541121006012,12.489959716796875,0.18743474781513214,0.18504823744297028,-1.2896692752838135
m4_counterfactual,20261401,84,177,g_011010111,g_101011110,0.3257134258747101,0.2984723150730133,12.787212371826172,0.18976233899593353,0.18699267506599426,-1.4811617136001587
m4_counterfactual,20261401,85,177,g_101011110,g_111001110,0.6119657158851624,0.593268632888794,22.377124786376953,0.15146395564079285,0.1563107818365097,3.1007626056671143
m4_counterfactual,20261401,86,177,g_111001110,g_111010110,0.03733500465750694,0.03800468146800995,1.6202796697616577,0.1901719868183136,0.19037982821464539,0.10917196422815323
m4_counterfactual,20261401,87,177,g_111010110,g_011010111,0.33065342903137207,0.3331541121006012,14.282872200012207,0.16740043461322784,0.1646260768175125,-1.6852481365203857
m4_counterfactual,20261401,88,164,g_011010111,g_101011110,0.3257134258747101,0.2984723150730133,15.54290771484375,0.15829642117023468,0.15611214935779572,-1.3991683721542358
m4_counterfactual,20261401,89,164,g_101011110,g_111001110,0.6119657158851624,0.593268632888794,27.114246368408203,0.12400718033313751,0.12714862823486328,2.470689535140991
m4_counterfactual,20261401,90,164,g_111001110,g_111010110,0.03733500465750694,0.03800468146800995,2.0227861404418945,0.1889439821243286,0.18897615373134613,0.017024163156747818
m4_counterfactual,20261401,91,164,g_111010110,g_011010111,0.33065342903137207,0.3331541121006012,17.762130737304688,0.1439298689365387,0.14164294302463531,-1.61457097530365
m4_counterfactual,20261401,92,168,g_011010111,g_101011110,0.3257134258747101,0.2984723150730133,16.879043579101562,0.2644704580307007,0.26695534586906433,0.9308252930641174
m4_counterfactual,20261401,93,168,g_101011110,g_111001110,0.6119657158851624,0.593268632888794,30.975629806518555,0.24136275053024292,0.23826363682746887,-1.3007078170776367
m4_counterfactual,20261401,94,168,g_111001110,g_111010110,0.03733500465750694,0.03800468146800995,2.784639358520508,0.5757163763046265,0.5755835771560669,-0.02307208813726902
m4_counterfactual,20261401,95,168,g_111010110,g_011010111,0.33065342903137207,0.3331541121006012,19.12018585205078,0.2665097117424011,0.2689879536628723,0.9213207960128784
m4_counterfactual,20261401,96,182,g_011010111,g_101011110,0.3257134258747101,0.2984723150730133,25.298248291015625,0.4491962790489197,0.45114636421203613,0.43225109577178955
m4_counterfactual,20261401,97,182,g_101011110,g_111001110,0.6119657158851624,0.593268632888794,41.66088104248047,0.2632065415382385,0.25935325026512146,-1.4857308864593506
m4_counterfactual,20261401,98,182,g_111001110,g_111010110,0.03733500465750694,0.03800468146800995,3.057642936706543,0.431387335062027,0.4311022460460663,-0.06613025814294815
m4_counterfactual,20261401,99,182,g_111010110,g_011010111,0.33065342903137207,0.3331541121006012,28.250595092773438,0.45181503891944885,0.45368126034736633,0.4113507866859436
m4_counterfactual,20261401,100,181,g_011010111,g_101011110,0.3257134258747101,0.2984723150730133,19.94295310974121,0.4172240197658539,0.41862204670906067,0.3339592218399048
m4_counterfactual,20261401,101,181,g_101011110,g_111001110,0.6119657158851624,0.593268632888794,33.64628982543945,0.2981514632701874,0.29600656032562256,-0.7246133089065552
m4_counterfactual,20261401,102,181,g_111001110,g_111010110,0.03733500465750694,0.03800468146800995,2.4616200923919678,0.3961334228515625,0.39590656757354736,-0.057300206273794174
m4_counterfactual,20261401,103,181,g_111010110,g_011010111,0.33065342903137207,0.3331541121006012,22.93842315673828,0.42549797892570496,0.4268866777420044,0.32530853152275085
m4_counterfactual,20261401,104,188,g_011010111,g_101011110,0.3257134258747101,0.2984723150730133,15.26305866241455,0.16068333387374878,0.15844233334064484,-1.4143950939178467
m4_counterfactual,20261401,105,188,g_101011110,g_111001110,0.6119657158851624,0.593268632888794,26.691295623779297,0.11395744979381561,0.11909472197294235,4.313601493835449
m4_counterfactual,20261401,106,188,g_111001110,g_111010110,0.03733500465750694,0.03800468146800995,1.975130558013916,0.18082429468631744,0.1809416264295578,0.06484507769346237
m4_counterfactual,20261401,107,188,g_111010110,g_011010111,0.33065342903137207,0.3331541121006012,17.183727264404297,0.14457473158836365,0.1422376185655594,-1.6431046724319458
m4_counterfactual,20261401,108,194,g_011010111,g_101011110,0.3257134258747101,0.2984723150730133,21.873687744140625,0.36943289637565613,0.37206000089645386,0.7060970067977905
m4_counterfactual,20261401,109,194,g_101011110,g_111001110,0.6119657158851624,0.593268632888794,38.32764434814453,0.26263225078582764,0.2596258521080017,-1.1579735279083252
m4_counterfactual,20261401,110,194,g_111001110,g_111010110,0.03733500465750694,0.03800468146800995,2.7484054565429688,0.40945449471473694,0.4092142581939697,-0.05870678275823593
m4_counterfactual,20261401,111,194,g_111010110,g_011010111,0.33065342903137207,0.3331541121006012,24.244121551513672,0.37068971991539,0.3732599914073944,0.6886008381843567
m4_counterfactual,20261401,112,163,g_011010111,g_101011110,0.3257134258747101,0.2984723150730133,11.998295783996582,0.17586944997310638,0.17402079701423645,-1.0623172521591187
m4_counterfactual,20261401,113,163,g_101011110,g_111001110,0.6119657158851624,0.593268632888794,21.469308853149414,0.1706310510635376,0.17323440313339233,1.5027916431427002
m4_counterfactual,20261401,114,163,g_111001110,g_111010110,0.03733500465750694,0.03800468146800995,1.5788384675979614,0.21967683732509613,0.2197958081960678,0.054127905517816544
m4_counterfactual,20261401,115,163,g_111010110,g_011010111,0.33065342903137207,0.3331541121006012,14.132584571838379,0.187424898147583,0.18579870462417603,-0.8752447962760925
m4_counterfactual,20261401,116,192,g_011010111,g_101011110,0.3257134258747101,0.2984723150730133,19.72927474975586,0.35130542516708374,0.3530295193195343,0.4883711040019989
m4_counterfactual,20261401,117,192,g_101011110,g_111001110,0.6119657158851624,0.593268632888794,32.91756820678711,0.1995219588279724,0.19452889263629913,-2.5667479038238525
m4_counterfactual,20261401,118,192,g_111001110,g_111010110,0.03733500465750694,0.03800468146800995,2.295776128768921,0.27584555745124817,0.2754383683204651,-0.14783312380313873
m4_counterfactual,20261401,119,192,g_111010110,g_011010111,0.33065342903137207,0.3331541121006012,22.805795669555664,0.35770127177238464,0.3594982326030731,0.4998524785041809
m4_counterfactual,20261401,120,187,g_011010111,g_101011110,0.3257134258747101,0.2984723150730133,13.055994033813477,0.1656361073255539,0.16311296820640564,-1.5468660593032837
m4_counterfactual,20261401,121,187,g_101011110,g_111001110,0.6119657158851624,0.593268632888794,22.698158264160156,0.1258205622434616,0.1293123960494995,2.7003085613250732
m4_counterfactual,20261401,122,187,g_111001110,g_111010110,0.03733500465750694,0.03800468146800995,1.658041000366211,0.15380072593688965,0.15391960740089417,0.07723607867956161
m4_counterfactual,20261401,123,187,g_111010110,g_011010111,0.33065342903137207,0.3331541121006012,14.612458229064941,0.14006400108337402,0.13751158118247986,-1.8561490774154663
m4_counterfactual,20261401,124,161,g_011010111,g_101011110,0.3257134258747101,0.2984723150730133,12.592114448547363,0.25164955854415894,0.24736854434013367,-1.7306219339370728
m4_counterfactual,20261401,125,161,g_101011110,g_111001110,0.6119657158851624,0.593268632888794,20.967931747436523,0.19519080221652985,0.2029314786195755,3.8144285678863525
m4_counterfactual,20261401,126,161,g_111001110,g_111010110,0.03733500465750694,0.03800468146800995,1.5656927824020386,0.20333173871040344,0.20383967459201813,0.2491840124130249
m4_counterfactual,20261401,127,161,g_111010110,g_011010111,0.33065342903137207,0.3331541121006012,13.89372730255127,0.2129829376935959,0.20822149515151978,-2.286720037460327
m4_counterfactual,20261401,128,191,g_011010111,g_101011110,0.3257134258747101,0.2984723150730133,17.171602249145508,0.39252302050590515,0.39289402961730957,0.09442981332540512
m4_counterfactual,20261401,129,191,g_101011110,g_111001110,0.6119657158851624,0.593268632888794,29.52948760986328,0.32275089621543884,0.3224646747112274,-0.08876057714223862
m4_counterfactual,20261401,130,191,g_111001110,g_111010110,0.03733500465750694,0.03800468146800995,2.324798107147217,0.45546168088912964,0.4554179012775421,-0.00961306318640709
m4_counterfactual,20261401,131,191,g_111010110,g_011010111,0.33065342903137207,0.3331541121006012,19.56273078918457,0.39602822065353394,0.396433562040329,0.10224699229001999
m4_counterfactual,20261401,132,195,g_011010111,g_101011110,0.3257134258747101,0.2984723150730133,14.177594184875488,0.1975412517786026,0.19940075278282166,0.9325446486473083
m4_counterfactual,20261401,133,195,g_101011110,g_111001110,0.6119657158851624,0.593268632888794,26.195003509521484,0.15466178953647614,0.1528230905532837,-1.2031551599502563
m4_counterfactual,20261401,134,195,g_111001110,g_111010110,0.03733500465750694,0.03800468146800995,2.1436827182769775,0.4311780035495758,0.4310624301433563,-0.02681129239499569
m4_counterfactual,20261401,135,195,g_111010110,g_011010111,0.33065342903137207,0.3331541121006012,16.274221420288086,0.19838020205497742,0.20020583271980286,0.9118768572807312
m4_counterfactual,20261401,136,172,g_011010111,g_101011110,0.3257134258747101,0.2984723150730133,15.480091094970703,0.20005546510219574,0.1968725174665451,-1.616755723953247
m4_counterfactual,20261401,137,172,g_101011110,g_111001110,0.6119657158851624,0.593268632888794,27.41080093383789,0.1774165779352188,0.18390685319900513,3.5291099548339844
m4_counterfactual,20261401,138,172,g_111001110,g_111010110,0.03733500465750694,0.03800468146800995,1.9767000675201416,0.19135311245918274,0.19169311225414276,0.1773667186498642
m4_counterfactual,20261401,139,172,g_111010110,g_011010111,0.33065342903137207,0.3331541121006012,18.144145965576172,0.18925923109054565,0.18578067421913147,-1.8723996877670288
m4_counterfactual,20261401,140,179,g_011010111,g_101011110,0.3257134258747101,0.2984723150730133,15.78756332397461,0.23878204822540283,0.2409689873456955,0.907560408115387
m4_counterfactual,20261401,141,179,g_101011110,g_111001110,0.6119657158851624,0.593268632888794,28.817216873168945,0.22218529880046844,0.21953821182250977,-1.2057522535324097
m4_counterfactual,20261401,142,179,g_111001110,g_111010110,0.03733500465750694,0.03800468146800995,2.4779677391052246,0.493576318025589,0.49346739053726196,-0.0220738984644413
m4_counterfactual,20261401,143,179,g_111010110,g_011010111,0.33065342903137207,0.3331541121006012,17.949636459350586,0.23312382400035858,0.23541946709156036,0.9751288294792175
m4_counterfactual,20261401,144,162,g_011010111,g_101011110,0.3257134258747101,0.2984723150730133,15.664582252502441,0.13089504837989807,0.1307121366262436,-0.13993479311466217
m4_counterfactual,20261401,145,162,g_101011110,g_111001110,0.6119657158851624,0.593268632888794,28.035263061523438,0.10675327479839325,0.1074516624212265,0.649955153465271
m4_counterfactual,20261401,146,162,g_111001110,g_111010110,0.03733500465750694,0.03800468146800995,2.020373582839966,0.17780102789402008,0.17762596905231476,-0.09855476021766663
m4_counterfactual,20261401,147,162,g_111010110,g_011010111,0.33065342903137207,0.3331541121006012,17.573129653930664,0.12097197026014328,0.12111800909042358,0.12057565152645111
m4_counterfactual,20261401,148,198,g_011010111,g_101011110,0.3257134258747101,0.2984723150730133,12.970486640930176,0.15598484873771667,0.15207087993621826,-2.573779344558716
m4_counterfactual,20261401,149,198,g_101011110,g_111001110,0.6119657158851624,0.593268632888794,22.391708374023438,0.13669642806053162,0.14202702045440674,3.7532241344451904
m4_counterfactual,20261401,150,198,g_111001110,g_111010110,0.03733500465750694,0.03800468146800995,1.6445260047912598,0.15938028693199158,0.15964600443840027,0.16644169390201569
m4_counterfactual,20261401,151,198,g_111010110,g_011010111,0.33065342903137207,0.3331541121006012,14.692997932434082,0.1392362266778946,0.13537955284118652,-2.8487861156463623
m4_counterfactual,20261401,152,189,g_011010111,g_101011110,0.3257134258747101,0.2984723150730133,14.559571266174316,0.1714911013841629,0.16840815544128418,-1.830639362335205
m4_counterfactual,20261401,153,189,g_101011110,g_111001110,0.6119657158851624,0.593268632888794,25.340848922729492,0.1315976232290268,0.13623462617397308,3.403688907623291
m4_counterfactual,20261401,154,189,g_111001110,g_111010110,0.03733500465750694,0.03800468146800995,1.8720779418945312,0.16358205676078796,0.16367197036743164,0.05493525043129921
m4_counterfactual,20261401,155,189,g_111010110,g_011010111,0.33065342903137207,0.3331541121006012,16.53457260131836,0.1464771032333374,0.14352016150951385,-2.0602970123291016
m4_counterfactual,20261401,156,184,g_011010111,g_101011110,0.3257134258747101,0.2984722852706909,20.300960540771484,0.17150159180164337,0.17009784281253815,-0.8252597451210022
m4_counterfactual,20261401,157,184,g_101011110,g_111001110,0.6119657158851624,0.5932685732841492,34.83819580078125,0.12535808980464935,0.1301654577255249,3.693274736404419
m4_counterfactual,20261401,158,184,g_111001110,g_111010110,0.03733500465750694,0.03800468146800995,2.571908473968506,0.19856314361095428,0.19862273335456848,0.030001472681760788
m4_counterfactual,20261401,159,184,g_111010110,g_011010111,0.33065345883369446,0.3331541121006012,22.867528915405273,0.15163055062294006,0.15031158924102783,-0.8774847984313965
m4_counterfactual,20261402,0,180,g_011010111,g_101011110,0.5286460518836975,0.4598890542984009,7.006444454193115,0.39850345253944397,0.39886710047721863,0.09117019921541214
m4_counterfactual,20261402,1,180,g_101011110,g_111001110,0.3910408318042755,0.3069884181022644,6.999541759490967,0.3268016278743744,0.32662034034729004,-0.055504053831100464
m4_counterfactual,20261402,2,180,g_111001110,g_111010110,0.15478891134262085,0.1285240203142166,1.4100624322891235,0.535198450088501,0.5352203249931335,0.004087083972990513
m4_counterfactual,20261402,3,180,g_111010110,g_011010111,0.49669215083122253,0.4000457227230072,4.662740230560303,0.40211790800094604,0.40211760997772217,-7.411344995489344e-05
m4_counterfactual,20261402,4,171,g_011010111,g_101011110,0.5286460518836975,0.4598890542984009,6.979820251464844,0.3782941997051239,0.3787404000759125,0.1178116649389267
m4_counterfactual,20261402,5,171,g_101011110,g_111001110,0.3910408318042755,0.3069884181022644,6.744358062744141,0.21442827582359314,0.21406708657741547,-0.16872712969779968
m4_counterfactual,20261402,6,171,g_111001110,g_111010110,0.15478891134262085,0.1285240203142166,1.4549822807312012,0.3188418447971344,0.3188026547431946,-0.012292888015508652
m4_counterfactual,20261402,7,171,g_111010110,g_011010111,0.49669215083122253,0.4000457227230072,4.743027687072754,0.3837243318557739,0.38373181223869324,0.0019493778236210346
m4_counterfactual,20261402,8,160,g_011010111,g_101011110,0.5286460518836975,0.4598890542984009,5.547279357910156,0.20781534910202026,0.2082105129957199,0.18979056179523468
m4_counterfactual,20261402,9,160,g_101011110,g_111001110,0.3910408318042755,0.3069884181022644,4.6453070640563965,0.17911690473556519,0.1798025369644165,0.3813251256942749
m4_counterfactual,20261402,10,160,g_111001110,g_111010110,0.15478891134262085,0.1285240203142166,1.2675442695617676,0.17889967560768127,0.17909349501132965,0.10822246968746185
m4_counterfactual,20261402,11,160,g_111010110,g_011010111,0.49669215083122253,0.4000457227230072,4.078345775604248,0.1839713454246521,0.183085098862648,-0.48406264185905457
m4_counterfactual,20261402,12,196,g_011010111,g_101011110,0.5286460518836975,0.4598890542984009,6.744372367858887,0.18642975389957428,0.1863321214914322,-0.0523969829082489
m4_counterfactual,20261402,13,196,g_101011110,g_111001110,0.3910408318042755,0.3069884181022644,6.119837760925293,0.1537194699048996,0.1550671011209488,0.8690632581710815
m4_counterfactual,20261402,14,196,g_111001110,g_111010110,0.15478891134262085,0.1285240203142166,1.460164189338684,0.19795438647270203,0.1980816125869751,0.06422913819551468
m4_counterfactual,20261402,15,196,g_111010110,g_011010111,0.49669215083122253,0.4000457227230072,4.768693923950195,0.1722766011953354,0.1715325564146042,-0.4337629973888397
m4_counterfactual,20261402,16,174,g_011010111,g_101011110,0.5286460518836975,0.4598890542984009,6.588372230529785,0.1581019163131714,0.15831200778484344,0.13270722329616547
m4_counterfactual,20261402,17,174,g_101011110,g_111001110,0.3910408318042755,0.3069884181022644,6.031126976013184,0.11600352823734283,0.11694111675024033,0.8017612099647522
m4_counterfactual,20261402,18,174,g_111001110,g_111010110,0.15478891134262085,0.1285240203142166,1.4282920360565186,0.17445248365402222,0.17456918954849243,0.06685366481542587
m4_counterfactual,20261402,19,174,g_111010110,g_011010111,0.49669215083122253,0.4000457227230072,4.637953281402588,0.13935470581054688,0.13891509175300598,-0.3164624273777008
m4_counterfactual,20261402,20,178,g_011010111,g_101011110,0.5286460518836975,0.4598890542984009,6.530728340148926,0.238650843501091,0.2393137812614441,0.27701613306999207
m4_counterfactual,20261402,21,178,g_101011110,g_111001110,0.3910408318042755,0.3069884181022644,6.198955059051514,0.1680382639169693,0.16782186925411224,-0.12894307076931
m4_counterfactual,20261402,22,178,g_111001110,g_111010110,0.15478891134262085,0.1285240203142166,1.430760145187378,0.4556885063648224,0.455757200717926,0.015072576701641083
m4_counterfactual,20261402,23,178,g_111010110,g_011010111,0.49669215083122253,0.4000457227230072,4.528316974639893,0.244849294424057,0.24501462280750275,0.06747694313526154
m4_counterfactual,20261402,24,173,g_011010111,g_101011110,0.5286460518836975,0.4598890542984009,4.825252532958984,0.2995906174182892,0.29984816908836365,0.08589402586221695
m4_counterfactual,20261402,25,173,g_101011110,g_111001110,0.3910408318042755,0.3069884181022644,3.9581992626190186,0.23033110797405243,0.23095576465129852,0.2704659402370453
m4_counterfactual,20261402,26,173,g_111001110,g_111010110,0.15478891134262085,0.1285240203142166,1.166084885597229,0.2555873394012451,0.2557804584503174,0.07550187408924103
m4_counterfactual,20261402,27,173,g_111010110,g_011010111,0.49669215083122253,0.4000457227230072,3.844223737716675,0.2640225887298584,0.2631203532218933,-0.3428983986377716
m4_counterfactual,20261402,28,167,g_011010111,g_101011110,0.5286460518836975,0.4598890542984009,6.9689741134643555,0.3115612268447876,0.31215235590934753,0.1893719732761383
m4_counterfactual,20261402,29,167,g_101011110,g_111001110,0.3910408318042755,0.3069884181022644,6.478851795196533,0.2832431197166443,0.28285661339759827,-0.1366439014673233
m4_counterfactual,20261402,30,167,g_111001110,g_111010110,0.15478891134262085,0.1285240203142166,1.5093549489974976,0.5026049613952637,0.5027287006378174,0.024613521993160248
m4_counterfactual,20261402,31,167,g_111010110,g_011010111,0.49669215083122253,0.4000457227230072,5.023739814758301,0.30916717648506165,0.3092407286167145,0.02378474920988083
m4_counterfactual,20261402,32,166,g_011010111,g_101011110,0.5286460518836975,0.4598890542984009,8.497696876525879,0.27969890832901,0.28123903274536133,0.5476211309432983
m4_counterfactual,20261402,33,166,g_101011110,g_111001110,0.3910408318042755,0.3069884181022644,8.54395580291748,0.25237563252449036,0.25095686316490173,-0.5653439164161682
m4_counterfactual,20261402,34,166,g_111001110,g_111010110,0.15478891134262085,0.1285240203142166,1.6993035078048706,0.5910812020301819,0.5911459922790527,0.010960109531879425
m4_counterfactual,20261402,35,166,g_111010110,g_011010111,0.49669215083122253,0.4000457227230072,5.129453659057617,0.2767152190208435,0.27742141485214233,0.2545570731163025
m4_counterfactual,20261402,36,169,g_011010111,g_101011110,0.5286460518836975,0.4598890542984009,6.899806499481201,0.3836482763290405,0.384076863527298,0.11158891022205353
m4_counterfactual,20261402,37,169,g_101011110,g_111001110,0.3910408318042755,0.3069884181022644,6.466145992279053,0.2570958137512207,0.25688889622688293,-0.08054747432470322
m4_counterfactual,20261402,38,169,g_111001110,g_111010110,0.15478891134262085,0.1285240203142166,1.4695641994476318,0.5078001022338867,0.5078737139701843,0.014494102448225021
m4_counterfactual,20261402,39,169,g_111010110,g_011010111,0.49669215083122253,0.4000457227230072,4.80030632019043,0.38593441247940063,0.38597768545150757,0.01121126301586628
m4_counterfactual,20261402,40,197,g_011010111,g_101011110,0.5286460518836975,0.4598890542984009,6.494787216186523,0.14238272607326508,0.14230960607528687,-0.05138092860579491
