seed,split,sample_index,geometry_id,active_views,model_relative_l2,fallback_relative_l2,relative_gain_percent,model_whitened_residual_rms,fallback_whitened_residual_rms,correction_to_fallback_norm,guarded_relative_l2,guarded_relative_gain_percent,trust_budget,guarded_whitened_residual_rms
82,test,12,g_1010100,3,0.6053364872932434,0.678074836730957,10.72718620300293,4.376054763793945,6.410742282867432,0.461342453956604,0.6053364872932434,10.72718620300293,1.0,4.376054763793945
82,test,13,g_0111010,4,0.2811700105667114,0.41173088550567627,31.71024513244629,1.5297517776489258,2.221511125564575,0.35208895802497864,0.33151936531066895,19.481542587280273,0.4259191155433655,1.483567476272583
82,test,14,g_1110000,3,0.6793349385261536,0.7231438159942627,6.058114528656006,1.2333816289901733,2.0203678607940674,0.33539241552352905,0.7030689120292664,2.776059627532959,0.3187417984008789,1.373199462890625
82,test,15,g_1010110,4,0.3133462071418762,0.5468969941139221,42.704715728759766,3.485689640045166,6.78491735458374,0.4797340929508209,0.3133462071418762,42.704715728759766,1.0,3.485689640045166
82,test,16,g_0100110,3,0.6063911318778992,0.638654887676239,5.0518293380737305,2.1515915393829346,2.844358205795288,0.31139588356018066,0.62043297290802,2.853170871734619,0.29037147760391235,2.4067935943603516
82,test,17,g_1010110,4,0.45688116550445557,0.6144158244132996,25.639745712280273,1.0884485244750977,2.1350879669189453,0.414935439825058,0.5795572996139526,5.6734418869018555,0.184696763753891,1.7502130270004272
82,test,18,g_1001010,3,0.5655258893966675,0.6503193974494934,13.038748741149902,6.377927303314209,7.220935344696045,0.37767553329467773,0.5655258893966675,13.038748741149902,1.0,6.377927303314209
82,test,19,g_1001101,4,0.41583913564682007,0.5625307559967041,26.077083587646484,2.0375285148620605,3.569672107696533,0.598621666431427,0.508589506149292,9.589031219482422,0.2253505289554596,2.9213311672210693
82,test,20,g_1011000,3,0.6354362964630127,0.7146586179733276,11.08533763885498,2.1156344413757324,2.1959807872772217,0.28927114605903625,0.6926789879798889,3.075542449951172,0.22043126821517944,2.03462290763855
82,test,21,g_1011001,4,0.20806120336055756,0.5224025845527649,60.17224884033203,2.1160809993743896,6.947605609893799,0.626682460308075,0.20806120336055756,60.17224884033203,1.0,2.1160809993743896
82,test,22,g_0101100,3,0.5653404593467712,0.6536577343940735,13.511241912841797,1.6018623113632202,2.4247400760650635,0.3427192270755768,0.6279791593551636,3.928443431854248,0.2239876538515091,2.1448075771331787
82,test,23,g_1011001,4,0.406934529542923,0.4970446825027466,18.12918472290039,1.333708643913269,2.0612709522247314,0.3590964376926422,0.4682777523994446,5.787594318389893,0.17635643482208252,1.758156180381775
82,test,24,g_0001110,3,0.6420131325721741,0.7124814391136169,9.890545845031738,4.234465599060059,6.022138595581055,0.3925822079181671,0.6420131325721741,9.890545845031738,1.0,4.234465599060059
82,test,25,g_1010110,4,0.3584665060043335,0.5854330658912659,38.76900100708008,1.9196027517318726,3.1169815063476562,0.49242857098579407,0.5005673766136169,14.496223449707031,0.33846431970596313,2.356349229812622
82,test,26,g_0101010,3,0.5820934176445007,0.6289239525794983,7.446136474609375,1.5824986696243286,2.0090818405151367,0.23414523899555206,0.6137040257453918,2.419994831085205,0.2464226335287094,1.7925360202789307
82,test,27,g_1010011,4,0.4521242678165436,0.6372535824775696,29.051122665405273,3.8465850353240967,6.832352161407471,0.5599331259727478,0.4521242678165436,29.051122665405273,1.0,3.8465850353240967
82,test,28,g_1000101,3,0.6691245436668396,0.7729469537734985,13.432023048400879,2.023587465286255,3.4870200157165527,0.5545209050178528,0.7453633546829224,3.5686275959014893,0.2216387540102005,3.0372111797332764
82,test,29,g_1100110,4,0.5022567510604858,0.6999526023864746,28.244176864624023,1.7378807067871094,2.6410324573516846,0.5025278329849243,0.6594237685203552,5.790225028991699,0.20480813086032867,2.3330094814300537
83,validation,0,g_1100101,4,0.2281808853149414,0.5120248794555664,55.435585021972656,4.930648326873779,10.052096366882324,0.6471273899078369,0.2281808853149414,55.435585021972656,1.0,4.930648326873779
83,validation,1,g_1111001,5,0.19248652458190918,0.5896636843681335,67.35655975341797,1.8745863437652588,5.994198799133301,0.8404211401939392,0.21916572749614716,62.83207702636719,0.911903977394104,2.0349552631378174
83,validation,2,g_0110110,4,0.20964102447032928,0.1729462742805481,-21.21742820739746,5.336845874786377,5.0713372230529785,0.3304634094238281,0.20964102447032928,-21.21742820739746,1.0,5.336845874786377
83,validation,3,g_1101101,5,0.20748010277748108,0.5171960592269897,59.8836669921875,1.7895786762237549,5.560990333557129,0.8437735438346863,0.24473217129707336,52.68096923828125,0.6885062456130981,1.9416583776474
83,validation,4,g_0011110,4,0.32431694865226746,0.28116148710250854,-15.348994255065918,7.1949462890625,6.65912389755249,0.5078442692756653,0.32431694865226746,-15.348994255065918,1.0,7.1949462890625
83,validation,5,g_0111110,5,0.19526687264442444,0.43341076374053955,54.94646072387695,2.1682944297790527,3.7675085067749023,0.41040048003196716,0.2319270670413971,46.48793029785156,0.7860419154167175,2.174302101135254
83,validation,6,g_1110001,4,0.3294205665588379,0.507648766040802,35.10856628417969,6.304746150970459,7.129774570465088,0.4317401647567749,0.3294205665588379,35.10856628417969,1.0,6.304746150970459
83,validation,7,g_0110111,5,0.31995123624801636,0.6198840141296387,48.38530731201172,1.9879765510559082,4.215330123901367,0.5162250399589539,0.41297808289527893,33.378170013427734,0.7308536171913147,2.280454635620117
83,validation,8,g_1100101,4,0.18669311702251434,0.46693873405456543,60.01763916015625,4.925866603851318,9.474079132080078,0.6445236802101135,0.18669311702251434,60.01763916015625,1.0,4.925866603851318
83,validation,9,g_1001111,5,0.40671274065971375,0.5897680521011353,31.038524627685547,2.6457700729370117,5.390087604522705,0.6712011098861694,0.43548688292503357,26.159635543823242,0.7090497612953186,2.6365859508514404
83,validation,10,g_1101001,4,0.1887408047914505,0.45485740900039673,58.5055046081543,4.643393516540527,11.682476043701172,0.7555351257324219,0.1887408047914505,58.5055046081543,1.0,4.643393516540527
83,validation,11,g_0111110,5,0.13591690361499786,0.33276626467704773,59.15544509887695,1.613715648651123,3.177978277206421,0.46417689323425293,0.1239810585975647,62.74230194091797,0.7731696367263794,1.2836512327194214
83,validation,12,g_0110011,4,0.19846458733081818,0.33258911967277527,40.327396392822266,2.4750919342041016,6.872987270355225,0.4027213454246521,0.19846458733081818,40.327396392822266,1.0,2.4750919342041016
83,validation,13,g_0111110,5,0.18171276152133942,0.43575987219810486,58.29978942871094,2.016176223754883,3.81744384765625,0.5189945101737976,0.20719020068645477,52.453128814697266,0.7931448221206665,2.02728271484375
83,validation,14,g_1101001,4,0.20377063751220703,0.4799172878265381,57.540470123291016,3.8550710678100586,11.481640815734863,0.7381224036216736,0.20377063751220703,57.540470123291016,1.0,3.8550710678100586
83,validation,15,g_1100111,5,0.430247962474823,0.6732497811317444,36.09385681152344,3.726637125015259,4.826674938201904,0.5914665460586548,0.47783932089805603,29.02495765686035,0.8084720373153687,3.738112211227417
83,validation,16,g_0101101,4,0.14945517480373383,0.20878157019615173,28.4155330657959,2.3254730701446533,4.83206844329834,0.2812681496143341,0.14945517480373383,28.4155330657959,1.0,2.3254730701446533
83,validation,17,g_1111010,5,0.26031383872032166,0.5228673815727234,50.214176177978516,3.0458593368530273,4.525119781494141,0.4664067029953003,0.26031383872032166,50.214176177978516,1.0,3.0458593368530273
83,test,0,g_1101000,3,0.568740725517273,0.6536104679107666,12.984759330749512,4.940267562866211,6.850707054138184,0.5128375887870789,0.568740725517273,12.984759330749512,1.0,4.940267562866211
83,test,1,g_1010110,4,0.44052791595458984,0.6148685812950134,28.354135513305664,1.2727020978927612,2.674787998199463,0.46695977449417114,0.54948890209198,10.633113861083984,0.34000641107559204,1.6825151443481445
83,test,2,g_1010010,3,0.6304931044578552,0.6868269443511963,8.202042579650879,1.7394531965255737,2.112436532974243,0.3824596405029297,0.6537795662879944,4.811601638793945,0.372549831867218,1.6274114847183228
83,test,3,g_1010011,4,0.4331647455692291,0.6934419274330139,37.53409957885742,5.970207214355469,7.324920654296875,0.6223617792129517,0.4331647455692291,37.53409957885742,1.0,5.970207214355469
83,test,4,g_0001011,3,0.8246764540672302,0.8456616401672363,2.481510877609253,3.940455913543701,3.71694016456604,0.4622257947921753,0.8343439102172852,1.3383283615112305,0.2823083996772766,3.750863552093506
83,test,5,g_0100111,4,0.40897631645202637,0.5449903607368469,24.95714569091797,0.9822945594787598,1.8057600259780884,0.4408164918422699,0.5152681469917297,5.453713893890381,0.13604740798473358,1.5482022762298584
