family,phantom_seed,noise_fraction,rig_name,train_view_count,neural_sample_count,base_model_seed,residual_seed,network_repeat_id,base_best_step,residual_selected_step,residual_admitted,normalized_development_improvement,worst_renderer_relative_change,mean_renderer_relative_change,gate_holdout_improvement,worst_gate_holdout_relative_change,normalized_total_l2_change,normalized_total_h1_change,normalized_total_huber_change,selected_normalized_residual_l2,selected_normalized_residual_h1,residual_roughness_log1p,base_field_relative_l2,candidate_field_relative_l2,field_delta_candidate_minus_base,base_h1_relative_error,candidate_h1_relative_error,h1_delta_candidate_minus_base,test_automatic_delta_candidate_minus_base,dense_automatic_delta_candidate_minus_base
smooth_plume,3303,0.08,sparse_four_view,4,32,101,307,base101_residual307,220,240,True,0.09581013526263926,-0.012622079358386884,-0.09581013526263926,0.07525826035985839,-0.022477656300611826,-0.000950157642364502,0.11436080932617188,0.03819742798805237,0.0002697560121305287,0.011410465463995934,3.768134326522749,0.07819014400683305,0.08048295144557427,0.002292807438741218,0.10923042700000846,0.11108061487039807,0.0018501878703896107,-0.009850485857432922,-0.018540868821385212
smooth_plume,3303,0.08,sparse_four_view,4,32,211,419,base211_residual419,100,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09077174326348005,0.09077174326348005,0.0,0.10883874734748906,0.10883874734748906,0.0,0.0,0.0
smooth_plume,3303,0.02,coarse_ray_six_view,6,20,101,307,base101_residual307,240,220,True,0.23314746319352841,-0.06782317761042145,-0.23314746319352847,0.27461479326468785,-0.06181243736532893,-0.013924002647399902,0.027321934700012207,0.012273043394088745,0.00021586724324151874,0.0034527890384197235,2.832917134108843,0.08968453429801025,0.08298995238643235,-0.0066945819115779015,0.06818779003959805,0.06475993426960652,-0.0034278557699915224,-0.01661540113184856,-0.027527881870895776
smooth_plume,3303,0.02,coarse_ray_six_view,6,20,211,419,base211_residual419,220,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08005213323640588,0.08005213323640588,0.0,0.06273544849272604,0.06273544849272604,0.0,0.0,0.0
smooth_plume,3303,0.08,coarse_ray_six_view,6,20,101,307,base101_residual307,220,240,True,0.059226819623139026,-0.00014012937530616387,-0.059226819623139054,0.18383572283210847,-0.01080313154164303,0.02040266990661621,0.02420675754547119,0.014323383569717407,0.0003670639416668564,0.01249037403613329,3.556141692968829,0.08767484583203115,0.08878711565858136,0.0011122698265502023,0.08345437074020381,0.08395407966204095,0.0004997089218371359,-0.020064615761072768,-0.027511365356609724
smooth_plume,3303,0.08,coarse_ray_six_view,6,20,211,419,base211_residual419,240,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09643089077037975,0.09643089077037975,0.0,0.09307543497994039,0.09307543497994039,0.0,0.0,0.0
smooth_plume,3304,0.02,nominal_six_view,6,32,101,307,base101_residual307,240,240,True,0.5447561215181431,-0.2266295901241009,-0.5447561215181431,0.5503668627933536,-0.17031355936176373,-0.0007203221321105957,0.058293819427490234,0.02198764681816101,0.00020334916189312935,0.006040289532393217,3.4243939046515406,0.06481808644695124,0.06374037457430634,-0.0010777118726448959,0.06265023700992814,0.0632118545117137,0.0005616175017855579,-0.05237284544701885,-0.06020054059347035
smooth_plume,3304,0.02,nominal_six_view,6,32,211,419,base211_residual419,240,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06786498148555148,0.06786498148555148,0.0,0.05662678587894913,0.05662678587894913,0.0,0.0,0.0
smooth_plume,3304,0.08,nominal_six_view,6,32,101,307,base101_residual307,240,240,True,0.2994696366162054,-0.042517449201487145,-0.29946963661620546,0.30226894278285854,-0.0016926023472855212,-0.009523212909698486,0.03677928447723389,0.019768327474594116,0.00041721310117281973,0.009605677798390388,3.179029720704484,0.07625298002302254,0.07756684600170106,0.0013138659786785245,0.08250006247357665,0.08615226267430151,0.0036522002007248616,-0.054878098006756075,-0.05931468783915629
smooth_plume,3304,0.08,nominal_six_view,6,32,211,419,base211_residual419,220,240,True,0.25797658003116586,-0.015666939970273908,-0.25797658003116586,0.15844059348596562,0.05596798440390427,-0.02674001455307007,0.08287703990936279,0.04018354415893555,0.0004744869947899133,0.018201710656285286,3.67277092975977,0.08635799990041627,0.08534099251101873,-0.0010170073893975423,0.09443722019146164,0.09725336025635059,0.00281614006488895,-0.02154427083119953,-0.04559428224564835
