active_measured_weighted_residual,algorithm_wall_seconds_full_path,alpha,augmented_objective_squared,breakdown,checkpoint,configuration_id,data_residual_consistency_relative_difference,data_residual_squared,evaluator_forward_api_calls,evaluator_wall_seconds,family,field_relative_l2,front_top10_f1,gradient_relative_l2,heldout_b_clean_residual,lambda_h1,lambda_l2,physical_adjoint_calls_full_path,physical_forward_calls_full_path,quadratic_penalty_squared,regularization_family,regularization_row_count,sample_id,split
0.06377161294221878,0.1816247090464458,0.009466514422224527,2098.87646484375,False,20,sob_l1e-1_h3e-4,3.837700205622241e-06,548.7784423828125,1,0.009541374980472028,wavy_front,0.8788511753082275,0.37839487195014954,1.310058355331421,0.6101587414741516,0.0003,0.1,24,24,1550.0980224609375,sobolev,128000,validation-021,validation
0.052581168711185455,0.1816247090464458,0.011199364590748877,1920.302001953125,False,24,sob_l1e-1_h3e-4,4.8990673349180724e-06,373.0806884765625,1,0.009541374980472028,wavy_front,0.8696388006210327,0.3817515969276428,1.3027317523956299,0.5997113585472107,0.0003,0.1,24,24,1547.2213134765625,sobolev,128000,validation-021,validation
0.3594558835029602,0.18526391696650535,0.006011048906824655,15682.142578125,False,4,sob_l1e-1_h3e-4,3.6249025470169727e-07,15168.7705078125,1,0.00952333293389529,plume,0.9570717215538025,0.443393349647522,1.1675231456756592,0.848861575126648,0.0003,0.1,24,24,513.3720703125,sobolev,128000,validation-022,validation
0.183635413646698,0.18526391696650535,0.008656093766205417,4824.30029296875,False,8,sob_l1e-1_h3e-4,9.66377001532237e-07,3958.87744140625,1,0.00952333293389529,plume,0.938370406627655,0.4211168885231018,1.2558327913284302,0.7766555547714233,0.0003,0.1,24,24,865.4228515625,sobolev,128000,validation-022,validation
0.11553636193275452,0.18526391696650535,0.009723909017739708,2572.613525390625,False,12,sob_l1e-1_h3e-4,1.7305916344412253e-06,1567.0992431640625,1,0.00952333293389529,plume,0.928756058216095,0.42172715067863464,1.2818248271942139,0.7411913871765137,0.0003,0.1,24,24,1005.5142822265625,sobolev,128000,validation-022,validation
0.07799172401428223,0.18526391696650535,0.009066185210755447,1792.3603515625,False,16,sob_l1e-1_h3e-4,2.8026317977492e-06,714.09521484375,1,0.00952333293389529,plume,0.9219821095466614,0.4250839054584503,1.2945257425308228,0.721418559551239,0.0003,0.1,24,24,1078.26513671875,sobolev,128000,validation-022,validation
0.05912989750504494,0.18526391696650535,0.009046827009931788,1513.646728515625,False,20,sob_l1e-1_h3e-4,3.872241450153524e-06,410.4624328613281,1,0.00952333293389529,plume,0.9168128967285156,0.4287457764148712,1.2963500022888184,0.7092089653015137,0.0003,0.1,24,24,1103.184326171875,sobolev,128000,validation-022,validation
0.04937777668237686,0.18526391696650535,0.010063316133769921,1387.49951171875,False,24,sob_l1e-1_h3e-4,4.767810878547607e-06,286.2345886230469,1,0.00952333293389529,plume,0.9117138981819153,0.4317973852157593,1.2914130687713623,0.700529158115387,0.0003,0.1,24,24,1101.264892578125,sobolev,128000,validation-022,validation
0.34792742133140564,0.18500212498474866,0.006324083450072963,11257.482421875,False,4,sob_l1e-1_h3e-4,3.8662224710606097e-07,10898.6015625,1,0.009495750069618225,wavy_front,0.9704562425613403,0.26762282848358154,1.1858084201812744,0.8707934021949768,0.0003,0.1,24,24,358.880859375,sobolev,128000,validation-023,validation
0.19393916428089142,0.18500212498474866,0.0062237851270910685,3956.94384765625,False,8,sob_l1e-1_h3e-4,9.31711156226811e-07,3386.29296875,1,0.009495750069618225,wavy_front,0.9599974751472473,0.2767775356769562,1.273000955581665,0.8260279893875122,0.0003,0.1,24,24,570.65087890625,sobolev,128000,validation-023,validation
0.12454143911600113,0.18500212498474866,0.006390638863583402,2073.587158203125,False,12,sob_l1e-1_h3e-4,1.7218768562088371e-06,1396.4366455078125,1,0.009495750069618225,wavy_front,0.9542765021324158,0.27097955346107483,1.309612512588501,0.807804524898529,0.0003,0.1,24,24,677.1505126953125,sobolev,128000,validation-023,validation
