rig_id,true_aperture_radius,nearest_candidate_radius,reconstruction_path_samples,reconstruction_aperture_samples,truth_path_samples,truth_aperture_samples,reconstruction_reference_scale,truth_reference_scale,reconstruction_over_truth_scale,native_best_radius,native_nearest_match,native_best_distance,native_nearest_distance,native_nearest_over_best,native_ranking_margin,shared_scale_best_radius,shared_scale_nearest_match,shared_scale_best_distance,shared_scale_nearest_distance,shared_scale_nearest_over_best,shared_scale_ranking_margin,profiled_gain_best_radius,profiled_gain_nearest_match,profiled_gain_best_distance,profiled_gain_nearest_distance,profiled_gain_nearest_over_best,profiled_gain_ranking_margin,profiled_gain_at_best_radius
development_rig_a,0.095,0.08,35,41,47,43,1.5305629948902908,1.53044918165711,1.0000743659015567,0.08,True,0.037656431525372625,0.037656431525372625,1.0,0.015660310931254265,0.08,True,0.037691153266135514,0.037691153266135514,1.0,0.015585009652630218,0.08,True,0.033466201832415686,0.033466201832415686,1.0,0.01057583117362828,0.98302035222868
development_rig_a,0.135,0.12,35,41,47,43,1.5305629948902908,1.53044918165711,1.0000743659015567,0.12,True,0.04111993646604,0.04111993646604,1.0,0.027690568504612358,0.12,True,0.041160787099226985,0.041160787099226985,1.0,0.027603872672900896,0.12,True,0.034685184640902714,0.034685184640902714,1.0,0.01781644956070548,0.9783786143127249
development_rig_b,0.055,0.04,21,9,49,47,1.5216031099847098,1.528058104860432,0.9957756875506303,0.08,False,0.0621410838874376,0.07572190251018948,1.218548145174812,0.01358081862275188,0.08,False,0.06264973459405654,0.07430050327224605,1.185966768314048,0.01165076867818951,0.08,False,0.06189965051174231,0.07081890280222451,1.1440921268011073,0.008919252290482203,1.005513180326055
development_rig_b,0.095,0.08,21,9,49,47,1.5216031099847098,1.528058104860432,0.9957756875506303,0.12,False,0.058644742968943404,0.07094683572667577,1.2097731550165922,0.01230209275773237,0.12,False,0.05921774623757151,0.0689983326285327,1.1651630974222345,0.009780586390961181,0.12,False,0.05834116067729464,0.0625565937963066,1.0722548723761083,0.004215433119011958,1.00600545174402
development_rig_b,0.135,0.12,21,9,49,47,1.5216031099847098,1.528058104860432,0.9957756875506303,0.16,False,0.06750275464137397,0.08806970970584971,1.304683196615354,0.020566955064475742,0.16,False,0.06835563619292895,0.08538006744433484,1.2490567303529387,0.01702443125140589,0.16,False,0.06645848870377181,0.06902629521987168,1.0386377506648616,0.002567806516099863,1.011995963240241
development_rig_b,0.055,0.04,21,17,49,47,1.5216031099847096,1.528058104860432,0.9957756875506302,0.08,False,0.05921752151636824,0.07118118500647452,1.2020291154333338,0.011963663490106281,0.08,False,0.06003451997801273,0.06985098838103779,1.1635137318765982,0.00981646840302506,0.08,False,0.05843826222000216,0.06705159697044587,1.1473920411599021,0.008613334750443707,1.0096844764931567
development_rig_b,0.095,0.08,21,17,49,47,1.5216031099847096,1.528058104860432,0.9957756875506302,0.12,False,0.05450478500798719,0.06264263857499519,1.1493053053198077,0.008137853567008003,0.12,False,0.056059184663579786,0.06075484729007146,1.083762592243735,0.004695662626491674,0.12,False,0.051201232310149294,0.05552276573894791,1.0844029183247215,0.004321533428798617,1.019068380727426
development_rig_b,0.135,0.12,21,17,49,47,1.5216031099847096,1.528058104860432,0.9957756875506302,0.16,False,0.06361169856828325,0.06626240617579628,1.0416701277779536,0.002650707607513028,0.12,True,0.06366707753728454,0.06366707753728454,1.0,0.0018799435442209411,0.12,True,0.05236638498319098,0.05236638498319098,1.0,0.004526112652286897,0.9609313040596594
development_rig_b,0.055,0.04,21,29,49,47,1.5216031099847096,1.528058104860432,0.9957756875506302,0.08,False,0.0579180088081857,0.06733590087636897,1.1626073178615943,0.009417892068183269,0.08,False,0.05893194383741696,0.0660263312363409,1.1203827149923329,0.007094387398923936,0.08,False,0.05663234542823423,0.06349605585158562,1.1211977072722377,0.006863710423351384,1.012304689603713
development_rig_b,0.095,0.08,21,29,49,47,1.5216031099847096,1.528058104860432,0.9957756875506302,0.08,True,0.056252040177870485,0.056252040177870485,1.0,5.99473288390856e-06,0.08,True,0.05437453700163248,0.05437453700163248,1.0,0.00379021390111918,0.08,True,0.04980360573846218,0.04980360573846218,1.0,0.0008647521865964847,0.9744842609984934
