a_clean_residual_ratio,a_clean_weighted_residual,a_measured_residual_ratio,a_measured_weighted_residual,active_view_count,active_view_mask,algorithm_adjoint_calls,algorithm_forward_calls,algorithm_wall_seconds,applied_correction_norm,correction_was_clipped,evaluator_adjoint_calls,evaluator_forward_calls,family,field_gain_percent,field_relative_l2,front_f1_gain_percent,front_top10_f1,gradient_gain_percent,gradient_relative_l2,heldout_b_clean_residual,heldout_b_clean_residual_ratio,maximum_measurement_direction_orthogonality_defect,maximum_residual_increase,method,operator_mismatch_relative_l2,raw_correction_norm,relative_noise,sample_id,split,truth_available_to_deployment_proposal,truth_operator
1.0,0.04568232223391533,1.0000000827178164,0.045036133378744125,6,110111010,24,24,0.08691095793619752,124.4531021118164,True,0,1,plume,-0.0,0.927413284778595,0.0,0.39823007583618164,-0.0,1.4042972326278687,0.6987963318824768,1.0,2.384185791015625e-07,0.0,one_point_zero_five_g,0.0035003763623535633,124.4531021118164,0.014999999664723873,test_iid-004,test_iid,False,qmc32
0.9996737274780423,0.04566741734743118,0.9996386885785059,0.045019857585430145,6,110111010,24,24,0.08670179103501141,124.4531021118164,True,0,1,plume,0.002757173422930544,0.9273877143859863,0.3065171604108967,0.39945071935653687,-0.03076374825033304,1.4047292470932007,0.6992535591125488,1.0006543068548175,2.384185791015625e-07,0.0,random_angular_seed_2026072001,0.0035003763623535633,124.45310974121094,0.014999999664723873,test_iid-004,test_iid,False,qmc32
1.0008611441719255,0.04572166129946709,1.0008716803479178,0.04507538676261902,6,110111010,24,24,0.08713041699957103,124.4531021118164,True,0,1,plume,0.00021209026330234953,0.9274113178253174,0.0,0.39823007583618164,-0.023446322479972366,1.404626488685608,0.6988658905029297,1.0000995406204631,2.384185791015625e-07,0.0,random_angular_seed_2026072002,0.0035003763623535633,124.4531021118164,0.014999999664723873,test_iid-004,test_iid,False,qmc32
1.0007932149015453,0.04571855813264847,1.0007201413084998,0.045068562030792236,6,110111010,24,24,0.09111816599033773,124.4531021118164,True,0,1,plume,-0.006208460434850595,0.927470862865448,-0.076625548255461,0.39792492985725403,-0.05100975806739824,1.4050135612487793,0.6983317732810974,0.9993352017173188,3.5762786865234375e-07,0.0,random_angular_seed_2026072003,0.0035003763623535633,124.4531021118164,0.014999999664723873,test_iid-004,test_iid,False,qmc32
0.9907402537194945,0.04525931552052498,0.9905345175657073,0.04460984095931053,6,110111010,24,24,0.10112083400599658,124.4531021118164,True,0,1,plume,0.6691897695626435,0.9212071299552917,0.38314270866635775,0.3997558653354645,0.6575666299578636,1.395063042640686,0.6957316398620605,0.995614327264483,3.5762786865234375e-07,0.0,train_fitted_fixed,0.0035003763623535633,124.4531021118164,0.014999999664723873,test_iid-004,test_iid,False,qmc32
0.9903157977142983,0.045239925384521484,0.9900609580675265,0.04458851367235184,6,110111010,24,24,0.10923274990636855,124.4531021118164,True,0,1,plume,0.9865153653290134,0.9182642102241516,0.5364012888718062,0.4003661870956421,0.9915451474558915,1.3903729915618896,0.693984866142273,0.9931146379557513,1.7881393432617188e-07,0.0,linear_observable,0.0035003763623535633,124.4531021118164,0.014999999664723873,test_iid-004,test_iid,False,qmc32
0.9901186968181294,0.0452309213578701,0.9898485387153294,0.04457894712686539,6,110111010,24,24,0.17216958396602422,124.4531021118164,True,1,1,plume,1.0493390721102396,0.9176815748214722,0.6130193534327407,0.4006713032722473,1.0457297515071817,1.389612078666687,0.691478967666626,0.9895286167342369,2.384185791015625e-07,0.0,truth_angular_oracle,0.0035003763623535633,124.4531021118164,0.014999999664723873,test_iid-004,test_iid,True,qmc32
1.0160147536177637,0.04641391336917877,1.0783998635486902,0.04856695607304573,6,110111010,24,24,0.0504054999910295,,,0,1,plume,54.1816037661575,0.42492589354515076,105.90038424281177,0.8199572563171387,56.423829714843656,0.6119389533996582,0.18466511368751526,0.2642617101180951,,,inverse_sobolev5_24,0.0035003763623535633,,0.014999999664723873,test_iid-004,test_iid,False,qmc32
1.0,0.0571557842195034,1.0,0.055610671639442444,6,100110111,24,24,0.09716941602528095,0.0,False,0,1,wavy_front,-0.0,0.9145824313163757,0.0,0.3658834397792816,-0.0,1.3748465776443481,0.6904805302619934,1.0,2.384185791015625e-07,0.0,anchored_delta_zero,0.008088911883533001,0.0,0.02500000037252903,test_iid-005,test_iid,False,qmc32
0.9999999348221645,0.057155780494213104,1.0,0.055610671639442444,6,100110111,24,24,0.09538716601673514,127.53925323486328,True,0,1,wavy_front,-0.0,0.9145824313163757,0.0,0.3658834397792816,-0.0,1.3748465776443481,0.690480649471283,1.0000001726468515,2.980232238769531e-07,0.0,one_point_zero_five_g,0.008088911883533001,127.53926849365234,0.02500000037252903,test_iid-005,test_iid,False,qmc32
