method,method_label,source_split,pair_index,source_index,sample_seed,geometry_id,geometry_partition,family_id,noise_level,field_rel_l2,audit_reprojection_rel_l2,used_noisy_reprojection_rel_l2,used_clean_reprojection_rel_l2,correction_vs_feasible_relative_l2,outside_support_relative_l2,negative_voxel_fraction
landweber_jacobi,Jacobi-projected Landweber,val,130,191,30360852,g_111001110,validation,1,0.05,0.34018436793306994,0.4492966145658912,0.051332592861987464,0.046401887364593504,0.3030576591528012,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,131,191,30360852,g_111010110,validation,1,0.05,0.29789238829784753,0.42705529865465897,0.046189931883481625,0.04289441911962172,0.2477235115014793,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,132,195,30360856,g_011010111,validation,1,0.05,0.11279599164074869,0.1251094712476089,0.035246930178242465,0.038619891120153516,0.16684794547034984,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,133,195,30360856,g_101011110,validation,1,0.05,0.10826704780193444,0.15387309277502145,0.0328235365460837,0.034432072634962695,0.0929413400143465,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,134,195,30360856,g_111001110,validation,1,0.05,0.2749150538759112,0.37916760620533174,0.053423560069301344,0.05530648649922793,0.31631606419622954,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,135,195,30360856,g_111010110,validation,1,0.05,0.12019437797061848,0.1313625883316773,0.036852762703238756,0.03816939260996805,0.15425425800365297,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,136,172,30360833,g_011010111,validation,0,0.02,0.06977016640129156,0.07479931995764413,0.01147376297018879,0.014903545410384212,0.2528602326695826,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,137,172,30360833,g_101011110,validation,0,0.02,0.06105862771455113,0.0834601763722617,0.01230210520355758,0.013778290437931086,0.20090050240181218,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,138,172,30360833,g_111001110,validation,0,0.02,0.08396951070680325,0.17324206167792963,0.012276349075185109,0.014430493579029225,0.20787458468114062,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,139,172,30360833,g_111010110,validation,0,0.02,0.07480893508490287,0.08971997466491413,0.012385628736934252,0.01513737917240112,0.22778118923268265,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,140,179,30360840,g_011010111,validation,1,0.05,0.16323078175034292,0.2459139653948361,0.038672379374019766,0.03816383999253001,0.1566340053675149,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,141,179,30360840,g_101011110,validation,1,0.05,0.16525161988643838,0.263491708814491,0.036325672429424444,0.03539715847727903,0.11180910841510103,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,142,179,30360840,g_111001110,validation,1,0.05,0.32155049865088986,0.4384865512655886,0.06316605768950376,0.06247903919280548,0.370951890816304,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,143,179,30360840,g_111010110,validation,1,0.05,0.16955122924373428,0.26606206927084547,0.03834180429339037,0.03911660995132603,0.13430360741394332,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,144,162,30360823,g_011010111,validation,0,0.02,0.05239123030036076,0.055859700310204013,0.013686986933226713,0.015693551237269107,0.14835481735166464,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,145,162,30360823,g_101011110,validation,0,0.02,0.040712241891107365,0.04041279124563883,0.01332459236608953,0.014690320802544336,0.08735668164857908,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,146,162,30360823,g_111001110,validation,0,0.02,0.09482145184621908,0.19326245737719272,0.014873100364652704,0.015510856126210289,0.16136851240976974,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,147,162,30360823,g_111010110,validation,0,0.02,0.05609336367464697,0.05836404411204079,0.013768652701686387,0.015533003494008556,0.1230787843990053,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,148,198,30360859,g_011010111,validation,0,0.02,0.045726955778592475,0.059842478365287645,0.012319786733308451,0.015700843161040985,0.20602210914571037,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,149,198,30360859,g_101011110,validation,0,0.02,0.05551884331339987,0.059759380269505884,0.014133726489323052,0.015578549810050208,0.13351209733932698,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,150,198,30360859,g_111001110,validation,0,0.02,0.07075360917679475,0.1267458517036338,0.013743450847687797,0.015985556771147356,0.16957229191526182,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,151,198,30360859,g_111010110,validation,0,0.02,0.052968310178444604,0.049206445169978325,0.013030320111893876,0.015765666578481344,0.16343394156640023,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,152,189,30360850,g_011010111,validation,0,0.05,0.07827134644560373,0.10132599787034285,0.029138433241913834,0.03735210199333738,0.2065017064414533,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,153,189,30360850,g_101011110,validation,0,0.05,0.07837079407867623,0.08853284004332065,0.03140495974345101,0.03620029390315954,0.11981027548009633,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,154,189,30360850,g_111001110,validation,0,0.05,0.09620468238144401,0.17161065435068887,0.031250423518597255,0.03653401131135731,0.1570101644680486,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,155,189,30360850,g_111010110,validation,0,0.05,0.0811977862496051,0.09050878777943878,0.030357593102846175,0.03680139725787312,0.1553605388378633,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,156,184,30360845,g_011010111,validation,0,0.02,0.07335692957525101,0.07003701412626535,0.012805015313567264,0.015829873648140147,0.17709761088807713,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,157,184,30360845,g_101011110,validation,0,0.02,0.056914000849478744,0.05606460852652372,0.01298338219142018,0.014312122965072532,0.10419211636204101,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,158,184,30360845,g_111001110,validation,0,0.02,0.09763213758983093,0.20777707545827281,0.01492562797249942,0.01589003118012559,0.16978713317814292,0.0,0.0
landweber_jacobi,Jacobi-projected Landweber,val,159,184,30360845,g_111010110,validation,0,0.02,0.07649418848992413,0.0801165255490295,0.01330978588728826,0.01531524779228308,0.1365072308674805,0.0,0.0
locked_fno_raw,Locked FNO (raw),test_iid,0,218,30460839,g_010011111,geometry_ood,1,0.02,0.3286563741846162,0.559899604755933,0.15020180738362465,0.1493321435890526,0.10376590166514947,0.10320786673457723,0.0048828125
locked_fno_raw,Locked FNO (raw),test_iid,1,218,30460839,g_011011101,geometry_ood,1,0.02,0.23980971320451047,0.4131655587151421,0.12107778585498224,0.1201192229443201,0.06582544813217728,0.06526489179823522,0.13427734375
locked_fno_raw,Locked FNO (raw),test_iid,2,218,30460839,g_111001101,geometry_ood,1,0.02,0.49238798059881783,0.714703807567359,0.1961486682551625,0.19648095827908996,0.12121793550375705,0.12028245689535745,0.037109375
locked_fno_raw,Locked FNO (raw),test_iid,3,218,30460839,g_111011010,geometry_ood,1,0.02,0.29226487687052777,0.41053392376605585,0.1734926738952029,0.17204201680466333,0.07717743239398635,0.07666269332861399,0.1240234375
locked_fno_raw,Locked FNO (raw),test_iid,4,215,30460836,g_010011111,geometry_ood,0,0.05,0.251134621857082,0.2768240379513595,0.25176218716283005,0.2506622865831274,0.08107300327302595,0.08079952732444202,0.0322265625
locked_fno_raw,Locked FNO (raw),test_iid,5,215,30460836,g_011011101,geometry_ood,0,0.05,0.20280889403137095,0.19436824945513334,0.16813167349172223,0.16650837939225513,0.05996766549987682,0.05954838146494054,0.21044921875
locked_fno_raw,Locked FNO (raw),test_iid,6,215,30460836,g_111001101,geometry_ood,0,0.05,0.20944046106012257,0.2996140795187989,0.19258623211072987,0.19188835703615217,0.06563379725783164,0.06544278807930655,0.0390625
locked_fno_raw,Locked FNO (raw),test_iid,7,215,30460836,g_111011010,geometry_ood,0,0.05,0.20610545273952863,0.18710031204057853,0.1844219154812805,0.18492904590989412,0.0554328914200313,0.0546059818360149,0.16064453125
locked_fno_raw,Locked FNO (raw),test_iid,8,209,30460830,g_010011111,geometry_ood,1,0.05,0.23305257470809232,0.3445489517541874,0.11466699993645653,0.10831646918639987,0.11084820472307502,0.11015565154700441,0.0009765625
locked_fno_raw,Locked FNO (raw),test_iid,9,209,30460830,g_011011101,geometry_ood,1,0.05,0.20441179488247166,0.29677208955809004,0.10191990819097088,0.09619158748159506,0.062351100696130736,0.06221988484847847,0.013671875
locked_fno_raw,Locked FNO (raw),test_iid,10,209,30460830,g_111001101,geometry_ood,1,0.05,0.2891053112292093,0.39709209656003625,0.12215023803160496,0.11511379868265267,0.11001691788529201,0.10935709451233853,0.0029296875
locked_fno_raw,Locked FNO (raw),test_iid,11,209,30460830,g_111011010,geometry_ood,1,0.05,0.2661837579695288,0.28161957632698736,0.12995029407304823,0.12381991349571948,0.0834033866619557,0.08104455899538908,0.0478515625
locked_fno_raw,Locked FNO (raw),test_iid,12,221,30460842,g_010011111,geometry_ood,1,0.05,0.27023395449994864,0.5611010927226047,0.1396263068950772,0.13553579278766745,0.10091596420130944,0.10040599040848519,0.0
locked_fno_raw,Locked FNO (raw),test_iid,13,221,30460842,g_011011101,geometry_ood,1,0.05,0.2325409070125288,0.5084051512353224,0.10672628146346834,0.10165247378727074,0.0533370178689831,0.05323433380648079,0.03271484375
locked_fno_raw,Locked FNO (raw),test_iid,14,221,30460842,g_111001101,geometry_ood,1,0.05,0.3356748685522872,0.5624551280247756,0.16750541969714977,0.1629146146941723,0.10117698036056823,0.10066305937132246,0.009765625
locked_fno_raw,Locked FNO (raw),test_iid,15,221,30460842,g_111011010,geometry_ood,1,0.05,0.28399184548856354,0.49098460986061504,0.13732604887718397,0.1343751112196707,0.06939190349558978,0.06754876300595151,0.0712890625
locked_fno_raw,Locked FNO (raw),test_iid,16,204,30460825,g_010011111,geometry_ood,0,0.02,0.1985775664352823,0.2497462907393288,0.18454795810472266,0.18416820223266642,0.07832480444576348,0.07807529047971473,0.01904296875
locked_fno_raw,Locked FNO (raw),test_iid,17,204,30460825,g_011011101,geometry_ood,0,0.02,0.15284414932346363,0.1932782122426362,0.14007955643898418,0.139394268688551,0.04138688243264405,0.04129122028207826,0.1103515625
