partition,base_seed,family,case_id,geometry_digest,candidate_id,field_relative_l2,h1_seminorm_relative_l2,field_mean_bias,data_residual_relative_l2,fallback,fallback_reason,takeover,evaluator_only,basis_rank,warm_forward_calls,warm_adjoint_calls,warm_projection_forward_calls,setup_forward_calls,setup_adjoint_calls,refine_forward_calls,refine_adjoint_calls,low_forward_calls,low_adjoint_calls,high_order_forward_calls,high_order_adjoint_calls,shared_warm_seconds,deployment_setup_seconds,candidate_refine_seconds,end_to_end_seconds,coefficient_norm,coefficient_radius,coefficient_clipped,projection_target_residual_ratio,coefficient_evaluator_forward_calls,coefficient_evaluator_adjoint_calls,frozen_source_candidate_id,evaluator_search_forward_calls,evaluator_search_adjoint_calls,evaluator_search_unique_evaluations,high_order_teacher_setup_seconds
development,2129,smooth_no_interface,2fbb12616f11afd7c91c,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,truth_conditioned_finite_k_oracle_search,0.590567511305543,1.1034418071030234,0.019030020235405808,0.0015783508392849682,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004367416026070714,0.0006137500167824328,0.0033867500023916364,0.008367916045244783,0.6605050575139273,1.0025200599484947,,,,,,4940,4940,494,
development,2129,smooth_no_interface,2fbb12616f11afd7c91c,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,exact_mismatch_refine12_oracle,0.588352331506963,1.1124902206880107,0.018636095785187295,0.0009132059497836299,False,,True,True,,12,12,1,0,0,12,12,25,24,0,0,0.004367416026070714,0.0,0.00341820897301659,0.007785624999087304,,,,,,,,,,,
development,2129,smooth_no_interface,2fbb12616f11afd7c91c,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,exact_mismatch_oracle,0.5883612094572434,1.1125928251248398,0.01863110701790566,0.0014365829645368016,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004367416026070714,0.0006137500167824328,0.0033166659995913506,0.008297832042444497,,,,,,,,,,,
development,2129,smooth_no_interface,2fbb12616f11afd7c91c,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,high_order_teacher_b0p75,0.5915824752514894,1.0768064961195742,0.0195127718004694,0.0025186004843548004,False,,True,True,4,12,12,1,2,2,10,10,25,24,1,0,0.004367416026070714,0.0006137500167824328,0.0029242909513413906,0.007905456994194537,,,,,,,,,,,0.00015416700625792146
development,2129,single_interface,244e6ac3deb3e11e693a,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,low_cgls24_matched,0.718665163666473,1.1853082617906514,-0.010558375138692469,0.00119640712028152,False,,True,False,,0,0,0,0,0,25,24,25,24,0,0,0.0,0.0,0.00816579203819856,0.00816579203819856,,,,,,,,,,,
development,2129,single_interface,244e6ac3deb3e11e693a,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,component_damping,0.6835994439802596,1.074543159388324,-0.01105966160417019,0.0025963631966741682,False,,True,False,,12,12,1,0,0,12,12,25,24,0,0,0.003872875007800758,0.0,0.003837207972537726,0.007710082980338484,,,,,,,,,,,
development,2129,single_interface,244e6ac3deb3e11e693a,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,krylov_schedule_damping_anchor,0.6832249866835753,1.073796322998479,-0.011057090734151913,0.0033425193625574116,False,,True,False,4,12,12,1,2,2,10,10,25,24,0,0,0.003872875007800758,0.0006167500396259129,0.0029630420031026006,0.007452667050529271,,,,,,,,,,,
development,2129,single_interface,244e6ac3deb3e11e693a,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,measurement_projection_oracle,0.673795020047546,1.048827443149737,-0.010972175107305785,0.00652112199976166,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.003872875007800758,0.0006167500396259129,0.003274124988820404,0.007763750036247075,1.007848109306202,3.9502118785818507,False,0.8880589389368899,0,0,,,,,
development,2129,single_interface,244e6ac3deb3e11e693a,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,adjoint_projection_oracle,0.6715026670403184,1.0432288352790566,-0.010918172865361219,0.007580157713267315,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.003872875007800758,0.0006167500396259129,0.002883707988075912,0.007373333035502583,1.0649643561582527,3.9502118785818507,False,0.8648269783451155,0,5,,,,,
development,2129,single_interface,244e6ac3deb3e11e693a,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,frozen_global_pca_rank4_probe_tax_oracle,0.6840103341453969,1.1017312024501342,-0.010717341387627744,0.007378612441967035,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.003872875007800758,0.0006167500396259129,0.003202166990377009,0.00769179203780368,1.2727572083484964,3.9502118785818507,False,0.8450899250908757,,,adjlr_camera_r4_tl21em02_a1e00_s1p0,,,,
development,2129,single_interface,244e6ac3deb3e11e693a,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,truth_conditioned_finite_k_oracle_search,0.6701208854349091,1.0288626341622589,-0.011029315436112545,0.010109680926487832,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.003872875007800758,0.0006167500396259129,0.0035585409495979548,0.008048165997024626,0.8840708506394362,3.9502118785818507,,,,,,6740,6740,674,
development,2129,single_interface,244e6ac3deb3e11e693a,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,exact_mismatch_refine12_oracle,0.6432150168490468,1.0318421414813483,-0.01046386704423048,0.008645639473257107,False,,True,True,,12,12,1,0,0,12,12,25,24,0,0,0.003872875007800758,0.0,0.0034293750068172812,0.007302250014618039,,,,,,,,,,,
development,2129,single_interface,244e6ac3deb3e11e693a,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,exact_mismatch_oracle,0.6440535561364684,1.0338869697890904,-0.01048948935498872,0.013198639361429064,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.003872875007800758,0.0006167500396259129,0.0034732919884845614,0.007962917035911232,,,,,,,,,,,
development,2129,single_interface,244e6ac3deb3e11e693a,36bb2dcd6e5ff7a557ec387d9309886e32773f9207abe2c4e7d3cbdf6196b6f2,high_order_teacher_b0p75,0.6772118379837848,1.0715692384934137,-0.011062439492324369,0.005513237301888794,False,,True,True,4,12,12,1,2,2,10,10,25,24,1,0,0.003872875007800758,0.0006167500396259129,0.002840291999746114,0.007329917047172785,,,,,,,,,,,0.0001561670214869082
development,2141,smooth_no_interface,9f619eafbf24c823c56e,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,low_cgls24_matched,0.6249490054928664,1.1443581624513282,0.018945418499056583,0.00030036574751838327,False,,True,False,,0,0,0,0,0,25,24,25,24,0,0,0.0,0.0,0.008043791982345283,0.008043791982345283,,,,,,,,,,,
development,2141,smooth_no_interface,9f619eafbf24c823c56e,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,component_damping,0.6123126637514154,1.0261778128221037,0.02058692998151101,0.0010597631159592427,False,,True,False,,12,12,1,0,0,12,12,25,24,0,0,0.004253582970704883,0.0,0.003963999974075705,0.008217582944780588,,,,,,,,,,,
development,2141,smooth_no_interface,9f619eafbf24c823c56e,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,krylov_schedule_damping_anchor,0.6122977408023932,1.026209678274278,0.02058483415701135,0.0014364634923919367,False,,True,False,4,12,12,1,2,2,10,10,25,24,0,0,0.004253582970704883,0.0007705420139245689,0.0028574590105563402,0.007881583995185792,,,,,,,,,,,
development,2141,smooth_no_interface,9f619eafbf24c823c56e,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,measurement_projection_oracle,0.6098786784776357,1.0527570710102412,0.019874276195392393,0.00029661024914623917,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004253582970704883,0.0007705420139245689,0.0033803340047597885,0.00840445898938924,0.8416560848705169,1.0882502944691814,False,0.782570884153551,0,0,,,,,
development,2141,smooth_no_interface,9f619eafbf24c823c56e,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,adjoint_projection_oracle,0.6263561151389687,1.0961310996139866,0.020016451397240318,0.006818272460279208,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004253582970704883,0.0007705420139245689,0.002843292022589594,0.007867417007219046,0.9352455939606579,1.0882502944691814,False,0.7401938617859083,0,5,,,,,
development,2141,smooth_no_interface,9f619eafbf24c823c56e,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,frozen_global_pca_rank4_probe_tax_oracle,0.6067565432755212,1.0645125734380572,0.019370615348449746,0.0019220650820470026,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004253582970704883,0.0007705420139245689,0.0032289999653585255,0.008253124949987978,1.0882502944691814,1.0882502944691814,True,0.3087506609497891,,,adjlr_camera_r4_tl21em02_a1e00_s1p0,,,,
development,2141,smooth_no_interface,9f619eafbf24c823c56e,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,truth_conditioned_finite_k_oracle_search,0.6097469362785547,1.050244420831528,0.019880836714871435,0.0019010433156588374,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004253582970704883,0.0007705420139245689,0.003306417027488351,0.008330542012117803,0.8274124071073402,1.0882502944691814,,,,,,5460,5460,546,
development,2141,smooth_no_interface,9f619eafbf24c823c56e,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,exact_mismatch_refine12_oracle,0.6054370393534549,1.0602125492425396,0.019367467537063955,0.0010985947805257532,False,,True,True,,12,12,1,0,0,12,12,25,24,0,0,0.004253582970704883,0.0,0.003574625006876886,0.00782820797758177,,,,,,,,,,,
development,2141,smooth_no_interface,9f619eafbf24c823c56e,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,exact_mismatch_oracle,0.6054502543684448,1.0603090410943627,0.019362323493981357,0.0017048018784187294,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004253582970704883,0.0007705420139245689,0.0032295840210281312,0.008253709005657583,,,,,,,,,,,
development,2141,smooth_no_interface,9f619eafbf24c823c56e,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,high_order_teacher_b0p75,0.6095062106041829,1.03609231038395,0.02020340743148837,0.002756204036828971,False,,True,True,4,12,12,1,2,2,10,10,25,24,1,0,0.004253582970704883,0.0007705420139245689,0.0028611249872483313,0.007885249971877784,,,,,,,,,,,0.0001664580195210874
development,2141,single_interface,5b5cfa89f87acb09b4ba,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,low_cgls24_matched,0.7015379982984035,1.2068974796843341,0.008587500487078127,0.0006799021833777044,False,,True,False,,0,0,0,0,0,25,24,25,24,0,0,0.0,0.0,0.007953334017656744,0.007953334017656744,,,,,,,,,,,
development,2141,single_interface,5b5cfa89f87acb09b4ba,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,component_damping,0.7003688609769152,1.097604623631082,0.009397008626309001,0.0019206680325667969,False,,True,False,,12,12,1,0,0,12,12,25,24,0,0,0.0037858749856241047,0.0,0.003655000007711351,0.007440874993335456,,,,,,,,,,,
development,2141,single_interface,5b5cfa89f87acb09b4ba,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,krylov_schedule_damping_anchor,0.7001612586879574,1.0971729496646034,0.009389951442516767,0.0027608711600328587,False,,True,False,4,12,12,1,2,2,10,10,25,24,0,0,0.0037858749856241047,0.0008634580299258232,0.003100041998550296,0.007749375014100224,,,,,,,,,,,
development,2141,single_interface,5b5cfa89f87acb09b4ba,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,measurement_projection_oracle,0.6681542252438186,1.13108440784691,0.008513854669813645,0.012069161844091012,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.0037858749856241047,0.0008634580299258232,0.002861499960999936,0.007510832976549864,1.6232258500302295,2.5488091588019532,False,0.7936696040304999,0,0,,,,,
development,2141,single_interface,5b5cfa89f87acb09b4ba,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,adjoint_projection_oracle,0.6690047068846261,1.1342437151050582,0.008512118691901124,0.012800797023470851,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.0037858749856241047,0.0008634580299258232,0.003149624972138554,0.007798957987688482,1.6747939949139354,2.5488091588019532,False,0.840717479076627,0,5,,,,,
development,2141,single_interface,5b5cfa89f87acb09b4ba,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,frozen_global_pca_rank4_probe_tax_oracle,0.6967745331781068,1.1141581502830389,0.009336131742634254,0.0034678742564299933,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.0037858749856241047,0.0008634580299258232,0.002846917021088302,0.00749625003663823,0.4449197657781095,2.5488091588019532,False,0.9415740248123833,,,adjlr_camera_r4_tl21em02_a1e00_s1p0,,,,
development,2141,single_interface,5b5cfa89f87acb09b4ba,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,truth_conditioned_finite_k_oracle_search,0.6671218947820572,1.1152520795673346,0.008676758421132642,0.013379403843016285,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.0037858749856241047,0.0008634580299258232,0.002809957950375974,0.007459290965925902,1.478950583353123,2.5488091588019532,,,,,,6730,6730,673,
development,2141,single_interface,5b5cfa89f87acb09b4ba,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,exact_mismatch_refine12_oracle,0.6237161782280114,1.047927830716124,0.008799028666055128,0.009393163005892966,False,,True,True,,12,12,1,0,0,12,12,25,24,0,0,0.0037858749856241047,0.0,0.0038317079888656735,0.007617582974489778,,,,,,,,,,,
development,2141,single_interface,5b5cfa89f87acb09b4ba,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,exact_mismatch_oracle,0.6249121754892889,1.0539377164379657,0.008782119279675728,0.017993037376378012,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.0037858749856241047,0.0008634580299258232,0.0029240839648991823,0.00757341698044911,,,,,,,,,,,
development,2141,single_interface,5b5cfa89f87acb09b4ba,3af6026bc2086d33e33cf414dca8611f9aad194cc0990f290583fbede29d2dd6,high_order_teacher_b0p75,0.6886141986391346,1.0681760865702423,0.009306661701133864,0.00562376697241191,False,,True,True,4,12,12,1,2,2,10,10,25,24,1,0,0.0037858749856241047,0.0008634580299258232,0.003330957959406078,0.007980290974956006,,,,,,,,,,,0.00017191702499985695
development,2153,smooth_no_interface,c67e153f11105dcd0f2c,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,low_cgls24_matched,0.5716704936289951,1.127225534825165,0.02329972671890343,0.0003590971365470038,False,,True,False,,0,0,0,0,0,25,24,25,24,0,0,0.0,0.0,0.008175291994120926,0.008175291994120926,,,,,,,,,,,
development,2153,smooth_no_interface,c67e153f11105dcd0f2c,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,component_damping,0.5601470593412957,0.994147260446737,0.025257196722150373,0.001150175592998344,False,,True,False,,12,12,1,0,0,12,12,25,24,0,0,0.0041974579798989,0.0,0.0033525830367580056,0.007550041016656905,,,,,,,,,,,
development,2153,smooth_no_interface,c67e153f11105dcd0f2c,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,krylov_schedule_damping_anchor,0.5601292700016252,0.9940319101715062,0.025257081760656774,0.001558085705183287,False,,True,False,4,12,12,1,2,2,10,10,25,24,0,0,0.0041974579798989,0.0007060419884510338,0.0033284579985775054,0.008231957966927439,,,,,,,,,,,
development,2153,smooth_no_interface,c67e153f11105dcd0f2c,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,measurement_projection_oracle,0.5575532284880932,1.0451782033500283,0.024238384577389034,0.0012395484619820995,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.0041974579798989,0.0007060419884510338,0.002929000009316951,0.007832499977666885,0.8568518099551153,1.2424141943218754,False,0.6549817743960631,0,0,,,,,
development,2153,smooth_no_interface,c67e153f11105dcd0f2c,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,adjoint_projection_oracle,0.5598423424429521,1.059046752510292,0.024195974557761717,0.002721759006228838,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.0041974579798989,0.0007060419884510338,0.0032912089955061674,0.008194708963856101,0.9336208803872312,1.2424141943218754,False,0.551481998948583,0,5,,,,,
development,2153,smooth_no_interface,c67e153f11105dcd0f2c,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,frozen_global_pca_rank4_probe_tax_oracle,0.556096367384127,1.0480677241730425,0.023927886556438214,0.002431460792308134,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.0041974579798989,0.0007060419884510338,0.0028979579801671207,0.007801457948517054,0.6260246404630737,1.2424141943218754,False,0.4721480851782456,,,adjlr_camera_r4_tl21em02_a1e00_s1p0,,,,
development,2153,smooth_no_interface,c67e153f11105dcd0f2c,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,truth_conditioned_finite_k_oracle_search,0.557422681900366,1.0363413569361393,0.02438462031464092,0.0019219753610050848,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.0041974579798989,0.0007060419884510338,0.0029020420042797923,0.007805541972629726,0.7174243813257237,1.2424141943218754,,,,,,5700,5700,570,
development,2153,smooth_no_interface,c67e153f11105dcd0f2c,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,exact_mismatch_refine12_oracle,0.5542270696262634,1.0490842379635121,0.023966992257381765,0.0015999629992916812,False,,True,True,,12,12,1,0,0,12,12,25,24,0,0,0.0041974579798989,0.0,0.003924624994397163,0.008122082974296063,,,,,,,,,,,
development,2153,smooth_no_interface,c67e153f11105dcd0f2c,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,exact_mismatch_oracle,0.5542678081602616,1.049373646584396,0.023952384842243338,0.0023997688489115895,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.0041974579798989,0.0007060419884510338,0.0029816660098731518,0.007885165978223085,,,,,,,,,,,
development,2153,smooth_no_interface,c67e153f11105dcd0f2c,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,high_order_teacher_b0p75,0.5582428407807792,1.0149850203697528,0.024952974365098288,0.003022266294938197,False,,True,True,4,12,12,1,2,2,10,10,25,24,1,0,0.0041974579798989,0.0007060419884510338,0.0030437500099651515,0.007947249978315085,,,,,,,,,,,0.0004042080254293978
development,2153,single_interface,d1f773e0843797aa3ccb,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,low_cgls24_matched,0.7180036370845152,1.221438371947981,0.00943558089564059,0.0012610851232655919,False,,True,False,,0,0,0,0,0,25,24,25,24,0,0,0.0,0.0,0.007947499980218709,0.007947499980218709,,,,,,,,,,,
development,2153,single_interface,d1f773e0843797aa3ccb,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,component_damping,0.6787546052533032,1.0837374266239128,0.010054703827519757,0.003041843485599164,False,,True,False,,12,12,1,0,0,12,12,25,24,0,0,0.004223124997224659,0.0,0.0034575419849716127,0.007680666982196271,,,,,,,,,,,
development,2153,single_interface,d1f773e0843797aa3ccb,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,krylov_schedule_damping_anchor,0.6782348362786026,1.0822741926589923,0.010047160130144863,0.004162292723032677,False,,True,False,4,12,12,1,2,2,10,10,25,24,0,0,0.004223124997224659,0.0006503749755211174,0.0034607909619808197,0.008334290934726596,,,,,,,,,,,
development,2153,single_interface,d1f773e0843797aa3ccb,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,measurement_projection_oracle,0.6597026743903929,1.0632528829749672,0.00979354544603127,0.007363035374804165,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004223124997224659,0.0006503749755211174,0.0028425410273484886,0.007716041000094265,1.3604900469449634,3.9402900154088707,False,0.8507655748820865,0,0,,,,,
development,2153,single_interface,d1f773e0843797aa3ccb,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,adjoint_projection_oracle,0.6686794098008894,1.0802492650018733,0.009789082602584421,0.003888924384369675,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004223124997224659,0.0006503749755211174,0.0033338339999318123,0.008207333972677588,1.3398447264224134,3.9402900154088707,False,0.7980959769043995,0,5,,,,,
development,2153,single_interface,d1f773e0843797aa3ccb,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,frozen_global_pca_rank4_probe_tax_oracle,0.678802759577943,1.103444475587804,0.010013742648972212,0.004937085129885785,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004223124997224659,0.0006503749755211174,0.002996916009578854,0.00787041598232463,0.5705910743851024,3.9402900154088707,False,0.9598746059552364,,,adjlr_camera_r4_tl21em02_a1e00_s1p0,,,,
development,2153,single_interface,d1f773e0843797aa3ccb,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,truth_conditioned_finite_k_oracle_search,0.6490421887378492,1.0100540619603322,0.01011413323897715,0.011195233696401519,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004223124997224659,0.0006503749755211174,0.0030406659934669733,0.00791416596621275,0.9889533322654298,3.9402900154088707,,,,,,7160,7160,716,
development,2153,single_interface,d1f773e0843797aa3ccb,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,exact_mismatch_refine12_oracle,0.6019468840249663,1.006476452603546,0.009665556510269747,0.012034808222290819,False,,True,True,,12,12,1,0,0,12,12,25,24,0,0,0.004223124997224659,0.0,0.0041748330113478005,0.00839795800857246,,,,,,,,,,,
development,2153,single_interface,d1f773e0843797aa3ccb,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,exact_mismatch_oracle,0.6031859528084904,1.009324507573677,0.009629365489592832,0.016610346891680533,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004223124997224659,0.0006503749755211174,0.0028796670376323164,0.0077531670103780925,,,,,,,,,,,
development,2153,single_interface,d1f773e0843797aa3ccb,60ee21e822fc2128ce363c269c73f8a60bcb26118efe11b0109dcc4e8646cd41,high_order_teacher_b0p75,0.6632033585691353,1.0653733576948214,0.01004720425104616,0.005881780328837964,False,,True,True,4,12,12,1,2,2,10,10,25,24,1,0,0.004223124997224659,0.0006503749755211174,0.0032013329910114408,0.008074832963757217,,,,,,,,,,,0.0001824580249376595
development,2161,smooth_no_interface,a7807f272a639137f150,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,low_cgls24_matched,0.605689335519144,1.171448937730575,0.014217073899092008,0.000251408485176716,False,,True,False,,0,0,0,0,0,25,24,25,24,0,0,0.0,0.0,0.008004042028915137,0.008004042028915137,,,,,,,,,,,
development,2161,smooth_no_interface,a7807f272a639137f150,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,component_damping,0.5957286567837545,1.043404904136158,0.015568230315291913,0.0008666778392117422,False,,True,False,,12,12,1,0,0,12,12,25,24,0,0,0.004041332984343171,0.0,0.003777167003136128,0.0078184999874793,,,,,,,,,,,
development,2161,smooth_no_interface,a7807f272a639137f150,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,krylov_schedule_damping_anchor,0.5957059332100727,1.0433339214468373,0.01556821626352408,0.001263352326254057,False,,True,False,4,12,12,1,2,2,10,10,25,24,0,0,0.004041332984343171,0.0006228339625522494,0.003035291039850563,0.007699457986745983,,,,,,,,,,,
development,2161,smooth_no_interface,a7807f272a639137f150,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,measurement_projection_oracle,0.5932915864221806,1.081254835671529,0.014910415249186473,0.0006642474860671474,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004041332984343171,0.0006228339625522494,0.0034752500359900296,0.00813941698288545,0.7408812402813896,0.7756979511950917,False,0.7441929865830491,0,0,,,,,
development,2161,smooth_no_interface,a7807f272a639137f150,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,adjoint_projection_oracle,0.5951257105766665,1.0856539454734233,0.014991342723182675,0.0032825871366654862,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004041332984343171,0.0006228339625522494,0.002892000018619001,0.0075561669655144215,0.7756979511950917,0.7756979511950917,True,0.7204124839896076,0,5,,,,,
development,2161,smooth_no_interface,a7807f272a639137f150,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,frozen_global_pca_rank4_probe_tax_oracle,0.5913363644721753,1.0863099959768239,0.014683986061759318,0.002604009609400097,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004041332984343171,0.0006228339625522494,0.0033065410098060966,0.007970707956701517,0.709259237144174,0.7756979511950917,False,0.31239699678461136,,,adjlr_camera_r4_tl21em02_a1e00_s1p0,,,,
development,2161,smooth_no_interface,a7807f272a639137f150,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,truth_conditioned_finite_k_oracle_search,0.5932371065090108,1.076758624986493,0.014991366753476868,0.0012381956182953933,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004041332984343171,0.0006228339625522494,0.0030161250033415854,0.007680291950237006,0.6516181722296298,0.7756979511950917,,,,,,7460,7460,746,
development,2161,smooth_no_interface,a7807f272a639137f150,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,exact_mismatch_refine12_oracle,0.5903349957964102,1.0864132531530248,0.014611596151807535,0.0009895839986744533,False,,True,True,,12,12,1,0,0,12,12,25,24,0,0,0.004041332984343171,0.0,0.0037935000145807862,0.007834832998923957,,,,,,,,,,,
development,2161,smooth_no_interface,a7807f272a639137f150,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,exact_mismatch_oracle,0.5903435353292696,1.086373359474937,0.014605741292139655,0.0014977593753348834,False,,True,True,4,12,12,1,2,2,10,10,25,24,0,0,0.004041332984343171,0.0006228339625522494,0.002864500042051077,0.0075286669889464974,,,,,,,,,,,
development,2161,smooth_no_interface,a7807f272a639137f150,7ae13d5a74d37c97d5a759d8b6eeb04732a95f5ca214902f3eae04898de4a597,high_order_teacher_b0p75,0.5942301860318288,1.0558221637002652,0.015342361609401965,0.002322028653979774,False,,True,True,4,12,12,1,2,2,10,10,25,24,1,0,0.004041332984343171,0.0006228339625522494,0.0033226669766008854,0.007986833923496306,,,,,,,,,,,0.00015116599388420582
