base_seed,ridge_alpha,camera_subset,estimated_raw_logdet,estimated_regularized_profile_logdet,estimated_raw_rank,estimated_regularized_profile_rank,teacher_raw_logdet,teacher_regularized_profile_logdet,teacher_data_only_relative_rank,teacher_raw_rank,teacher_regularized_profile_rank,field_operator_rank,field_operator_row_count,dual_svd_relative_difference
607,0.01,1;4;5,31.68996936882516,16.873110957391052,5,5,28.012770725801616,14.346697042078848,0,5,5,150,150,1.5216166305518195e-14
607,0.01,2;3;4,30.858927995128578,11.694560482961997,5,5,27.061198730420838,7.804373088969629,0,5,5,150,150,3.1944891423516252e-15
607,0.01,2;3;5,31.68424086747147,13.094275500620366,5,5,26.832456478637575,7.6515455646302755,0,5,5,150,150,3.5412176014289367e-15
607,0.01,2;4;5,32.35350527225234,12.754415409463054,5,5,27.937594689097867,7.324562565531653,0,5,5,150,150,2.3470698627077742e-15
607,0.01,3;4;5,30.94338911787784,11.299014863771722,5,5,26.91038743207786,7.480862136209507,0,5,5,150,150,3.2859103645128213e-15
607,1.0,0;1;2,30.904799334858954,27.21717239472227,5,5,27.1608122552044,23.200716240700757,0,5,5,150,150,4.768574143505893e-16
607,1.0,0;1;3,28.372291030785767,25.19695384717831,5,5,24.75235450681538,21.423213131213323,0,5,5,150,150,6.130254021249577e-16
607,1.0,0;1;4,29.50861681247838,27.045839234484596,5,5,26.319256144545093,23.56392459654228,0,5,5,150,150,8.519505869456974e-16
607,1.0,0;1;5,31.015821571501455,27.029256856821632,5,5,26.90732089962607,22.824287093069888,0,5,5,150,150,5.700723406278975e-16
607,1.0,0;2;3,29.92364076062961,26.585407053315038,5,5,25.69626657034288,22.649554677245348,0,5,5,150,150,6.076158987207554e-16
607,1.0,0;2;4,30.841271898587806,26.538437911946716,5,5,26.884443239486654,22.22747649641597,0,5,5,150,150,8.212137575141656e-16
607,1.0,0;2;5,31.69311278162325,27.716880566280178,5,5,26.658740344823325,22.59130968063783,0,5,5,150,150,9.40470005510433e-16
607,1.0,0;3;4,28.300617108743978,25.121427742521835,5,5,24.314396090546033,21.117170594353983,0,5,5,150,150,7.326972166158276e-16
607,1.0,0;3;5,29.980994499321525,26.471332424771635,5,5,25.404668221997014,22.355207883495943,0,5,5,150,150,1.1685275238980796e-15
607,1.0,0;4;5,30.91365348704062,26.76008607300277,5,5,26.804655587506087,22.46335625488107,0,5,5,150,150,8.395731193733712e-16
607,1.0,1;2;3,30.910514569814104,27.206203985311284,5,5,27.293666366468575,23.111354705733202,0,5,5,150,150,8.395903812769756e-16
607,1.0,1;2;4,31.5788255911817,28.860244084178415,5,5,28.147951768133254,25.64501443523428,0,5,5,150,150,5.369594902465621e-16
607,1.0,1;2;5,32.4066113420285,28.477810730216685,5,5,28.071588329239844,23.812837344353127,0,5,5,150,150,7.722652399830965e-16
607,1.0,1;3;4,29.592608321859473,27.09818706341838,5,5,26.424111382248938,23.663724855300142,0,5,5,150,150,1.1728490540877012e-15
607,1.0,1;3;5,31.038272435925542,26.602600040973446,5,5,27.00852824048498,22.417412747832167,0,5,5,150,150,6.913601187200975e-16
607,1.0,1;4;5,31.68996936882516,28.765985767003073,5,5,28.012770725801616,25.405539825640197,0,5,5,150,150,6.613198148251711e-16
607,1.0,2;3;4,30.858927995128578,27.116885332383738,5,5,27.061198730420838,23.05416182371347,0,5,5,150,150,4.64878696786581e-16
607,1.0,2;3;5,31.68424086747147,27.87554075450166,5,5,26.832456478637575,22.865965052428546,0,5,5,150,150,1.0171956373805943e-15
607,1.0,2;4;5,32.35350527225234,28.305125231018714,5,5,27.937594689097867,23.585596865936548,0,5,5,150,150,5.330622360301041e-16
607,1.0,3;4;5,30.94338911787784,27.017853175175674,5,5,26.91038743207786,22.97086889238333,0,5,5,150,150,1.2978846595642954e-15
