axis,condition,condition_value,seed,method,rank,view_count,frame_count,noise_level,bias,dynamics,reconstruction_seconds,postprocess_seconds,rel_l2_global,paper_l2_squared,mean_frame_rel_l2_global,global_cc,temporal_smoothness,temporal_gradient_rel_l2,temporal_curvature_rel_l2,dynamics_energy_ratio,centroid_rmse,mass_trace_rmse,heldout_reprojection_rel_l2
view_count,views_5,5,20260713,framewise,3,5,18,0.14,none,smooth,0.19487229199148715,0.0,0.3691560675431132,0.13627620220389555,0.3697764804377532,0.9136907349251115,0.24914437822696975,1.3116585502360147,3.3827016314167757,1.4841679942422694,0.07002091159188709,0.15630997709194377,0.2969690445412775
view_count,views_5,5,20260713,lowrank,3,5,18,0.14,none,smooth,0.19487229199148715,0.030362708028405905,0.3542078469957473,0.12546319887336274,0.35416198961408735,0.9208345759190495,0.15365475516964297,0.717974459589922,0.9117478480423559,0.9252589971500583,0.06790752454453573,0.15800970278654247,0.26779215744958157
view_count,views_5,5,20260714,framewise,3,5,18,0.14,none,smooth,0.11673333309590816,0.0,0.37066998650378635,0.13739623889471714,0.37141867404219464,0.9129475637758961,0.25223056219393014,1.3322086156538588,3.478702728979028,1.5009161702298666,0.068385195944988,0.1576893775646725,0.30135739624941904
view_count,views_5,5,20260714,lowrank,3,5,18,0.14,none,smooth,0.11673333309590816,0.0041759159648790956,0.35544502310622855,0.12634116445098734,0.3554976674578177,0.9202565978713103,0.154038597623203,0.7181577992758518,0.8900484239959736,0.9266338659277116,0.06635583267248787,0.15841499100721554,0.27039018698831335
view_count,views_5,5,20260715,framewise,3,5,18,0.14,none,smooth,0.13585800002329051,0.0,0.36932332726095324,0.13639972005910117,0.3700175606033805,0.9136088075298866,0.24569486484221278,1.2929300068368925,3.331817664616323,1.462572552307106,0.06724838970881064,0.15819940254830647,0.2934999927566993
view_count,views_5,5,20260715,lowrank,3,5,18,0.14,none,smooth,0.13585800002329051,0.004507499979808927,0.35511163358727804,0.1261042723090252,0.3551661004788485,0.9204125833122093,0.15260845624475558,0.7163853238962432,0.880553637628939,0.9177176602126621,0.06536332037166964,0.15968963321130447,0.2646106695024489
view_count,views_5,5,20260716,framewise,3,5,18,0.14,none,smooth,0.11587495799176395,0.0,0.3693738146141625,0.1364370149226177,0.37001738493954184,0.9135840690061554,0.24528755793660942,1.2856117422655098,3.2680046613302713,1.4598497630854201,0.06950853853683948,0.1564354741331819,0.2867530785572289
view_count,views_5,5,20260716,lowrank,3,5,18,0.14,none,smooth,0.11587495799176395,0.012403666041791439,0.35535017182576184,0.1262737446165985,0.35532450599900056,0.9203009942370957,0.15354667743102798,0.7158366571800524,0.885820913595321,0.9246164975019314,0.0673905969498765,0.15807279701006866,0.2629600195470832
view_count,views_5,5,20260717,framewise,3,5,18,0.14,none,smooth,0.11718533292878419,0.0,0.3697811723410589,0.13673811541792794,0.3704709649084761,0.9133843177181852,0.24370380124714752,1.2770330357166473,3.27656840158349,1.4505621571057332,0.07054541333328661,0.15703340510563768,0.29652520071482374
view_count,views_5,5,20260717,lowrank,3,5,18,0.14,none,smooth,0.11718533292878419,0.005814541014842689,0.35578722501890186,0.1265845494866507,0.35586499528436977,0.9200963095385125,0.1537829318779598,0.7179183852891389,0.895927458817408,0.9247619416365808,0.06873670191077771,0.15872942937164955,0.2720590635079953
view_count,views_7,7,20260710,framewise,3,7,18,0.14,none,smooth,0.14284687500912696,0.0,0.30737368836933,0.09447858430176598,0.3075447848761429,0.9410049063689728,0.21753286884305892,1.115159702843584,2.9395243086734353,1.327077437529274,0.05389379108485858,0.1319086204189261,0.23628159253013228
view_count,views_7,7,20260710,lowrank,3,7,18,0.14,none,smooth,0.14284687500912696,0.003025667043402791,0.2969490991647495,0.08817876749475623,0.29686691019355116,0.9450532929969127,0.1415762426209988,0.6128815298212547,0.8331908499230611,0.8711156371418572,0.052082022737581106,0.13460382166822552,0.21487891688154523
view_count,views_7,7,20260711,framewise,3,7,18,0.14,none,smooth,0.1602975829737261,0.0,0.3057044935907078,0.09345523740155111,0.30587933460863,0.9416637132785741,0.2134592629142351,1.0842587738097405,2.829774422726256,1.3034469895039853,0.051811968346107,0.13131018429993688,0.22826269174779354
view_count,views_7,7,20260711,lowrank,3,7,18,0.14,none,smooth,0.1602975829737261,0.0028538749320432544,0.2961078909897335,0.08767988310638791,0.2960059045627797,0.9453731451527169,0.14172094279255704,0.6107384235456594,0.8321622712006347,0.8716626419619744,0.050656928375231315,0.1346374292246905,0.21387522953768703
view_count,views_7,7,20260712,framewise,3,7,18,0.14,none,smooth,0.144193458952941,0.0,0.30769700834128183,0.09467744894217485,0.307978069046553,0.9408768284115041,0.2197338574078292,1.127969439807424,2.9740690995632124,1.3406656361084486,0.05030911405689115,0.13197001551621274,0.23084239168953719
view_count,views_7,7,20260712,lowrank,3,7,18,0.14,none,smooth,0.144193458952941,0.0034527500392869115,0.2965955738399748,0.08796893442146397,0.29655074258797637,0.9451878374765877,0.1422997743534687,0.6145293441401555,0.8431832994294503,0.875769513099453,0.04846734368984979,0.13436568970226656,0.21092435659295056
view_count,views_7,7,20260713,framewise,3,7,18,0.14,none,smooth,0.14430562499910593,0.0,0.3073698602156074,0.09447623096896204,0.3075765828832418,0.9410064219189637,0.22025728353066892,1.134510397038628,3.007014648475626,1.344126888242144,0.05320321683759264,0.13194391084525522,0.23466047859867026
view_count,views_7,7,20260713,lowrank,3,7,18,0.14,none,smooth,0.14430562499910593,0.0034534999867901206,0.2960319146964459,0.08763489451884383,0.2959237155253789,0.945401983583717,0.14216333698288142,0.6128553538358747,0.8343273030927864,0.8753191629356719,0.051031415377256396,0.13385377690056907,0.21123626594601386
view_count,views_7,7,20260714,framewise,3,7,18,0.14,none,smooth,0.12402424996253103,0.0,0.3072688678883866,0.09441415717341078,0.30739522599558866,0.9410463966587032,0.2163854815711366,1.1043790389319308,2.901145398398993,1.3190589607287426,0.05163374005553993,0.13161928218037974,0.22883210554319613
view_count,views_7,7,20260714,lowrank,3,7,18,0.14,none,smooth,0.12402424996253103,0.006806667079217732,0.2969573692495592,0.08818367915161902,0.29683426809226643,0.9450501434245013,0.141577305169136,0.61069944126327,0.8295400575292389,0.8694062287029268,0.05002671590316669,0.13462080871869983,0.21199618373411241
view_count,views_7,7,20260715,framewise,3,7,18,0.14,none,smooth,0.1526008329819888,0.0,0.3059248723551089,0.09359002752548966,0.30614695467248104,0.9415769648938022,0.21816817683594233,1.1184359763209353,2.9603746043426633,1.3306635408767458,0.053016857650042014,0.13100274190492717,0.23192976328346618
view_count,views_7,7,20260715,lowrank,3,7,18,0.14,none,smooth,0.1526008329819888,0.058444792055524886,0.2950495378803799,0.08705422980342573,0.2949830818914091,0.945774120381083,0.1407958000107038,0.6074699345726141,0.8361399042959531,0.866806465507909,0.05121174054447805,0.13327600576645307,0.21504747729504511
view_count,views_7,7,20260716,framewise,3,7,18,0.14,none,smooth,0.16051787498872727,0.0,0.3066045346658945,0.09400634067768969,0.30680709111732585,0.9413089831135245,0.2165472974167318,1.109646523104471,2.9114315553520043,1.3211482627922608,0.052712716378239544,0.13161176638631208,0.23267204740421668
view_count,views_7,7,20260716,lowrank,3,7,18,0.14,none,smooth,0.16051787498872727,0.009035042021423578,0.29585951381876335,0.08753285191707504,0.29571133072299016,0.9454673913241284,0.1411379700879322,0.6114250950453103,0.8333582607163879,0.8682818548891698,0.05114634424909548,0.133872093799003,0.21189811988502408
view_count,views_7,7,20260717,framewise,3,7,18,0.14,none,smooth,0.18453845800831914,0.0,0.3075887198351305,0.09461082056981439,0.30780424650425875,0.9409197420839883,0.218018827361405,1.1154841725497195,2.9202771903136284,1.3287550641684562,0.0531909121053488,0.13121671658421322,0.23283405035325477
view_count,views_7,7,20260717,lowrank,3,7,18,0.14,none,smooth,0.18453845800831914,0.003899457980878651,0.29676787944370914,0.0880711742695159,0.29666484717753067,0.9451222839158706,0.14191796589565372,0.6127530796637348,0.8357580278826424,0.872638901608185,0.05166788118138637,0.13369232227188263,0.21309740388436477
view_count,views_9,9,20260710,framewise,3,9,18,0.14,none,smooth,0.23360033298376948,0.0,0.29154303794337066,0.08499734297324968,0.29175425513177333,0.9470911630411684,0.20197971506874443,0.9909363734236,2.5702121977408265,1.2388334260181653,0.05440396687423307,0.12240778849492641,0.21117315427483724
view_count,views_9,9,20260710,lowrank,3,9,18,0.14,none,smooth,0.23360033298376948,0.010227999999187887,0.2844294611092318,0.080900118346888,0.2844345449231264,0.9497092091982521,0.13938919971363656,0.5820332225129317,0.8149415262744911,0.8618979783987138,0.05236832702652177,0.12662223235991854,0.19419084161238861
view_count,views_9,9,20260711,framewise,3,9,18,0.14,none,smooth,0.21452791604679078,0.0,0.2913012719173282,0.08485643102065318,0.2915447134729243,0.9471813231718381,0.20025906167502258,0.9764314643575025,2.518448565674074,1.2276793415697824,0.05271080035815512,0.12128995289447775,0.2071700266942105
view_count,views_9,9,20260711,lowrank,3,9,18,0.14,none,smooth,0.21452791604679078,0.006303416914306581,0.2846304507001212,0.08101449346575415,0.2846605372110296,0.9496362236705405,0.1391907478131411,0.5821728281516707,0.8108380160504067,0.8605181009279149,0.051348633343991756,0.12659794391151127,0.19426700499144814
view_count,views_9,9,20260712,framewise,3,9,18,0.14,none,smooth,0.19353699998464435,0.0,0.2910360430430289,0.08470197835014376,0.2912721071901614,0.9472801372441758,0.2016438975643726,0.9960826375924198,2.5977628802010746,1.238036876848059,0.05263177280572047,0.12139997962215376,0.20891269616800268
view_count,views_9,9,20260712,lowrank,3,9,18,0.14,none,smooth,0.19353699998464435,0.03642633301205933,0.28400529641598116,0.08065900839232931,0.2839962351660341,0.9498630489157323,0.1384730617824457,0.5827233044877421,0.8201414085188117,0.8568767815485897,0.05106477219694011,0.12621195535396193,0.19487302429991696
view_count,views_9,9,20260713,framewise,3,9,18,0.14,none,smooth,0.18897395802196115,0.0,0.29202400844256593,0.08527802150686384,0.29223990923350107,0.9469115500468572,0.203278800299128,1.006706588512749,2.6323697347680253,1.2468354376118986,0.05668183065487532,0.12172474896827855,0.21312714770820548
view_count,views_9,9,20260713,lowrank,3,9,18,0.14,none,smooth,0.18897395802196115,0.03426500002387911,0.2845973079836296,0.0809956277115289,0.28459730275366985,0.9496482627505941,0.13854607307688066,0.5828358917651415,0.8129749755473624,0.8562116061468068,0.05545671141484703,0.1258987437034064,0.19615752285691526
view_count,views_9,9,20260714,framewise,3,9,18,0.14,none,smooth,0.18996795802377164,0.0,0.2918353991523651,0.08516790019842026,0.2920337620396596,0.9469820234012369,0.201991957913713,0.9970870040902682,2.593687206451735,1.2404771523809377,0.05186551572379409,0.12264561817569343,0.21490836045546333
view_count,views_9,9,20260714,lowrank,3,9,18,0.14,none,smooth,0.18996795802377164,0.03664383303839713,0.284890366472399,0.08116252090877782,0.2848926840505556,0.9495417554527421,0.13939852990756127,0.584204735176261,0.813850248069763,0.8620112236181504,0.05054359215465585,0.1266594601955611,0.1980410528264988
view_count,views_9,9,20260715,framewise,3,9,18,0.14,none,smooth,0.19305308302864432,0.0,0.29181263311740563,0.08515461284691359,0.2920500299241377,0.9469905264348272,0.20069246755779283,0.9874846951757436,2.576999852938173,1.2301270928185561,0.05179977951895014,0.12194714301439809,0.2101610245223075
view_count,views_9,9,20260715,lowrank,3,9,18,0.14,none,smooth,0.19305308302864432,0.0062231660122051835,0.28509758575198685,0.08128063340161149,0.2851067822875791,0.949466371628917,0.13816779332150708,0.5814092342255415,0.8126276948751409,0.8532095104979663,0.05035844828860308,0.12702302701132903,0.19505045502155638
view_count,views_9,9,20260716,framewise,3,9,18,0.14,none,smooth,0.18924662505742162,0.0,0.290069910508925,0.08414055298265576,0.2903055644783949,0.9476392331449626,0.20148476010935149,0.9934885102451335,2.593696431187194,1.2361781791054063,0.052431170448623186,0.12122024108986804,0.21069924489369782
view_count,views_9,9,20260716,lowrank,3,9,18,0.14,none,smooth,0.18924662505742162,0.003215417033061385,0.28299943634173846,0.08008868096974169,0.28302839493425536,0.9502268460355933,0.13830627657691494,0.5794594771614925,0.8093219609634802,0.8551189786334025,0.050942986964332165,0.12553659319698485,0.1959773822907979
view_count,views_9,9,20260717,framewise,3,9,18,0.14,none,smooth,0.19325650006067008,0.0,0.2917619038360775,0.08512500853005253,0.29181814294121805,0.9470094709816411,0.20173517717424022,0.9974121196182386,2.587259700690055,1.238137918323111,0.05335614317518996,0.1219389113617664,0.21169162036260433
view_count,views_9,9,20260717,lowrank,3,9,18,0.14,none,smooth,0.19325650006067008,0.0031939169857650995,0.2843246135255605,0.08084048585645932,0.2842993322293067,0.9497472599072134,0.13798626141039055,0.5812323793343266,0.8061899799955775,0.8522210796741093,0.05170880734117605,0.12623925633239347,0.19404225136718858
bias,none,none,20260710,framewise,3,5,18,0.14,none,smooth,0.12056049995590001,0.0,0.3705346013384006,0.13729589078900747,0.3711698469081383,0.9130141718163317,0.24829202969544822,1.3104518738365138,3.3888714686576464,1.4774888708631215,0.07291522950749488,0.15716946457579847,0.2996843625634069
bias,none,none,20260710,lowrank,3,5,18,0.14,none,smooth,0.12056049995590001,0.004674875061027706,0.3556149231106212,0.126461973538973,0.35563617468039393,0.9201770390034252,0.15268154573622264,0.7152837922876674,0.8851718702039194,0.9172740508582569,0.07107573026631338,0.15840959536177035,0.2668753618947385
bias,none,none,20260711,framewise,3,5,18,0.14,none,smooth,0.10913316695950925,0.0,0.3689782920757351,0.1361449800231265,0.36964106301836297,0.9137777644278763,0.24458065132160942,1.2853887265529051,3.3009048702979236,1.4577313206008777,0.0692076574493836,0.15679498021238342,0.2888236052735923
bias,none,none,20260711,lowrank,3,5,18,0.14,none,smooth,0.10913316695950925,0.00274570903275162,0.35491425637243423,0.12596412937639798,0.35493861363593276,0.9205048502360639,0.15362463864011996,0.718375565240458,0.9021744313090544,0.9255086607497693,0.06704628212028733,0.1584738505525136,0.2643768339376443
bias,none,none,20260712,framewise,3,5,18,0.14,none,smooth,0.12158891593571752,0.0,0.3686990090449731,0.13593895927074515,0.3694550672770423,0.9139143853062681,0.2435807800497488,1.2781197007431677,3.258245978920493,1.450031970321843,0.06699794407370796,0.15694162748243504,0.28889118003071645
bias,none,none,20260712,lowrank,3,5,18,0.14,none,smooth,0.12158891593571752,0.0032827500253915787,0.3547112224554341,0.12582005133582846,0.3547673165774605,0.9205996983050397,0.15326770836541548,0.7177333265779922,0.8985729014961491,0.922595976573515,0.06487324512988535,0.15852421584160692,0.26599490396947983
bias,none,none,20260713,framewise,3,5,18,0.14,none,smooth,0.13637162500526756,0.0,0.3691560675431132,0.13627620220389555,0.3697764804377532,0.9136907349251115,0.24914437822696975,1.3116585502360147,3.3827016314167757,1.4841679942422694,0.07002091159188709,0.15630997709194377,0.2969690445412775
bias,none,none,20260713,lowrank,3,5,18,0.14,none,smooth,0.13637162500526756,0.00667245895601809,0.3542078469957473,0.12546319887336274,0.35416198961408735,0.9208345759190495,0.15365475516964297,0.717974459589922,0.9117478480423559,0.9252589971500583,0.06790752454453573,0.15800970278654247,0.26779215744958157
bias,none,none,20260714,framewise,3,5,18,0.14,none,smooth,0.11735575005877763,0.0,0.37066998650378635,0.13739623889471714,0.37141867404219464,0.9129475637758961,0.25223056219393014,1.3322086156538588,3.478702728979028,1.5009161702298666,0.068385195944988,0.1576893775646725,0.30135739624941904
bias,none,none,20260714,lowrank,3,5,18,0.14,none,smooth,0.11735575005877763,0.0027155419811606407,0.35544502310622855,0.12634116445098734,0.3554976674578177,0.9202565978713103,0.154038597623203,0.7181577992758518,0.8900484239959736,0.9266338659277116,0.06635583267248787,0.15841499100721554,0.27039018698831335
bias,none,none,20260715,framewise,3,5,18,0.14,none,smooth,0.0956771660130471,0.0,0.36932332726095324,0.13639972005910117,0.3700175606033805,0.9136088075298866,0.24569486484221278,1.2929300068368925,3.331817664616323,1.462572552307106,0.06724838970881064,0.15819940254830647,0.2934999927566993
bias,none,none,20260715,lowrank,3,5,18,0.14,none,smooth,0.0956771660130471,0.0048852909822016954,0.35511163358727804,0.1261042723090252,0.3551661004788485,0.9204125833122093,0.15260845624475558,0.7163853238962432,0.880553637628939,0.9177176602126621,0.06536332037166964,0.15968963321130447,0.2646106695024489
bias,none,none,20260716,framewise,3,5,18,0.14,none,smooth,0.10630887490697205,0.0,0.3693738146141625,0.1364370149226177,0.37001738493954184,0.9135840690061554,0.24528755793660942,1.2856117422655098,3.2680046613302713,1.4598497630854201,0.06950853853683948,0.1564354741331819,0.2867530785572289
bias,none,none,20260716,lowrank,3,5,18,0.14,none,smooth,0.10630887490697205,0.005117540946230292,0.35535017182576184,0.1262737446165985,0.35532450599900056,0.9203009942370957,0.15354667743102798,0.7158366571800524,0.885820913595321,0.9246164975019314,0.0673905969498765,0.15807279701006866,0.2629600195470832
bias,none,none,20260717,framewise,3,5,18,0.14,none,smooth,0.12236933305393904,0.0,0.3697811723410589,0.13673811541792794,0.3704709649084761,0.9133843177181852,0.24370380124714752,1.2770330357166473,3.27656840158349,1.4505621571057332,0.07054541333328661,0.15703340510563768,0.29652520071482374
bias,none,none,20260717,lowrank,3,5,18,0.14,none,smooth,0.12236933305393904,0.005812874995172024,0.35578722501890186,0.1265845494866507,0.35586499528436977,0.9200963095385125,0.1537829318779598,0.7179183852891389,0.895927458817408,0.9247619416365808,0.06873670191077771,0.15872942937164955,0.2720590635079953
bias,geometry_2deg,geometry_2deg,20260710,framewise,3,5,18,0.14,geometry_2deg,smooth,0.11353129195049405,0.0,0.3705801111234475,0.13732961876026673,0.37100653731201777,0.9129917847503072,0.23499368124892642,1.2210000748852503,3.0727557572555386,1.3980653589795655,0.07457697382180772,0.15332607375184892,0.3174705172759895
bias,geometry_2deg,geometry_2deg,20260710,lowrank,3,5,18,0.14,geometry_2deg,smooth,0.11353129195049405,0.013321542064659297,0.35875484589055384,0.12870503944995504,0.35855462030758095,0.9186986156197868,0.15286943444176707,0.7176199956332766,0.8842417467405701,0.9172495130987012,0.07297050913281747,0.1560905707481498,0.30571960043312363
bias,geometry_2deg,geometry_2deg,20260711,framewise,3,5,18,0.14,geometry_2deg,smooth,0.11597887496463954,0.0,0.3695939445343872,0.13659968383648768,0.3700223420605701,0.913476159214537,0.23391884687446898,1.2129669311913127,3.0348254440757745,1.3934101759416786,0.07095809301432632,0.15311423245419317,0.31142929729910734
bias,geometry_2deg,geometry_2deg,20260711,lowrank,3,5,18,0.14,geometry_2deg,smooth,0.11597887496463954,0.008993249968625605,0.357821104760392,0.12803594301194743,0.35763647763343676,0.9191398715211305,0.15373185791368368,0.7194194152041977,0.8979410065658578,0.925039414030245,0.0690157704715107,0.15620179675648238,0.30295800127824324
bias,geometry_2deg,geometry_2deg,20260712,framewise,3,5,18,0.14,geometry_2deg,smooth,0.11225537490099669,0.0,0.36939972779544566,0.13645615889534934,0.36993010070759896,0.9135713701172801,0.2333436456377477,1.2093902736901563,3.02125952588704,1.3891125814072374,0.06857283076488815,0.1530995587214285,0.3109992308560341
bias,geometry_2deg,geometry_2deg,20260712,lowrank,3,5,18,0.14,geometry_2deg,smooth,0.11225537490099669,0.008389582973904908,0.3578023729374612,0.1280225380796781,0.35763328658776644,0.9191487096450253,0.15333035478124724,0.7189347044519803,0.893971294428862,0.9217265915849189,0.06680001073008704,0.15622726681939872,0.3031179187273221
bias,geometry_2deg,geometry_2deg,20260713,framewise,3,5,18,0.14,geometry_2deg,smooth,0.11649050004780293,0.0,0.36913238161108425,0.1362587151538711,0.36953167980999296,0.9137023332088766,0.23708372060953947,1.2292513387843016,3.0992208469626767,1.4118313280415233,0.07146353464748989,0.1524402802071784,0.31558918127480684
bias,geometry_2deg,geometry_2deg,20260713,lowrank,3,5,18,0.14,geometry_2deg,smooth,0.11649050004780293,0.042439999990165234,0.3569432462175142,0.12740848102029698,0.3566780880105492,0.9195534779392694,0.15369350325738573,0.7185438391212337,0.9033508823566114,0.9243932495756756,0.06977289042740538,0.15557795052695128,0.304352770915655
bias,geometry_2deg,geometry_2deg,20260714,framewise,3,5,18,0.14,geometry_2deg,smooth,0.11727737507317215,0.0,0.3704973883198258,0.13726831475181178,0.37104735631800273,0.913032475105435,0.2382237460797483,1.2374157454176047,3.1321266760623887,1.417266733759887,0.07002173467712654,0.1536634188997586,0.31800347701289455
bias,geometry_2deg,geometry_2deg,20260714,lowrank,3,5,18,0.14,geometry_2deg,smooth,0.11727737507317215,0.007778000086545944,0.35826678507006304,0.12835508928443876,0.35811483623001367,0.9189294272797527,0.1540505021055327,0.7189154852488567,0.8859129121233454,0.9257505207169952,0.06821145463793238,0.15607569488510198,0.30647600145124976
bias,geometry_2deg,geometry_2deg,20260715,framewise,3,5,18,0.14,geometry_2deg,smooth,0.13793737499509007,0.0,0.36953669117286037,0.13655736612298597,0.3700359523724176,0.9135042327725759,0.23267227339131527,1.2051299091120276,3.022106505229085,1.3850962492030774,0.06853983621987239,0.1543534523318632,0.3131226129576684
bias,geometry_2deg,geometry_2deg,20260715,lowrank,3,5,18,0.14,geometry_2deg,smooth,0.13793737499509007,0.00822858395986259,0.35815100300312086,0.12827214095214148,0.3580074418553956,0.9189841278342614,0.1526459691012437,0.7178570625761471,0.8816318233382131,0.9170797804663415,0.06693589309197044,0.15731202249340331,0.303127574723275
bias,geometry_2deg,geometry_2deg,20260716,framewise,3,5,18,0.14,geometry_2deg,smooth,0.12213066697586328,0.0,0.37002483253214286,0.13691837669044035,0.3704573448739139,0.9132647107524154,0.23502640318196796,1.216877589876172,3.0282862658455896,1.3987743710927287,0.07092361191876694,0.1525785653402853,0.3095492050371578
bias,geometry_2deg,geometry_2deg,20260716,lowrank,3,5,18,0.14,geometry_2deg,smooth,0.12213066697586328,0.007156709092669189,0.3582585799083537,0.12834921007795025,0.35801867710565616,0.9189333044493043,0.15377999958706456,0.7181833635092252,0.8866105548777058,0.9248983981812028,0.06902304330916187,0.15565542434392637,0.30150972314611973
bias,geometry_2deg,geometry_2deg,20260717,framewise,3,5,18,0.14,geometry_2deg,smooth,0.1268649159464985,0.0,0.3702015386795767,0.13704917924072615,0.37065490911500937,0.913177910831548,0.23391043627523253,1.2111923545526035,3.034686318649717,1.3920364981146387,0.0720258988479745,0.153287932228214,0.31691009149010685
bias,geometry_2deg,geometry_2deg,20260717,lowrank,3,5,18,0.14,geometry_2deg,smooth,0.1268649159464985,0.0156297089997679,0.35843480538665384,0.1284755097125684,0.3583055686591255,0.9188500098312875,0.15380473869861785,0.7187392507321326,0.8946335567943281,0.9240393554422436,0.07035189053873522,0.1563699186730636,0.3079410192422937
bias,scale_drift,scale_drift,20260710,framewise,3,5,18,0.14,scale_drift,smooth,0.1280405829893425,0.0,0.3746497395364907,0.14036242733476034,0.3751090932034876,0.9109764979140341,0.24903065868152718,1.3013702925849868,3.356538574832107,1.4783972654272028,0.07483897547226621,0.16321470465388552,0.31248404472465996
bias,scale_drift,scale_drift,20260710,lowrank,3,5,18,0.14,scale_drift,smooth,0.1280405829893425,0.004441166063770652,0.36031084175584627,0.1298239026868065,0.3598469095653803,0.9179602734899085,0.1549485830520841,0.7123121102851379,0.8816538901109939,0.9303984033946519,0.07308785054249348,0.16326634747806196,0.2806936424641558
bias,scale_drift,scale_drift,20260711,framewise,3,5,18,0.14,scale_drift,smooth,0.10498187493067235,0.0,0.3733077214164569,0.139358654869147,0.3737990582897349,0.9116439931658216,0.24522141705196573,1.2822119315086684,3.2960020687640372,1.4637502893880923,0.0712167553353464,0.16236554761013614,0.3037830206855654
bias,scale_drift,scale_drift,20260711,lowrank,3,5,18,0.14,scale_drift,smooth,0.10498187493067235,0.007607416016981006,0.3597326433490855,0.12940757469092035,0.35932095728289687,0.9182350792824756,0.15563043835293455,0.7156491280001563,0.8946070931847792,0.9374945768130841,0.06923384302363426,0.1628019635653656,0.27927653472468095
bias,scale_drift,scale_drift,20260712,framewise,3,5,18,0.14,scale_drift,smooth,0.09868791606277227,0.0,0.3730342319411583,0.1391545381999299,0.3736043445392183,0.9117796682306266,0.2444285449446705,1.2725140086776952,3.2400029785283997,1.453800435554357,0.0689368459725585,0.16275393521474707,0.30389367296704595
bias,scale_drift,scale_drift,20260712,lowrank,3,5,18,0.14,scale_drift,smooth,0.09868791606277227,0.0039047920145094395,0.35947476087395264,0.12922210370538545,0.3590568151653716,0.9183574767158232,0.1556280382891446,0.7142094163439606,0.8911622104055855,0.9349169526326978,0.06693579814687142,0.1631019150686977,0.2816374806809684
bias,scale_drift,scale_drift,20260713,framewise,3,5,18,0.14,scale_drift,smooth,0.10314512497279793,0.0,0.3737600734472203,0.13969659250327152,0.37419110809585177,0.9114193237491388,0.2499740911433797,1.3055074533720068,3.361899809608636,1.4871531884266895,0.07200510674847546,0.16273620280640685,0.3113898133201097
bias,scale_drift,scale_drift,20260713,lowrank,3,5,18,0.14,scale_drift,smooth,0.10314512497279793,0.0057225830387324095,0.3595047856503521,0.12924369090550564,0.3589602913568594,0.9183432315642382,0.15602805406785228,0.7184952642375679,0.9111833075331456,0.9395147922294595,0.0701054511922881,0.16343389688433932,0.2835704813608775
bias,scale_drift,scale_drift,20260714,framewise,3,5,18,0.14,scale_drift,smooth,0.12933599995449185,0.0,0.37531717591882435,0.14086298253968174,0.37586714605012395,0.9106434525762411,0.2529914661219457,1.3271195517613759,3.460316750180297,1.5046481873624413,0.07044552967535793,0.16398511061170779,0.31512907515904864
bias,scale_drift,scale_drift,20260714,lowrank,3,5,18,0.14,scale_drift,smooth,0.12933599995449185,0.002970582921989262,0.36057812420941454,0.13001658365837998,0.36014448122054454,0.9178330626297012,0.1564669118880205,0.7157305133235551,0.8829579447133562,0.9396714780065927,0.06862250202802082,0.1634004459279146,0.2847047476253153
bias,scale_drift,scale_drift,20260715,framewise,3,5,18,0.14,scale_drift,smooth,0.11084979097358882,0.0,0.3732430471148289,0.1393103722195624,0.3737629527305007,0.9116760881621532,0.24646227874541204,1.2816026818122352,3.298875350541925,1.4614212313322759,0.06917468606449258,0.16346379469950284,0.30712042041790194
bias,scale_drift,scale_drift,20260715,lowrank,3,5,18,0.14,scale_drift,smooth,0.11084979097358882,0.0027636669110506773,0.3597149299638263,0.12939483083888045,0.3593224737582065,0.9182434898249155,0.1548631968685265,0.7130447659889879,0.873378701540988,0.9302278121227583,0.06741179704129145,0.16401996976940308,0.28016198391212976
bias,scale_drift,scale_drift,20260716,framewise,3,5,18,0.14,scale_drift,smooth,0.13309074996504933,0.0,0.3737483688823848,0.13968784324224318,0.37422328977158675,0.911425141175715,0.24605182909180948,1.2816611429347904,3.266302181966982,1.465055292606868,0.07145300546621652,0.1614831082733531,0.3013059326168306
bias,scale_drift,scale_drift,20260716,lowrank,3,5,18,0.14,scale_drift,smooth,0.13309074996504933,0.13791266700718552,0.36018387424833104,0.12973242326853757,0.35968312196439745,0.9180206633992272,0.15569246120721583,0.7128838655207242,0.8831503671125087,0.9364548509114922,0.06937916619682953,0.16193319620956856,0.27820897551747426
bias,scale_drift,scale_drift,20260717,framewise,3,5,18,0.14,scale_drift,smooth,0.1049016669858247,0.0,0.3741098329771726,0.139958167130208,0.3746036928234683,0.9112453843438084,0.24442645320456305,1.2691224761276598,3.2533795637261087,1.4524856224055118,0.07249491028593534,0.16268750049627292,0.3104399772286725
bias,scale_drift,scale_drift,20260717,lowrank,3,5,18,0.14,scale_drift,smooth,0.1049016669858247,0.005736375111155212,0.36063195708237095,0.13005540846906102,0.3602528512036052,0.9178074277744911,0.15598682095325528,0.7147322240124068,0.8862055525186497,0.9372754869696228,0.07074903373137621,0.16332797640019664,0.2867053083398031
bias,flow_drift,flow_drift,20260710,framewise,3,5,18,0.14,flow_drift,smooth,0.12133549991995096,0.0,0.3740789816136099,0.13993508448507552,0.3748208515244186,0.9112607349570762,0.24733885545164203,1.3059574492713326,3.370965287432105,1.4709323448784126,0.06962792689980156,0.15998272050331414,0.31438677658757264
