rank,noise_level,view_count,dynamics,seed_count,rel_l2_global_improvement_pct_mean,rel_l2_global_improvement_pct_std,rel_l2_global_improvement_pct_ci95,rel_l2_global_improvement_pct_win_rate,paper_l2_squared_improvement_pct_mean,paper_l2_squared_improvement_pct_std,paper_l2_squared_improvement_pct_ci95,paper_l2_squared_improvement_pct_win_rate,temporal_gradient_rel_l2_improvement_pct_mean,temporal_gradient_rel_l2_improvement_pct_std,temporal_gradient_rel_l2_improvement_pct_ci95,temporal_gradient_rel_l2_improvement_pct_win_rate,temporal_curvature_rel_l2_improvement_pct_mean,temporal_curvature_rel_l2_improvement_pct_std,temporal_curvature_rel_l2_improvement_pct_ci95,temporal_curvature_rel_l2_improvement_pct_win_rate,centroid_rmse_improvement_pct_mean,centroid_rmse_improvement_pct_std,centroid_rmse_improvement_pct_ci95,centroid_rmse_improvement_pct_win_rate,mass_trace_rmse_improvement_pct_mean,mass_trace_rmse_improvement_pct_std,mass_trace_rmse_improvement_pct_ci95,mass_trace_rmse_improvement_pct_win_rate,heldout_reprojection_rel_l2_improvement_pct_mean,heldout_reprojection_rel_l2_improvement_pct_std,heldout_reprojection_rel_l2_improvement_pct_ci95,heldout_reprojection_rel_l2_improvement_pct_win_rate,dynamics_energy_closeness_gain_mean,dynamics_energy_closeness_gain_std,dynamics_energy_closeness_gain_ci95,dynamics_energy_closeness_gain_win_rate,lowrank_rel_l2_global_mean,lowrank_rel_l2_global_std,lowrank_rel_l2_global_ci95,lowrank_temporal_gradient_rel_l2_mean,lowrank_temporal_gradient_rel_l2_std,lowrank_temporal_gradient_rel_l2_ci95,lowrank_mass_trace_rmse_mean,lowrank_mass_trace_rmse_std,lowrank_mass_trace_rmse_ci95,lowrank_heldout_reprojection_rel_l2_mean,lowrank_heldout_reprojection_rel_l2_std,lowrank_heldout_reprojection_rel_l2_ci95
3,0.42,3,transient,8,12.497203086303179,0.5911123260939851,0.49426079921989263,1.0,23.429547952185644,1.0383702069032739,0.8682371618631008,1.0,55.97442242423503,6.632404703878151,5.545710189043454,1.0,67.23031716046185,11.499562841995122,9.615402809347243,1.0,24.036354302195345,2.8974575361295374,2.422720038636762,1.0,-8.25179279179693,1.0238030691863562,0.8560567947611549,0.0,14.684702904203116,1.1163872104768542,0.9334713734279735,1.0,1.7140997721967688,0.18127230861302046,0.15157152401735072,1.0,0.5493044047595067,0.0037916117913775124,0.0031703704890089714,1.3163882905882498,0.20823775703323655,0.17411878534003153,0.1972490924197241,0.0013773670905335349,0.001151690683706097,0.5615594158858889,0.007183641224636373,0.006006628683349783
5,0.42,3,transient,8,8.90618870566976,0.2838518262942207,0.23734377432336076,1.0,17.01847043494338,0.5178407554268406,0.4329944992641012,1.0,33.99778345482841,2.475943130041474,2.0702691794025068,1.0,38.12784830367456,4.65527716230565,3.892527543852071,1.0,17.202045329954224,1.5926379683420782,1.331690239488497,1.0,-6.7394956701752164,0.7136008369482113,0.5966800291996079,0.0,8.641536125208813,0.5043087224021927,0.42167963885165055,1.0,1.0293069038564029,0.064531216515069,0.05395801989129675,1.0,0.5718488104419467,0.0024265125075501217,0.002028937578114551,1.9723272971406067,0.09504848072355239,0.079475145371254,0.1944982133376988,0.0015068393266009278,0.0012599493818427378,0.6013571461676758,0.006028128839057786,0.005040442647307372
8,0.42,3,transient,8,5.404969004221632,0.17907655799970626,0.14973553886678614,1.0,10.517520510447667,0.33853139705758734,0.2830643034909512,1.0,18.820753619064863,2.574903024920907,2.153014868461354,1.0,21.26903725263621,4.187750337209741,3.501603227054959,1.0,10.653981210354608,1.0866145574411146,0.9085768573863616,1.0,-4.288883023881635,0.5816300277623354,0.4863321397334425,0.0,4.10526318107169,0.2563340818965246,0.2143347086376429,1.0,0.5646155573413584,0.06728276228922596,0.05625873526025473,1.0,0.5938295655629512,0.0025081744638143313,0.00209721953060862,2.4260631031777855,0.11107505591974716,0.09287582662175707,0.1900358591580013,0.0017352540366367328,0.0014509392024778208,0.6312538819975015,0.009165086440475988,0.0076634215681518625
1,0.42,5,chirp,8,15.693439788489234,0.52124401429634,0.4358401469938755,1.0,28.921661718889034,0.8783595072571628,0.734443612313186,1.0,46.567298884189626,1.0353980121898565,0.8657519500520089,1.0,61.59032631922281,0.9168380687548446,0.7666176065256702,1.0,12.877242087178281,2.2227793441098473,1.8585853256839757,1.0,19.253519060150232,0.740993475072544,0.6195844868033583,1.0,23.309758855913245,1.2657630662818986,1.0583725582200798,1.0,0.36809651989354286,0.02252872616974466,0.018837479292038422,1.0,0.4081696180794867,0.0022660244862992935,0.0018947449143059446,0.8610783739938579,0.00672517732812416,0.0056232823684438694,0.1500019608737002,0.0017348503924599639,0.00145060169387818,0.3753694308665794,0.011625232583312882,0.009720482037168314
2,0.42,5,chirp,8,21.24557972795251,0.32800004675682987,0.2742584752469139,1.0,37.97647151577586,0.5168166467070052,0.43213818689839795,1.0,51.42072410394745,0.8373434766428223,0.7001479037357129,1.0,62.92140502976956,0.8499740778102948,0.7107090285035123,1.0,13.1663169294712,1.871223073065088,1.5646302247211166,1.0,11.596222919516343,0.5342617609717669,0.44672498493720675,1.0,36.12258402119059,1.5976649223413508,1.3358935460203374,1.0,0.575520875205445,0.02407696343219562,0.02013204371396076,1.0,0.3812945992736585,0.002517740502293756,0.002105218209735228,0.782898935837671,0.007115060904332059,0.005949284990065038,0.16422551094981405,0.0013386780817026143,0.0011193407231628013,0.31287273236878976,0.01675874773797903,0.01401289008069353
3,0.42,5,chirp,8,20.166203621955713,0.5011468167939709,0.4190357995608943,1.0,36.263452012446564,0.7997121555790336,0.6686823328050684,1.0,48.71761746426442,1.5702764329382126,1.312992557385449,1.0,59.20080852100916,2.0494679559812248,1.7136703553323982,1.0,12.009759000551584,1.5264243654731455,1.2763254859069184,1.0,9.075442786400178,0.7446506186379865,0.6226424211784742,1.0,31.826647705087627,2.378106107434558,1.9884623842261524,1.0,0.6807034099640059,0.02959682815750873,0.024747499407038572,1.0,0.38651990892996174,0.0030482118716560224,0.0025487738444431012,0.8264822059399971,0.023018571133659366,0.019247065004720423,0.16891009632364481,0.0018678906518093971,0.0015618438081290978,0.3338118568664384,0.017642291583387364,0.014751668596890309
5,0.42,5,chirp,8,15.23289884375753,0.470583410700386,0.39348009236981213,1.0,28.143447939075582,0.7966351075354268,0.6661094474867721,1.0,34.007408130885,2.8291457543620906,2.365600884861673,1.0,40.37862638243622,5.033620577011444,4.208880815941234,1.0,9.208526381520112,1.2696852096654891,1.061652073191859,1.0,7.06452394437455,0.7074962663726396,0.5915756695062244,1.0,19.792450092046344,1.7358502804027458,1.4514377539498682,1.0,0.47498177332810043,0.03101301003727338,0.025931645223043618,1.0,0.4104154899049268,0.0043670714406269335,0.0036515432434942076,1.0640463886207512,0.05566572175440745,0.04654510303530879,0.17264607114349684,0.0018562460738854906,0.0015521071504124842,0.3928928731933451,0.021259628975921104,0.017776318890508878
8,0.42,5,chirp,8,9.761976133463218,0.2123287247635874,0.1775394634256117,1.0,18.570596006066143,0.38336917721898783,0.32055558235542886,1.0,19.241417272413322,1.7206847950880924,1.4387570762490511,1.0,22.602084119677947,2.8879880238832127,2.4148020702837445,1.0,6.049730261227571,0.9116042975923366,0.7622413690433479,1.0,4.16171498024101,0.5086764804286455,0.4253317561864706,1.0,10.434636885352653,0.9052739053203251,0.7569481876874201,1.0,0.26332951134799243,0.02201425451079689,0.018407301875492586,1.0,0.4368998179720035,0.0035601702968922426,0.002976849811149265,1.302001642268594,0.043684584032809656,0.03652702957544496,0.1780366943284361,0.001399839408444956,0.0011704809970203495,0.43860368035464103,0.01903065754213284,0.01591255602570384
1,0.42,5,fast,8,15.253263820329781,0.30186044248460076,0.25240174662097503,1.0,28.17910977125983,0.5113836073698684,0.4275953305808672,1.0,46.772365187726,0.7291480273580538,0.6096798710543196,1.0,64.79374531898524,0.6096950798254077,0.5097988387862322,1.0,15.915878342946971,2.571861731329632,2.1504718793631254,1.0,16.245333585681674,0.7214446339242594,0.6032386496024646,1.0,24.117845799388007,1.026614004107634,0.8584071685893009,1.0,0.3493022663599523,0.023207365907903336,0.019404926466725408,1.0,0.4144130172176148,0.0023745450415659274,0.0019854847855793186,0.856872317290021,0.0028337830481338045,0.002369478375525707,0.15655889563430628,0.0015239117874621922,0.0012742245843337737,0.3818235118636623,0.01159577620849095,0.009695851978347153
2,0.42,5,fast,8,20.43126621482992,0.3394692025823294,0.2838484531148217,1.0,36.68715769393975,0.5393223376248384,0.4509564051777364,1.0,50.92963853068792,0.7217873053210594,0.6035251755823429,1.0,65.33485514959179,0.7188793496241609,0.6010936774670141,1.0,15.968827658281635,1.9394818657875386,1.6217050715065298,1.0,10.125858211575878,0.6624853575134643,0.553939628428623,1.0,34.39692498952785,1.1283223512289937,0.9434509863484736,1.0,0.5393485500950131,0.021958164435589244,0.01836040194771807,1.0,0.38909432394975135,0.0027299259310215197,0.0022826378556404384,0.7899570655999556,0.00654656696861887,0.005473936643205176,0.16800031148334177,0.001764173664565727,0.0014751204583615864,0.33022544766451334,0.014317461566527068,0.011971599447829164
3,0.42,5,fast,8,19.30140830260546,0.43994523585334766,0.36786186700374474,1.0,34.87567940214758,0.7103349347273943,0.5939492327492927,1.0,47.4462849916658,1.055099361556619,0.8822253075745488,1.0,61.52452272706,1.0651846158736948,0.8906581309806051,1.0,14.388742434817562,1.7562203081027,1.4684702293807896,1.0,8.055283198101153,0.529643258173225,0.44286320641620924,1.0,30.170159795578243,1.2179689128959457,1.018409296742052,1.0,0.6820113625123208,0.02485720995514635,0.02078444978468251,1.0,0.3946207423946845,0.003269757394689815,0.0027340199684781816,0.8460304775745842,0.013233741689322263,0.011065442988231726,0.17187105811084355,0.001649504377560911,0.0013792393018722795,0.35140634063065457,0.012661656705455444,0.010587091972924434
5,0.42,5,fast,8,14.832937178360833,0.16216509109951716,0.13559495208304984,1.0,27.465484000014722,0.27616625277243784,0.23091745305809305,1.0,33.2083105970612,2.2092536893863346,1.8472757985120578,1.0,41.43209718869772,4.109332596691408,3.4360339377834523,1.0,11.270037753589282,1.6207321843716465,1.355181324101784,1.0,7.090754190785941,1.1082614580407877,0.9266769949046019,1.0,19.705667233278614,0.9915546161557722,0.829092129223175,1.0,0.46293949682766017,0.02352610413748496,0.01967144063863577,1.0,0.41647637478352667,0.003420116867448291,0.0028597436082929096,1.0758185562001128,0.05008122479672955,0.041875604857556245,0.1736823450457459,0.0030786461804944887,0.00257422160647778,0.4042135970375924,0.01787787175183336,0.014948649842579913
8,0.42,5,fast,8,9.35703138247935,0.11549432072384322,0.09657101154281988,1.0,17.838405686283203,0.209310676566357,0.175015911051219,1.0,19.156593939652506,1.5938270570585207,1.3326845005001322,1.0,23.52439170469968,2.411176316526374,2.016114164191727,1.0,7.215074823202746,0.9208164961711778,0.7699441836035478,1.0,3.9426056455461778,0.15556754137497306,0.13007838601633637,1.0,9.998716601675632,0.6600208147237501,0.5518788916867502,1.0,0.2675641918070251,0.020907408288117955,0.01748180823496947,1.0,0.443255946756801,0.003833309118210261,0.003205235865987103,1.3018761895033457,0.040681584564219296,0.03401606025221959,0.17955794289615162,0.0012702892179076361,0.0010621571169598882,0.45305267208987077,0.018838360483783165,0.015751766115644623
1,0.42,5,smooth,8,15.311816086642189,0.39197178957635576,0.327748689099164,1.0,28.27777068802395,0.6632268294923895,0.5545596130182262,1.0,69.79711930075744,0.6381150387948737,0.5335622945863595,1.0,87.59109603019944,0.5792090365223105,0.4843078187839775,1.0,14.947730254020827,1.4605169327634024,1.2212167376578258,1.0,16.71184324817386,0.45925243711615293,0.38400565610371384,1.0,24.85874809823244,1.4815828710041377,1.2388311013101365,1.0,1.5966485199379927,0.04557000719627199,0.03810353325926837,1.0,0.41367061986165476,0.002321373042724028,0.0019410248183555296,0.8788972863979291,0.006458172930317124,0.005400025634943867,0.15540835366626723,0.0018941651533940984,0.0015838133316512547,0.3772586672725085,0.00827925985352057,0.006922734329007402
2,0.42,5,smooth,8,20.647597122572236,0.5609018608432472,0.46900020484470384,1.0,37.02920873034272,0.8902021807598893,0.7443459083946031,1.0,71.62452880808365,0.7766088186070056,0.6493643905251345,1.0,86.584232710556,0.8986096658958597,0.7513758587767804,1.0,14.47578939661815,2.0841160051188834,1.7426414521987936,1.0,10.47443742407453,0.4069289940686634,0.34025521200541775,1.0,35.87896114819809,2.0977868893142375,1.754072413540926,1.0,1.7895707892008217,0.04338762650530568,0.03627872741966291,1.0,0.38760596123799235,0.0027986976557405154,0.0023401415924478772,0.8256690038217498,0.012113526186761522,0.010128770573949923,0.1670436340625397,0.0016269728288509965,0.0013603994625026408,0.32199573979419416,0.012945674005999995,0.01082457410916584
3,0.42,5,smooth,8,19.38883883828384,0.3535610029594115,0.2956313651086352,1.0,35.01731316441584,0.5710954195895234,0.47752358740740863,1.0,67.22681869520284,2.005706580059013,1.6770791159292198,1.0,80.2673679459379,4.0871709296071925,3.417503376329134,1.0,13.155987780826065,1.6806000750809462,1.4052400865456633,1.0,8.0653764377916,0.6924911174311352,0.5790290576680841,1.0,31.13516070450206,2.069626053911533,1.7305256248877192,1.0,1.8709604617589446,0.051251978357144186,0.04285453485937804,1.0,0.39375733260562784,0.0024191062889080323,0.0020227448404847585,0.9541311313467439,0.06386935313888356,0.053404600334899646,0.17154065925396206,0.002160506626561183,0.0018065157582151635,0.34591683275586793,0.015811822239519942,0.013221114756428563
5,0.42,5,smooth,8,14.981964608890275,0.2875343322540361,0.2404229155601161,1.0,27.718613167364136,0.4891858035002908,0.4090345532172779,1.0,48.19623579111524,3.3369565324114228,2.7902087807410623,1.0,55.0663431210116,6.10251501940532,5.10264093234811,1.0,10.710256688199646,1.6888676482182805,1.4121530489828873,1.0,6.770582472658609,1.177557455347652,0.9846191042122405,1.0,20.25156629675022,1.5729611819607485,1.3152374203987987,1.0,1.3387145684862287,0.0731478723867079,0.06116286917241608,1.0,0.41529143977510935,0.0035911502287697024,0.003002753797944317,1.5088657828923768,0.11630925329791737,0.09725242048591165,0.1739647199488491,0.0033393542967044567,0.002792213680391264,0.4007114107317349,0.01933292173480584,0.016165295369566478
8,0.42,5,smooth,8,9.40515154894372,0.18989034116590678,0.15877752441568346,1.0,17.925418830771598,0.34419558675364603,0.2878004370522431,1.0,26.171168529904477,1.7988831651655643,1.5041429380996783,1.0,28.57737762337237,2.9295169354515544,2.449526626203827,1.0,7.0188926500602715,1.3608789864306943,1.1379040933209137,1.0,3.7994731745800077,0.5637026988105723,0.47134213606674946,1.0,10.03303575694818,1.0185491545357208,0.8516637142253191,1.0,0.7333619622395287,0.04005506441308111,0.03349219306664565,1.0,0.44253412988039864,0.00382815362910109,0.0032009250843387047,2.1495731867873706,0.0821607472207054,0.068699018432163,0.17950105576457842,0.002159475427420559,0.0018056535171673959,0.4520677212984864,0.020818453845768626,0.017407428642751747
1,0.42,5,transient,8,15.417032097766388,0.3874486878225816,0.32396668052129196,1.0,28.455901889181543,0.6547370305000011,0.5474608355947843,1.0,68.87321476174529,0.642025992914924,0.53683245361326,1.0,86.02061214922256,0.55502053334499,0.4640825106917648,1.0,14.10407693673504,1.3212629308631545,1.1047789791549831,1.0,15.506092184763514,0.46630637883938525,0.3899038360601592,1.0,24.964137426810396,1.4852918548230536,1.2419323821085673,1.0,1.5212506805036425,0.04548290901139187,0.0380307057837293,1.0,0.4132991822170195,0.0023359490762220212,0.001953212623698348,0.8878315416987637,0.006089986319268807,0.005092165012511387,0.15723390378422097,0.0018948516499556218,0.0015843873483384087,0.37844270532731217,0.008308149063088438,0.006946890150463872
2,0.42,5,transient,8,20.404788990740172,0.552062802674884,0.46160939304499904,1.0,36.64335707711867,0.878814132366764,0.7348237488119488,1.0,70.50516718437264,0.7833837207946667,0.6550292505222809,1.0,85.11684976849023,0.8331440778555246,0.6966365606132168,1.0,14.488559158484652,2.1026648440342575,1.7581511337638778,1.0,10.136857388854397,0.4427864541078469,0.37023756235509436,1.0,34.72427804291113,2.0150544223621685,1.6848953495007128,1.0,1.7090757072477707,0.0427311798550268,0.03572983707904689,1.0,0.3889263640186029,0.00282662160554724,0.0023634903083172417,0.8412315815707969,0.011481306862694714,0.00960013800345293,0.1672219873106267,0.001595413264924197,0.0013340108141850432,0.32927267155852413,0.012382199206714538,0.010353422532145912
3,0.42,5,transient,8,19.115810803797494,0.34630778760854286,0.2895665617574286,1.0,34.576430001164766,0.5611143810571959,0.4691779044225332,1.0,66.1487156901166,2.008650521591383,1.6795407037364996,1.0,79.04940954982757,3.928679448495071,3.2849801270819743,1.0,13.27152470493916,1.6752076397474942,1.4007311814188401,1.0,7.77917493357881,0.576829636623753,0.4823182745914279,1.0,30.336352497680654,1.9196322491654252,1.6051077397596456,1.0,1.839377634001377,0.051195996302406614,0.04280772525332668,1.0,0.39522736742557335,0.002449025983964886,0.0020477623062664903,0.965955728443058,0.06256629338774346,0.05231504201307338,0.17161116722195785,0.0019699246645130926,0.0016471599323922938,0.35151120488540716,0.015254065086598233,0.01275474401096408
5,0.42,5,transient,8,14.88591672168792,0.29171854960255456,0.24392156466536194,1.0,27.555183654380393,0.4970264325072744,0.41559052471086205,1.0,48.044318688695185,3.1589370683526097,2.64135713495688,1.0,55.152730186542826,5.710044160855642,4.774474944846034,1.0,10.81948531849811,1.6895395333699963,1.4127148482846636,1.0,6.8458225529388805,1.179372219311426,0.9861365259399475,1.0,20.04162312825027,1.5287028967995155,1.2782306884626846,1.0,1.320636901413942,0.06770863532382225,0.056614830603142735,1.0,0.4159042245449993,0.0036538113731982265,0.003055148150012609,1.4832645989198765,0.10958190499160264,0.09162732284587186,0.1733563131748435,0.0033036954748486224,0.002762397422107213,0.4035877652067369,0.01924399674864281,0.016090940407249944
8,0.42,5,transient,8,9.372590775621312,0.17891765586599032,0.14960267224881665,1.0,17.866446871863594,0.3244760841039469,0.2713119005937606,1.0,26.402668328734574,1.9350547729245915,1.6180033411245567,1.0,29.050893046502402,3.040915992638818,2.5426733677064988,1.0,7.1216061229299426,1.3674194945842049,1.1433729638630319,1.0,3.9833653511276554,0.552568919664105,0.46203258467296626,1.0,9.955246586072336,0.9125573207536581,0.7630382429513959,1.0,0.7295719701299503,0.04048820379229021,0.03385436419096671,1.0,0.44284574781452074,0.003824354970807209,0.0031977488218900706,2.1004371649091436,0.08537885773102795,0.07138985366363312,0.1786754280904627,0.002080834004630632,0.0017398971951214928,0.4544949856098681,0.020250120484507857,0.016932214560825446
1,0.42,7,chirp,8,11.408494171382872,0.6833138922981191,0.571355486286417,1.0,21.51136541869557,1.2117082753660064,1.0131744410765964,1.0,43.40735127045656,0.7188523392396605,0.6010710926322187,1.0,58.681415276066424,0.5762772481497347,0.4818563928870617,1.0,21.764316825667805,2.8668799762364907,2.397152496692918,1.0,24.449057586406624,0.6744615427043904,0.5639535608113009,1.0,14.784802910975179,2.8425358065392414,2.376797027453398,1.0,0.2333976026718127,0.02375711047865048,0.01986459746140718,1.0,0.36871463467623966,0.0022049749399570134,0.0018436981060511806,0.8204655289737306,0.0036877528095388534,0.0030835284099257174,0.12969857489211906,0.000894872938614734,0.0007482513801778647,0.3591873394874295,0.004913060039354329,0.004108073668016339
2,0.42,7,chirp,8,21.56011438818993,0.5762913001049401,0.4818681424823651,1.0,38.46893747487315,0.9054963353615294,0.7571341734046569,1.0,51.117076666015706,0.5799363877962648,0.4849159962929018,1.0,60.91494069367863,0.5660661829336405,0.473318372223641,1.0,17.8655723581503,2.6802458405089826,2.2410976607263855,1.0,17.646635286827912,0.5877934820370327,0.4914857352537681,1.0,35.99136933697862,2.3353562486198354,1.9527169286645594,1.0,0.4218547841684398,0.02580223605240348,0.021574636917474084,1.0,0.32646951200060503,0.0027128695130999607,0.002268376067513899,0.7087116730504963,0.005653033558179349,0.004726805314559367,0.14137705872110257,0.0007836614026539196,0.0006552614352554096,0.2698509927854379,0.007874059581211994,0.006583924594216806
3,0.42,7,chirp,8,21.279682950523394,0.4736011225812009,0.3960033635319664,1.0,38.029154228455795,0.7455887821755786,0.6234268701561385,1.0,50.207192012532396,1.1073191753573406,0.9258891016876069,1.0,59.193968630147424,1.4375783532459279,1.2020365579444472,1.0,15.438699395718633,3.0321875135449594,2.5353750170166864,1.0,14.596491307128362,0.3203431279798189,0.2678561137544798,1.0,31.122788096527692,1.692559054815854,1.4152396325214482,1.0,0.5518706848864499,0.024036113078226576,0.020097886536534645,1.0,0.32763991769021505,0.002817274224223323,0.0023556744601952763,0.721902428299723,0.014789277384429249,0.012366110022125395,0.14661576554997546,0.0008378253103045613,0.0007005507907678881,0.290460506548217,0.00814151114291819,0.006807555225496341
5,0.42,7,chirp,8,16.53929461025136,0.45664223274544297,0.38182312388192896,1.0,30.341281989720578,0.7618257517743214,0.6370034734792568,1.0,36.23850550947083,1.6640501361800275,1.3914017927610267,1.0,42.00184212247559,2.4996379157462463,2.090081663769349,1.0,12.019947655658235,2.0378879491532254,1.7039876889809797,1.0,11.589134627657149,1.2283293132211135,1.0270721845197317,1.0,20.791694045292353,1.2619434797200768,1.055178796521334,1.0,0.4435133154299652,0.012291248516748817,0.010277373769960381,1.0,0.3473817666666965,0.004202982123633736,0.0035143393426782243,0.9247151079235998,0.033614404937972235,0.028106811373278046,0.1517864300248996,0.002761122478240994,0.002308722966170086,0.33412685474878856,0.011220135261646003,0.009381758384944771
8,0.42,7,chirp,8,10.823324394023643,0.26976293475383584,0.2255632945643144,1.0,20.474568523234307,0.4805969766046842,0.40185297323934854,1.0,20.940458706618607,1.5003116106396104,1.2544912075403325,1.0,23.406763830413098,2.5363164789267127,2.1207505826051443,1.0,8.451600734891446,1.1505323205902047,0.9620219359337409,1.0,7.402361616359583,0.670503583462639,0.5606440982747394,1.0,11.544857902461123,0.9484508836836867,0.7930507808693156,1.0,0.256914232588339,0.017258599869763427,0.01443084332450432,1.0,0.3711704423090817,0.0038999028606114027,0.0032609184746711906,1.1464986197770326,0.03327757409998402,0.027825168998661935,0.15897046427800782,0.0018260921235028833,0.0015268938111572734,0.3731325684014618,0.011577030056208248,0.009680177312466353
1,0.42,7,fast,8,11.166359045075055,0.7820031433868988,0.6538748755197205,1.0,21.080491468825134,1.3918733058958264,1.163820110351621,1.0,43.484210977737945,0.7723097506909058,0.6457697086849622,1.0,62.063272366479325,0.5925737617824671,0.49548278417860714,1.0,23.489014753216523,2.446564293623548,2.0457039546100773,1.0,21.962027116882954,0.8670150942381261,0.7249579386130268,1.0,16.2799091756926,2.854825865897247,2.3870734069037938,1.0,0.21503984407482837,0.020753323684238472,0.01735296981272881,1.0,0.3728359725425459,0.0016927977587563121,0.0014154392257208785,0.8213306840960258,0.0034326317470150538,0.002870207972008149,0.13509977098828224,0.0016057884536972518,0.0013426860673791576,0.35586106723012134,0.002313238272678473,0.001934222899723999
2,0.42,7,fast,8,20.84340152495181,0.6112485333514042,0.511097764806577,1.0,37.339059961733284,0.9649552464988536,0.8068509660380858,1.0,50.37422940971185,0.6812824299004444,0.5696568713465211,1.0,63.224917136158204,0.5128503349497977,0.42882174037455917,1.0,21.031351831005146,2.2607717037845028,1.890352780409762,1.0,15.761430126595815,0.9741075983657701,0.8145037395445625,1.0,35.62769514554418,1.688731710902672,1.412039384484127,1.0,0.3917925520854122,0.02272415660917606,0.01900088919049806,1.0,0.33223639906972996,0.003428963570977274,0.0028671408127897095,0.7212364265773987,0.008452603631506465,0.007067676382260206,0.14583713954988908,0.0020445466629958027,0.0017095553976554992,0.2738000198632747,0.008954525763295532,0.007487360464376221
3,0.42,7,fast,8,20.997509610947347,0.650295002510529,0.5437466171504804,1.0,37.58236489172705,1.0237915965429,0.8560472018670915,1.0,50.46096982690365,0.7782157999339714,0.6507080740179928,1.0,62.95452612665326,0.5417598427276294,0.45299453425579,1.0,18.269311704928896,1.8247793092391933,1.5257960965630162,1.0,13.91951614630566,1.0341607739278935,0.8647174286164231,1.0,32.47985301418709,1.827619787660146,1.5281711732997578,1.0,0.5290010308078283,0.025130434766048145,0.021012907740034895,1.0,0.33159389262580685,0.003989143045363614,0.003335536991475974,0.7200247449538815,0.01352011446028719,0.011304894659942317,0.14902474295711024,0.0020487654742860142,0.0017130829726154679,0.2871676075657261,0.00886255836655784,0.007410461578991589
5,0.42,7,fast,8,16.365120950619495,0.38627729563833374,0.3229872165317452,1.0,30.050764475044684,0.6459684921666436,0.5401289892208916,1.0,36.64803955219294,1.9522295235356897,1.6323640735754208,1.0,44.49975670576961,3.167585684273038,2.6485887077532437,1.0,14.794770508629735,1.7422192060057642,1.4567631550957403,1.0,11.547528976990534,1.2178723958920132,1.0183285936854651,1.0,21.28195734589498,1.1814767530428045,0.9878962397509078,1.0,0.44746326725224983,0.01903720979010567,0.015918034712540125,1.0,0.3510432866633617,0.004112149314145754,0.0034383891466984173,0.9209999529024615,0.036512233706021927,0.030529841818883928,0.1531290098564082,0.0021745208464155276,0.001818233800962508,0.3349236383217049,0.012141569895330905,0.010152219426560027
8,0.42,7,fast,8,10.607896579193579,0.39966495810721775,0.334181360959897,1.0,20.089120804280626,0.7133303000409784,0.5964538187450383,1.0,20.75965871993005,1.9148364414239116,1.601097707042364,1.0,24.023138845656398,2.8345636987527447,2.3701311194828127,1.0,9.122139825916513,0.9195378424528386,0.7688750324780285,1.0,7.087343098352325,0.8422032826361192,0.704211448832417,1.0,11.795752716530181,1.150160801611602,0.961711288939619,1.0,0.25497357830705436,0.02085912269385421,0.017441434053349355,1.0,0.37521240462036104,0.004764245656655906,0.0039836419610783875,1.151918729198808,0.038097575648222186,0.031855431458617016,0.160853077230069,0.0018416033215981618,0.0015398635579025163,0.3753469270642789,0.015211387347137766,0.012719058858272349
1,0.42,7,smooth,8,11.363602470975051,0.7511301841268363,0.6280603342818585,1.0,21.43095361084969,1.332904422659751,1.1145130563946157,1.0,68.21472973195412,0.4240788126993503,0.3545950974868986,1.0,86.75210379253853,0.4001176144537156,0.3345598512699711,1.0,23.182128744573006,3.2863860768348063,2.7479241037231135,1.0,22.629889627167625,0.8256475768428385,0.6903683330389979,1.0,16.581700971769738,2.961673373793943,2.476414353313492,1.0,1.3417081728085662,0.04845417307666138,0.04051513942986504,1.0,0.3717937273684941,0.0017466129486562157,0.0014604369995718464,0.8434936241567261,0.004969829693872355,0.004155541828592397,0.1335778529185031,0.0012817294681400234,0.0010717229253071772,0.35490416929500174,0.004789683918302201,0.004004912259424465
2,0.42,7,smooth,8,21.23414626134236,0.6766251095146765,0.5657626353536707,1.0,37.955396909603245,1.0667285511368156,0.8919490982695742,1.0,71.43580517441413,0.3648382782199961,0.305060901319039,1.0,86.14079538753646,0.30917225144983224,0.258515543243656,1.0,20.669996251502685,3.012650541756857,2.519039104426042,1.0,16.392872840039544,1.011674126288933,0.8459151334464833,1.0,36.982036472385246,2.9881949179656164,2.498590442425788,1.0,1.5207141130286046,0.04412793901224085,0.03689774251239181,1.0,0.33039160422730385,0.0017992402017900238,0.001504441475618803,0.758018440702763,0.004171649501448858,0.0034881404525534216,0.14434470382835513,0.0014769040512138383,0.0012349188885091612,0.26811350833434444,0.009241286170323744,0.007727136259442032
3,0.42,7,smooth,8,21.0412440858657,0.5710741406703981,0.477505794958987,1.0,37.652295045138075,0.9011423526800935,0.7534935743764885,1.0,69.42241762497599,1.0777650082651284,0.9011772734910951,1.0,81.79045379751412,1.7915110732092578,1.4979787356268184,1.0,18.156774304359264,2.6406500125607866,2.2079894599606025,1.0,13.959755167069368,1.0766775414426863,0.9002679840091161,1.0,32.20651556021016,1.3513002134001564,1.129894766151399,1.0,1.6973031713461473,0.039862904333142185,0.03333151769160082,1.0,0.3312125340502018,0.003128648669053921,0.0026160313757337826,0.8116622573235788,0.033605619853784886,0.028099465692025982,0.14854759382479144,0.0018147344025975553,0.0015173970100178379,0.2885805143363711,0.006617058348921935,0.005532878276510191
