sample_index,sample_seed,split,family_id,view_count,noise_level,support_rank,support_nullity,support_nullity_fraction,support_nonzero_condition_number,base_field_rel_l2,oracle_null_field_rel_l2,field_improvement_pct,error_energy_in_support_nullspace,error_energy_remaining_in_support_range,decomposition_energy_closure,null_range_orthogonality,support_projection_change_rel_to_clean,base_support_clean_reprojection,oracle_null_support_clean_reprojection,base_query_clean_reprojection,oracle_null_query_clean_reprojection,query_reprojection_improvement_pct,base_gradient_rel_l2,oracle_null_gradient_rel_l2
156,20860718,test_family_ood,2,5,0.02,79,177,0.69140625,28.584630883869945,0.8342952118129253,0.4624355660327102,44.57171041072112,0.6927704713212693,0.30722952867869213,0.9999999999999616,4.953814928416534e-18,4.4343865630180845e-16,0.8299519507713162,0.8299519507713162,0.9247012524418616,0.28076645150546653,69.63706377981624,1.0115360592087914,0.48938571288767374
157,20860719,test_family_ood,2,5,0.05,79,177,0.69140625,28.584630883869945,0.7750160569803154,0.46725469012240767,39.7103213650356,0.6365154650098653,0.3634845349900969,0.9999999999999623,9.654713876888836e-17,3.922681923453821e-16,0.7708140700533577,0.7708140700533577,0.8635097059448188,0.26883285056692147,68.86741993554507,0.9832667113769186,0.5353618376882635
158,20860720,test_family_ood,2,7,0.02,111,145,0.56640625,58.625397741925454,0.7982231147077276,0.46181779635984166,42.14427171413603,0.6652714704517995,0.3347285295481412,0.9999999999999406,1.4058233693139538e-16,4.908076864751622e-16,0.639495742975789,0.639495742975789,0.8755603493747753,0.3088916407679144,64.72069104212673,0.9527190739923083,0.48151965682977904
159,20860721,test_family_ood,2,7,0.05,111,145,0.56640625,58.625397741925454,0.7933823554624003,0.47192030363211374,40.51792299345079,0.6461882514992732,0.3538117485006813,0.9999999999999544,2.7205207753431056e-17,4.583519952154044e-16,0.6506101151700885,0.6506101151700885,0.8708138776699236,0.27250929119853784,68.70636789478017,0.9529706099352924,0.5040027931045068
160,20860722,test_family_ood,2,5,0.02,79,177,0.69140625,28.584630883869945,0.8947100558867752,0.478596743316917,46.50817433330066,0.7138624586848636,0.28613754131508456,0.9999999999999482,1.2320014817726456e-16,5.040332201453487e-16,0.8525629851278002,0.8525629851278002,0.9680714447545857,0.2671167866913614,72.40732715137551,1.0164434135649416,0.4896427786142994
161,20860723,test_family_ood,2,5,0.05,79,177,0.69140625,28.584630883869945,0.8256478866914403,0.4628281398907598,43.94364142977979,0.6857684663852619,0.31423153361470213,0.9999999999999639,9.657681407622366e-17,4.7104717017894e-16,0.7979439975399981,0.7979439975399981,0.900462037278853,0.24821701186629713,72.43448345505827,1.0009746127080188,0.498283862183118
162,20860724,test_family_ood,2,7,0.02,111,145,0.56640625,58.625397741925454,0.8095428526660395,0.4849152489175221,40.10011362326671,0.6412003612060093,0.3587996387939465,0.9999999999999558,9.273406987437846e-17,4.583548347670148e-16,0.6434256754413754,0.6434256754413755,0.9029295789530607,0.28284857376769973,68.67434843630363,0.9594985446887677,0.5093559623466893
163,20860725,test_family_ood,2,7,0.05,111,145,0.56640625,58.625397741925454,0.757890512413227,0.47498369610108226,37.3281907713764,0.607224432801688,0.3927755671982623,0.9999999999999505,3.317147384300348e-18,3.8371235172773155e-16,0.6317931025242568,0.6317931025242567,0.894557930202746,0.26288079520210617,70.6133290726927,0.9383949185750262,0.5169649979558408
164,20860726,test_family_ood,2,5,0.02,79,177,0.69140625,28.584630883869945,0.8125728515481846,0.4748156044320689,41.56639573573933,0.6585513892693521,0.34144861073061233,0.9999999999999646,7.166971986808958e-17,3.8404954581558113e-16,0.7977559014276863,0.7977559014276863,0.9003975643921192,0.2732402965651531,69.65337231333795,0.9871115609161187,0.5159569040322189
165,20860727,test_family_ood,2,5,0.05,79,177,0.69140625,28.584630883869945,0.8203811400039076,0.47091672217959096,42.59781225860776,0.6704988842507749,0.32950111574919966,0.9999999999999745,4.5072392434352375e-17,3.999310323232667e-16,0.780227888079463,0.780227888079463,0.8811639017489215,0.3136575875002846,64.40417192778942,0.9831930556881379,0.5060043091651323
166,20860728,test_family_ood,2,7,0.02,111,145,0.56640625,58.625397741925454,0.7263515840557538,0.4544582662832614,37.432742454272386,0.6085338283212793,0.3914661716786803,0.9999999999999596,2.2402226151699603e-17,3.632189407501856e-16,0.6053343095971548,0.6053343095971548,0.8620717043702749,0.27673324300291496,67.89904579854623,0.9345068741110245,0.5158801816046972
167,20860729,test_family_ood,2,7,0.05,111,145,0.56640625,58.625397741925454,0.8119028479346782,0.49099067351682324,39.52593284206323,0.6342887201383004,0.36571127986166185,0.9999999999999621,1.945499789538716e-16,4.62168201928959e-16,0.6620584813617699,0.6620584813617699,0.8865259106887724,0.36213674211505414,59.15102562154228,0.9583276102866248,0.4983007291054351
