method,model_seed,split,warm_checkpoint,case_count,paired_call_budget,field_relative_l2_mean,h1_seminorm_relative_error_mean,field_gain_mean,h1_gain_mean,measured_reprojection_ratio_mean,clean_reprojection_ratio_mean,measured_reprojection_ratio_to_componentwise_cgls_mean,clean_reprojection_ratio_to_componentwise_cgls_mean,field_harm_rate,worst_field_gain,breakdown_rate,null_component_relative_drift_maximum,recurrence_residual_closure_relative_error_maximum,neural_inference_seconds_mean
jacru_m2,29,development,2,6,16,0.3747994815755582,0.6352611672804483,0.43326304705290847,0.3841475057086419,14.923423732421135,3.2425593949740166,11.816952675709828,3.1714374560246434,0.0,0.07853474457152776,0.0,1.93560753657196e-15,3.4299191853287196e-15,0.004070930493374665
jacru_m2,29,development,3,6,17,0.3740839359243558,0.6414349281937944,0.4317151053505532,0.36868201046046556,12.30857795091273,2.236689636546096,9.376831890136181,2.223257346624439,0.0,0.08323600671739129,0.0,2.0798066675325397e-15,6.333771927990305e-15,0.004070930493374665
jacru_m2,29,development,4,6,18,0.37709364073789037,0.6487542105776058,0.4246465762175106,0.3650122844053423,10.83375728927384,1.7794022428420335,8.477744835855194,1.7628482323950196,0.0,0.07382061380768545,0.0,2.0375860561063794e-15,1.0521526788994947e-14,0.004070930493374665
jacru_m2,29,development,5,6,19,0.38134404888178947,0.6575007607528446,0.4158773311446251,0.35036245720247394,9.86528297957157,1.537008668069613,8.13674841651529,1.5212274436869704,0.0,0.05416875203096949,0.0,1.9841160073106847e-15,1.5089772711258855e-14,0.004070930493374665
jacru_m2,29,development,6,6,20,0.38659281713139704,0.665998625666435,0.4053324123988693,0.34476248684617516,10.394724739100086,1.408893659301718,8.155199748962303,1.3978384100197943,0.0,0.02974475591146497,0.0,2.0334656237888578e-15,2.1039629488060866e-14,0.004070930493374665
jacru_m2,29,development,7,6,21,0.39312464414380477,0.6769420195045485,0.3929775979090155,0.33613331137093105,11.618474168722543,1.299516866374377,8.516443918726559,1.2926182374169601,0.0,-0.0014147146178402625,0.0,2.7308421625295657e-15,2.4486779272043332e-14,0.004070930493374665
jacru_m2,29,development,8,6,22,0.3992042939204276,0.6885470001614479,0.381373662063306,0.3263805408437874,12.307928304981324,1.1919712642284632,9.606224892897567,1.187725088867091,0.16666666666666666,-0.03585616554524873,0.0,2.2551036566934166e-15,3.6653031468237084e-14,0.004070930493374665
jacru_m2,29,development,9,6,23,0.4020368745000291,0.6942869745617638,0.3743867007147139,0.32168188286244753,12.663745470147461,1.122530856242922,10.242348175445457,1.121789797142265,0.16666666666666666,-0.04905816979992883,0.0,2.3643459679888167e-15,3.727123324247895e-14,0.004070930493374665
jacru_m2,29,development,10,6,24,0.40411226634610853,0.698272357379952,0.36851592036925523,0.31821653752524565,13.077756004775951,1.08858972448438,10.400496884529302,1.0890756804419706,0.16666666666666666,-0.05788913881518254,0.0,2.4068887112403037e-15,4.727204631575065e-14,0.004070930493374665
jacru_m2,29,ood,0,18,13,0.4443226648494217,0.7086580006178906,0.3202082390872347,0.36547168361348703,30.870148800250504,11.04789810695825,30.870148800250504,11.04789810695825,0.0,0.0969734530122216,0.0,0.0,0.0,0.004889826329114537
jacru_m2,29,ood,1,18,15,0.4188838381295943,0.6949398356630697,0.3548237041971547,0.3603308841309202,19.126744838573803,4.611876254067819,15.555539708225568,4.592702884391617,0.0,0.16435251755895652,0.0,2.154325053620383e-15,2.1702826378180712e-15,0.004889826329114537
jacru_m2,29,ood,2,18,16,0.4097563622330541,0.6964543262460539,0.36613971295564074,0.3373420992865415,13.775551399962275,2.812003775212645,11.419832800129628,2.7991552087388154,0.0,0.18085989752433695,0.0,2.1016216605437935e-15,3.660080220321636e-15,0.004889826329114537
jacru_m2,29,ood,3,18,17,0.4076528359593277,0.7002869064417996,0.3656968623099176,0.3111746761950521,11.333506082033708,2.035631871720917,9.48130116403766,2.032073225293317,0.0,0.17923820168122684,0.0,2.2472569552385396e-15,5.254941967245731e-15,0.004889826329114537
jacru_m2,29,ood,4,18,18,0.4095660800043243,0.7061090922386583,0.3588094226764432,0.3052178387946992,9.965582983444447,1.5728539897666112,8.139274860958018,1.5719062338244374,0.0,0.16718392095480072,0.0,2.1545617900037133e-15,9.700786298438074e-15,0.004889826329114537
jacru_m2,29,ood,5,18,19,0.4125891449257728,0.712478000787031,0.3503219881770534,0.30235504512232864,8.89641368115796,1.3194403179164214,7.420343007444278,1.3213676945221249,0.0,0.1509333163158234,0.0,2.458658903619495e-15,1.3163654760193674e-14,0.004889826329114537
jacru_m2,29,ood,6,18,20,0.41524136002943407,0.7179976813098244,0.3425268043566032,0.2994726598697342,8.739286290292997,1.19797693824514,7.098205871207675,1.1957251167009528,0.0,0.13589635509199416,0.0,2.6547087307012835e-15,2.0106777436015614e-14,0.004889826329114537
jacru_m2,29,ood,7,18,21,0.41800125869332855,0.7235696324255718,0.33467859275077333,0.29586198619320336,8.449193326604934,1.118077783274063,6.868531311497231,1.118396916755588,0.0,0.12108496774291067,0.0,2.430423236115625e-15,2.375652182824228e-14,0.004889826329114537
jacru_m2,29,ood,8,18,22,0.420058441888745,0.7280446231345571,0.3280390840183277,0.29279492594944634,8.692250520727208,1.064545151760909,6.760544665963715,1.066169415954904,0.0,0.10687489975666364,0.0,2.547708594839527e-15,2.7594662125393908e-14,0.004889826329114537
jacru_m2,29,ood,9,18,23,0.42182669458043387,0.7318442688599915,0.32189045369837477,0.28985392031239604,8.758347829868047,1.0299349786620238,6.873799609298031,1.0305582276220433,0.0,0.09657863623497376,0.0,2.3579104406326787e-15,4.055005835357028e-14,0.004889826329114537
jacru_m2,29,ood,10,18,24,0.4232085199863518,0.7347906041302065,0.31646378132276565,0.28734229065491246,8.697459706265251,1.0072438575544889,6.9833000348330545,1.008299010512607,0.0,0.08830339409990695,0.0,2.5021933703076573e-15,5.057552236920401e-14,0.004889826329114537
jacru_m2,43,development,0,6,13,0.3817259177929669,0.5849290122204965,0.42409850752411155,0.47432401044880573,34.08898847787238,12.421767744529737,34.08898847787238,12.421767744529737,0.0,0.045304550904776475,0.0,0.0,0.0,0.006165104374910395
jacru_m2,43,development,1,6,15,0.3584001788402365,0.5860737804024289,0.4596294603220182,0.47918547855030313,20.643483846404873,5.370813146290556,16.38958796980639,5.18052086707661,0.0,0.10342210519441053,0.0,1.8204206336252986e-15,1.711929990750009e-15,0.006165104374910395
jacru_m2,43,development,2,6,16,0.35410877151146886,0.5946059702944534,0.4655876298999208,0.4249367850108974,14.617824562450414,3.3160960417483056,11.583248877580404,3.2388018353459898,0.0,0.11996795025060347,0.0,2.1407217821520187e-15,3.3690234314988273e-15,0.006165104374910395
jacru_m2,43,development,3,6,17,0.35388563877379564,0.599639358391907,0.4633834937228971,0.41125948667391415,12.992552268761983,2.4462962631687435,9.905330899498907,2.4292051013488662,0.0,0.12426291204097728,0.0,1.8861167009278903e-15,6.190923190891626e-15,0.006165104374910395
jacru_m2,43,development,4,6,18,0.35774221840870274,0.6078277575102269,0.4552786320877607,0.40641377792728134,11.953639037391312,1.9867312463996891,9.383747844744319,1.9674416972101645,0.0,0.11161239883637109,0.0,1.9575977404042373e-15,8.904571730540206e-15,0.006165104374910395
jacru_m2,43,development,5,6,19,0.3632553911288625,0.6184888095887255,0.4448802373637375,0.3895353850177523,11.072201866694163,1.712623668191946,9.1490591358935,1.6950239804958125,0.0,0.08802158622909073,0.0,1.9714734460067212e-15,1.6296578941700107e-14,0.006165104374910395
jacru_m2,43,development,6,6,20,0.3695445121915359,0.6289704398376709,0.4330449873906155,0.3818832755314807,11.733770388389766,1.539966167964934,9.216509758345603,1.5277272700551814,0.0,0.057815710293330214,0.0,1.8243833111748258e-15,2.1615219680612787e-14,0.006165104374910395
jacru_m2,43,development,7,6,21,0.37740940690311325,0.6423437532344588,0.4190009341212155,0.3708896844015848,12.827448123081304,1.3822123004956903,9.41974288946338,1.3749902872944064,0.0,0.018769782043407734,0.0,2.665104842167944e-15,2.906905303701849e-14,0.006165104374910395
jacru_m2,43,development,8,6,22,0.38300337124174133,0.6530253720474875,0.4082377486023365,0.3619693123391287,13.497766940828187,1.2579123169229673,10.532261413817196,1.25326282638932,0.16666666666666666,-0.010289497500296285,0.0,2.1735598684892483e-15,3.221158074120694e-14,0.006165104374910395
jacru_m2,43,development,9,6,23,0.38625764108816235,0.659519622771165,0.4007952641335557,0.35653108683097595,13.699747668041928,1.1719524293694341,11.06707304191341,1.1711219842479699,0.16666666666666666,-0.02490108650994216,0.0,2.751859310964852e-15,3.3728455333248e-14,0.006165104374910395
jacru_m2,43,development,10,6,24,0.3886980537416489,0.6642336442587801,0.3945544176342397,0.35238483023566775,14.024348286927406,1.112041501551387,11.13463827235166,1.1125583937588897,0.16666666666666666,-0.036071625629080284,0.0,2.2522195235630593e-15,5.1876480089519297e-14,0.006165104374910395
jacru_m2,43,ood,0,18,13,0.4598575600525716,0.6834896267254658,0.2981537335038197,0.38568369483658316,37.90397358858155,13.31731597501492,37.90397358858155,13.31731597501492,0.0,0.024395745712511796,0.0,0.0,0.0,0.005682724670300053
jacru_m2,43,ood,1,18,15,0.41592937140268943,0.6718542776735427,0.3607358618608434,0.37935976044414044,22.366819816952457,5.25392402072783,18.23021301946064,5.2310395025586365,0.0,0.18008405304581232,0.0,1.936607422361665e-15,2.4442898740013977e-15,0.005682724670300053
jacru_m2,43,ood,2,18,16,0.40336963732361436,0.6730791767348496,0.3773185048728822,0.3591823477443841,16.248502489875666,3.2086007862898493,13.420891207904823,3.1912139649118547,0.0,0.20606241496591537,0.0,2.075352644135997e-15,4.71436145952349e-15,0.005682724670300053
jacru_m2,43,ood,3,18,17,0.3984457013870124,0.6756498699124118,0.38130136861950276,0.33399025173847124,13.022400391932909,2.2456621690080065,10.88492180281385,2.2409797358274837,0.0,0.21076445823490986,0.0,2.175224712015485e-15,6.2383071937337575e-15,0.005682724670300053
jacru_m2,43,ood,4,18,18,0.3995324905458726,0.681697588433597,0.37579599784847884,0.32762610480478077,11.200568741608016,1.6825402538810914,9.127345229788933,1.6805213489105997,0.0,0.20129554556504503,0.0,2.1907318814281724e-15,8.507939431170779e-15,0.005682724670300053
jacru_m2,43,ood,5,18,19,0.40241040083469504,0.6879145719906776,0.3676543051695489,0.3247895760150526,10.349483594028545,1.4071348033750068,8.635549233389538,1.4085364195473167,0.0,0.1913312724571653,0.0,2.1473823301780906e-15,1.328633595999087e-14,0.005682724670300053
jacru_m2,43,ood,6,18,20,0.40515951547813395,0.6936586084551898,0.3598390804932097,0.32162410873244646,10.30322927267149,1.2622964844362738,8.372700642252486,1.2596394284377352,0.0,0.17121425699730164,0.0,2.2538800134006183e-15,1.6678272480483247e-14,0.005682724670300053
jacru_m2,43,ood,7,18,21,0.40815328823556213,0.7004998798891497,0.35170291000348847,0.3166545450542331,9.769944206287121,1.1452528298887488,7.9436155785758285,1.145460467694899,0.0,0.1539487419042227,0.0,2.0676368490592735e-15,2.5035166550946258e-14,0.005682724670300053
jacru_m2,43,ood,8,18,22,0.41041874917153487,0.7058010051533299,0.3447804221091352,0.31271217563845866,10.040314704692197,1.0717118520586801,7.793237574598773,1.0733172292611224,0.0,0.13862892644710811,0.0,2.650716350662746e-15,2.4575844795071075e-14,0.005682724670300053
jacru_m2,43,ood,9,18,23,0.4122455011021466,0.7096617728033766,0.33857690800499207,0.30968148216807534,10.246380737541736,1.0358858320691198,8.041076871832038,1.0365249796705405,0.0,0.1275801154588977,0.0,2.4135203259959718e-15,4.0682414475576274e-14,0.005682724670300053
jacru_m2,43,ood,10,18,24,0.4137487940062421,0.7128264561390526,0.3329782572769667,0.3069324646872664,10.11895538841419,1.013945626739004,8.130318129597818,1.0150017940446037,0.0,0.11921680570935045,0.0,2.202536336123835e-15,4.827201036802711e-14,0.005682724670300053
pooled_cnn,17,development,0,6,13,0.38875097647174894,0.6064043503639411,0.41278964608248875,0.4549082783436482,31.588091651003726,11.259627283820306,31.588091651003726,11.259627283820306,0.0,0.038287547039299485,0.0,0.0,0.0,0.004586937507459273
pooled_cnn,17,development,1,6,15,0.37776564467035567,0.6143190014883114,0.4301407268911405,0.4539195393071021,19.85897554640415,5.094978542945351,15.786592306358456,4.914215677554171,0.0,0.06517359523580901,0.0,2.649055579669671e-15,1.6816227008796284e-15,0.004586937507459273
pooled_cnn,17,development,2,6,16,0.37642006498272945,0.6251598731452424,0.4317977342086942,0.394909683762712,14.160160869644239,3.185363639682364,11.226068276922858,3.1088154796254046,0.0,0.0759839817222685,0.0,2.2803956952910732e-15,3.4072582389586997e-15,0.004586937507459273
pooled_cnn,17,development,3,6,17,0.3773212908429923,0.6340484559433553,0.42782153908219184,0.37725185036229636,12.563362217488013,2.318472216256282,9.580580656878071,2.3011509013907303,0.0,0.07819146947187738,0.0,1.9768655837269774e-15,5.956271382988706e-15,0.004586937507459273
pooled_cnn,17,development,4,6,18,0.3813077327971879,0.6445555133628764,0.41928167062280197,0.3703814472966715,11.516248176141024,1.8766699254501866,9.019137765099353,1.8577197176283071,0.0,0.06499694274142609,0.0,2.3281354954327983e-15,9.932376233172716e-15,0.004586937507459273
pooled_cnn,17,development,5,6,19,0.38598494871519834,0.654527961152685,0.4098687521823099,0.3540327141818505,10.759984257479921,1.641309152858738,8.87873695091496,1.6241072187295345,0.0,0.042455723940518886,0.0,2.092962260807453e-15,1.483389206014862e-14,0.004586937507459273
pooled_cnn,17,development,6,6,20,0.3920228823474779,0.6649399759307802,0.39822933530477034,0.34662051184444503,11.424752214037303,1.4844483261391865,8.978020914366232,1.4725266046407397,0.0,0.009932482145652899,0.0,1.7283873198438854e-15,1.5334274152512994e-14,0.004586937507459273
pooled_cnn,17,development,7,6,21,0.3991935634109935,0.6778538002811444,0.384984903379925,0.3361801901706926,12.416310792002287,1.3371075269380723,9.090260158695632,1.3301747027301898,0.16666666666666666,-0.02562296475073822,0.0,2.5015549771418245e-15,2.4580390694723104e-14,0.004586937507459273
pooled_cnn,17,development,8,6,22,0.4045281204397566,0.6882592922976495,0.3744309202944174,0.3276101441795563,13.100037694750412,1.2144117367103175,10.225215554037495,1.210001940552087,0.16666666666666666,-0.05408218963792666,0.0,2.123560177877273e-15,2.4246416019461337e-14,0.004586937507459273
pooled_cnn,17,development,9,6,23,0.4076484473595734,0.6943877765985363,0.3670287812200586,0.32257907873200903,13.343136852399738,1.1354574799856783,10.793929399288343,1.1346786674692158,0.16666666666666666,-0.06924992185024936,0.0,2.498708248342245e-15,3.0211890754090825e-14,0.004586937507459273
pooled_cnn,17,development,10,6,24,0.41004286830509235,0.6988933620172891,0.3607018812100387,0.318667268761335,13.638101420528834,1.0883758311337404,10.85639545852169,1.0888564258557603,0.16666666666666666,-0.08077113367361699,0.0,2.3623570084412844e-15,4.8646586828573106e-14,0.004586937507459273
pooled_cnn,17,ood,0,18,13,0.4478804002102563,0.7155267545926002,0.3158964082862398,0.35740090825317544,34.16703169253918,12.063044070195263,34.16703169253918,12.063044070195263,0.0,0.12186415459851507,0.0,0.0,0.0,0.004426865592702395
pooled_cnn,17,ood,1,18,15,0.42098107068886104,0.7036837410130202,0.3528795140395322,0.3503322135922776,20.488236724863313,4.8639165868971785,16.684797861951843,4.841317859274329,0.0,0.15820618797977348,0.0,2.7047905793046714e-15,2.3431641419964658e-15,0.004426865592702395
pooled_cnn,17,ood,2,18,16,0.4141929449037275,0.7041445861424716,0.36058348969480414,0.3292575181886155,15.646060524727476,3.1207750035986814,12.937132207136083,3.1037271977845218,0.0,0.17192282911827306,0.0,2.0464625916119454e-15,3.82171354745782e-15,0.004426865592702395
pooled_cnn,17,ood,3,18,17,0.4124979872985878,0.7099083938887553,0.35947997537021503,0.3006805059928998,12.446379485600435,2.1642616500982985,10.4089428874617,2.159521603693392,0.0,0.16782382780987293,0.0,2.476396100051143e-15,5.5548786002818635e-15,0.004426865592702395
pooled_cnn,17,ood,4,18,18,0.41414009105368055,0.7188712051660234,0.3529581182410445,0.29139325024926754,10.88919959838395,1.6441198937257933,8.87710158386891,1.642376516065934,0.0,0.15295343750854618,0.0,2.5202036012349447e-15,8.786404455887779e-15,0.004426865592702395
pooled_cnn,17,ood,5,18,19,0.4166983293069636,0.726335727281547,0.3451205893749701,0.287421011747819,10.019931452872122,1.392687543462249,8.357545369961192,1.3940807169103524,0.0,0.1352375349524555,0.0,2.3553337088747523e-15,1.3400110952242783e-14,0.004426865592702395
pooled_cnn,17,ood,6,18,20,0.4199621833604253,0.7332455830153832,0.3363745369541557,0.28322104757904804,9.819689927702617,1.2509555195380528,7.981773928950029,1.2483427091876742,0.0,0.11281921269529549,0.0,2.400677745938394e-15,1.7469353289261404e-14,0.004426865592702395
pooled_cnn,17,ood,7,18,21,0.42359849106562386,0.7405143150931156,0.3271373176201285,0.2779958705867893,9.541978261890673,1.1490412949312099,7.763086376819749,1.149202897780822,0.0,0.09077483981154166,0.0,2.6123374936766423e-15,2.0612863140521714e-14,0.004426865592702395
pooled_cnn,17,ood,8,18,22,0.4262640845505557,0.7462208118456264,0.31948354388351596,0.27372874473145065,9.7573036751249,1.0783657193086964,7.581425667821138,1.0799922265796789,0.0,0.07524620142421334,0.0,2.3408393074049463e-15,3.165853566494875e-14,0.004426865592702395
pooled_cnn,17,ood,9,18,23,0.42810024002343433,0.7503760696624432,0.31317331423437217,0.27045029421066435,9.71638122009752,1.0346959189769982,7.627955340190081,1.0353281666361287,0.0,0.06639100696340683,0.0,2.4119372235026844e-15,3.396268244282631e-14,0.004426865592702395
pooled_cnn,17,ood,10,18,24,0.42932223742206077,0.7531739395246698,0.30792649649719855,0.26809583820731553,9.66687320915833,1.0135792810047415,7.7652410061868755,1.0146127021113782,0.0,0.059247843038171544,0.0,2.419999318773579e-15,4.7417336592633195e-14,0.004426865592702395
pooled_cnn,29,development,0,6,13,0.3940707558395562,0.5962278468130392,0.4052074659974368,0.4632542377656122,34.558785487824146,12.188488005667004,34.558785487824146,12.188488005667004,0.16666666666666666,-0.015018480550273106,0.0,0.0,0.0,0.0056366389617323875
pooled_cnn,29,development,1,6,15,0.3705430713481772,0.5989880184288143,0.4410963213795653,0.4674083900332909,20.905956012098713,5.207608396556004,16.635178736889102,5.039040145761292,0.0,0.06618606116177983,0.0,1.6815967815050472e-15,1.8297297817041797e-15,0.0056366389617323875
pooled_cnn,29,development,2,6,16,0.36781852333100645,0.6093136116998255,0.4448178117200034,0.41037636535060634,14.985365967178305,3.2547995635334903,11.869146020966092,3.1832325849699923,0.0,0.08254220714126981,0.0,1.7827440639605045e-15,3.39379782313754e-15,0.0056366389617323875
pooled_cnn,29,development,3,6,17,0.3699679887001752,0.6175330806572048,0.43909312990710575,0.39351197634344093,13.050125639200607,2.338132269139583,9.937667880342106,2.322767348033657,0.0,0.07690919538380425,0.0,2.213819046715073e-15,5.732189493414794e-15,0.0056366389617323875
pooled_cnn,29,development,4,6,18,0.3742127270983718,0.6265159111246666,0.43029620627391646,0.3880558537476017,11.834766678845282,1.8823027625658442,9.25339389192796,1.8648154332502356,0.0,0.06011668781181556,0.0,2.036240615875316e-15,8.634012939441357e-15,0.0056366389617323875
pooled_cnn,29,development,5,6,19,0.3788668565166004,0.636182297887961,0.42102606998429365,0.3721976805418464,10.942372969841133,1.6295303059951314,9.021912532096438,1.6135663487351017,0.0,0.036419558182280154,0.0,1.830559357590166e-15,1.2279127153083115e-14,0.0056366389617323875
pooled_cnn,29,development,6,6,20,0.3845013676847551,0.6457249491963492,0.41005869321077065,0.36555890143755604,11.740210030292092,1.4742778319829617,9.219334610195881,1.4633774977690395,0.0,0.006048046613761016,0.0,1.870531751163285e-15,1.7739984285627445e-14,0.0056366389617323875
pooled_cnn,29,development,7,6,21,0.3923181294872678,0.6591414602431634,0.3959782831144823,0.3545558075377571,12.86357078559304,1.3225339369318847,9.395722230541656,1.3163311840037522,0.16666666666666666,-0.03271910137355638,0.0,2.0390890627077445e-15,2.0170578724398118e-14,0.0056366389617323875
pooled_cnn,29,development,8,6,22,0.3976001135825853,0.6693431402076989,0.38555160451214204,0.3460924822390772,13.508536506889444,1.2039658774848159,10.542282158259628,1.200003111227432,0.16666666666666666,-0.058579253231211714,0.0,2.189093387162648e-15,3.0272052354501743e-14,0.0056366389617323875
pooled_cnn,29,development,9,6,23,0.40032668021469914,0.6748486854022157,0.37875382418921727,0.34158298315531294,13.71579060148783,1.1238819692131854,11.095979421049568,1.1231679431997044,0.16666666666666666,-0.06870734591379724,0.0,2.4046596361036775e-15,3.6154733871755636e-14,0.0056366389617323875
pooled_cnn,29,development,10,6,24,0.4025373322248858,0.679247779111893,0.3727426106443999,0.33772758209702486,13.791326617226103,1.077557285586425,10.987524737372299,1.0780767361863333,0.16666666666666666,-0.07835061849628455,0.0,2.370733627276648e-15,4.0203539982834735e-14,0.0056366389617323875
pooled_cnn,29,ood,0,18,13,0.4559575078140624,0.6716590248612516,0.3037954638030104,0.3979886531533925,35.34224934295158,12.615409725784497,35.34224934295158,12.615409725784497,0.0,0.09932318832670262,0.0,0.0,0.0,0.004769560059584264
pooled_cnn,29,ood,1,18,15,0.4140425850101147,0.6486658536147376,0.3632085691902776,0.4034599646646473,22.443555081665973,5.31059987661747,18.278260625451125,5.2868200789824575,0.0,0.19978943256757586,0.0,2.3736150192874793e-15,1.792788107970976e-15,0.004769560059584264
pooled_cnn,29,ood,2,18,16,0.3999310068912557,0.6479115603402037,0.38217162406401844,0.38476462245242327,16.02338059233849,3.2130139698062137,13.25201423627151,3.1961957775731102,0.0,0.22185251069987422,0.0,2.795170247067653e-15,3.480235985282988e-15,0.004769560059584264
pooled_cnn,29,ood,3,18,17,0.3965624627518307,0.6522965056313927,0.38383188467082185,0.3591941156963128,12.880814641707095,2.242913183480864,10.768346788689701,2.2378891544162367,0.0,0.21803282734895135,0.0,2.6440812441755125e-15,4.922307213879881e-15,0.004769560059584264
pooled_cnn,29,ood,4,18,18,0.39850803536222734,0.6599609804124633,0.37705822313596815,0.3511945252991471,11.349104826924469,1.7115762512198698,9.249237046196544,1.7094682235927574,0.0,0.2002948038998148,0.0,2.5307179555836977e-15,7.571938101243962e-15,0.004769560059584264
pooled_cnn,29,ood,5,18,19,0.4015431889350356,0.6685544204975012,0.3687075107380016,0.3459491814527513,10.168969540482982,1.4090525967448388,8.480844923583987,1.4102519049878754,0.0,0.17636534653464997,0.0,2.606230192796012e-15,1.2987515426771958e-14,0.004769560059584264
pooled_cnn,29,ood,6,18,20,0.4041237392054108,0.6755993724853916,0.3611848477143991,0.34139519149346087,10.06504594357123,1.2692129126322274,8.1868862364622,1.266476651571402,0.0,0.15756524591969534,0.0,2.4321950330032073e-15,1.607616401748054e-14,0.004769560059584264
pooled_cnn,29,ood,7,18,21,0.4080058902568119,0.6847555821844716,0.35175489441636665,0.33413721885127673,9.626410129206402,1.1559306438213202,7.83253867558427,1.1560438722098314,0.0,0.13215871230146092,0.0,2.8891273427997184e-15,2.1207647595793534e-14,0.004769560059584264
pooled_cnn,29,ood,8,18,22,0.41096792505149715,0.6914418020076949,0.3437866206641718,0.3287978234457034,9.839530662180202,1.0814246994729486,7.636794531986729,1.0830077063857217,0.0,0.11469873911798667,0.0,2.5624848239076695e-15,2.5527612025461676e-14,0.004769560059584264
pooled_cnn,29,ood,9,18,23,0.41291576797066565,0.6958319452492541,0.337422082676403,0.32521758918832344,10.006371431648631,1.0371965462654762,7.868017699051567,1.0377810574261246,0.0,0.10604195226531887,0.0,2.7552782604749207e-15,3.384111773088724e-14,0.004769560059584264
pooled_cnn,29,ood,10,18,24,0.414388684482292,0.6993100579666601,0.3318997726983599,0.3221539831346496,9.842399308616331,1.0133609391923484,7.91673071505097,1.0144001927051525,0.0,0.09977498193744072,0.0,2.640193534683305e-15,4.246599068415474e-14,0.004769560059584264
pooled_cnn,43,development,0,6,13,0.38141022753432563,0.6245956191556944,0.4240389905163921,0.43883949248544046,33.42558488839441,12.037091691644678,33.42558488839441,12.037091691644678,0.0,0.061329852659876116,0.0,0.0,0.0,0.005466791684739292
pooled_cnn,43,development,1,6,15,0.36812917602356837,0.6310519438111001,0.44459887367776046,0.4394253502207997,20.855809395966165,5.356698685351222,16.58405625865247,5.169650477333287,0.0,0.09755923987857862,0.0,1.7751292175790737e-15,1.6562722010463388e-15,0.005466791684739292
pooled_cnn,43,development,2,6,16,0.3677520024547744,0.642643073415506,0.44474065391411916,0.3775136920385393,14.072437707208621,3.2217166907843335,11.155353560708376,3.1443434850480503,0.0,0.10481696112815309,0.0,2.160396910445135e-15,3.3971068821231736e-15,0.005466791684739292
pooled_cnn,43,development,3,6,17,0.37013436012129874,0.6493424040164991,0.43861151743066423,0.3616201643119885,12.05560202744043,2.296322848362621,9.198401099422112,2.278616996705308,0.0,0.09797486577153591,0.0,1.898828122355743e-15,5.865790648967558e-15,0.005466791684739292
pooled_cnn,43,development,4,6,18,0.3738806619550851,0.6581714977672388,0.43048083998447645,0.3564707408545648,11.08692242789511,1.8804045838889927,8.693779660465498,1.8605697277418376,0.0,0.08286860099786997,0.0,1.9762139345368597e-15,8.322615258209108e-15,0.005466791684739292
pooled_cnn,43,development,5,6,19,0.37873743193578374,0.6679173186795041,0.42088051401621923,0.34040174339792467,10.42543454762448,1.650315928696931,8.609928123795694,1.6326119809429311,0.0,0.05521073336777338,0.0,1.8262748557608113e-15,1.3989274645035929e-14,0.005466791684739292
pooled_cnn,43,development,6,6,20,0.38509389227706753,0.6783152801779768,0.40884744282790675,0.333059020921376,11.12577980481789,1.4969851776614087,8.740801603237658,1.4850723665363654,0.0,0.018727376829652975,0.0,2.0771338242584037e-15,1.6824037251168955e-14,0.005466791684739292
pooled_cnn,43,development,7,6,21,0.39358460233148396,0.6931460956122852,0.39376282339378493,0.32077932814753063,12.025292235598604,1.3442419331775912,8.828747360983341,1.3375823994398282,0.16666666666666666,-0.024686484241775997,0.0,1.9257112541425974e-15,2.4325055374604522e-14,0.005466791684739292
pooled_cnn,43,development,8,6,22,0.3993760637602953,0.7041110476511462,0.38254655592444625,0.31161499299412226,12.379639230481422,1.2295991813053926,9.662458525937746,1.2252755148827206,0.16666666666666666,-0.05146584797868603,0.0,2.517023609155456e-15,2.7798251691843126e-14,0.005466791684739292
pooled_cnn,43,development,9,6,23,0.40287928858274685,0.7110292612871477,0.37463043966039095,0.3058165204093253,12.295529344624823,1.1419022082874528,9.94214413532986,1.141143058078167,0.16666666666666666,-0.06713500080862422,0.0,2.2980532707238554e-15,4.638696140718535e-14,0.005466791684739292
pooled_cnn,43,development,10,6,24,0.4050766429629911,0.7150486549972744,0.3686278666594607,0.30235154892420885,12.548297754588939,1.0874048675520873,9.979827931268733,1.087913293741071,0.16666666666666666,-0.07625304734139071,0.0,2.5462582787767075e-15,5.053930436583715e-14,0.005466791684739292
pooled_cnn,43,ood,0,18,13,0.44833069422207394,0.7400216186642753,0.3154335646697889,0.3334591320329463,36.22643928034151,12.909677855034777,36.22643928034151,12.909677855034777,0.0,0.06593469758114234,0.0,0.0,0.0,0.004984418958580743
pooled_cnn,43,ood,1,18,15,0.41166418916872505,0.7125936867516435,0.36685167303645677,0.3405803554009967,23.255970705576573,5.5042184943253964,18.97347674101644,5.4807489705752355,0.0,0.1818108475958673,0.0,2.157935195510437e-15,2.1230099422056635e-15,0.004984418958580743
pooled_cnn,43,ood,2,18,16,0.39827348779911576,0.7058679489381032,0.3846540642675645,0.3272809987625586,17.16118409970564,3.41896795610183,14.16347056023218,3.4024237816413265,0.0,0.2279121178871938,0.0,2.3397775137284197e-15,4.325049919133091e-15,0.004984418958580743
pooled_cnn,43,ood,3,18,17,0.3934897784934171,0.7070542572079156,0.3885134222899478,0.3027345337960748,13.006416787678589,2.27199571728846,10.870170502368005,2.2681311832506017,0.0,0.2318719764943048,0.0,2.238449198976847e-15,6.669282463277641e-15,0.004984418958580743
