case_id,split,family,base_seed,method,model_seed,field_relative_l2,field_rmse,field_nrmse_dynamic_range,field_mean_bias,h1_seminorm_relative_error,measured_reprojection_relative_l2,clean_reprojection_relative_l2,gate,correction_rms,optimization_forward_calls,optimization_adjoint_calls,grouped_adjoint_calls,evaluation_forward_calls,neural_inference_seconds,candidate_id,solver_kind,mean_policy,whitening_policy,standardized_edge_regularization_weight,edge_indicator_quantile,minimum_edge_weight,edge_indicator_threshold,edge_weight_minimum,edge_weight_mean,edge_weight_maximum,session_id,stress,selector_digest,reconstruction_uses_truth_or_clean_projection,development_gate_uses_truth_and_clean_projection,warm_start_used,warm_start_forward_calls,warm_start_adjoint_calls,refinement_forward_calls,refinement_adjoint_calls,warm_start_seconds_amortized_screening_only,refinement_seconds,candidate_budget_matched,operator_norm_squared_bound,dense_norm_setup_in_budget,field_gain_to_registered_huber,h1_gain_to_registered_huber,clean_reprojection_ratio_to_cgls,measured_reprojection_ratio_to_cgls
170f9e9fcd7f86632b9a:stress=sparse-flowon-outlier,development,smooth_no_interface,2101,adaptive_edge_warm__l0p05__q0p7__wmin0p5,-1,0.5433775229616791,0.05569262097798192,0.06318562933915667,0.01874618612506258,1.0617856573868334,0.035460144206577296,0.029195956090519146,,,24,24,0,1,0.0,adaptive_edge_warm__l0p05__q0p7__wmin0p5,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.05,0.7,0.5,0.9307967105859632,0.5607409961814351,0.8210012698647356,0.9986163528647101,development:2101:d7d9a77030834a1d,sparse_flowon_outlier,6afcfa8ba0164183ef84bca1477dd3b88098ee0100faf44f24a745354897dab1,False,True,True,12,12,12,12,0.004497165966313332,0.008575999992899597,True,146097.51508001765,False,0.03024848601138796,-0.059643699822579124,0.647383994066593,56.84357545098086
170f9e9fcd7f86632b9a:stress=sparse-flowon-outlier,development,smooth_no_interface,2101,adaptive_edge_warm__l0p05__q0p85__wmin0p05,-1,0.5483727600909115,0.05620459991781214,0.06376649105752248,0.01886051045701034,1.071099442954143,0.03546731679470946,0.029167949535468325,,,24,24,0,1,0.0,adaptive_edge_warm__l0p05__q0p85__wmin0p05,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.05,0.85,0.05,1.248036229379772,0.23914952667254386,0.752809959730552,0.9985359095703731,development:2101:d7d9a77030834a1d,sparse_flowon_outlier,6afcfa8ba0164183ef84bca1477dd3b88098ee0100faf44f24a745354897dab1,False,True,True,12,12,12,12,0.004497165966313332,0.008796916983556002,True,146097.51508001765,False,0.02133361823694946,-0.06893869653800605,0.6467629835604587,56.855073304804975
170f9e9fcd7f86632b9a:stress=sparse-flowon-outlier,development,smooth_no_interface,2101,adaptive_edge_warm__l0p05__q0p85__wmin0p2,-1,0.545695819751936,0.05593023114586397,0.06345520810437487,0.01879694014790463,1.066209539224417,0.03546852492472009,0.029186277294757323,,,24,24,0,1,0.0,adaptive_edge_warm__l0p05__q0p85__wmin0p2,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.05,0.85,0.2,1.248036229379772,0.35928381193477377,0.7918399660888861,0.9987670817434722,development:2101:d7d9a77030834a1d,sparse_flowon_outlier,6afcfa8ba0164183ef84bca1477dd3b88098ee0100faf44f24a745354897dab1,False,True,True,12,12,12,12,0.004497165966313332,0.008406667038798332,True,146097.51508001765,False,0.026111082958768166,-0.06405865729101216,0.6471693788151308,56.85700997006539
170f9e9fcd7f86632b9a:stress=sparse-flowon-outlier,development,smooth_no_interface,2101,adaptive_edge_warm__l0p05__q0p85__wmin0p5,-1,0.540410306427216,0.055388500805854175,0.06284059216666982,0.018670331926812687,1.0565622234190966,0.035472915601578205,0.029225506207692386,,,24,24,0,1,0.0,adaptive_edge_warm__l0p05__q0p85__wmin0p5,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.05,0.85,0.5,1.248036229379772,0.5995523824592336,0.8698999788055537,0.99922942608967,development:2101:d7d9a77030834a1d,sparse_flowon_outlier,6afcfa8ba0164183ef84bca1477dd3b88098ee0100faf44f24a745354897dab1,False,True,True,12,12,12,12,0.004497165966313332,0.008504041004925966,True,146097.51508001765,False,0.0355439989927568,-0.05443080317357582,0.6480392311419412,56.86404834446711
170f9e9fcd7f86632b9a:stress=sparse-flowon-outlier,development,smooth_no_interface,2101,adaptive_edge_warm__l0p05__q0p95__wmin0p05,-1,0.5436354525592413,0.055719057064696986,0.0632156221954278,0.018743606098635464,1.0626380066897523,0.035477139161022,0.029209416372564263,,,24,24,0,1,0.0,adaptive_edge_warm__l0p05__q0p95__wmin0p05,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.05,0.95,0.05,1.6416818328920373,0.33573843747592824,0.8259978351091433,0.9991533052047588,development:2101:d7d9a77030834a1d,sparse_flowon_outlier,6afcfa8ba0164183ef84bca1477dd3b88098ee0100faf44f24a745354897dab1,False,True,True,12,12,12,12,0.004497165966313332,0.008589041011873633,True,146097.51508001765,False,0.02978816587084349,-0.0604943296673154,0.6476824590706028,56.87081882510916
170f9e9fcd7f86632b9a:stress=sparse-flowon-outlier,development,smooth_no_interface,2101,adaptive_edge_warm__l0p05__q0p95__wmin0p2,-1,0.5417349900707898,0.05552427216362986,0.06299463050310725,0.01869875373036753,1.0591374605950297,0.0354777374463282,0.02922232958363775,,,24,24,0,1,0.0,adaptive_edge_warm__l0p05__q0p95__wmin0p2,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.05,0.95,0.2,1.6416818328920373,0.4406218420849923,0.8534718611445418,0.9992869938566391,development:2101:d7d9a77030834a1d,sparse_flowon_outlier,6afcfa8ba0164183ef84bca1477dd3b88098ee0100faf44f24a745354897dab1,False,True,True,12,12,12,12,0.004497165966313332,0.008442250022199005,True,146097.51508001765,False,0.03317987108052755,-0.05700084528145507,0.647968793456607,56.87177789272451
170f9e9fcd7f86632b9a:stress=sparse-flowon-outlier,development,smooth_no_interface,2101,adaptive_edge_warm__l0p05__q0p95__wmin0p5,-1,0.5379687421209319,0.0551382565286119,0.06255667947108441,0.018609216426968264,1.0522054535945926,0.03547981162931204,0.029250005310873153,,,24,24,0,1,0.0,adaptive_edge_warm__l0p05__q0p95__wmin0p5,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.05,0.95,0.5,1.6416818328920373,0.6503886513031202,0.9084199132153385,0.9995543711603994,development:2101:d7d9a77030834a1d,sparse_flowon_outlier,6afcfa8ba0164183ef84bca1477dd3b88098ee0100faf44f24a745354897dab1,False,True,True,12,12,12,12,0.004497165966313332,0.008058584004174918,True,146097.51508001765,False,0.0399013943255897,-0.05008282233206141,0.6485824682676253,56.875102864452046
170f9e9fcd7f86632b9a:stress=sparse-flowon-outlier,development,smooth_no_interface,2101,adaptive_edge_warm__l0p1__q0p7__wmin0p05,-1,0.5218633609857093,0.05348756092681177,0.06068389563337718,0.017886772329471754,1.0213470123641841,0.03584582280714471,0.02862759485716315,,,24,24,0,1,0.0,adaptive_edge_warm__l0p1__q0p7__wmin0p05,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.1,0.7,0.05,0.9307967105859632,0.16540789274472686,0.6599024127429978,0.9973710704429491,development:2101:d7d9a77030834a1d,sparse_flowon_outlier,6afcfa8ba0164183ef84bca1477dd3b88098ee0100faf44f24a745354897dab1,False,True,True,12,12,12,12,0.004497165966313332,0.008105208980850875,True,146097.51508001765,False,0.06864424267551536,-0.019286632339607337,0.6347812910010782,57.461828735667616
170f9e9fcd7f86632b9a:stress=sparse-flowon-outlier,development,smooth_no_interface,2101,adaptive_edge_warm__l0p1__q0p7__wmin0p2,-1,0.5152258818929969,0.052807262990774796,0.05991206890890645,0.017722976694413424,1.0092215326810843,0.03586875608452262,0.028696494223667615,,,24,24,0,1,0.0,adaptive_edge_warm__l0p1__q0p7__wmin0p2,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.1,0.7,0.2,0.9307967105859632,0.2971855938902963,0.7136020317835771,0.9977861645835362,development:2101:d7d9a77030834a1d,sparse_flowon_outlier,6afcfa8ba0164183ef84bca1477dd3b88098ee0100faf44f24a745354897dab1,False,True,True,12,12,12,12,0.004497165966313332,0.008090667019132525,True,146097.51508001765,False,0.08048997630862985,-0.007185613584894248,0.6363090487130718,57.49859140294204
170f9e9fcd7f86632b9a:stress=sparse-flowon-outlier,development,smooth_no_interface,2101,adaptive_edge_warm__l0p1__q0p7__wmin0p5,-1,0.5024794813057564,0.051500840794896106,0.05842987778233202,0.017401100868422528,0.9859565142488961,0.035929901956612074,0.02885668975007516,,,24,24,0,1,0.0,adaptive_edge_warm__l0p1__q0p7__wmin0p5,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.1,0.7,0.5,0.9307967105859632,0.5607409961814351,0.8210012698647356,0.9986163528647101,development:2101:d7d9a77030834a1d,sparse_flowon_outlier,6afcfa8ba0164183ef84bca1477dd3b88098ee0100faf44f24a745354897dab1,False,True,True,12,12,12,12,0.004497165966313332,0.008550124999601394,True,146097.51508001765,False,0.10323814078920879,0.016032471945284347,0.6398611851594954,57.59660989867585
170f9e9fcd7f86632b9a:stress=sparse-flowon-outlier,development,smooth_no_interface,2101,adaptive_edge_warm__l0p1__q0p85__wmin0p05,-1,0.5117200942619996,0.05244794282475424,0.05950440501330285,0.01761826658012629,1.0034528540515675,0.035914744602128866,0.028766800580136243,,,24,24,0,1,0.0,adaptive_edge_warm__l0p1__q0p85__wmin0p05,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.1,0.85,0.05,1.248036229379772,0.23914952667254386,0.752809959730552,0.9985359095703731,development:2101:d7d9a77030834a1d,sparse_flowon_outlier,6afcfa8ba0164183ef84bca1477dd3b88098ee0100faf44f24a745354897dab1,False,True,True,12,12,12,12,0.004497165966313332,0.008403749961871654,True,146097.51508001765,False,0.08674666290168559,-0.00142857220508061,0.6378680046766243,57.572312247256725
170f9e9fcd7f86632b9a:stress=sparse-flowon-outlier,development,smooth_no_interface,2101,adaptive_edge_warm__l0p1__q0p85__wmin0p2,-1,0.5068836714126472,0.05195224130370102,0.0589420107136252,0.017499243999405736,0.9945049880537655,0.03593199299870353,0.02882267459396906,,,24,24,0,1,0.0,adaptive_edge_warm__l0p1__q0p85__wmin0p2,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.1,0.85,0.2,1.248036229379772,0.35928381193477377,0.7918399660888861,0.9987670817434722,development:2101:d7d9a77030834a1d,sparse_flowon_outlier,6afcfa8ba0164183ef84bca1477dd3b88098ee0100faf44f24a745354897dab1,False,True,True,12,12,12,12,0.004497165966313332,0.008015208994038403,True,146097.51508001765,False,0.09537809902529452,0.007501243116368173,0.6391069414022268,57.59996189601136
170f9e9fcd7f86632b9a:stress=sparse-flowon-outlier,development,smooth_no_interface,2101,adaptive_edge_warm__l0p1__q0p85__wmin0p5,-1,0.4975267803649308,0.05099322153451287,0.0578539623043251,0.017265257595750788,0.9772435111504676,0.035979649909218,0.02894747218795423,,,24,24,0,1,0.0,adaptive_edge_warm__l0p1__q0p85__wmin0p5,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.1,0.85,0.5,1.248036229379772,0.5995523824592336,0.8698999788055537,0.99922942608967,development:2101:d7d9a77030834a1d,sparse_flowon_outlier,6afcfa8ba0164183ef84bca1477dd3b88098ee0100faf44f24a745354897dab1,False,True,True,12,12,12,12,0.004497165966313332,0.007990040990989655,True,146097.51508001765,False,0.11207709535162841,0.024727898160126004,0.6418741727473327,57.67635721952748
170f9e9fcd7f86632b9a:stress=sparse-flowon-outlier,development,smooth_no_interface,2101,adaptive_edge_warm__l0p1__q0p95__wmin0p05,-1,0.503446999625093,0.05160000505688909,0.058542383823382886,0.017402925349573196,0.9885743596164808,0.03596362853200026,0.02888964635092167,,,24,24,0,1,0.0,adaptive_edge_warm__l0p1__q0p95__wmin0p05,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.1,0.95,0.05,1.6416818328920373,0.33573843747592824,0.8259978351091433,0.9991533052047588,development:2101:d7d9a77030834a1d,sparse_flowon_outlier,6afcfa8ba0164183ef84bca1477dd3b88098ee0100faf44f24a745354897dab1,False,True,True,12,12,12,12,0.004497165966313332,0.008597749983891845,True,146097.51508001765,False,0.10151143639798837,0.013419907599955075,0.6405919567711778,57.65067451616903
170f9e9fcd7f86632b9a:stress=sparse-flowon-outlier,development,smooth_no_interface,2101,adaptive_edge_warm__l0p1__q0p95__wmin0p2,-1,0.5000443105681716,0.051251251816379344,0.05814670855081149,0.01731973150076101,0.9822266428338164,0.03597893831036243,0.028931805613927997,,,24,24,0,1,0.0,adaptive_edge_warm__l0p1__q0p95__wmin0p2,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.1,0.95,0.2,1.6416818328920373,0.4406218420849923,0.8534718611445418,0.9992869938566391,development:2101:d7d9a77030834a1d,sparse_flowon_outlier,6afcfa8ba0164183ef84bca1477dd3b88098ee0100faf44f24a745354897dab1,False,True,True,12,12,12,12,0.004497165966313332,0.0085218750173226,True,146097.51508001765,False,0.10758412568884583,0.019754819029784033,0.6415267859642111,57.67521650721109
170f9e9fcd7f86632b9a:stress=sparse-flowon-outlier,development,smooth_no_interface,2101,adaptive_edge_warm__l0p1__q0p95__wmin0p5,-1,0.4934121575099462,0.05057149976383491,0.057375501154205324,0.01715518473567082,0.9698695353194098,0.036015947393890545,0.029022394264733523,,,24,24,0,1,0.0,adaptive_edge_warm__l0p1__q0p95__wmin0p5,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.1,0.95,0.5,1.6416818328920373,0.6503886513031202,0.9084199132153385,0.9995543711603994,development:2101:d7d9a77030834a1d,sparse_flowon_outlier,6afcfa8ba0164183ef84bca1477dd3b88098ee0100faf44f24a745354897dab1,False,True,True,12,12,12,12,0.004497165966313332,0.008716374984942377,True,146097.51508001765,False,0.11942035408887813,0.03208699834919329,0.6435354765648464,57.73454307451568
170f9e9fcd7f86632b9a:stress=sparse-flowon-outlier,development,smooth_no_interface,2101,adaptive_edge_warm__l0p2__q0p7__wmin0p05,-1,0.47590081762264064,0.04877670264038248,0.055339228057518335,0.016388983911324678,0.9353552160101265,0.036536208177705205,0.028503055288153806,,,24,24,0,1,0.0,adaptive_edge_warm__l0p2__q0p7__wmin0p05,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.2,0.7,0.05,0.9307967105859632,0.16540789274472686,0.6599024127429978,0.9973710704429491,development:2101:d7d9a77030834a1d,sparse_flowon_outlier,6afcfa8ba0164183ef84bca1477dd3b88098ee0100faf44f24a745354897dab1,False,True,True,12,12,12,12,0.004497165966313332,0.008472542045637965,True,146097.51508001765,False,0.15067237989061774,0.06653169135790894,0.6320197810387179,58.5685352587175
170f9e9fcd7f86632b9a:stress=sparse-flowon-outlier,development,smooth_no_interface,2101,adaptive_edge_warm__l0p2__q0p7__wmin0p2,-1,0.46502183009838916,0.04766167799690812,0.05407418553322324,0.016111851527396512,0.914937824392675,0.0366210571016654,0.028693063495912323,,,24,24,0,1,0.0,adaptive_edge_warm__l0p2__q0p7__wmin0p2,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.2,0.7,0.2,0.9307967105859632,0.2971855938902963,0.7136020317835771,0.9977861645835362,development:2101:d7d9a77030834a1d,sparse_flowon_outlier,6afcfa8ba0164183ef84bca1477dd3b88098ee0100faf44f24a745354897dab1,False,True,True,12,12,12,12,0.004497165966313332,0.008238540962338448,True,146097.51508001765,False,0.17008782159826105,0.08690789463747596,0.636232976594389,58.70455039117066
170f9e9fcd7f86632b9a:stress=sparse-flowon-outlier,development,smooth_no_interface,2101,adaptive_edge_warm__l0p2__q0p7__wmin0p5,-1,0.44523073534905616,0.045633220999632455,0.051772815446673524,0.015586107783968454,0.8777957178597201,0.03684323130320299,0.0291106997743256,,,24,24,0,1,0.0,adaptive_edge_warm__l0p2__q0p7__wmin0p5,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.2,0.7,0.5,0.9307967105859632,0.5607409961814351,0.8210012698647356,0.9986163528647101,development:2101:d7d9a77030834a1d,sparse_flowon_outlier,6afcfa8ba0164183ef84bca1477dd3b88098ee0100faf44f24a745354897dab1,False,True,True,12,12,12,12,0.004497165966313332,0.008954792050644755,True,146097.51508001765,False,0.20540846569124696,0.12397507379173901,0.6454935413502764,59.06070167794464
170f9e9fcd7f86632b9a:stress=sparse-flowon-outlier,development,smooth_no_interface,2101,adaptive_edge_warm__l0p2__q0p85__wmin0p05,-1,0.46054197072265296,0.04720252188590878,0.05355325354386898,0.015961842814506008,0.9075309757949502,0.03672958665187192,0.02886793614534391,,,24,24,0,1,0.0,adaptive_edge_warm__l0p2__q0p85__wmin0p05,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.2,0.85,0.05,1.248036229379772,0.23914952667254386,0.752809959730552,0.9985359095703731,development:2101:d7d9a77030834a1d,sparse_flowon_outlier,6afcfa8ba0164183ef84bca1477dd3b88098ee0100faf44f24a745354897dab1,False,True,True,12,12,12,12,0.004497165966313332,0.008439790981356055,True,146097.51508001765,False,0.17808290830776896,0.09429980127844062,0.6401105599792604,58.878526211457405
170f9e9fcd7f86632b9a:stress=sparse-flowon-outlier,development,smooth_no_interface,2101,adaptive_edge_warm__l0p2__q0p85__wmin0p2,-1,0.4527869502310793,0.046407683309297,0.052651475627794424,0.015763874858779066,0.892746885383154,0.03680170269756947,0.029010137644744645,,,24,24,0,1,0.0,adaptive_edge_warm__l0p2__q0p85__wmin0p2,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.2,0.85,0.2,1.248036229379772,0.35928381193477377,0.7918399660888861,0.9987670817434722,development:2101:d7d9a77030834a1d,sparse_flowon_outlier,6afcfa8ba0164183ef84bca1477dd3b88098ee0100faf44f24a745354897dab1,False,True,True,12,12,12,12,0.004497165966313332,0.008365249959751964,True,146097.51508001765,False,0.1919230885598451,0.10905406750296524,0.6432637012690638,58.994130193803166
170f9e9fcd7f86632b9a:stress=sparse-flowon-outlier,development,smooth_no_interface,2101,adaptive_edge_warm__l0p2__q0p85__wmin0p5,-1,0.438448835891018,0.04493812092635627,0.050984195072692313,0.015386084657825995,0.8655253339167269,0.03697304870530162,0.02928956639524987,,,24,24,0,1,0.0,adaptive_edge_warm__l0p2__q0p85__wmin0p5,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.2,0.85,0.5,1.248036229379772,0.5995523824592336,0.8698999788055537,0.99922942608967,development:2101:d7d9a77030834a1d,sparse_flowon_outlier,6afcfa8ba0164183ef84bca1477dd3b88098ee0100faf44f24a745354897dab1,False,True,True,12,12,12,12,0.004497165966313332,0.008264874981250614,True,146097.51508001765,False,0.21751194253604617,0.13622070448861312,0.6494596860827913,59.26880250370708
170f9e9fcd7f86632b9a:stress=sparse-flowon-outlier,development,smooth_no_interface,2101,adaptive_edge_warm__l0p2__q0p95__wmin0p05,-1,0.4481087269385811,0.045928196201955165,0.05210747726489849,0.015620325621546931,0.884536292644432,0.03688854152219797,0.02915065848809952,,,24,24,0,1,0.0,adaptive_edge_warm__l0p2__q0p95__wmin0p05,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.2,0.95,0.05,1.6416818328920373,0.33573843747592824,0.8259978351091433,0.9991533052047588,development:2101:d7d9a77030834a1d,sparse_flowon_outlier,6afcfa8ba0164183ef84bca1477dd3b88098ee0100faf44f24a745354897dab1,False,True,True,12,12,12,12,0.004497165966313332,0.008611083030700684,True,146097.51508001765,False,0.2002721901125732,0.11724809687873228,0.6463795761025044,59.13333519114011
170f9e9fcd7f86632b9a:stress=sparse-flowon-outlier,development,smooth_no_interface,2101,adaptive_edge_warm__l0p2__q0p95__wmin0p2,-1,0.4427794877612838,0.04538198424974829,0.05148777674898265,0.01548440756255117,0.8742906967301564,0.03694657726349621,0.02924035796564197,,,24,24,0,1,0.0,adaptive_edge_warm__l0p2__q0p95__wmin0p2,adaptive_edge_warm_huber_measurement_pdhg,estimated,structured_flowoff,0.2,0.95,0.2,1.6416818328920373,0.4406218420849923,0.8534718611445418,0.9992869938566391,development:2101:d7d9a77030834a1d,sparse_flowon_outlier,6afcfa8ba0164183ef84bca1477dd3b88098ee0100faf44f24a745354897dab1,False,True,True,12,12,12,12,0.004497165966313332,0.008409625035710633,True,146097.51508001765,False,0.20978314252080518,0.12747302418487955,0.6483685503925423,59.22636806264007
