case_id,split,family,base_seed,method,model_seed,field_relative_l2,field_rmse,field_nrmse_dynamic_range,field_mean_bias,h1_seminorm_relative_error,measured_reprojection_relative_l2,clean_reprojection_relative_l2,gate,correction_rms,optimization_forward_calls,optimization_adjoint_calls,grouped_adjoint_calls,evaluation_forward_calls,neural_inference_seconds,projection_variant,projection_iterations,damping_fraction,damping_absolute,preconditioner,projection_forward_calls,projection_adjoint_calls,paired_call_budget,matched_cgls_field_relative_l2,matched_huber_field_relative_l2,matched_base_landweber_field_relative_l2,field_gain_to_best_matched_classical,h1_gain_to_best_matched_classical,reprojection_ratio_to_matched_cgls,visible_correction_fraction,system_residual_fraction,exact_projection_approximation_error,exact_oracle_error_reduction_retention,oracle_reduction_defined,base_anchor_field_relative_l2,exact_oracle_field_relative_l2,raw_learned_field_relative_l2,exact_oracle_rank,exact_oracle_nullity_lower_bound,field_harm_to_best_matched_classical,converged,breakdown,projection_diagnostic_forward_calls,dense_oracle_used_by_algorithm
49ed9e07a52fd9932a2e,ood,two_interface,3109,pooled_cnn,43,0.4677803335499607,0.027805565542753347,0.07133510277238118,-0.001721989540866969,0.875223192121346,0.03350039641767073,0.039368603590675115,1.0,0.045623813339745106,22,21,1,1,0.005623042001388967,cg_undamped,8,0.0,0.0,identity,9,8,22,0.6834412116355898,0.6114305674527134,0.67908147195857,0.2349412043647332,0.15943362240957218,20.27133544943463,0.07985726167959052,0.07985726167959056,0.053946262974012435,0.9927550354809305,1,0.6789831370212939,0.466239009897307,0.6042028526566602,150,850,0,0,0,1,False
49ed9e07a52fd9932a2e,ood,two_interface,3109,pooled_cnn,43,0.4647062114075643,0.02762283510586613,0.07086630833355026,-0.0016780194372095281,0.8731570762119168,0.019478716683722624,0.028927431121239636,1.0,0.045563074588317265,26,25,1,1,0.005623042001388967,cg_undamped,12,0.0,0.0,identity,13,12,26,0.6836983926646408,0.5977356197861519,0.6791642636158951,0.2225555981190826,0.16182309081773177,32.92269487587839,0.03456711385995946,0.03456711385995943,0.026014946659867137,1.007204892141861,1,0.6789831370212939,0.466239009897307,0.6042028526566602,150,850,0,0,0,1,False
49ed9e07a52fd9932a2e,ood,two_interface,3109,pooled_cnn,43,0.6042028526566602,0.03591472495897261,0.09213912919882383,-0.0023105565728327375,0.9713054940865301,0.3471499087669673,0.3475909373846839,1.0,0.04979821178748421,14,13,1,1,0.005623042001388967,cg_damped_1e-6,0,1e-06,8.50170973825559e-06,identity,1,0,14,0.6799664037398173,0.6500838815311315,0.6789792592756627,0.07057709040010116,0.016385206863853124,36.780015081730326,1.0,1.0,0.4043957213674521,0.3515034016476134,1,0.6789831370212939,0.466239009897307,0.6042028526566602,150,850,0,0,0,1,False
49ed9e07a52fd9932a2e,ood,two_interface,3109,pooled_cnn,43,0.5136407258129981,0.030531576132401345,0.07832867552572587,-0.002055678385369059,0.9007036655467769,0.16820834883286315,0.1679168362875861,1.0,0.04728730238479815,15,14,1,1,0.005623042001388967,cg_damped_1e-6,1,1e-06,8.50170973825559e-06,identity,2,1,15,0.6804694749213059,0.6432848358235691,0.678985087625608,0.20153453461186188,0.09926350100652091,20.581216678210314,0.4862938659564565,0.48629386595164625,0.2554112154148399,0.7771890742343947,1,0.6789831370212939,0.466239009897307,0.6042028526566602,150,850,0,0,0,1,False
49ed9e07a52fd9932a2e,ood,two_interface,3109,pooled_cnn,43,0.47097482955782494,0.027995451182982488,0.0718222538659246,-0.0020097702679699524,0.8767255940741684,0.12236638242929328,0.12065955491158824,1.0,0.046372700164181525,16,15,1,1,0.005623042001388967,cg_damped_1e-6,2,1e-06,8.50170973825559e-06,identity,3,2,16,0.6811236184187098,0.6374176623254545,0.6789934477586067,0.2611205220771663,0.13245098755161347,18.24588227418491,0.351280367859194,0.351280367843556,0.17519126395292578,0.977739363598235,1,0.6789831370212939,0.466239009897307,0.6042028526566602,150,850,0,0,0,1,False
49ed9e07a52fd9932a2e,ood,two_interface,3109,pooled_cnn,43,0.4622604945338603,0.027477458021894444,0.07049334382002781,-0.001873888444732988,0.8627740798384568,0.053513761882322354,0.05393932220600253,1.0,0.045907842813658145,18,17,1,1,0.005623042001388967,cg_damped_1e-6,4,1e-06,8.50170973825559e-06,identity,5,4,18,0.6821811204862716,0.6275119307920313,0.6790164004195685,0.2633438953895177,0.15947789741883964,11.904001069542128,0.14738063350302524,0.14738063344237223,0.11573124836529369,1.0187009409718182,1,0.6789831370212939,0.466239009897307,0.6042028526566602,150,850,0,0,0,1,False
49ed9e07a52fd9932a2e,ood,two_interface,3109,pooled_cnn,43,0.46777996896263296,0.027805543871135048,0.07133504717390339,-0.0017219990690035747,0.8752212163212512,0.03349918444284832,0.03936734722187582,1.0,0.04562381334044938,22,21,1,1,0.005623042001388967,cg_damped_1e-6,8,1e-06,8.50170973825559e-06,identity,9,8,22,0.6834412116355898,0.6114305674527134,0.67908147195857,0.23494180065047213,0.15943551997255215,20.27060207458512,0.0798533429517689,0.07985334276282617,0.05394626321419691,0.9927567492172045,1,0.6789831370212939,0.466239009897307,0.6042028526566602,150,850,0,0,0,1,False
49ed9e07a52fd9932a2e,ood,two_interface,3109,pooled_cnn,43,0.46470583907069757,0.02762281297360359,0.0708662515532909,-0.0016780337601142695,0.8731546684866733,0.019478131380570213,0.028926644394762287,1.0,0.045563074589638757,26,25,1,1,0.005623042001388967,cg_damped_1e-6,12,1e-06,8.50170973825559e-06,identity,13,12,26,0.6836983926646408,0.5977356197861519,0.6791642636158951,0.2225562210313776,0.1618254020853808,32.921705603463295,0.034564015142420135,0.03456401461416462,0.026014947593178354,1.0072066423047057,1,0.6789831370212939,0.466239009897307,0.6042028526566602,150,850,0,0,0,1,False
49ed9e07a52fd9932a2e,ood,two_interface,3109,pooled_cnn,43,0.6042028526566602,0.03591472495897261,0.09213912919882383,-0.0023105565728327375,0.9713054940865301,0.3471499087669673,0.3475909373846839,1.0,0.04979821178748421,14,13,1,1,0.005623042001388967,cg_damped_1e-4,0,0.0001,0.0008501709738255591,identity,1,0,14,0.6799664037398173,0.6500838815311315,0.6789792592756627,0.07057709040010116,0.016385206863853124,36.780015081730326,1.0,1.0,0.4043957213674521,0.3515034016476134,1,0.6789831370212939,0.466239009897307,0.6042028526566602,150,850,0,0,0,1,False
49ed9e07a52fd9932a2e,ood,two_interface,3109,pooled_cnn,43,0.5136474479397868,0.030531975705713008,0.07832970062997015,-0.00205573295087912,0.9006921362073822,0.16817248860140097,0.16788100857739277,1.0,0.047287302505320664,15,14,1,1,0.005623042001388967,cg_damped_1e-4,1,0.0001,0.0008501709738255591,identity,2,1,15,0.6804694749213059,0.6432848358235691,0.678985087625608,0.20152408492237084,0.0992750307661959,20.576828981648433,0.4861898059858968,0.48618975789477736,0.25541122441282527,0.7771574769965318,1,0.6789831370212939,0.466239009897307,0.6042028526566602,150,850,0,0,0,1,False
49ed9e07a52fd9932a2e,ood,two_interface,3109,pooled_cnn,43,0.47099619912370055,0.02799672142207113,0.07182551266085162,-0.002009871874127232,0.8766927580308969,0.12229271938396817,0.1205857552199336,1.0,0.04637270073603698,16,15,1,1,0.005623042001388967,cg_damped_1e-4,2,0.0001,0.0008501709738255591,identity,3,2,16,0.6811236184187098,0.6374176623254545,0.6789934477586067,0.26108699685949716,0.13248347990395892,18.234898479238318,0.3510672059668766,0.35106704962500057,0.17519132499209802,0.9776389163324772,1,0.6789831370212939,0.466239009897307,0.6042028526566602,150,850,0,0,0,1,False
49ed9e07a52fd9932a2e,ood,two_interface,3109,pooled_cnn,43,0.46228127048613626,0.027478692975699232,0.07049651209065508,-0.0018741787173069083,0.8627151966938738,0.053445090042179254,0.053868746974736426,1.0,0.04590784439322701,18,17,1,1,0.005623042001388967,cg_damped_1e-4,4,0.0001,0.0008501709738255591,identity,5,4,18,0.6821811204862716,0.6275119307920313,0.6790164004195685,0.26331078693172355,0.15953526189657266,11.888725192276976,0.1471784802847632,0.1471778737859356,0.11573150103131942,1.0186032839762678,1,0.6789831370212939,0.466239009897307,0.6042028526566602,150,850,0,0,0,1,False
49ed9e07a52fd9932a2e,ood,two_interface,3109,pooled_cnn,43,0.467744233132394,0.027803419679717264,0.07132959756659858,-0.0017229399963453848,0.8750265202521748,0.033380191040045144,0.039243861186641575,1.0,0.04562382034618503,22,21,1,1,0.005623042001388967,cg_damped_1e-4,8,0.0001,0.0008501709738255591,identity,9,8,22,0.6834412116355898,0.6114305674527134,0.67908147195857,0.23500024691099825,0.15962250652751075,20.19859829425909,0.07946858401527442,0.0794666924929512,0.05394865238325255,0.9929247248540508,1,0.6789831370212939,0.466239009897307,0.6042028526566602,150,850,0,0,0,1,False
49ed9e07a52fd9932a2e,ood,two_interface,3109,pooled_cnn,43,0.464669568845101,0.0276206570169232,0.07086072045229129,-0.0016794460083915529,0.8729179748344443,0.019421812919041628,0.028849966948209835,1.0,0.04556308769039286,26,25,1,1,0.005623042001388967,cg_damped_1e-4,12,0.0001,0.0008501709738255591,identity,13,12,26,0.6836983926646408,0.5977356197861519,0.6791642636158951,0.22261690040934326,0.16205261338476012,32.82651681074709,0.03426431939739489,0.034259020900841555,0.02602419844488201,1.0073771298574616,1,0.6789831370212939,0.466239009897307,0.6042028526566602,150,850,0,0,0,1,False
b65d04062647ff4a96cf,ood,smooth_no_interface,3121,pooled_cnn,43,0.2902934488133766,0.028451953543630396,0.03426324277111471,-8.063246482088424e-05,0.5513224323686401,0.19671322943536718,0.19693528989392034,1.0,0.04837873027963852,14,13,1,1,0.004831583995837718,cg_undamped,0,0.0,0.0,identity,1,0,14,0.6035374651896406,0.6164544635646643,0.6032348440883856,0.5190133743856945,0.4357490851326989,40.40314417648427,1.0,1.0,0.314374396940685,0.9706459878346421,1,0.6032870446813564,0.28082798155143085,0.2902934488133766,150,850,0,0,0,1,False
b65d04062647ff4a96cf,ood,smooth_no_interface,3121,pooled_cnn,43,0.29291124400764706,0.028708526289445285,0.03457222029931242,0.0002442111265687549,0.5721527621775172,0.07022385271918635,0.07191638845500668,1.0,0.046556930859663004,15,14,1,1,0.004831583995837718,cg_undamped,1,0.0,0.0,identity,2,1,15,0.6036349608659277,0.6084527863396882,0.6032243605132778,0.5147543416182201,0.42245896996496984,17.9800199303697,0.35437022452756733,0.3543702245275674,0.15790898798927794,0.9625277629385545,1,0.6032870446813564,0.28082798155143085,0.2902934488133766,150,850,0,0,0,1,False
b65d04062647ff4a96cf,ood,smooth_no_interface,3121,pooled_cnn,43,0.2870656075788648,0.028135589570464796,0.03388226170420888,0.00018627079845405823,0.5690589516572888,0.042554929518168486,0.04745249589461781,1.0,0.04627356956258718,16,15,1,1,0.004831583995837718,cg_undamped,2,0.0,0.0,identity,3,2,16,0.603688555564578,0.6015391221508547,0.603217624725205,0.5227814833515115,0.4322317950929827,12.934997598505435,0.21359113853647876,0.2135911385364788,0.11703156713248636,0.9806560685040486,1,0.6032870446813564,0.28082798155143085,0.2902934488133766,150,850,0,0,0,1,False
b65d04062647ff4a96cf,ood,smooth_no_interface,3121,pooled_cnn,43,0.280633291243727,0.02750515176246959,0.03312305746769469,0.00020564138196708403,0.5639420656881282,0.023973189457165176,0.03140637718470201,1.0,0.0460304562609888,18,17,1,1,0.004831583995837718,cg_undamped,4,0.0,0.0,identity,5,4,18,0.6037854708407557,0.5900993836353228,0.6032107370722878,0.5244304620098428,0.4470959536739095,10.42389697971323,0.1150879293432321,0.11508792934323213,0.06409801347897026,1.0006037675164534,1,0.6032870446813564,0.28082798155143085,0.2902934488133766,150,850,0,0,0,1,False
b65d04062647ff4a96cf,ood,smooth_no_interface,3121,pooled_cnn,43,0.28034861857387333,0.027477250707137732,0.03308945764366364,0.0001607681288527463,0.5638526146679701,0.011082996748989217,0.023245001651263652,1.0,0.045938038179869335,22,21,1,1,0.004831583995837718,cg_undamped,8,0.0,0.0,identity,9,8,22,0.6039851817098312,0.5730795276946801,0.6032113772326467,0.5108032916450038,0.4567045138111323,10.063027450490225,0.03955183724677835,0.03955183724677836,0.021841396598581433,1.0014865855309032,1,0.6032870446813564,0.28082798155143085,0.2902934488133766,150,850,0,0,0,1,False
b65d04062647ff4a96cf,ood,smooth_no_interface,3121,pooled_cnn,43,0.2805667424029592,0.027498629243502493,0.03311520272933705,0.0001904399824911924,0.5631131280274859,0.008678360855487888,0.022616374701227175,1.0,0.04592761623274228,26,25,1,1,0.004831583995837718,cg_undamped,12,0.0,0.0,identity,13,12,26,0.6040986179747254,0.5602503944541215,0.6032228871300518,0.4992118788665403,0.4589067499112911,23.068202661653288,0.01083587078370645,0.01083587078370642,0.008245051034432098,1.0008101467080377,1,0.6032870446813564,0.28082798155143085,0.2902934488133766,150,850,0,0,0,1,False
b65d04062647ff4a96cf,ood,smooth_no_interface,3121,pooled_cnn,43,0.2902934488133766,0.028451953543630396,0.03426324277111471,-8.063246482088424e-05,0.5513224323686401,0.19671322943536718,0.19693528989392034,1.0,0.04837873027963852,14,13,1,1,0.004831583995837718,cg_damped_1e-6,0,1e-06,8.447019706069219e-06,identity,1,0,14,0.6035374651896406,0.6164544635646643,0.6032348440883856,0.5190133743856945,0.4357490851326989,40.40314417648427,1.0,1.0,0.314374396940685,0.9706459878346421,1,0.6032870446813564,0.28082798155143085,0.2902934488133766,150,850,0,0,0,1,False
b65d04062647ff4a96cf,ood,smooth_no_interface,3121,pooled_cnn,43,0.2929111867916669,0.02870852068164939,0.03457221354612861,0.00024421056908791906,0.5721526342571908,0.07022373308988239,0.0719162695379874,1.0,0.04655693085966847,15,14,1,1,0.004831583995837718,cg_damped_1e-6,1,1e-06,8.447019706069219e-06,identity,2,1,15,0.6036349608659277,0.6084527863396882,0.6032243605132778,0.5147544364039497,0.4224590990899903,17.979989300645094,0.35436961637870934,0.35436961637455394,0.15790898798996694,0.9625279403749695,1,0.6032870446813564,0.28082798155143085,0.2902934488133766,150,850,0,0,0,1,False
b65d04062647ff4a96cf,ood,smooth_no_interface,3121,pooled_cnn,43,0.2870655449246047,0.028135583429657607,0.03388225430914663,0.00018627039117010064,0.569058782319363,0.04255476087305047,0.047452332383427095,1.0,0.04627356956259916,16,15,1,1,0.004831583995837718,cg_damped_1e-6,2,1e-06,8.447019706069219e-06,identity,3,2,16,0.603688555564578,0.6015391221508547,0.603217624725205,0.5227815875080956,0.4322319640468141,12.934946337130519,0.21359027230254315,0.21359027229212213,0.1170315671345103,0.980656262805488,1,0.6032870446813564,0.28082798155143085,0.2902934488133766,150,850,0,0,0,1,False
b65d04062647ff4a96cf,ood,smooth_no_interface,3121,pooled_cnn,43,0.280633245448889,0.027505147274071353,0.03312305206254463,0.00020564058245759834,0.563941803506328,0.023972885050673458,0.03140613152610013,1.0,0.04603045626104508,18,17,1,1,0.004831583995837718,cg_damped_1e-6,4,1e-06,8.447019706069219e-06,identity,5,4,18,0.6037854708407557,0.5900993836353228,0.6032107370722878,0.5244305396151399,0.44709621072403394,10.423764619273028,0.11508630889510334,0.11508630886006012,0.06409801349623652,1.0006039095339783,1,0.6032870446813564,0.28082798155143085,0.2902934488133766,150,850,0,0,0,1,False
b65d04062647ff4a96cf,ood,smooth_no_interface,3121,pooled_cnn,43,0.2803485374818731,0.027477242759229047,0.03308944807240083,0.00016076955232253111,0.5638521794044494,0.011082765089298412,0.023244870727311094,1.0,0.04593803818005765,22,21,1,1,0.004831583995837718,cg_damped_1e-6,8,1e-06,8.447019706069219e-06,identity,9,8,22,0.6039851817098312,0.5730795276946801,0.6032113772326467,0.5108034331471799,0.45670493320566896,10.062817110463918,0.03955016020458435,0.03955016005304842,0.02184139676781224,1.0014868370108876,1,0.6032870446813564,0.28082798155143085,0.2902934488133766,150,850,0,0,0,1,False
b65d04062647ff4a96cf,ood,smooth_no_interface,3121,pooled_cnn,43,0.28056663685707267,0.027498618898843762,0.03311519027178988,0.00019044025453144323,0.5631126771679894,0.008678286964737903,0.02261629635984553,1.0,0.04592761623299649,26,25,1,1,0.004831583995837718,cg_damped_1e-6,12,1e-06,8.447019706069219e-06,identity,13,12,26,0.6040986179747254,0.5602503944541215,0.6032228871300518,0.499212067257102,0.4589071831404562,23.068006250507928,0.010835112963379637,0.010835112364953318,0.008245051639417226,1.0008104740236528,1,0.6032870446813564,0.28082798155143085,0.2902934488133766,150,850,0,0,0,1,False
b65d04062647ff4a96cf,ood,smooth_no_interface,3121,pooled_cnn,43,0.2902934488133766,0.028451953543630396,0.03426324277111471,-8.063246482088424e-05,0.5513224323686401,0.19671322943536718,0.19693528989392034,1.0,0.04837873027963852,14,13,1,1,0.004831583995837718,cg_damped_1e-4,0,0.0001,0.0008447019706069219,identity,1,0,14,0.6035374651896406,0.6164544635646643,0.6032348440883856,0.5190133743856945,0.4357490851326989,40.40314417648427,1.0,1.0,0.314374396940685,0.9706459878346421,1,0.6032870446813564,0.28082798155143085,0.2902934488133766,150,850,0,0,0,1,False
b65d04062647ff4a96cf,ood,smooth_no_interface,3121,pooled_cnn,43,0.2929055242220729,0.02870796568749543,0.03457154519485338,0.00024415538795510003,0.5721399737528888,0.07021189985290852,0.07190450663240501,1.0,0.0465569309143494,15,14,1,1,0.004831583995837718,cg_damped_1e-4,1,0.0001,0.0008447019706069219,identity,2,1,15,0.6036349608659277,0.6084527863396882,0.6032243605132778,0.514763817188631,0.42247187882501674,17.976959534712403,0.35430946110501477,0.35430941955693096,0.15790899487814605,0.9625455009593706,1,0.6032870446813564,0.28082798155143085,0.2902934488133766,150,850,0,0,0,1,False
b65d04062647ff4a96cf,ood,smooth_no_interface,3121,pooled_cnn,43,0.28705934542857786,0.028134975810802723,0.03388152258461653,0.00018623007698450944,0.5690420251053727,0.042538090397063195,0.04743616808684586,1.0,0.04627356968233047,16,15,1,1,0.004831583995837718,cg_damped_1e-4,2,0.0001,0.0008447019706069219,identity,3,2,16,0.603688555564578,0.6015391221508547,0.603217624725205,0.5227918935643412,0.43224868325187854,12.929879178770657,0.21350464553178658,0.21350454133068802,0.11703158736138403,0.980675488489414,1,0.6032870446813564,0.28082798155143085,0.2902934488133766,150,850,0,0,0,1,False
b65d04062647ff4a96cf,ood,smooth_no_interface,3121,pooled_cnn,43,0.2806287214190847,0.02750470386934986,0.03312251809275605,0.00020556148337510139,0.5639158822827777,0.023942846160026614,0.03138189083035733,1.0,0.04603045682280123,18,17,1,1,0.004831583995837718,cg_damped_1e-4,4,0.0001,0.0008447019706069219,identity,5,4,18,0.6037854708407557,0.5900993836353228,0.6032107370722878,0.5244382061708588,0.44712162459233484,10.410703265795341,0.1149263976889127,0.11492604721062845,0.06409818585724893,1.000617939314256,1,0.6032870446813564,0.28082798155143085,0.2902934488133766,150,850,0,0,0,1,False
b65d04062647ff4a96cf,ood,smooth_no_interface,3121,pooled_cnn,43,0.28034054902892036,0.02747645980290252,0.033088505197857825,0.0001609098672260691,0.5638092302723064,0.011060126018386148,0.02323205842379941,1.0,0.045938040055281536,22,21,1,1,0.004831583995837718,cg_damped_1e-4,8,0.0001,0.0008447019706069219,identity,9,8,22,0.6039851817098312,0.5730795276946801,0.6032113772326467,0.5108173726661589,0.45674631648389097,10.04226151551037,0.039386112890386585,0.03938459549201878,0.021843081843780723,1.0015116105522954,1,0.6032870446813564,0.28082798155143085,0.2902934488133766,150,850,0,0,0,1,False
b65d04062647ff4a96cf,ood,smooth_no_interface,3121,pooled_cnn,43,0.2805562489491393,0.02749760076951585,0.03311396419034415,0.0001904668281282559,0.5630682332727739,0.00867129669814336,0.022608678679154337,1.0,0.04592761876073727,26,25,1,1,0.004831583995837718,cg_damped_1e-4,12,0.0001,0.0008447019706069219,identity,13,12,26,0.6040986179747254,0.5602503944541215,0.6032228871300518,0.4992306088021615,0.4589498891093136,23.04942522015587,0.010766365763139623,0.01076036283095003,0.008251065395202054,1.0008426886800887,1,0.6032870446813564,0.28082798155143085,0.2902934488133766,150,850,0,0,0,1,False
92c050cb6b32ffd7819e,ood,single_interface,3121,pooled_cnn,43,0.4272370072404061,0.04857966594910568,0.0490982928446589,-0.005302785774997488,0.683536082819792,0.19467708244798676,0.1947888416546635,1.0,0.06174942250523483,14,13,1,1,0.005672042025253177,cg_undamped,0,0.0,0.0,identity,1,0,14,0.6801268530672983,0.688221847708725,0.6748608175255534,0.3718274681941853,0.29298761054320915,20.799896001317236,1.0,1.0,0.44072722046038315,1.0599876724916675,1,0.6745436332455145,0.4412327821638454,0.4272370072404061,150,850,0,0,0,1,False
92c050cb6b32ffd7819e,ood,single_interface,3121,pooled_cnn,43,0.38347547234635476,0.04360369076309636,0.0440691951327398,-0.0044855299090900795,0.6457655251020034,0.11826080568048075,0.12106466432885503,1.0,0.059060860237507194,15,14,1,1,0.005672042025253177,cg_undamped,1,0.0,0.0,identity,2,1,15,0.681723386076941,0.6829183729474347,0.6750014505932204,0.43749109950135295,0.34126411902778897,16.10220638717689,0.593044963851734,0.5930449638517339,0.3302369596610447,1.2475551803515263,1,0.6745436332455145,0.4412327821638454,0.4272370072404061,150,850,0,0,0,1,False
92c050cb6b32ffd7819e,ood,single_interface,3121,pooled_cnn,43,0.3779771992637159,0.04297850084479592,0.043437330810650765,-0.004319054718880738,0.6481992792720059,0.09593541325561365,0.1008157694990029,1.0,0.05786793754849306,16,15,1,1,0.005672042025253177,cg_undamped,2,0.0,0.0,identity,3,2,16,0.6826250130882026,0.6782893039417669,0.6751354910316238,0.4427492854934266,0.34667294171651014,16.086202838920162,0.4738058893164261,0.4738058893164261,0.26921070609338055,1.2711214785204623,1,0.6745436332455145,0.4412327821638454,0.4272370072404061,150,850,0,0,0,1,False
92c050cb6b32ffd7819e,ood,single_interface,3121,pooled_cnn,43,0.42142781135108387,0.04791912205671438,0.048430697116451225,-0.0041878983782346795,0.715007785281131,0.06928765400547822,0.07504333648674759,1.0,0.05650553898426808,18,17,1,1,0.005672042025253177,cg_undamped,4,0.0,0.0,identity,5,4,18,0.6832914766528335,0.6702706665552103,0.6753901098185586,0.37125726608778753,0.29266606412614643,16.702971462849877,0.3376763655301376,0.3376763655301375,0.1777871106425341,1.0848866253795841,1,0.6745436332455145,0.4412327821638454,0.4272370072404061,150,850,0,0,0,1,False
92c050cb6b32ffd7819e,ood,single_interface,3121,pooled_cnn,43,0.43705561911823465,0.04969610688709875,0.05022665268506572,-0.004534338472095113,0.7453000502329861,0.029022218165593715,0.04065473319949578,1.0,0.055594300510118454,22,21,1,1,0.005672042025253177,cg_undamped,8,0.0,0.0,identity,9,8,22,0.6835216915383387,0.6565291106926621,0.6758653561142152,0.3342936177542454,0.2775095326803538,14.24723293167285,0.12908094388798233,0.12908094388798233,0.06941431926017809,1.0179038524193997,1,0.6745436332455145,0.4412327821638454,0.4272370072404061,150,850,0,0,0,1,False
92c050cb6b32ffd7819e,ood,single_interface,3121,pooled_cnn,43,0.4417699942422462,0.05023216243659937,0.05076843105748104,-0.004612311487583926,0.7561300264540232,0.018287428340803828,0.034192580196356744,1.0,0.05546228780447998,26,25,1,1,0.005672042025253177,cg_undamped,12,0.0,0.0,identity,13,12,26,0.6832266553830415,0.6442634669688699,0.676309610032938,0.3143022740049421,0.2713733913284848,19.441671966207874,0.05327569339412203,0.05327569339412206,0.031198816920954973,0.9976974406637746,1,0.6745436332455145,0.4412327821638454,0.4272370072404061,150,850,0,0,0,1,False
92c050cb6b32ffd7819e,ood,single_interface,3121,pooled_cnn,43,0.4272370072404061,0.04857966594910568,0.0490982928446589,-0.005302785774997488,0.683536082819792,0.19467708244798676,0.1947888416546635,1.0,0.06174942250523483,14,13,1,1,0.005672042025253177,cg_damped_1e-6,0,1e-06,8.447019706069219e-06,identity,1,0,14,0.6801268530672983,0.688221847708725,0.6748608175255534,0.3718274681941853,0.29298761054320915,20.799896001317236,1.0,1.0,0.44072722046038315,1.0599876724916675,1,0.6745436332455145,0.4412327821638454,0.4272370072404061,150,850,0,0,0,1,False
92c050cb6b32ffd7819e,ood,single_interface,3121,pooled_cnn,43,0.3834755076079385,0.04360369477257103,0.04406919918501883,-0.004485532043255204,0.6457654950018886,0.11826051034259072,0.1210643691862897,1.0,0.05906086023752595,15,14,1,1,0.005672042025253177,cg_damped_1e-6,1,1e-06,8.447019706069219e-06,identity,2,1,15,0.681723386076941,0.6829183729474347,0.6750014505932204,0.43749104777717207,0.34126414973247177,16.102166174431577,0.5930434151920874,0.5930434151863381,0.3302369596619241,1.2475550292158908,1,0.6745436332455145,0.4412327821638454,0.4272370072404061,150,850,0,0,0,1,False
92c050cb6b32ffd7819e,ood,single_interface,3121,pooled_cnn,43,0.3779771899562736,0.04297849978647833,0.04343732974103479,-0.004319058921798859,0.648199060724062,0.09593479920630586,0.10081516389933878,1.0,0.0578679375485899,16,15,1,1,0.005672042025253177,cg_damped_1e-6,2,1e-06,8.447019706069219e-06,identity,3,2,16,0.6826250130882026,0.6782893039417669,0.6751354910316238,0.4427492992153625,0.3466731619933446,16.08609987671483,0.47380260991573464,0.4738026098972565,0.26921070609884,1.2711215184133446,1,0.6745436332455145,0.4412327821638454,0.4272370072404061,150,850,0,0,0,1,False
92c050cb6b32ffd7819e,ood,single_interface,3121,pooled_cnn,43,0.4214267261020361,0.047918998656738904,0.04843057239908204,-0.004187906881230754,0.715005689540234,0.06928639051335592,0.07504214507787565,1.0,0.0565055389849982,18,17,1,1,0.005672042025253177,cg_damped_1e-6,4,1e-06,8.447019706069219e-06,identity,5,4,18,0.6832914766528335,0.6702706665552103,0.6753901098185586,0.3712588852083935,0.2926681373744211,16.70266687651101,0.33766933949016414,0.3376693394166204,0.1777871107033932,1.0848912768951169,1,0.6745436332455145,0.4412327821638454,0.4272370072404061,150,850,0,0,0,1,False
92c050cb6b32ffd7819e,ood,single_interface,3121,pooled_cnn,43,0.4370528786334336,0.04969579527589954,0.050226337747167046,-0.004534333264795972,0.7452948139070102,0.029021266734106106,0.04065407761583858,1.0,0.05559430051386443,22,21,1,1,0.005672042025253177,cg_damped_1e-6,8,1e-06,8.447019706069219e-06,identity,9,8,22,0.6835216915383387,0.6565291106926621,0.6758653561142152,0.334297791955749,0.27751460875085737,14.246765866545534,0.12907333739254864,0.12907333697794737,0.06941432004700737,1.0179155984860244,1,0.6745436332455145,0.4412327821638454,0.4272370072404061,150,850,0,0,0,1,False
92c050cb6b32ffd7819e,ood,single_interface,3121,pooled_cnn,43,0.4417665852485171,0.050231774811525284,0.0507680392941984,-0.004612298923997761,0.7561233754281591,0.0182874401082431,0.03419261926249152,1.0,0.055462287809833255,26,25,1,1,0.005672042025253177,cg_damped_1e-6,12,1e-06,8.447019706069219e-06,identity,13,12,26,0.6832266553830415,0.6442634669688699,0.676309610032938,0.3143075653087392,0.27137980043042487,19.441684476370046,0.053270763631617216,0.05327076247042065,0.03119881941677721,0.9977120520447427,1,0.6745436332455145,0.4412327821638454,0.4272370072404061,150,850,0,0,0,1,False
92c050cb6b32ffd7819e,ood,single_interface,3121,pooled_cnn,43,0.4272370072404061,0.04857966594910568,0.0490982928446589,-0.005302785774997488,0.683536082819792,0.19467708244798676,0.1947888416546635,1.0,0.06174942250523483,14,13,1,1,0.005672042025253177,cg_damped_1e-4,0,0.0001,0.0008447019706069219,identity,1,0,14,0.6801268530672983,0.688221847708725,0.6748608175255534,0.3718274681941853,0.29298761054320915,20.799896001317236,1.0,1.0,0.44072722046038315,1.0599876724916675,1,0.6745436332455145,0.4412327821638454,0.4272370072404061,150,850,0,0,0,1,False
