split,candidate_id,replicate,covariance_mode,spatial_exponent,sobolev_strength,sobolev_epsilon,stages,mean_field_gain_percent,field_harm_over_one_percent_rate,mean_gradient_gain_percent,mean_front_f1_gain
selection,spatial_a0p5_s3_k3,4,spatial_tempered,0.5,3.0,0.05,3,18.93536580374831,0.0,18.690051874228313,0.24818558804690838
selection,spatial_a0p5_s3_k3,5,spatial_tempered,0.5,3.0,0.05,3,25.299012750777273,0.125,22.704322611342555,0.2521341254469007
selection,spatial_a0p5_s3_k3,6,spatial_tempered,0.5,3.0,0.05,3,18.050753655906945,0.0,18.402473365041992,0.20945120975375175
selection,spatial_a0p5_s3_k3,7,spatial_tempered,0.5,3.0,0.05,3,21.89004872170765,0.125,21.23757684583112,0.23384147020988166
selection,spatial_a0p5_s3_k4,0,spatial_tempered,0.5,3.0,0.05,4,21.673530878120985,0.0,20.655865906567314,0.2478658475447446
selection,spatial_a0p5_s3_k4,1,spatial_tempered,0.5,3.0,0.05,4,23.89598685547868,0.0,22.200474799637995,0.2298780493438244
selection,spatial_a0p5_s3_k4,2,spatial_tempered,0.5,3.0,0.05,4,27.20263199397541,0.0,23.969993891321955,0.2954268186003901
selection,spatial_a0p5_s3_k4,3,spatial_tempered,0.5,3.0,0.05,4,25.129352776396715,0.0,25.567408413372192,0.22499999962747097
selection,spatial_a0p5_s3_k4,4,spatial_tempered,0.5,3.0,0.05,4,22.371613837026523,0.0,20.844621661881042,0.27836851589381695
selection,spatial_a0p5_s3_k4,5,spatial_tempered,0.5,3.0,0.05,4,27.399569163399477,0.0,24.87808422166285,0.25518291420303285
selection,spatial_a0p5_s3_k4,6,spatial_tempered,0.5,3.0,0.05,4,24.501942829657956,0.0,22.459456558420097,0.227439034730196
selection,spatial_a0p5_s3_k4,7,spatial_tempered,0.5,3.0,0.05,4,25.84580715002076,0.125,24.359613115488763,0.2509146330412477
selection,spatial_a0p5_s3_k5,0,spatial_tempered,0.5,3.0,0.05,5,25.724856451819946,0.0,24.98787844351183,0.30304877390153706
selection,spatial_a0p5_s3_k5,1,spatial_tempered,0.5,3.0,0.05,5,27.262994586881618,0.0,25.67883397955979,0.2594512216746807
selection,spatial_a0p5_s3_k5,2,spatial_tempered,0.5,3.0,0.05,5,30.48220360944568,0.0,27.44425425596608,0.3338414682657458
selection,spatial_a0p5_s3_k5,3,spatial_tempered,0.5,3.0,0.05,5,30.47187737060238,0.125,30.1236105050483,0.26737805269658566
selection,spatial_a0p5_s3_k5,4,spatial_tempered,0.5,3.0,0.05,5,24.73614131184553,0.0,23.054476124855213,0.2951368112117052
selection,spatial_a0p5_s3_k5,5,spatial_tempered,0.5,3.0,0.05,5,30.057380285828955,0.0,27.8573242878836,0.2902439048048109
selection,spatial_a0p5_s3_k5,6,spatial_tempered,0.5,3.0,0.05,5,27.94342279369131,0.0,25.23584382588901,0.23897944390773773
selection,spatial_a0p5_s3_k5,7,spatial_tempered,0.5,3.0,0.05,5,27.20147146251119,0.0,26.66160099683925,0.27591461851261556
selection,spatial_a0p5_s4_k2,0,spatial_tempered,0.5,4.0,0.05,2,4.854119653096515,0.125,8.271657714230496,0.06396497529931366
selection,spatial_a0p5_s4_k2,1,spatial_tempered,0.5,4.0,0.05,2,8.031702985412666,0.125,10.576086729437884,0.08750000083819032
selection,spatial_a0p5_s4_k2,2,spatial_tempered,0.5,4.0,0.05,2,8.108232480080998,0.0,9.511102953138627,0.09664633782813326
selection,spatial_a0p5_s4_k2,3,spatial_tempered,0.5,4.0,0.05,2,4.181853087537114,0.375,11.489377024743899,0.06524391658604145
selection,spatial_a0p5_s4_k2,4,spatial_tempered,0.5,4.0,0.05,2,5.691153557023915,0.25,9.218965587161598,0.06830753572285175
selection,spatial_a0p5_s4_k2,5,spatial_tempered,0.5,4.0,0.05,2,12.446800235498092,0.125,13.354833926322039,0.1133956906851381
selection,spatial_a0p5_s4_k2,6,spatial_tempered,0.5,4.0,0.05,2,3.0336498213167316,0.375,6.872995699829251,0.06737805064767599
selection,spatial_a0p5_s4_k2,7,spatial_tempered,0.5,4.0,0.05,2,9.329084007163168,0.125,12.221725974258959,0.10396340792067349
selection,spatial_a0p5_s4_k3,0,spatial_tempered,0.5,4.0,0.05,3,9.06662388871023,0.125,8.819759917938702,0.09786585462279618
selection,spatial_a0p5_s4_k3,1,spatial_tempered,0.5,4.0,0.05,3,11.709823022185267,0.0,10.9774209513992,0.11920731887221336
selection,spatial_a0p5_s4_k3,2,spatial_tempered,0.5,4.0,0.05,3,13.469596236826249,0.0,10.800375559803976,0.13689024659106508
selection,spatial_a0p5_s4_k3,3,spatial_tempered,0.5,4.0,0.05,3,12.82349515996256,0.0,13.473661414293291,0.13192457519471645
selection,spatial_a0p5_s4_k3,4,spatial_tempered,0.5,4.0,0.05,3,11.929578463206727,0.0,11.025513220809458,0.1158276665955782
selection,spatial_a0p5_s4_k3,5,spatial_tempered,0.5,4.0,0.05,3,15.118189904045089,0.125,13.430414409966328,0.146646331762895
selection,spatial_a0p5_s4_k3,6,spatial_tempered,0.5,4.0,0.05,3,9.691281599824825,0.0,9.78783403956843,0.10913110245019197
selection,spatial_a0p5_s4_k3,7,spatial_tempered,0.5,4.0,0.05,3,11.655645742162994,0.125,11.590192845136194,0.11036585341207683
selection,spatial_a0p5_s4_k4,0,spatial_tempered,0.5,4.0,0.05,4,11.897253866787622,0.0,10.931924635720833,0.1262195047456771
selection,spatial_a0p5_s4_k4,1,spatial_tempered,0.5,4.0,0.05,4,12.223937810939049,0.0,11.417429393038262,0.10792683437466621
selection,spatial_a0p5_s4_k4,2,spatial_tempered,0.5,4.0,0.05,4,16.335050525853305,0.0,13.869416700690355,0.1625000006170012
selection,spatial_a0p5_s4_k4,3,spatial_tempered,0.5,4.0,0.05,4,14.509197483056107,0.125,14.111751202625516,0.12889955006539822
selection,spatial_a0p5_s4_k4,4,spatial_tempered,0.5,4.0,0.05,4,12.216888742298705,0.0,10.597393026117917,0.11739067686721683
selection,spatial_a0p5_s4_k4,5,spatial_tempered,0.5,4.0,0.05,4,14.17015314472114,0.125,12.84697175445477,0.13475609268061817
selection,spatial_a0p5_s4_k4,6,spatial_tempered,0.5,4.0,0.05,4,13.473209168277481,0.0,12.169978482375043,0.11585366912186146
selection,spatial_a0p5_s4_k4,7,spatial_tempered,0.5,4.0,0.05,4,13.261800701166916,0.0,12.189906815715807,0.13445120467804372
selection,spatial_a0p5_s4_k5,0,spatial_tempered,0.5,4.0,0.05,5,13.667907010225232,0.125,13.29049992477542,0.1868902298156172
selection,spatial_a0p5_s4_k5,1,spatial_tempered,0.5,4.0,0.05,5,12.864932851480967,0.125,13.184905220766748,0.1429878114722669
selection,spatial_a0p5_s4_k5,2,spatial_tempered,0.5,4.0,0.05,5,17.672793264065977,0.0,15.979124210566706,0.20182926120469347
selection,spatial_a0p5_s4_k5,3,spatial_tempered,0.5,4.0,0.05,5,16.76516744347036,0.125,16.84087073396684,0.1667215134948492
selection,spatial_a0p5_s4_k5,4,spatial_tempered,0.5,4.0,0.05,5,9.475088863000298,0.125,8.727399928663823,0.1273294766433537
selection,spatial_a0p5_s4_k5,5,spatial_tempered,0.5,4.0,0.05,5,12.441298769402955,0.125,11.768265751271866,0.14634144282899797
selection,spatial_a0p5_s4_k5,6,spatial_tempered,0.5,4.0,0.05,5,14.063124984559295,0.125,12.70106501574002,0.13506097230128944
selection,spatial_a0p5_s4_k5,7,spatial_tempered,0.5,4.0,0.05,5,8.927739435353324,0.125,9.373606734332848,0.11577789601869881
selection,spatial_a0p5_s5_k2,0,spatial_tempered,0.5,5.0,0.05,2,-1.439251239183708,0.625,2.5155503900504255,-0.0532238541636616
selection,spatial_a0p5_s5_k2,1,spatial_tempered,0.5,5.0,0.05,2,1.0662952023786159,0.25,4.6118240607223,-0.028658910101512447
selection,spatial_a0p5_s5_k2,2,spatial_tempered,0.5,5.0,0.05,2,0.20801445472879942,0.625,2.5567864329886802,-0.01590824587037787
selection,spatial_a0p5_s5_k2,3,spatial_tempered,0.5,5.0,0.05,2,-4.089648048183291,0.625,3.4310588150070083,-0.05762193538248539
selection,spatial_a0p5_s5_k2,4,spatial_tempered,0.5,5.0,0.05,2,0.06762651667836339,0.375,3.536428029515542,-0.05669245996978134
selection,spatial_a0p5_s5_k2,5,spatial_tempered,0.5,5.0,0.05,2,4.679033042614703,0.25,6.739130892294309,-0.019283824833109975
selection,spatial_a0p5_s5_k2,6,spatial_tempered,0.5,5.0,0.05,2,-4.160913036061329,0.75,0.475435870716195,-0.041463422356173396
selection,spatial_a0p5_s5_k2,7,spatial_tempered,0.5,5.0,0.05,2,2.2758662981832165,0.25,6.402690254503501,-0.008536588866263628
selection,spatial_a0p5_s5_k3,0,spatial_tempered,0.5,5.0,0.05,3,-5.479830627597931,0.625,-4.165056075783389,-0.09362281940411776
selection,spatial_a0p5_s5_k3,1,spatial_tempered,0.5,5.0,0.05,3,-2.191606565542059,0.5,-1.7297181794399439,-0.05609755503246561
selection,spatial_a0p5_s5_k3,2,spatial_tempered,0.5,5.0,0.05,3,-4.682341743864039,0.625,-5.116505859651597,-0.07164634292712435
selection,spatial_a0p5_s5_k3,3,spatial_tempered,0.5,5.0,0.05,3,-4.349138443955724,0.625,-2.2687212173714153,-0.05495676398277283
selection,spatial_a0p5_s5_k3,4,spatial_tempered,0.5,5.0,0.05,3,-0.6348906079589343,0.5,0.920264969905187,-0.025899779051542282
selection,spatial_a0p5_s5_k3,5,spatial_tempered,0.5,5.0,0.05,3,-2.174626029477912,0.625,-1.4248976507159057,-0.05609757476486266
selection,spatial_a0p5_s5_k3,6,spatial_tempered,0.5,5.0,0.05,3,-4.2195327085628005,0.75,-2.966879586744853,-0.047975409775972366
selection,spatial_a0p5_s5_k3,7,spatial_tempered,0.5,5.0,0.05,3,-3.9832668608087696,0.625,-2.0649937588936957,-0.08414634503424168
selection,spatial_a0p5_s5_k4,0,spatial_tempered,0.5,5.0,0.05,4,0.9524431211719648,0.0,0.7627211311335693,0.011832307558506727
selection,spatial_a0p5_s5_k4,1,spatial_tempered,0.5,5.0,0.05,4,0.16979708173024502,0.125,0.21049195691204242,0.0012195222079753876
selection,spatial_a0p5_s5_k4,2,spatial_tempered,0.5,5.0,0.05,4,1.1271201871283978,0.0,0.7784859843731927,0.007317065610550344
selection,spatial_a0p5_s5_k4,3,spatial_tempered,0.5,5.0,0.05,4,0.5451477955529727,0.0,0.4529976540802329,0.00476924329996109
selection,spatial_a0p5_s5_k4,4,spatial_tempered,0.5,5.0,0.05,4,-0.08876794499236368,0.125,-0.07946185238007558,-0.0012425370514392853
selection,spatial_a0p5_s5_k4,5,spatial_tempered,0.5,5.0,0.05,4,0.7089042035129659,0.125,0.51405365022214,0.002707869454752654
selection,spatial_a0p5_s5_k4,6,spatial_tempered,0.5,5.0,0.05,4,0.7937552664178511,0.125,0.5937477428982061,0.0048780497163534164
selection,spatial_a0p5_s5_k4,7,spatial_tempered,0.5,5.0,0.05,4,0.559071425820729,0.0,0.3455115873878956,0.0015243878588080406
selection,spatial_a0p5_s5_k5,0,spatial_tempered,0.5,5.0,0.05,5,3.6055836360682996,0.5,2.9908444080493006,0.07133847661316395
selection,spatial_a0p5_s5_k5,1,spatial_tempered,0.5,5.0,0.05,5,0.971255859632941,0.25,1.8126652047398806,0.024999983608722687
selection,spatial_a0p5_s5_k5,2,spatial_tempered,0.5,5.0,0.05,5,6.882865971909879,0.25,4.990873792568397,0.09481708618113771
selection,spatial_a0p5_s5_k5,3,spatial_tempered,0.5,5.0,0.05,5,6.426139306163799,0.25,5.7162609336605446,0.06428360380232334
selection,spatial_a0p5_s5_k5,4,spatial_tempered,0.5,5.0,0.05,5,-1.635186424164032,0.375,-3.2440410575799836,0.018612414598464966
selection,spatial_a0p5_s5_k5,5,spatial_tempered,0.5,5.0,0.05,5,0.795800329060816,0.375,-0.6976910514066823,0.027743894373998046
selection,spatial_a0p5_s5_k5,6,spatial_tempered,0.5,5.0,0.05,5,3.0430146458746568,0.25,1.9592972354336862,0.05487804487347603
selection,spatial_a0p5_s5_k5,7,spatial_tempered,0.5,5.0,0.05,5,-5.689649479912465,0.75,-5.440405938021095,-0.00823171273805201
selection,spatial_a0p5_s6_k2,0,spatial_tempered,0.5,6.0,0.05,2,-7.3424769627876225,0.75,-3.2410918708232996,-0.18719512573443353
selection,spatial_a0p5_s6_k2,1,spatial_tempered,0.5,6.0,0.05,2,-6.275192917745769,0.75,-1.2478152105803337,-0.20372537849470973
selection,spatial_a0p5_s6_k2,2,spatial_tempered,0.5,6.0,0.05,2,-7.97090774604426,0.75,-4.468708830796343,-0.19329268392175436
selection,spatial_a0p5_s6_k2,3,spatial_tempered,0.5,6.0,0.05,2,-11.59656291514705,0.75,-4.407554685203509,-0.23506096098572016
selection,spatial_a0p5_s6_k2,4,spatial_tempered,0.5,6.0,0.05,2,-5.474285192837037,0.75,-1.888590696625255,-0.17285099904984236
selection,spatial_a0p5_s6_k2,5,spatial_tempered,0.5,6.0,0.05,2,-2.3678097738719077,0.625,0.44414259672028056,-0.19451220356859267
selection,spatial_a0p5_s6_k2,6,spatial_tempered,0.5,6.0,0.05,2,-12.00912232750208,0.875,-5.824484437842935,-0.19939024467021227
selection,spatial_a0p5_s6_k2,7,spatial_tempered,0.5,6.0,0.05,2,-3.92120928953182,0.875,1.0447663667073765,-0.14849380496889353
selection,spatial_a0p5_s6_k3,0,spatial_tempered,0.5,6.0,0.05,3,-25.366128332412877,0.875,-22.080000283994657,-0.27042757609160617
selection,spatial_a0p5_s6_k3,1,spatial_tempered,0.5,6.0,0.05,3,-21.016625264552125,0.875,-18.617335702570227,-0.24085366079816595
selection,spatial_a0p5_s6_k3,2,spatial_tempered,0.5,6.0,0.05,3,-27.59174809361781,1.0,-25.939095471840176,-0.2756097568781115
selection,spatial_a0p5_s6_k3,3,spatial_tempered,0.5,6.0,0.05,3,-31.580875408671048,1.0,-26.62163437602724,-0.28597559517947957
selection,spatial_a0p5_s6_k3,4,spatial_tempered,0.5,6.0,0.05,3,-16.70441803987125,0.75,-11.214872801957643,-0.16736319562187418
selection,spatial_a0p5_s6_k3,5,spatial_tempered,0.5,6.0,0.05,3,-24.300813770568073,0.875,-21.543782642238845,-0.26190064795082435
selection,spatial_a0p5_s6_k3,6,spatial_tempered,0.5,6.0,0.05,3,-23.564503624204068,0.875,-19.95772006211534,-0.2576219546608627
selection,spatial_a0p5_s6_k3,7,spatial_tempered,0.5,6.0,0.05,3,-22.428106768553228,0.875,-19.198766851370188,-0.265243903035298
selection,spatial_a0p5_s6_k4,0,spatial_tempered,0.5,6.0,0.05,4,-10.728938213307064,1.0,-9.903386571901942,-0.10731708112871274
selection,spatial_a0p5_s6_k4,1,spatial_tempered,0.5,6.0,0.05,4,-12.430612020996701,1.0,-11.06470737127674,-0.10884146112948656
selection,spatial_a0p5_s6_k4,2,spatial_tempered,0.5,6.0,0.05,4,-16.803661748302083,1.0,-14.855708029030525,-0.11559891275828704
selection,spatial_a0p5_s6_k4,3,spatial_tempered,0.5,6.0,0.05,4,-14.803063287359851,0.875,-13.207263413611363,-0.1155487741343677
selection,spatial_a0p5_s6_k4,4,spatial_tempered,0.5,6.0,0.05,4,-12.328603571015593,1.0,-10.027129270082812,-0.09968026843853295
selection,spatial_a0p5_s6_k4,5,spatial_tempered,0.5,6.0,0.05,4,-14.248669972251857,0.875,-13.577697288996848,-0.13601200538687408
selection,spatial_a0p5_s6_k4,6,spatial_tempered,0.5,6.0,0.05,4,-13.621146811680553,1.0,-12.595413160248487,-0.12347561214119196
selection,spatial_a0p5_s6_k4,7,spatial_tempered,0.5,6.0,0.05,4,-12.666203836257903,0.875,-11.765306604453626,-0.1164634230080992
selection,spatial_a0p5_s6_k5,0,spatial_tempered,0.5,6.0,0.05,5,-4.494883924392637,0.625,-4.5810282038565715,-0.00487805693410337
selection,spatial_a0p5_s6_k5,1,spatial_tempered,0.5,6.0,0.05,5,-8.808665160244935,0.75,-7.694487154494152,-0.06345177255570889
selection,spatial_a0p5_s6_k5,2,spatial_tempered,0.5,6.0,0.05,5,-3.365311831418518,0.5,-4.383099567748985,0.006097552308347076
selection,spatial_a0p5_s6_k5,3,spatial_tempered,0.5,6.0,0.05,5,-2.1684477323928313,0.625,-3.4061368043539604,-0.011280475184321404
selection,spatial_a0p5_s6_k5,4,spatial_tempered,0.5,6.0,0.05,5,-10.029036280087993,0.875,-11.280784502147267,-0.051204661722294986
selection,spatial_a0p5_s6_k5,5,spatial_tempered,0.5,6.0,0.05,5,-4.939862222946428,0.625,-7.137232515224929,-0.045426842058077455
selection,spatial_a0p5_s6_k5,6,spatial_tempered,0.5,6.0,0.05,5,-6.085143363987211,0.625,-6.8899585030278185,-0.035060979425907135
selection,spatial_a0p5_s6_k5,7,spatial_tempered,0.5,6.0,0.05,5,-15.707424944793141,0.75,-15.655624192887114,-0.10914634657092392
selection,spatial_a0p5_s7_k2,0,spatial_tempered,0.5,7.0,0.05,2,-13.127439071422653,0.875,-9.526486455628493,-0.2887195162475109
selection,spatial_a0p5_s7_k2,1,spatial_tempered,0.5,7.0,0.05,2,-12.825800879778868,0.875,-6.788097207369004,-0.31463414430618286
selection,spatial_a0p5_s7_k2,2,spatial_tempered,0.5,7.0,0.05,2,-14.9681031803276,0.875,-11.206981107149414,-0.30427274940302595
selection,spatial_a0p5_s7_k2,3,spatial_tempered,0.5,7.0,0.05,2,-19.20161521250394,1.0,-12.524383137014862,-0.3435975471511483
selection,spatial_a0p5_s7_k2,4,spatial_tempered,0.5,7.0,0.05,2,-11.003035545428828,0.75,-7.419700918279583,-0.25486319337505847
selection,spatial_a0p5_s7_k2,5,spatial_tempered,0.5,7.0,0.05,2,-8.462803772417159,0.625,-5.610980013067208,-0.29847561643691733
selection,spatial_a0p5_s7_k2,6,spatial_tempered,0.5,7.0,0.05,2,-18.674057078188724,0.875,-11.636323432085057,-0.34146341728046536
selection,spatial_a0p5_s7_k2,7,spatial_tempered,0.5,7.0,0.05,2,-9.083830768921068,0.875,-4.156712895551219,-0.27225609845481813
selection,spatial_a0p5_s7_k3,0,spatial_tempered,0.5,7.0,0.05,3,-39.766076225472546,1.0,-36.37309980362373,-0.3097561010508798
selection,spatial_a0p5_s7_k3,1,spatial_tempered,0.5,7.0,0.05,3,-35.49081385859836,0.875,-31.893491557204598,-0.3152439020923339
selection,spatial_a0p5_s7_k3,2,spatial_tempered,0.5,7.0,0.05,3,-42.5902305484382,1.0,-40.92075448334787,-0.285670732089784
selection,spatial_a0p5_s7_k3,3,spatial_tempered,0.5,7.0,0.05,3,-53.601897359424385,0.875,-47.96974468027496,-0.32225608453154564
selection,spatial_a0p5_s7_k3,4,spatial_tempered,0.5,7.0,0.05,3,-28.736182252275995,0.875,-21.393940286327304,-0.23474124120548368
selection,spatial_a0p5_s7_k3,5,spatial_tempered,0.5,7.0,0.05,3,-40.549026313602816,0.875,-37.49275945994962,-0.30182927497662604
selection,spatial_a0p5_s7_k3,6,spatial_tempered,0.5,7.0,0.05,3,-38.91445414824122,0.875,-33.88054807515326,-0.3551829280331731
selection,spatial_a0p5_s7_k3,7,spatial_tempered,0.5,7.0,0.05,3,-35.760043897161594,0.875,-33.12710540118196,-0.3076219523791224
selection,spatial_a0p5_s7_k4,0,spatial_tempered,0.5,7.0,0.05,4,-22.65713250133142,1.0,-20.800850478054688,-0.21707317023538053
selection,spatial_a0p5_s7_k4,1,spatial_tempered,0.5,7.0,0.05,4,-23.77002040461553,1.0,-20.833916449961777,-0.18810975039377809
selection,spatial_a0p5_s7_k4,2,spatial_tempered,0.5,7.0,0.05,4,-31.405748389252697,1.0,-29.284984693849367,-0.23292683280305937
selection,spatial_a0p5_s7_k4,3,spatial_tempered,0.5,7.0,0.05,4,-26.340483094613415,0.875,-23.263883115194027,-0.20487803732976317
selection,spatial_a0p5_s7_k4,4,spatial_tempered,0.5,7.0,0.05,4,-20.91961788944323,1.0,-17.064345457767438,-0.16339977912139148
selection,spatial_a0p5_s7_k4,5,spatial_tempered,0.5,7.0,0.05,4,-24.760989249528087,0.875,-24.999061863624966,-0.23262195551069453
selection,spatial_a0p5_s7_k4,6,spatial_tempered,0.5,7.0,0.05,4,-25.162512302703927,1.0,-23.909443141471595,-0.2210365841165185
selection,spatial_a0p5_s7_k4,7,spatial_tempered,0.5,7.0,0.05,4,-22.036660534173212,0.875,-20.93798461406912,-0.19969512452371418
selection,spatial_a0p5_s7_k5,0,spatial_tempered,0.5,7.0,0.05,5,-11.775254805632542,0.75,-10.08530808079254,-0.07926829508505762
selection,spatial_a0p5_s7_k5,1,spatial_tempered,0.5,7.0,0.05,5,-17.793054639841472,1.0,-15.576142990885526,-0.12286585569381714
selection,spatial_a0p5_s7_k5,2,spatial_tempered,0.5,7.0,0.05,5,-15.7779250270438,0.875,-14.49263784420813,-0.04451219452312216
selection,spatial_a0p5_s7_k5,3,spatial_tempered,0.5,7.0,0.05,5,-11.836095254531118,0.625,-11.91412191134076,-0.07225607894361019
selection,spatial_a0p5_s7_k5,4,spatial_tempered,0.5,7.0,0.05,5,-18.116569336907148,0.875,-17.92197417664568,-0.11949734360678121
selection,spatial_a0p5_s7_k5,5,spatial_tempered,0.5,7.0,0.05,5,-13.398760834521884,0.875,-13.81783702963894,-0.10518293105997145
selection,spatial_a0p5_s7_k5,6,spatial_tempered,0.5,7.0,0.05,5,-17.052031161916368,0.875,-16.822133458424368,-0.1256606336683035
selection,spatial_a0p5_s7_k5,7,spatial_tempered,0.5,7.0,0.05,5,-25.463191609699816,0.875,-24.44935890184983,-0.1777439045254141
selection,spatial_a0p75_s3_k2,0,spatial_tempered,0.75,3.0,0.05,2,11.340258940664237,0.125,14.37987716725122,0.1692073226440698
selection,spatial_a0p75_s3_k2,1,spatial_tempered,0.75,3.0,0.05,2,14.491174546743938,0.0,16.736284991084815,0.18567073717713356
selection,spatial_a0p75_s3_k2,2,spatial_tempered,0.75,3.0,0.05,2,14.690117690581856,0.0,16.009260544107576,0.20579268323490396
selection,spatial_a0p75_s3_k2,3,spatial_tempered,0.75,3.0,0.05,2,13.287684351535393,0.0,19.788308101541887,0.1734756287187338
selection,spatial_a0p75_s3_k2,4,spatial_tempered,0.75,3.0,0.05,2,10.73482317149981,0.25,15.131255210433082,0.16708802618086338
selection,spatial_a0p75_s3_k2,5,spatial_tempered,0.75,3.0,0.05,2,20.97765272901331,0.125,20.64767889606495,0.22499998635612428
selection,spatial_a0p75_s3_k2,6,spatial_tempered,0.75,3.0,0.05,2,8.691245763449635,0.25,13.224714010208693,0.15914633870124817
selection,spatial_a0p75_s3_k2,7,spatial_tempered,0.75,3.0,0.05,2,17.314918293695712,0.125,19.01619016997647,0.20945120765827596
selection,spatial_a0p75_s3_k3,0,spatial_tempered,0.75,3.0,0.05,3,17.652779732169286,0.125,17.575924485144725,0.2118902348447591
selection,spatial_a0p75_s3_k3,1,spatial_tempered,0.75,3.0,0.05,3,20.680914964403822,0.0,19.808132868665272,0.23201220110058784
selection,spatial_a0p75_s3_k3,2,spatial_tempered,0.75,3.0,0.05,3,21.965269360920324,0.0,19.55494598668204,0.27317073108861223
selection,spatial_a0p75_s3_k3,3,spatial_tempered,0.75,3.0,0.05,3,21.006361849643763,0.0,22.670443618079318,0.21006097830832005
selection,spatial_a0p75_s3_k3,4,spatial_tempered,0.75,3.0,0.05,3,19.13864537170486,0.0,18.86907232502225,0.25153924711048603
selection,spatial_a0p75_s3_k3,5,spatial_tempered,0.75,3.0,0.05,3,25.416324339157796,0.125,22.885713612714333,0.25365851423703134
selection,spatial_a0p75_s3_k3,6,spatial_tempered,0.75,3.0,0.05,3,18.31789363440317,0.0,18.600875310701163,0.20945120602846146
selection,spatial_a0p75_s3_k3,7,spatial_tempered,0.75,3.0,0.05,3,22.115855819025246,0.125,21.45353008044803,0.2371951264794916
selection,spatial_a0p75_s3_k4,0,spatial_tempered,0.75,3.0,0.05,4,21.941501920411632,0.0,20.971989694833624,0.24969512154348195
selection,spatial_a0p75_s3_k4,1,spatial_tempered,0.75,3.0,0.05,4,23.954118808210644,0.0,22.36889139433844,0.2326219491660595
selection,spatial_a0p75_s3_k4,2,spatial_tempered,0.75,3.0,0.05,4,27.464406371499052,0.0,24.218059052219857,0.29756096290657297
selection,spatial_a0p75_s3_k4,3,spatial_tempered,0.75,3.0,0.05,4,25.508860800314913,0.0,25.914149417279358,0.228048799559474
selection,spatial_a0p75_s3_k4,4,spatial_tempered,0.75,3.0,0.05,4,22.590904014055088,0.0,21.04386682706461,0.28080753050744534
selection,spatial_a0p75_s3_k4,5,spatial_tempered,0.75,3.0,0.05,4,27.713954080962527,0.0,25.194733661130567,0.2585365695413202
selection,spatial_a0p75_s3_k4,6,spatial_tempered,0.75,3.0,0.05,4,24.85641704261232,0.0,22.727723185178675,0.22774391248822212
selection,spatial_a0p75_s3_k4,7,spatial_tempered,0.75,3.0,0.05,4,26.14919390805651,0.125,24.656709582420685,0.2521341515239328
selection,spatial_a0p75_s3_k5,0,spatial_tempered,0.75,3.0,0.05,5,26.04454914544509,0.0,25.28800898944487,0.3045731626916677
selection,spatial_a0p75_s3_k5,1,spatial_tempered,0.75,3.0,0.05,5,27.46113108495701,0.0,25.90605721312592,0.26280487701296806
selection,spatial_a0p75_s3_k5,2,spatial_tempered,0.75,3.0,0.05,5,30.760558525720054,0.0,27.708913774607492,0.33841463463613763
selection,spatial_a0p75_s3_k5,3,spatial_tempered,0.75,3.0,0.05,5,30.932633289216387,0.125,30.575752549113243,0.27256097830832005
selection,spatial_a0p75_s3_k5,4,spatial_tempered,0.75,3.0,0.05,5,25.064432377453183,0.0,23.358822426569155,0.3000148627907038
selection,spatial_a0p75_s3_k5,5,spatial_tempered,0.75,3.0,0.05,5,30.53951950730898,0.0,28.290212584758596,0.29237804538570344
selection,spatial_a0p75_s3_k5,6,spatial_tempered,0.75,3.0,0.05,5,28.195006107360207,0.0,25.47485559734055,0.2405487708747387
selection,spatial_a0p75_s3_k5,7,spatial_tempered,0.75,3.0,0.05,5,27.520716728633523,0.0,26.99811051221905,0.2771341388579458
selection,spatial_a0p75_s4_k2,0,spatial_tempered,0.75,4.0,0.05,2,5.0056145323576136,0.125,8.398075094833814,0.06402437225915492
selection,spatial_a0p75_s4_k2,1,spatial_tempered,0.75,4.0,0.05,2,8.138331840063742,0.125,10.666754601914928,0.0887195123359561
selection,spatial_a0p75_s4_k2,2,spatial_tempered,0.75,4.0,0.05,2,8.264229618377591,0.0,9.605933651843607,0.09939024137565866
selection,spatial_a0p75_s4_k2,3,spatial_tempered,0.75,4.0,0.05,2,4.3890771026438244,0.375,11.631824451872918,0.06768293865025043
selection,spatial_a0p75_s4_k2,4,spatial_tempered,0.75,4.0,0.05,2,5.945103842651473,0.25,9.366535973009704,0.07135631330311298
selection,spatial_a0p75_s4_k2,5,spatial_tempered,0.75,4.0,0.05,2,12.529953918592966,0.125,13.460780082611711,0.11707317247055471
selection,spatial_a0p75_s4_k2,6,spatial_tempered,0.75,4.0,0.05,2,3.298851022184727,0.375,7.092305221156515,0.0701219467446208
selection,spatial_a0p75_s4_k2,7,spatial_tempered,0.75,4.0,0.05,2,9.434687482702035,0.125,12.33804674914115,0.10548780881799757
selection,spatial_a0p75_s4_k3,0,spatial_tempered,0.75,4.0,0.05,3,9.236307072807843,0.125,9.000639819403766,0.10121950064785779
selection,spatial_a0p75_s4_k3,1,spatial_tempered,0.75,4.0,0.05,3,11.604060053968887,0.0,10.987996114681849,0.11796590127050877
selection,spatial_a0p75_s4_k3,2,spatial_tempered,0.75,4.0,0.05,3,13.573597839680078,0.0,10.91121755276724,0.13715129817137495
