method,split,rig_id,family,field_uid,target_view,noisy_whitened_rmse,clean_whitened_rmse
analytic_source_correction,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:6,5,1.7483973503112793,1.6472735404968262
true_field_correction_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:6,5,1.5252482891082764,1.1855894327163696
paired_target_field_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:6,5,0.7681999206542969,0.39922618865966797
clean_measurement_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:6,5,0.7706958651542664,0.0
zero_correction,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:7,0,2.148542881011963,1.8733279705047607
analytic_source_correction,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:7,0,2.1536834239959717,1.876556634902954
true_field_correction_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:7,0,2.9505715370178223,2.6599655151367188
paired_target_field_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:7,0,1.3750462532043457,1.0667856931686401
clean_measurement_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:7,0,0.9541230797767639,0.0
zero_correction,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:7,5,1.5761988162994385,1.4722059965133667
analytic_source_correction,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:7,5,1.6089271306991577,1.5169304609298706
true_field_correction_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:7,5,1.6545820236206055,1.3109345436096191
paired_target_field_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:7,5,1.0229684114456177,0.4244668185710907
clean_measurement_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:7,5,0.8695003390312195,0.0
zero_correction,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:8,0,2.426676034927368,1.944984793663025
analytic_source_correction,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:8,0,2.4350008964538574,1.9531745910644531
true_field_correction_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:8,0,2.407930374145508,2.0690298080444336
paired_target_field_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:8,0,1.2512143850326538,0.6816383004188538
clean_measurement_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:8,0,1.0438413619995117,0.0
zero_correction,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:8,5,1.9684339761734009,1.7440285682678223
analytic_source_correction,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:8,5,2.0294899940490723,1.8083542585372925
true_field_correction_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:8,5,1.6226478815078735,1.2944295406341553
paired_target_field_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:8,5,0.9458335041999817,0.37824174761772156
clean_measurement_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:8,5,0.9465640187263489,0.0
zero_correction,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:9,0,1.8742703199386597,1.4084569215774536
analytic_source_correction,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:9,0,1.876033067703247,1.4138927459716797
true_field_correction_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:9,0,1.8892719745635986,1.4512618780136108
paired_target_field_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:9,0,1.3410588502883911,0.45680302381515503
clean_measurement_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:9,0,1.1431984901428223,0.0
zero_correction,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:9,5,1.1673591136932373,0.949352502822876
analytic_source_correction,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:9,5,1.1588941812515259,0.9603977799415588
true_field_correction_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:9,5,1.0578787326812744,0.6613292694091797
paired_target_field_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:9,5,0.71891850233078,0.25147509574890137
clean_measurement_oracle,train,train-rig-d,expanding_kernel,train-rig-d:expanding_kernel:9,5,0.7914731502532959,0.0
zero_correction,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:0,0,3.1031134128570557,2.8142712116241455
analytic_source_correction,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:0,0,3.1236696243286133,2.8249306678771973
true_field_correction_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:0,0,3.2620737552642822,2.7953741550445557
paired_target_field_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:0,0,1.5947985649108887,1.2663623094558716
clean_measurement_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:0,0,0.9886024594306946,0.0
zero_correction,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:0,5,3.0970942974090576,2.7377805709838867
analytic_source_correction,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:0,5,3.195838689804077,2.842383861541748
true_field_correction_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:0,5,2.434152603149414,2.2473981380462646
paired_target_field_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:0,5,1.2395893335342407,0.609345018863678
clean_measurement_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:0,5,1.0433520078659058,0.0
zero_correction,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:1,0,2.0616700649261475,1.8258872032165527
analytic_source_correction,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:1,0,2.0632829666137695,1.8245455026626587
true_field_correction_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:1,0,2.5738673210144043,2.2226741313934326
paired_target_field_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:1,0,0.9914829730987549,0.7327662110328674
clean_measurement_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:1,0,0.8941748142242432,0.0
zero_correction,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:1,5,1.6895346641540527,1.4619940519332886
analytic_source_correction,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:1,5,1.740532636642456,1.4984183311462402
true_field_correction_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:1,5,1.2894834280014038,1.3802093267440796
paired_target_field_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:1,5,0.8932854533195496,0.38676127791404724
clean_measurement_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:1,5,0.9214577674865723,0.0
zero_correction,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:2,0,3.5113065242767334,3.199948310852051
analytic_source_correction,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:2,0,3.52042293548584,3.2074174880981445
true_field_correction_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:2,0,3.258688449859619,3.112015962600708
paired_target_field_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:2,0,1.845254898071289,1.4738075733184814
clean_measurement_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:2,0,1.0246577262878418,0.0
zero_correction,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:2,5,1.9171556234359741,2.1861395835876465
analytic_source_correction,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:2,5,1.9342713356018066,2.20508074760437
true_field_correction_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:2,5,2.124265670776367,2.5062761306762695
paired_target_field_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:2,5,0.8138193488121033,0.7978789210319519
clean_measurement_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:2,5,0.9204774498939514,0.0
zero_correction,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:3,0,3.2526369094848633,2.900763511657715
analytic_source_correction,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:3,0,3.250587224960327,2.8951480388641357
true_field_correction_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:3,0,3.800882577896118,3.531489133834839
paired_target_field_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:3,0,1.9295161962509155,1.3713479042053223
clean_measurement_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:3,0,1.2840131521224976,0.0
zero_correction,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:3,5,2.9682185649871826,2.848458766937256
analytic_source_correction,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:3,5,3.0037882328033447,2.882486343383789
true_field_correction_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:3,5,1.9820820093154907,1.9982645511627197
paired_target_field_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:3,5,1.058654546737671,0.5973791480064392
clean_measurement_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:3,5,0.8797594904899597,0.0
zero_correction,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:4,0,2.770793914794922,2.635127305984497
analytic_source_correction,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:4,0,2.7716925144195557,2.6364173889160156
true_field_correction_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:4,0,3.0519204139709473,2.97369384765625
paired_target_field_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:4,0,1.1841189861297607,0.9952669143676758
clean_measurement_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:4,0,1.1342830657958984,0.0
zero_correction,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:4,5,2.0042002201080322,1.9383831024169922
analytic_source_correction,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:4,5,1.9950871467590332,1.9475935697555542
true_field_correction_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:4,5,1.6781705617904663,1.517765760421753
paired_target_field_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:4,5,0.8117871880531311,0.466134637594223
clean_measurement_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:4,5,0.7591562271118164,0.0
zero_correction,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:5,0,3.8244051933288574,3.777656316757202
analytic_source_correction,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:5,0,3.8297853469848633,3.7797417640686035
true_field_correction_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:5,0,2.9171183109283447,2.9399776458740234
paired_target_field_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:5,0,1.5288902521133423,1.1563624143600464
clean_measurement_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:5,0,0.9949538707733154,0.0
zero_correction,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:5,5,4.148092746734619,4.04876184463501
analytic_source_correction,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:5,5,4.157215118408203,4.059666156768799
true_field_correction_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:5,5,2.386884927749634,2.0362014770507812
paired_target_field_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:5,5,1.1912699937820435,0.7236853837966919
clean_measurement_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:5,5,0.7093812227249146,0.0
zero_correction,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:6,0,3.532634735107422,3.369278907775879
analytic_source_correction,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:6,0,3.5294551849365234,3.373220443725586
true_field_correction_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:6,0,3.4853615760803223,3.1515443325042725
paired_target_field_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:6,0,1.6697874069213867,1.243760585784912
clean_measurement_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:6,0,1.300539255142212,0.0
zero_correction,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:6,5,1.3129374980926514,1.3852834701538086
analytic_source_correction,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:6,5,1.3783849477767944,1.4737313985824585
true_field_correction_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:6,5,1.8375003337860107,1.6258840560913086
paired_target_field_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:6,5,0.9133540391921997,0.5645116567611694
clean_measurement_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:6,5,0.7153158783912659,0.0
zero_correction,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:7,0,1.9629781246185303,1.812031626701355
analytic_source_correction,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:7,0,1.9913955926895142,1.8344743251800537
true_field_correction_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:7,0,2.2727012634277344,2.017218828201294
paired_target_field_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:7,0,1.2825086116790771,0.676945149898529
clean_measurement_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:7,0,0.9901917576789856,0.0
zero_correction,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:7,5,1.7588590383529663,1.7597017288208008
analytic_source_correction,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:7,5,1.9060120582580566,1.9226405620574951
true_field_correction_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:7,5,1.204986572265625,0.8633430600166321
paired_target_field_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:7,5,0.9592201113700867,0.3115624189376831
clean_measurement_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:7,5,0.9562947154045105,0.0
zero_correction,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:8,0,4.406882286071777,4.407845497131348
analytic_source_correction,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:8,0,4.404181957244873,4.400208473205566
true_field_correction_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:8,0,3.4571688175201416,3.500396251678467
paired_target_field_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:8,0,2.028336524963379,1.593574047088623
clean_measurement_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:8,0,1.343397855758667,0.0
zero_correction,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:8,5,2.723814010620117,2.666386365890503
analytic_source_correction,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:8,5,2.7067432403564453,2.6454479694366455
true_field_correction_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:8,5,2.7588837146759033,2.4762656688690186
paired_target_field_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:8,5,1.0636478662490845,0.7334811687469482
clean_measurement_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:8,5,0.9299527406692505,0.0
zero_correction,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:9,0,2.6728546619415283,2.4062421321868896
analytic_source_correction,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:9,0,2.6742115020751953,2.4087958335876465
true_field_correction_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:9,0,3.102139472961426,3.1133434772491455
paired_target_field_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:9,0,1.5343894958496094,1.107110619544983
clean_measurement_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:9,0,0.9953075647354126,0.0
zero_correction,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:9,5,2.5747125148773193,2.835447072982788
analytic_source_correction,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:9,5,2.724799633026123,3.0006191730499268
true_field_correction_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:9,5,2.068434000015259,1.4361884593963623
paired_target_field_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:9,5,1.38423752784729,0.5384396314620972
clean_measurement_oracle,train,train-rig-d,interacting_fronts,train-rig-d:interacting_fronts:9,5,1.2956690788269043,0.0
zero_correction,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:0,1,2.0010764598846436,1.4224915504455566
analytic_source_correction,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:0,1,2.1289331912994385,1.568739891052246
true_field_correction_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:0,1,2.010655403137207,1.2444329261779785
paired_target_field_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:0,1,1.5607792139053345,0.3452652096748352
clean_measurement_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:0,1,1.4988646507263184,0.0
zero_correction,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:0,4,1.666345477104187,1.3349603414535522
analytic_source_correction,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:0,4,1.5971367359161377,1.2615652084350586
true_field_correction_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:0,4,1.1834931373596191,0.5529975295066833
paired_target_field_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:0,4,0.9065964221954346,0.2175367921590805
clean_measurement_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:0,4,0.8871299624443054,0.0
zero_correction,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:1,1,4.568018913269043,4.140727519989014
analytic_source_correction,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:1,1,4.971269130706787,4.536839008331299
true_field_correction_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:1,1,1.8529919385910034,1.2933522462844849
paired_target_field_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:1,1,1.2243614196777344,0.4989689588546753
clean_measurement_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:1,1,1.0604851245880127,0.0
zero_correction,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:1,4,4.807373523712158,4.813735485076904
analytic_source_correction,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:1,4,4.865571975708008,4.884159564971924
true_field_correction_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:1,4,2.1080806255340576,1.994038462638855
paired_target_field_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:1,4,1.1696869134902954,0.43107742071151733
clean_measurement_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:1,4,1.088386058807373,0.0
zero_correction,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:2,1,2.356166124343872,2.507392644882202
analytic_source_correction,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:2,1,2.4969818592071533,2.6197686195373535
true_field_correction_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:2,1,1.6656465530395508,1.8051944971084595
paired_target_field_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:2,1,1.051680564880371,0.7357361912727356
clean_measurement_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:2,1,0.9376170635223389,0.0
zero_correction,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:2,4,2.617335796356201,2.3749454021453857
analytic_source_correction,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:2,4,2.5320496559143066,2.2944302558898926
true_field_correction_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:2,4,2.1575748920440674,1.9673421382904053
paired_target_field_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:2,4,1.0503040552139282,0.36612191796302795
clean_measurement_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:2,4,0.9881457686424255,0.0
zero_correction,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:3,1,2.0049867630004883,2.0174057483673096
analytic_source_correction,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:3,1,2.450549602508545,2.402411937713623
true_field_correction_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:3,1,2.077986240386963,1.8718314170837402
paired_target_field_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:3,1,1.310200810432434,0.7778836488723755
clean_measurement_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:3,1,1.0920312404632568,0.0
zero_correction,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:3,4,1.9238981008529663,2.0054712295532227
analytic_source_correction,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:3,4,2.0125670433044434,2.1098783016204834
true_field_correction_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:3,4,1.7975072860717773,1.6799497604370117
paired_target_field_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:3,4,1.1051605939865112,0.6166960000991821
clean_measurement_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:3,4,0.9790438413619995,0.0
zero_correction,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:4,1,2.8696253299713135,2.4236207008361816
analytic_source_correction,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:4,1,2.992166519165039,2.5547990798950195
true_field_correction_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:4,1,1.7047576904296875,0.9520590901374817
paired_target_field_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:4,1,1.2803298234939575,0.29962480068206787
clean_measurement_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:4,1,1.2747210264205933,0.0
zero_correction,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:4,4,2.459003210067749,2.2274813652038574
analytic_source_correction,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:4,4,2.4413561820983887,2.2301673889160156
true_field_correction_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:4,4,1.2152676582336426,0.5913936495780945
paired_target_field_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:4,4,1.0798048973083496,0.22264409065246582
clean_measurement_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:4,4,1.026719331741333,0.0
zero_correction,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:5,1,3.3708391189575195,2.991013526916504
analytic_source_correction,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:5,1,3.995751142501831,3.612016201019287
true_field_correction_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:5,1,1.7918437719345093,1.0425865650177002
paired_target_field_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:5,1,1.5213481187820435,0.3987308740615845
clean_measurement_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:5,1,1.4467262029647827,0.0
zero_correction,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:5,4,3.0387306213378906,2.7348761558532715
analytic_source_correction,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:5,4,3.098468780517578,2.7916154861450195
true_field_correction_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:5,4,1.7928519248962402,1.2244923114776611
paired_target_field_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:5,4,1.3487935066223145,0.33694058656692505
clean_measurement_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:5,4,1.2973421812057495,0.0
zero_correction,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:6,1,2.1652514934539795,1.9564119577407837
analytic_source_correction,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:6,1,2.1928746700286865,1.950927972793579
true_field_correction_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:6,1,1.9914813041687012,1.558311939239502
paired_target_field_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:6,1,1.4938455820083618,0.3872177004814148
clean_measurement_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:6,1,1.4978431463241577,0.0
zero_correction,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:6,4,2.496729850769043,2.244981288909912
analytic_source_correction,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:6,4,2.5642783641815186,2.3052845001220703
true_field_correction_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:6,4,1.073338508605957,0.9233346581459045
paired_target_field_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:6,4,0.8811471462249756,0.27727460861206055
clean_measurement_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:6,4,0.9602952599525452,0.0
zero_correction,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:7,1,2.0365214347839355,2.0218214988708496
analytic_source_correction,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:7,1,2.0413403511047363,2.0155856609344482
true_field_correction_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:7,1,1.2314060926437378,0.8807010054588318
paired_target_field_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:7,1,0.8479145765304565,0.25535398721694946
clean_measurement_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:7,1,0.8529718518257141,0.0
zero_correction,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:7,4,2.7097420692443848,2.730584144592285
analytic_source_correction,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:7,4,2.6850194931030273,2.7083113193511963
true_field_correction_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:7,4,1.2523159980773926,0.5441462397575378
paired_target_field_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:7,4,1.1442840099334717,0.19076822698116302
clean_measurement_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:7,4,1.0925956964492798,0.0
zero_correction,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:8,1,2.7590630054473877,2.584087610244751
analytic_source_correction,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:8,1,3.0164334774017334,2.839845895767212
true_field_correction_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:8,1,1.5157562494277954,0.7676758170127869
paired_target_field_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:8,1,1.4384840726852417,0.21094459295272827
clean_measurement_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:8,1,1.4478212594985962,0.0
zero_correction,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:8,4,2.898907423019409,2.674788475036621
analytic_source_correction,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:8,4,2.873213768005371,2.6700005531311035
true_field_correction_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:8,4,1.8173274993896484,1.5386518239974976
paired_target_field_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:8,4,0.8308880925178528,0.23887458443641663
clean_measurement_oracle,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:8,4,0.8086033463478088,0.0
zero_correction,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:9,1,2.597332239151001,2.2235000133514404
analytic_source_correction,validation,validation-rig-a,jet_shear,validation-rig-a:jet_shear:9,1,2.4860618114471436,2.1084747314453125
