case_id,split,family,base_seed,method,model_seed,field_relative_l2,field_rmse,field_nrmse_dynamic_range,field_mean_bias,h1_seminorm_relative_error,measured_reprojection_relative_l2,clean_reprojection_relative_l2,gate,correction_rms,optimization_forward_calls,optimization_adjoint_calls,grouped_adjoint_calls,evaluation_forward_calls,neural_inference_seconds,projection_variant,projection_iterations,damping_fraction,damping_absolute,preconditioner,projection_forward_calls,projection_adjoint_calls,paired_call_budget,matched_cgls_field_relative_l2,matched_huber_field_relative_l2,matched_base_landweber_field_relative_l2,field_gain_to_best_matched_classical,h1_gain_to_best_matched_classical,reprojection_ratio_to_matched_cgls,visible_correction_fraction,system_residual_fraction,exact_projection_approximation_error,exact_oracle_error_reduction_retention,oracle_reduction_defined,base_anchor_field_relative_l2,exact_oracle_field_relative_l2,raw_learned_field_relative_l2,exact_oracle_rank,exact_oracle_nullity_lower_bound,field_harm_to_best_matched_classical,converged,breakdown,projection_diagnostic_forward_calls,dense_oracle_used_by_algorithm,projection_target_mode,exact_oracle_internal_projection_residual,preconditioner_kind,preconditioner_is_oracle,preconditioner_setup_forward_equivalents,preconditioner_setup_adjoint_equivalents
59d5c6804bd39f12f83e,ood,single_interface,3137,pooled_cnn,43,0.4349852173967677,0.047765228046258705,0.05084267800284507,-0.003991490837027516,0.7429292413493878,0.05365822642927431,0.05860035026807893,1.0,0.05594710261647268,18,17,1,1,0.005042375007178634,affine_cg_identity_control,4,0.0,0.0,identity,5,4,18,0.6874196696593656,0.6703581598388537,0.681397607125329,0.3511152045925225,0.2842847412367075,11.399481226030536,0.25405615815151034,0.25405615815151034,0.3795909030026616,1.0890125990569053,1,0.6809629054364497,0.45509069031910315,0.4348031349557416,150,850,0,0,0,1,False,affine_observation,2.3899412463638822e-15,identity,0,0,0
59d5c6804bd39f12f83e,ood,single_interface,3137,pooled_cnn,43,0.44840449812809946,0.049238783879224333,0.052411173073404115,-0.004092007389002964,0.7723517608613436,0.020535001347751224,0.03129711838630989,1.0,0.05549571973128149,22,21,1,1,0.005042375007178634,affine_cg_identity_control,8,0.0,0.0,identity,9,8,22,0.6881320119025254,0.6583129098406465,0.68166578921653,0.31885811226663957,0.2695482889033414,10.456178426898548,0.0972272826967591,0.09722728269675904,0.16102367963203282,1.029601658564025,1,0.6809629054364497,0.45509069031910315,0.4348031349557416,150,850,0,0,0,1,False,affine_observation,2.3899412463638822e-15,identity,0,0,0
59d5c6804bd39f12f83e,ood,single_interface,3137,pooled_cnn,43,0.4544657653966287,0.04990436468921894,0.05311963636755307,-0.004148955094110833,0.7828359281010971,0.011153872206697533,0.028286773926080942,1.0,0.05555064691613039,26,25,1,1,0.005042375007178634,affine_cg_identity_control,12,0.0,0.0,identity,13,12,26,0.6883018266439218,0.6470102497690807,0.6819415571515693,0.2975910883037348,0.2631682695355777,14.05167112987251,0.05281035378762534,0.052810353787625365,0.07300632290143469,1.0027667188819562,1,0.6809629054364497,0.45509069031910315,0.4348031349557416,150,850,0,0,0,1,False,affine_observation,2.3899412463638822e-15,identity,0,0,0
59d5c6804bd39f12f83e,ood,single_interface,3137,pooled_cnn,43,0.45496439284774925,0.04995911839798964,0.05317791778477554,-0.004181852591622389,0.7856212735838506,0.001901655189413924,0.024790341249696698,1.0,0.055630796497852415,34,33,1,1,0.005042375007178634,affine_cg_identity_control,20,0.0,0.0,identity,21,20,34,0.6882122736356281,0.6275200112395889,0.6824853339498295,0.2749802640572006,0.25616660847691597,15.055117696254618,0.009003786440615648,0.009003786440615601,0.012738506965967187,1.0005591545258823,1,0.6809629054364497,0.45509069031910315,0.4348031349557416,150,850,0,0,0,1,False,affine_observation,2.3899412463638822e-15,identity,0,0,0
59d5c6804bd39f12f83e,ood,single_interface,3137,pooled_cnn,43,0.45509283673701295,0.04997322267421894,0.053192930780716755,-0.0041781946257117685,0.7859979314185813,0.00011873972156689246,0.02495616725992045,1.0,0.05563882798176973,46,45,1,1,0.005042375007178634,affine_cg_identity_control,32,0.0,0.0,identity,33,32,46,0.6881824922409155,0.6051505927679931,0.683246067788598,0.24796762628060476,0.2433582382023531,16.912762284780005,0.0005621981844857767,0.0005621981844858335,0.0008163987264727622,0.9999904972025502,1,0.6809629054364497,0.45509069031910315,0.4348031349557416,150,850,0,0,0,1,False,affine_observation,2.3899412463638822e-15,identity,0,0,0
59d5c6804bd39f12f83e,ood,single_interface,3137,pooled_cnn,43,0.4348031349557416,0.04774523378215272,0.05082139553496153,-0.005030400760465565,0.7033758261084825,0.21120616331320885,0.21568584492822812,1.0,0.06119080339390641,14,13,1,1,0.005042375007178634,affine_pcg_dense_exact_jacobi_oracle,0,0.0,0.0,supplied_positive_diagonal,1,0,14,0.6849139219513559,0.6847008786535336,0.6811374324144075,0.3649735986745288,0.2922646597406696,21.916497630615336,1.0,1.0,1.0,1.0898187293767925,1,0.6809629054364497,0.45509069031910315,0.4348031349557416,150,850,0,0,0,1,False,affine_observation,2.3899412463638822e-15,dense_exact_jacobi_oracle,1,1001,0
59d5c6804bd39f12f83e,ood,single_interface,3137,pooled_cnn,43,0.4207198548678158,0.046198764941062155,0.04917528976838058,-0.0042437275767415955,0.7003456788900216,0.10320423427793902,0.10674847838990512,1.0,0.05788213581460446,15,14,1,1,0.005042375007178634,affine_pcg_dense_exact_jacobi_oracle,1,0.0,0.0,supplied_positive_diagonal,2,1,15,0.6860950921467911,0.6805652201286273,0.6812048277958691,0.381808175874313,0.30503094733759356,13.369489555907506,0.48864215257247007,0.4886421525724702,0.6859523662445531,1.1521693822918007,1,0.6809629054364497,0.45509069031910315,0.4348031349557416,150,850,0,0,0,1,False,affine_observation,2.3899412463638822e-15,dense_exact_jacobi_oracle,1,1001,0
59d5c6804bd39f12f83e,ood,single_interface,3137,pooled_cnn,43,0.41452856511180813,0.04551890651077801,0.04845162896590349,-0.0037498393811534777,0.7031970127771837,0.08627124157085217,0.08959700907241375,1.0,0.05679752118498255,16,15,1,1,0.005042375007178634,affine_pcg_dense_exact_jacobi_oracle,2,0.0,0.0,supplied_positive_diagonal,3,2,16,0.6867588695909053,0.676910878626275,0.6812690681460137,0.38761722081782213,0.31036870482242773,13.461218355574312,0.40846933734086144,0.40846933734086144,0.5412708744786846,1.1795799681967165,1,0.6809629054364497,0.45509069031910315,0.4348031349557416,150,850,0,0,0,1,False,affine_observation,2.3899412463638822e-15,dense_exact_jacobi_oracle,1,1001,0
59d5c6804bd39f12f83e,ood,single_interface,3137,pooled_cnn,43,0.4399903458366905,0.04831483546226353,0.051427695891859374,-0.004004327322753588,0.7509828845574724,0.05426323097252466,0.060662360787827545,1.0,0.055898042509809565,18,17,1,1,0.005042375007178634,affine_pcg_dense_exact_jacobi_oracle,4,0.0,0.0,supplied_positive_diagonal,5,4,18,0.6874196696593656,0.6703581598388537,0.681397607125329,0.34364885490099945,0.2765261082312383,11.528012084976014,0.2569206794029719,0.256920679402972,0.36264796985195785,1.0668534838362815,1,0.6809629054364497,0.45509069031910315,0.4348031349557416,150,850,0,0,0,1,False,affine_observation,2.3899412463638822e-15,dense_exact_jacobi_oracle,1,1001,0
59d5c6804bd39f12f83e,ood,single_interface,3137,pooled_cnn,43,0.4489076324475237,0.04929403248203668,0.05246998127003148,-0.004149015241741394,0.7725626506360563,0.02069344331265962,0.031558875616249905,1.0,0.05549568786049967,22,21,1,1,0.005042375007178634,affine_pcg_dense_exact_jacobi_oracle,8,0.0,0.0,supplied_positive_diagonal,9,8,22,0.6881320119025254,0.6583129098406465,0.68166578921653,0.31809383389399454,0.2693488398898247,10.536855190797178,0.09797745950231676,0.09797745950231675,0.1506375132918329,1.0273741410308799,1,0.6809629054364497,0.45509069031910315,0.4348031349557416,150,850,0,0,0,1,False,affine_observation,2.3899412463638822e-15,dense_exact_jacobi_oracle,1,1001,0
59d5c6804bd39f12f83e,ood,single_interface,3137,pooled_cnn,43,0.4543069788806216,0.049886928523932374,0.05310107681338512,-0.004165399339462796,0.7831929202850912,0.009988707936878043,0.028035129518743443,1.0,0.05557845358985376,26,25,1,1,0.005042375007178634,affine_pcg_dense_exact_jacobi_oracle,12,0.0,0.0,supplied_positive_diagonal,13,12,26,0.6883018266439218,0.6470102497690807,0.6819415571515693,0.2978365040696578,0.2628322563823073,12.58379478806268,0.0472936385008105,0.047293638500810385,0.06276674676667486,1.0034697115715379,1,0.6809629054364497,0.45509069031910315,0.4348031349557416,150,850,0,0,0,1,False,affine_observation,2.3899412463638822e-15,dense_exact_jacobi_oracle,1,1001,0
59d5c6804bd39f12f83e,ood,single_interface,3137,pooled_cnn,43,0.45512049585439873,0.0499762598901901,0.05319616368046334,-0.004177462344034425,0.785867502473326,0.0011992049306033803,0.024819559762819722,1.0,0.055632030921070295,34,33,1,1,0.005042375007178634,affine_pcg_dense_exact_jacobi_oracle,20,0.0,0.0,supplied_positive_diagonal,21,20,34,0.6882122736356281,0.6275200112395889,0.6824853339498295,0.27473150225860693,0.25593347671724,9.493924804384177,0.005677887954552802,0.0056778879545527515,0.008053355732128058,0.999868042489068,1,0.6809629054364497,0.45509069031910315,0.4348031349557416,150,850,0,0,0,1,False,affine_observation,2.3899412463638822e-15,dense_exact_jacobi_oracle,1,1001,0
59d5c6804bd39f12f83e,ood,single_interface,3137,pooled_cnn,43,0.4550852709427105,0.049972391883020176,0.05319204646274876,-0.004178542883136142,0.7859974852116872,6.78070732607488e-05,0.024961017432005822,1.0,0.05563909718268691,46,45,1,1,0.005042375007178634,affine_pcg_dense_exact_jacobi_oracle,32,0.0,0.0,supplied_positive_diagonal,33,32,46,0.6881824922409155,0.6051505927679931,0.683246067788598,0.24798012861373117,0.24335866774390402,9.658140478623661,0.0003210468491877961,0.0003210468491878826,0.0005070373223807083,1.0000239931077395,1,0.6809629054364497,0.45509069031910315,0.4348031349557416,150,850,0,0,0,1,False,affine_observation,2.3899412463638822e-15,dense_exact_jacobi_oracle,1,1001,0
73a367367e8a2588b8c2,ood,two_interface,3137,pooled_cnn,43,0.5741284440598718,0.0316884149910181,0.08305023773952735,-0.0038423919875818333,0.9561183303155668,0.39429678713973604,0.39272257762020324,1.0,0.041713827101195075,14,13,1,1,0.004339209001045674,affine_cg_identity_control,0,0.0,0.0,identity,1,0,14,0.6809114779995948,0.6811119015409082,0.679814455922578,0.156823665615733,-0.03762002045653336,78.91552941841418,1.0,1.0,1.0,0.5546396767037789,1,0.6797725498505737,0.48929914841895544,0.5741284440598718,150,850,0,0,0,1,False,affine_observation,2.3431103894898017e-15,identity,0,0,0
73a367367e8a2588b8c2,ood,two_interface,3137,pooled_cnn,43,0.5027049789475132,0.027746272033298863,0.07271851524931809,-0.003091484236683905,0.8895202037453129,0.260591307596771,0.2601763869857364,1.0,0.03875709861410275,15,14,1,1,0.004339209001045674,affine_cg_identity_control,1,0.0,0.0,identity,2,1,15,0.6811088247533194,0.6723741170758207,0.6798336682543115,0.2523433514457765,0.04142510227665453,62.60030505747639,0.6609014227255655,0.6609014227255655,0.6653454287836157,0.9296183591630216,1,0.6797725498505737,0.48929914841895544,0.5741284440598718,150,850,0,0,0,1,False,affine_observation,2.3431103894898017e-15,identity,0,0,0
73a367367e8a2588b8c2,ood,two_interface,3137,pooled_cnn,43,0.4771770937917347,0.026337287289503446,0.06902579290972666,-0.0029261032017559472,0.8743139881657677,0.16822915874007396,0.16737839098103824,1.0,0.03741072902091038,16,15,1,1,0.004339209001045674,affine_cg_identity_control,2,0.0,0.0,identity,3,2,16,0.6812476751960528,0.6646656855324579,0.6798526954469145,0.28207954137203234,0.06337883758841766,47.66729316491324,0.42665617430064107,0.42665617430064107,0.44839859304111535,1.0636417186657565,1,0.6797725498505737,0.48929914841895544,0.5741284440598718,150,850,0,0,0,1,False,affine_observation,2.3431103894898017e-15,identity,0,0,0
73a367367e8a2588b8c2,ood,two_interface,3137,pooled_cnn,43,0.4758622228099394,0.026264714370042883,0.06883559096316796,-0.002931090023864515,0.8731364985680555,0.07015722219348305,0.07207777070805668,1.0,0.036711157688819405,18,17,1,1,0.004339209001045674,affine_cg_identity_control,4,0.0,0.0,identity,5,4,18,0.6813268916987113,0.651541341491001,0.679890912959718,0.2696361803827118,0.07255196104356745,29.057665879968912,0.17792998695832596,0.17792998695832593,0.28113522702663857,1.070544892399793,1,0.6797725498505737,0.48929914841895544,0.5741284440598718,150,850,0,0,0,1,False,affine_observation,2.3431103894898017e-15,identity,0,0,0
73a367367e8a2588b8c2,ood,two_interface,3137,pooled_cnn,43,0.4878678525014311,0.02692735246057582,0.07057225879491737,-0.0028352119393083514,0.8963280664683064,0.034290134834657655,0.038844284447620545,1.0,0.036337541258247424,22,21,1,1,0.004339209001045674,affine_cg_identity_control,8,0.0,0.0,identity,9,8,22,0.6814219025435678,0.6310181987036684,0.6799675410884536,0.22685612950041384,0.053350258448461356,31.085360685079955,0.08696529100173842,0.08696529100173842,0.11226717604901096,1.0075144135966836,1,0.6797725498505737,0.48929914841895544,0.5741284440598718,150,850,0,0,0,1,False,affine_observation,2.3431103894898017e-15,identity,0,0,0
73a367367e8a2588b8c2,ood,two_interface,3137,pooled_cnn,43,0.48907968529782797,0.02699423829587846,0.07074755580882185,-0.0027818928478958735,0.9033988190016842,0.012746924325634535,0.023732718517309966,1.0,0.036294608273054765,26,25,1,1,0.004339209001045674,affine_cg_identity_control,12,0.0,0.0,identity,13,12,26,0.6814352721578577,0.6147956195542447,0.6800428493441948,0.20448410863364086,0.041890087714662745,26.6911112749124,0.03232824801363931,0.03232824801363932,0.045451093933106736,1.0011521982569638,1,0.6797725498505737,0.48929914841895544,0.5741284440598718,150,850,0,0,0,1,False,affine_observation,2.3431103894898017e-15,identity,0,0,0
73a367367e8a2588b8c2,ood,two_interface,3137,pooled_cnn,43,0.4892460086297865,0.027003418337070144,0.07077161521992348,-0.002803413256200191,0.9019842236261132,0.0027182242315315548,0.019498567788858185,1.0,0.03629534144286995,34,33,1,1,0.004339209001045674,affine_cg_identity_control,20,0.0,0.0,identity,21,20,34,0.6813888188964261,0.5890458153455446,0.6801876306242165,0.16942622138349925,0.0224964775504261,39.255723241183986,0.006893853361701968,0.006893853361702019,0.009784149209868026,1.000278987978214,1,0.6797725498505737,0.48929914841895544,0.5741284440598718,150,850,0,0,0,1,False,affine_observation,2.3431103894898017e-15,identity,0,0,0
73a367367e8a2588b8c2,ood,two_interface,3137,pooled_cnn,43,0.4892931559899946,0.027006020585977102,0.0707784352956654,-0.002805678728820939,0.9019491972942366,0.00013783039766972942,0.019371761611976214,1.0,0.03629607754783241,46,45,1,1,0.004339209001045674,affine_cg_identity_control,32,0.0,0.0,identity,33,32,46,0.681394790284804,0.5585719168909797,0.6803880063504059,0.12402836377201312,-0.01986620647042477,34.19081895734627,0.00034956003235421567,0.0003495600323542297,0.0005390211885012393,1.0000314607127072,1,0.6797725498505737,0.48929914841895544,0.5741284440598718,150,850,0,0,0,1,False,affine_observation,2.3431103894898017e-15,identity,0,0,0
73a367367e8a2588b8c2,ood,two_interface,3137,pooled_cnn,43,0.5741284440598718,0.0316884149910181,0.08305023773952735,-0.0038423919875818333,0.9561183303155668,0.39429678713973604,0.39272257762020324,1.0,0.041713827101195075,14,13,1,1,0.004339209001045674,affine_pcg_dense_exact_jacobi_oracle,0,0.0,0.0,supplied_positive_diagonal,1,0,14,0.6809114779995948,0.6811119015409082,0.679814455922578,0.156823665615733,-0.03762002045653336,78.91552941841418,1.0,1.0,1.0,0.5546396767037789,1,0.6797725498505737,0.48929914841895544,0.5741284440598718,150,850,0,0,0,1,False,affine_observation,2.3431103894898017e-15,dense_exact_jacobi_oracle,1,1001,0
73a367367e8a2588b8c2,ood,two_interface,3137,pooled_cnn,43,0.4910566810574862,0.02710335649532617,0.07103353705491479,-0.0030892949947746223,0.8788351422281495,0.22082508190587902,0.22024502034741072,1.0,0.03834614187173608,15,14,1,1,0.004339209001045674,affine_pcg_dense_exact_jacobi_oracle,1,0.0,0.0,supplied_positive_diagonal,2,1,15,0.6811088247533194,0.6723741170758207,0.6798336682543115,0.2696674833452701,0.05293966002121947,53.04750039107416,0.5600478855223848,0.5600478855223847,0.6067048413611043,0.9907728185388567,1,0.6797725498505737,0.48929914841895544,0.5741284440598718,150,850,0,0,0,1,False,affine_observation,2.3431103894898017e-15,dense_exact_jacobi_oracle,1,1001,0
73a367367e8a2588b8c2,ood,two_interface,3137,pooled_cnn,43,0.47662301489996844,0.026306705488441835,0.06894564292906687,-0.0029556255223479903,0.872925437233115,0.12731572604492108,0.1264789584942147,1.0,0.037159631093693364,16,15,1,1,0.004339209001045674,affine_pcg_dense_exact_jacobi_oracle,2,0.0,0.0,supplied_positive_diagonal,3,2,16,0.6812476751960528,0.6646656855324579,0.6798526954469145,0.28291316179779924,0.06486634231350762,36.07457876707186,0.3228931358241103,0.3228931358241102,0.3954909303049931,1.0665506754418823,1,0.6797725498505737,0.48929914841895544,0.5741284440598718,150,850,0,0,0,1,False,affine_observation,2.3431103894898017e-15,dense_exact_jacobi_oracle,1,1001,0
73a367367e8a2588b8c2,ood,two_interface,3137,pooled_cnn,43,0.47400857482747755,0.026162404221289147,0.06856745252268198,-0.002950837239424455,0.8721642191873541,0.07176219188275271,0.07387426726211113,1.0,0.03664042035497253,18,17,1,1,0.004339209001045674,affine_pcg_dense_exact_jacobi_oracle,4,0.0,0.0,supplied_positive_diagonal,5,4,18,0.6813268916987113,0.651541341491001,0.679890912959718,0.2724812001296091,0.07358471893013865,29.722411026942634,0.18200044794511777,0.18200044794511783,0.25800514372818123,1.0802766868053615,1,0.6797725498505737,0.48929914841895544,0.5741284440598718,150,850,0,0,0,1,False,affine_observation,2.3431103894898017e-15,dense_exact_jacobi_oracle,1,1001,0
73a367367e8a2588b8c2,ood,two_interface,3137,pooled_cnn,43,0.487123581609198,0.02688627321229465,0.07046459669389783,-0.0028098835108255247,0.8987271218461305,0.03424989531758074,0.03876156750288461,1.0,0.03632522171908717,22,21,1,1,0.004339209001045674,affine_pcg_dense_exact_jacobi_oracle,8,0.0,0.0,supplied_positive_diagonal,9,8,22,0.6814219025435678,0.6310181987036684,0.6799675410884536,0.22803560561340408,0.050816515237302795,31.048881974565667,0.08686323712154118,0.0868632371215412,0.09985426986173561,1.011421892996112,1,0.6797725498505737,0.48929914841895544,0.5741284440598718,150,850,0,0,0,1,False,affine_observation,2.3431103894898017e-15,dense_exact_jacobi_oracle,1,1001,0
73a367367e8a2588b8c2,ood,two_interface,3137,pooled_cnn,43,0.4888822772521411,0.026983342566640492,0.07071899985536645,-0.002794043020292018,0.9024241005806197,0.009930834394094624,0.021472400531172994,1.0,0.03629114946656558,26,25,1,1,0.004339209001045674,affine_pcg_dense_exact_jacobi_oracle,12,0.0,0.0,supplied_positive_diagonal,13,12,26,0.6814352721578577,0.6147956195542447,0.6800428493441948,0.20480520403414157,0.042923836443647105,20.79442845145408,0.025186191513590007,0.025186191513590042,0.036229816715171496,1.0021886056723988,1,0.6797725498505737,0.48929914841895544,0.5741284440598718,150,850,0,0,0,1,False,affine_observation,2.3431103894898017e-15,dense_exact_jacobi_oracle,1,1001,0
73a367367e8a2588b8c2,ood,two_interface,3137,pooled_cnn,43,0.4895144063449131,0.02701823226637041,0.07081044014539206,-0.0028005908902648726,0.9023588158957931,0.0017836300387578051,0.019684794234920203,1.0,0.03629595030908618,34,33,1,1,0.004339209001045674,affine_pcg_dense_exact_jacobi_oracle,20,0.0,0.0,supplied_positive_diagonal,21,20,34,0.6813888188964261,0.5890458153455446,0.6801876306242165,0.1689705730992157,0.022090522264841955,25.758613418984915,0.004523572336707119,0.004523572336707098,0.006805274428598791,0.9988698793409486,1,0.6797725498505737,0.48929914841895544,0.5741284440598718,150,850,0,0,0,1,False,affine_observation,2.3431103894898017e-15,dense_exact_jacobi_oracle,1,1001,0
73a367367e8a2588b8c2,ood,two_interface,3137,pooled_cnn,43,0.4892961675064379,0.027006186803456473,0.07077887092493819,-0.0028056184788819018,0.9019397305487379,6.550077497299114e-05,0.01937822132425692,1.0,0.036296097933483935,46,45,1,1,0.004339209001045674,affine_pcg_dense_exact_jacobi_oracle,32,0.0,0.0,supplied_positive_diagonal,33,32,46,0.681394790284804,0.5585719168909797,0.6803880063504059,0.12402297231506335,-0.019855502082806956,16.248412371513215,0.0001661204887012638,0.00016612048870127803,0.00030235985248206447,1.0000156500198722,1,0.6797725498505737,0.48929914841895544,0.5741284440598718,150,850,0,0,0,1,False,affine_observation,2.3431103894898017e-15,dense_exact_jacobi_oracle,1,1001,0
9a6e1a09d5cfb3f6b9d9,ood,smooth_no_interface,3163,pooled_cnn,43,0.29243256291353475,0.03090727147907591,0.033409901711924,0.0007910678786950897,0.5645964790745475,0.2067336045544971,0.205902586354688,1.0,0.05073236998132221,14,13,1,1,0.004330541007220745,affine_cg_identity_control,0,0.0,0.0,identity,1,0,14,0.6060170908174671,0.615466924177167,0.6054463981803228,0.5174516241463301,0.4225994673834213,32.40942929689615,1.0,1.0,1.0,1.004732225809136,1,0.6054698876024978,0.29390694909232284,0.29243256291353475,150,850,0,0,0,1,False,affine_observation,2.4756986294390318e-15,identity,0,0,0
9a6e1a09d5cfb3f6b9d9,ood,smooth_no_interface,3163,pooled_cnn,43,0.29902016982219554,0.03160351731809903,0.034162524118752965,0.0013050592406896198,0.5882117624024209,0.07321120637629827,0.0724803211119758,1.0,0.048522805486068764,15,14,1,1,0.004330541007220745,affine_cg_identity_control,1,0.0,0.0,identity,2,1,15,0.6063046925539414,0.6083423798688355,0.6054490264804665,0.5068153463193055,0.4075352260242749,13.77151185736607,0.35413307156359786,0.35413307156359797,0.5722946035327972,0.9835884821400036,1,0.6054698876024978,0.29390694909232284,0.29243256291353475,150,850,0,0,0,1,False,affine_observation,2.4756986294390318e-15,identity,0,0,0
9a6e1a09d5cfb3f6b9d9,ood,smooth_no_interface,3163,pooled_cnn,43,0.2935862003106592,0.03102919970712992,0.0335417027386808,0.0013094957769138782,0.5873590997175112,0.04511467489797803,0.04437529901016157,1.0,0.0481464207129763,16,15,1,1,0.004330541007220745,affine_cg_identity_control,2,0.0,0.0,identity,3,2,16,0.6065101786680452,0.6022298833298888,0.6054555900003249,0.5125014409990033,0.4160007859993871,9.78870029665652,0.21822613210463973,0.21822613210463973,0.46187679274147925,1.0010294831060376,1,0.6054698876024978,0.29390694909232284,0.29243256291353475,150,850,0,0,0,1,False,affine_observation,2.4756986294390318e-15,identity,0,0,0
9a6e1a09d5cfb3f6b9d9,ood,smooth_no_interface,3163,pooled_cnn,43,0.2876225400541064,0.030398898947454428,0.03286036513034596,0.0013635871527402346,0.5860690973799445,0.02902635731707403,0.02996269513677227,1.0,0.04780004862319303,18,17,1,1,0.004330541007220745,affine_cg_identity_control,4,0.0,0.0,identity,5,4,18,0.606962827894656,0.5921819016407128,0.6054751818862301,0.5143003538993461,0.42867064977338315,8.664946894394358,0.1404046399695139,0.14040463996951397,0.31146720112517035,1.020170592395447,1,0.6054698876024978,0.29390694909232284,0.29243256291353475,150,850,0,0,0,1,False,affine_observation,2.4756986294390318e-15,identity,0,0,0
9a6e1a09d5cfb3f6b9d9,ood,smooth_no_interface,3163,pooled_cnn,43,0.29017352771555255,0.030668513478088626,0.03315181094673558,0.0012142714117432845,0.5900322010790686,0.01508317538178402,0.02166095029147797,1.0,0.04770682961662393,22,21,1,1,0.004330541007220745,affine_cg_identity_control,8,0.0,0.0,identity,9,8,22,0.6077575430103467,0.5772709326098623,0.605527166331895,0.4973356333677364,0.43651020490081466,11.741370460295348,0.07295947562220316,0.07295947562220313,0.16745534178529659,1.011982880231592,1,0.6054698876024978,0.29390694909232284,0.29243256291353475,150,850,0,0,0,1,False,affine_observation,2.4756986294390318e-15,identity,0,0,0
9a6e1a09d5cfb3f6b9d9,ood,smooth_no_interface,3163,pooled_cnn,43,0.29214158620968567,0.030876518077709286,0.03337665813952836,0.0012226201103924536,0.59263713529555,0.007937256339803016,0.019170828489047536,1.0,0.047748745627029285,26,25,1,1,0.004330541007220745,affine_cg_identity_control,12,0.0,0.0,identity,13,12,26,0.6079620337549357,0.5659320671266422,0.6055876540801884,0.48378683029404784,0.4366775760098126,18.026744645277066,0.03839364363093023,0.03839364363093025,0.08251686934783262,1.0056661517286964,1,0.6054698876024978,0.29390694909232284,0.29243256291353475,150,850,0,0,0,1,False,affine_observation,2.4756986294390318e-15,identity,0,0,0
9a6e1a09d5cfb3f6b9d9,ood,smooth_no_interface,3163,pooled_cnn,43,0.2938668815061706,0.031058864973618407,0.03357377006750694,0.0012173615704017778,0.5960683397641094,0.0009698212684711789,0.018582246357261113,1.0,0.04780141253768625,34,33,1,1,0.004330541007220745,affine_cg_identity_control,20,0.0,0.0,identity,21,20,34,0.6079950466070467,0.5477723324758696,0.6057208243087402,0.4635236866054823,0.4269361210540967,16.17930997420436,0.004691164121871266,0.004691164121871285,0.008915963142970072,1.0001286019009317,1,0.6054698876024978,0.29390694909232284,0.29243256291353475,150,850,0,0,0,1,False,affine_observation,2.4756986294390318e-15,identity,0,0,0
9a6e1a09d5cfb3f6b9d9,ood,smooth_no_interface,3163,pooled_cnn,43,0.2939059619332264,0.031062995393830495,0.0335782349369927,0.0012222082389498443,0.5960570945569313,6.464321050261504e-05,0.018616040039131844,1.0,0.04780172650975183,46,45,1,1,0.004330541007220745,affine_cg_identity_control,32,0.0,0.0,identity,33,32,46,0.6079946619794532,0.5245621453648351,0.605931852302382,0.43971183485073334,0.40749320022652324,20.953401412510765,0.0003126884506363571,0.00031268845063624006,0.000675434841661897,1.0000031684098925,1,0.6054698876024978,0.29390694909232284,0.29243256291353475,150,850,0,0,0,1,False,affine_observation,2.4756986294390318e-15,identity,0,0,0
9a6e1a09d5cfb3f6b9d9,ood,smooth_no_interface,3163,pooled_cnn,43,0.29243256291353475,0.03090727147907591,0.033409901711924,0.0007910678786950897,0.5645964790745475,0.2067336045544971,0.205902586354688,1.0,0.05073236998132221,14,13,1,1,0.004330541007220745,affine_pcg_dense_exact_jacobi_oracle,0,0.0,0.0,supplied_positive_diagonal,1,0,14,0.6060170908174671,0.615466924177167,0.6054463981803228,0.5174516241463301,0.4225994673834213,32.40942929689615,1.0,1.0,1.0,1.004732225809136,1,0.6054698876024978,0.29390694909232284,0.29243256291353475,150,850,0,0,0,1,False,affine_observation,2.4756986294390318e-15,dense_exact_jacobi_oracle,1,1001,0
9a6e1a09d5cfb3f6b9d9,ood,smooth_no_interface,3163,pooled_cnn,43,0.2969736600861751,0.03138722118689678,0.03392871401070027,0.00142298173149533,0.5846650322163867,0.06755908568232138,0.06715674035779137,1.0,0.048454274189671485,15,14,1,1,0.004330541007220745,affine_pcg_dense_exact_jacobi_oracle,1,0.0,0.0,supplied_positive_diagonal,2,1,15,0.6063046925539414,0.6083423798688355,0.6054490264804665,0.5101907279733711,0.41110760051988054,12.708310593391726,0.3267929557359994,0.3267929557359994,0.5541508188279631,0.9901570096606593,1,0.6054698876024978,0.29390694909232284,0.29243256291353475,150,850,0,0,0,1,False,affine_observation,2.4756986294390318e-15,dense_exact_jacobi_oracle,1,1001,0
9a6e1a09d5cfb3f6b9d9,ood,smooth_no_interface,3163,pooled_cnn,43,0.2922646180180032,0.030889521340623463,0.03339071430544359,0.0013679002148390576,0.5863917556265287,0.04366461807048115,0.04295129215039019,1.0,0.04810525932597223,16,15,1,1,0.004330541007220745,affine_pcg_dense_exact_jacobi_oracle,2,0.0,0.0,supplied_positive_diagonal,3,2,16,0.6065101786680452,0.6022298833298888,0.6054555900003249,0.5146959224241836,0.41696259656650636,9.47407602573833,0.2112119999289748,0.2112119999289748,0.4487152023732499,1.0052712658385266,1,0.6054698876024978,0.29390694909232284,0.29243256291353475,150,850,0,0,0,1,False,affine_observation,2.4756986294390318e-15,dense_exact_jacobi_oracle,1,1001,0
