family,phantom_seed,noise_fraction,rig_name,network_repeat_id,base_model_seed,residual_seed,omitted_view_index,omitted_view_degrees,base_best_step,residual_selected_step,residual_admitted,normalized_development_improvement,worst_renderer_relative_change,mean_renderer_relative_change,normalized_total_l2_change,normalized_total_h1_change,normalized_total_huber_change,selected_normalized_residual_l2,selected_normalized_residual_h1,correction_l2
smooth_plume,3302,0.08,nominal_six_view,base101_residual307,101,307,2,60.0,140,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smooth_plume,3302,0.08,nominal_six_view,base101_residual307,101,307,3,90.0,80,80,True,0.050747319331685414,-0.0015834800109082448,-0.05074731933168536,-0.018700480461120605,0.26293301582336426,0.07458069920539856,0.0013674992369487882,0.0420028492808342,0.31802794337272644
smooth_plume,3302,0.08,nominal_six_view,base101_residual307,101,307,4,120.0,200,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smooth_plume,3302,0.08,nominal_six_view,base101_residual307,101,307,5,150.0,100,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smooth_plume,3302,0.08,nominal_six_view,base211_residual419,211,419,0,0.0,60,20,True,0.0275155032532175,-3.7152301225695794e-05,-0.027515503253217555,-0.05526489019393921,-0.051035404205322266,-0.01787787675857544,0.0010091311996802688,0.006535254884511232,0.09972622990608215
smooth_plume,3302,0.08,nominal_six_view,base211_residual419,211,419,1,30.0,120,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smooth_plume,3302,0.08,nominal_six_view,base211_residual419,211,419,2,60.0,120,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smooth_plume,3302,0.08,nominal_six_view,base211_residual419,211,419,3,90.0,200,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smooth_plume,3302,0.08,nominal_six_view,base211_residual419,211,419,4,120.0,120,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smooth_plume,3302,0.08,nominal_six_view,base211_residual419,211,419,5,150.0,120,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smooth_plume,3302,0.08,sparse_four_view,base101_residual307,101,307,0,0.0,40,20,True,0.08311793699715331,-0.006275467769117249,-0.08311793699715342,-0.016889750957489014,0.10831499099731445,0.03269171714782715,0.0006364518776535988,0.014877771958708763,0.1835377961397171
smooth_plume,3302,0.08,sparse_four_view,base101_residual307,101,307,1,45.0,140,20,True,0.06981421604567672,-0.0028334745895628455,-0.06981421604567672,-0.0474507212638855,0.02553558349609375,0.004868358373641968,0.0009313883492723107,0.006620200350880623,0.14547500014305115
smooth_plume,3302,0.08,sparse_four_view,base101_residual307,101,307,2,90.0,60,180,True,0.13290321889341583,-0.015068794699515609,-0.13290321889341586,-0.048938214778900146,0.23716557025909424,0.062324315309524536,0.0017230039229616523,0.09711116552352905,0.37328317761421204
smooth_plume,3302,0.08,sparse_four_view,base101_residual307,101,307,3,135.0,200,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smooth_plume,3302,0.08,sparse_four_view,base211_residual419,211,419,0,0.0,60,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smooth_plume,3302,0.08,sparse_four_view,base211_residual419,211,419,1,45.0,120,140,True,0.08720712438685374,-1.6671675578949774e-05,-0.08720712438685382,-0.010306894779205322,0.043363332748413086,0.014573514461517334,0.000508771394379437,0.010341236367821693,0.20553536713123322
smooth_plume,3302,0.08,sparse_four_view,base211_residual419,211,419,2,90.0,40,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smooth_plume,3302,0.08,sparse_four_view,base211_residual419,211,419,3,135.0,200,240,True,0.1398201289359452,-0.0058529756598499905,-0.13982012893594514,-0.048076748847961426,0.08359277248382568,0.024524003267288208,0.001183557091280818,0.03256829455494881,0.2703455984592438
smooth_plume,3303,0.02,coarse_ray_six_view,base101_residual307,101,307,0,0.0,60,80,True,0.006141693451469976,-0.00012996323363467788,-0.006141693451470059,-0.0593908429145813,0.0504152774810791,0.0004892349243164062,0.0021170824766159058,0.03213810548186302,0.3262063264846802
smooth_plume,3303,0.02,coarse_ray_six_view,base101_residual307,101,307,1,30.0,240,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smooth_plume,3303,0.02,coarse_ray_six_view,base101_residual307,101,307,2,60.0,180,180,True,0.06637515634742386,-0.020854128886128254,-0.0663751563474238,0.004933714866638184,0.051123976707458496,0.015558183193206787,0.00016198953380808234,0.0036763944663107395,0.12324675172567368
smooth_plume,3303,0.02,coarse_ray_six_view,base101_residual307,101,307,3,90.0,60,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smooth_plume,3303,0.02,coarse_ray_six_view,base101_residual307,101,307,4,120.0,220,240,True,0.3203405632010583,-0.03714662233192967,-0.32034056320105825,-0.029341578483581543,0.01050877571105957,0.0069412291049957275,0.0004156239447183907,0.003057655645534396,0.1449018120765686
smooth_plume,3303,0.02,coarse_ray_six_view,base101_residual307,101,307,5,150.0,200,240,True,0.2874576265505311,-0.0822211444822869,-0.2874576265505311,-0.02260500192642212,0.007030844688415527,0.009810715913772583,0.00036847288720309734,0.004271101672202349,0.1451907753944397
smooth_plume,3303,0.02,coarse_ray_six_view,base211_residual419,211,419,0,0.0,240,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smooth_plume,3303,0.02,coarse_ray_six_view,base211_residual419,211,419,1,30.0,200,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smooth_plume,3303,0.02,coarse_ray_six_view,base211_residual419,211,419,2,60.0,200,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smooth_plume,3303,0.02,coarse_ray_six_view,base211_residual419,211,419,3,90.0,80,60,True,0.0556572913959712,-0.014347311585240385,-0.05565729139597117,-0.010543346405029297,0.036492109298706055,0.010286301374435425,0.00048252532724291086,0.005714554339647293,0.1695249229669571
smooth_plume,3303,0.02,coarse_ray_six_view,base211_residual419,211,419,4,120.0,240,160,True,0.3744256146712952,-0.002025402304149715,-0.3744256146712952,-0.04401630163192749,0.04498624801635742,0.02089586853981018,0.0006204599048942327,0.004128819797188044,0.148893803358078
smooth_plume,3303,0.02,coarse_ray_six_view,base211_residual419,211,419,5,150.0,240,160,True,0.4035101461749617,-0.0013308855532897512,-0.40351014617496167,-0.047669827938079834,0.07737255096435547,0.0291462242603302,0.0007728839409537613,0.006854355800896883,0.17836084961891174
smooth_plume,3303,0.02,nominal_six_view,base101_residual307,101,307,0,0.0,60,60,True,0.05109910179063637,-0.011573095765927577,-0.05109910179063648,-0.06380808353424072,-0.02003532648086548,-0.012873977422714233,0.0013806622009724379,0.008516250178217888,0.20414601266384125
smooth_plume,3303,0.02,nominal_six_view,base101_residual307,101,307,1,30.0,220,240,True,0.41214984974981994,-0.14438247615044286,-0.41214984974981983,0.012671947479248047,0.07395410537719727,0.028057485818862915,0.00023862920352257788,0.006028286647051573,0.14052854478359222
smooth_plume,3303,0.02,nominal_six_view,base101_residual307,101,307,2,60.0,240,240,True,0.3905872381086821,-0.09720557436042021,-0.3905872381086822,-0.035820186138153076,0.060451388359069824,0.023006319999694824,0.0004844031936954707,0.006966409273445606,0.11695234477519989
smooth_plume,3303,0.02,nominal_six_view,base101_residual307,101,307,3,90.0,60,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smooth_plume,3303,0.02,nominal_six_view,base101_residual307,101,307,4,120.0,240,240,True,0.5197190887163345,-0.12695620947644182,-0.5197190887163345,-0.04628312587738037,0.055246710777282715,0.024814218282699585,0.0007605193532072008,0.00793049018830061,0.14917942881584167
smooth_plume,3303,0.02,nominal_six_view,base101_residual307,101,307,5,150.0,180,240,True,0.35911710516786066,-0.06117376335452829,-0.3591171051678606,0.005154252052307129,0.07854068279266357,0.030962258577346802,0.00022479737526737154,0.00830612052232027,0.11974430084228516
smooth_plume,3303,0.02,nominal_six_view,base211_residual419,211,419,0,0.0,240,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smooth_plume,3303,0.02,nominal_six_view,base211_residual419,211,419,1,30.0,240,240,True,0.42381773963728064,-0.1356460589980425,-0.42381773963728064,-0.014866232872009277,0.1090998649597168,0.03847697377204895,0.0001407347881468013,0.009538782760500908,0.18195542693138123
smooth_plume,3303,0.02,nominal_six_view,base211_residual419,211,419,2,60.0,240,240,True,0.5213827017685637,-0.13748109624763283,-0.5213827017685637,-0.04845160245895386,0.1233285665512085,0.04515513777732849,0.0008224420598708093,0.010293551720678806,0.16481204330921173
smooth_plume,3303,0.02,nominal_six_view,base211_residual419,211,419,3,90.0,240,20,True,0.09448025095191248,-0.0035493291879498123,-0.09448025095191248,-0.04316610097885132,-0.029225945472717285,-0.010732531547546387,0.0010221714619547129,0.006565391551703215,0.2052617371082306
smooth_plume,3303,0.02,nominal_six_view,base211_residual419,211,419,4,120.0,180,240,True,0.41554305887075116,-0.008245193489427982,-0.4155430588707511,-0.046289026737213135,0.09989523887634277,0.03764784336090088,0.0006770392647013068,0.008696317672729492,0.141127809882164
smooth_plume,3303,0.02,nominal_six_view,base211_residual419,211,419,5,150.0,240,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smooth_plume,3303,0.02,sparse_four_view,base101_residual307,101,307,0,0.0,40,40,True,0.1151856662309444,-0.04713372801050897,-0.11518566623094434,-0.1020171046257019,0.05432713031768799,0.012483596801757812,0.004904256667941809,0.0361567847430706,0.4415588080883026
smooth_plume,3303,0.02,sparse_four_view,base101_residual307,101,307,1,45.0,240,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smooth_plume,3303,0.02,sparse_four_view,base101_residual307,101,307,2,90.0,40,40,True,0.11075544394872261,-0.04246156483379182,-0.11075544394872258,-0.12471294403076172,-0.03420758247375488,-0.0052073001861572266,0.0071013555862009525,0.022378353402018547,0.2891920506954193
smooth_plume,3303,0.02,sparse_four_view,base101_residual307,101,307,3,135.0,240,180,True,0.21620425711814328,-0.019972352009802186,-0.2162042571181433,0.004093766212463379,0.05326640605926514,0.0179002583026886,7.967131386976689e-05,0.004461169242858887,0.14057663083076477
smooth_plume,3303,0.02,sparse_four_view,base211_residual419,211,419,0,0.0,220,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smooth_plume,3303,0.02,sparse_four_view,base211_residual419,211,419,1,45.0,220,180,True,0.3209707738789006,-0.024429149132641825,-0.3209707738789005,-0.007490396499633789,0.03180861473083496,0.013355761766433716,0.0001621970732230693,0.0025831914972513914,0.15939751267433167
smooth_plume,3303,0.02,sparse_four_view,base211_residual419,211,419,2,90.0,40,120,True,0.18682715493835111,-0.0039909924603110936,-0.18682715493835111,-0.0794210433959961,-0.0892903208732605,-0.03878206014633179,0.008695997297763824,0.07783249765634537,0.4395039975643158
smooth_plume,3303,0.02,sparse_four_view,base211_residual419,211,419,3,135.0,200,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smooth_plume,3303,0.08,coarse_ray_six_view,base101_residual307,101,307,0,0.0,240,120,True,0.0692693875432785,-0.0001532671925568163,-0.0692693875432785,0.04887712001800537,0.10415565967559814,0.037430405616760254,0.001310694613493979,0.02400282211601734,0.25399601459503174
smooth_plume,3303,0.08,coarse_ray_six_view,base101_residual307,101,307,1,30.0,140,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smooth_plume,3303,0.08,coarse_ray_six_view,base101_residual307,101,307,2,60.0,120,140,True,0.04360758741684323,-0.001067916371714328,-0.04360758741684326,0.03862428665161133,0.040667176246643066,0.014501631259918213,0.0007364730117842555,0.006802499759942293,0.2063601315021515
smooth_plume,3303,0.08,coarse_ray_six_view,base101_residual307,101,307,3,90.0,60,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smooth_plume,3303,0.08,coarse_ray_six_view,base101_residual307,101,307,4,120.0,180,180,True,0.07249616069188691,-0.0009868878940362258,-0.07249616069188697,0.014787435531616211,0.06486213207244873,0.02244153618812561,0.0002773815649561584,0.013132371939718723,0.15423494577407837
smooth_plume,3303,0.08,coarse_ray_six_view,base101_residual307,101,307,5,150.0,220,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smooth_plume,3303,0.08,coarse_ray_six_view,base211_residual419,211,419,0,0.0,240,80,True,0.2242516645230549,-0.0010520560879521135,-0.2242516645230549,-0.01959294080734253,-0.02211916446685791,-0.005983978509902954,0.000370813679182902,0.0049883220344781876,0.2136465311050415
smooth_plume,3303,0.08,coarse_ray_six_view,base211_residual419,211,419,1,30.0,160,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smooth_plume,3303,0.08,coarse_ray_six_view,base211_residual419,211,419,2,60.0,140,120,True,0.15027750871428003,-0.0011437947463850406,-0.15027750871427994,-0.02087169885635376,0.028325915336608887,0.012096315622329712,0.00022044323850423098,0.0048379432410001755,0.1516799032688141
smooth_plume,3303,0.08,coarse_ray_six_view,base211_residual419,211,419,3,90.0,220,200,True,0.08660301482114341,-0.0002857122942208079,-0.08660301482114344,0.0027524232864379883,0.02235269546508789,0.007348865270614624,0.0024030234199017286,0.07937003672122955,0.47030651569366455
smooth_plume,3303,0.08,coarse_ray_six_view,base211_residual419,211,419,4,120.0,120,100,True,0.13995381150441955,-0.0014035553136456658,-0.1399538115044196,0.005757570266723633,0.03448367118835449,0.012936294078826904,0.00015429647464770824,0.005591853056102991,0.16767969727516174
smooth_plume,3303,0.08,coarse_ray_six_view,base211_residual419,211,419,5,150.0,220,140,True,0.2606400665847459,-0.0033080112062991995,-0.2606400665847459,-0.0226249098777771,0.004065990447998047,0.004938453435897827,0.00036250794073566794,0.003854186274111271,0.13159772753715515
smooth_plume,3303,0.08,nominal_six_view,base101_residual307,101,307,0,0.0,60,60,True,0.05465655539111802,-0.022586699682338507,-0.05465655539111802,-0.059330880641937256,0.0061141252517700195,-0.0074073076248168945,0.001268597668968141,0.014734888449311256,0.2263643592596054
smooth_plume,3303,0.08,nominal_six_view,base101_residual307,101,307,1,30.0,180,240,True,0.17596338100830933,-0.032232529628679396,-0.17596338100830936,0.012184500694274902,0.044371962547302246,0.020700037479400635,0.00035998813109472394,0.01116867084056139,0.18230001628398895
smooth_plume,3303,0.08,nominal_six_view,base101_residual307,101,307,2,60.0,200,240,True,0.20909309027006162,-0.025440149256606537,-0.20909309027006157,0.006599903106689453,0.07438910007476807,0.026935487985610962,0.00034279809915460646,0.012660970911383629,0.14480751752853394
smooth_plume,3303,0.08,nominal_six_view,base101_residual307,101,307,3,90.0,220,240,True,0.020226406566296373,-0.007830736026654184,-0.020226406566296345,-0.08984899520874023,0.06372058391571045,0.047491252422332764,0.00461376691237092,0.3299666941165924,0.7767665982246399
smooth_plume,3303,0.08,nominal_six_view,base101_residual307,101,307,4,120.0,240,240,True,0.3241473782054123,-0.05303044947968427,-0.3241473782054122,-0.016466975212097168,0.07093691825866699,0.026465147733688354,0.00033722311491146684,0.009455323219299316,0.1549801230430603
smooth_plume,3303,0.08,nominal_six_view,base101_residual307,101,307,5,150.0,240,240,True,0.20441398986282766,-0.05966830594869299,-0.20441398986282763,-0.00417017936706543,0.03915297985076904,0.023344486951828003,0.0003748720046132803,0.01750447228550911,0.23397304117679596
smooth_plume,3303,0.08,nominal_six_view,base211_residual419,211,419,0,0.0,240,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smooth_plume,3303,0.08,nominal_six_view,base211_residual419,211,419,1,30.0,180,220,True,0.19538274690008683,-0.0007407333859681398,-0.19538274690008683,-0.01892828941345215,0.0408780574798584,0.021219581365585327,0.0007065991521812975,0.007741050329059362,0.17700506746768951
smooth_plume,3303,0.08,nominal_six_view,base211_residual419,211,419,2,60.0,120,200,True,0.13503260435557218,-0.01209523997233164,-0.13503260435557218,-0.0025527477264404297,0.06648516654968262,0.030311137437820435,0.0006637610495090485,0.017804384231567383,0.21666844189167023
smooth_plume,3303,0.08,nominal_six_view,base211_residual419,211,419,3,90.0,240,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smooth_plume,3303,0.08,nominal_six_view,base211_residual419,211,419,4,120.0,120,220,True,0.16596977910930932,-0.026243375771494826,-0.16596977910930932,-0.008053839206695557,0.03992962837219238,0.02878531813621521,0.0005133808008395135,0.019190235063433647,0.19755464792251587
smooth_plume,3303,0.08,nominal_six_view,base211_residual419,211,419,5,150.0,220,240,True,0.25808497947525655,-0.015793525890542837,-0.25808497947525644,-0.019061565399169922,0.06550323963165283,0.037201255559921265,0.0007058153860270977,0.020194193348288536,0.21450017392635345
smooth_plume,3303,0.08,sparse_four_view,base101_residual307,101,307,0,0.0,40,60,True,0.115341103996901,-0.03740753485894621,-0.11534110399690098,-0.13178503513336182,0.04800724983215332,0.009524345397949219,0.008608194068074226,0.08923796564340591,0.48324185609817505
smooth_plume,3303,0.08,sparse_four_view,base101_residual307,101,307,1,45.0,160,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smooth_plume,3303,0.08,sparse_four_view,base101_residual307,101,307,2,90.0,40,40,True,0.040397376210125735,-0.022407817637942196,-0.04039737621012582,-0.12119948863983154,-0.020697355270385742,-0.0022280514240264893,0.006407550536096096,0.017725149169564247,0.27300718426704407
smooth_plume,3303,0.08,sparse_four_view,base101_residual307,101,307,3,135.0,180,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smooth_plume,3303,0.08,sparse_four_view,base211_residual419,211,419,0,0.0,120,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smooth_plume,3303,0.08,sparse_four_view,base211_residual419,211,419,1,45.0,220,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smooth_plume,3303,0.08,sparse_four_view,base211_residual419,211,419,2,90.0,40,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smooth_plume,3303,0.08,sparse_four_view,base211_residual419,211,419,3,135.0,220,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smooth_plume,3304,0.02,coarse_ray_six_view,base101_residual307,101,307,0,0.0,220,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smooth_plume,3304,0.02,coarse_ray_six_view,base101_residual307,101,307,1,30.0,240,180,True,0.4533688807663826,-0.18811129362161072,-0.4533688807663826,-0.00932997465133667,0.017513632774353027,0.007682591676712036,0.00026883691316470504,0.003414393402636051,0.10868015140295029
smooth_plume,3304,0.02,coarse_ray_six_view,base101_residual307,101,307,2,60.0,240,240,True,0.4199828104196994,-0.15120234331338678,-0.41998281041969937,-0.0430946946144104,0.00720977783203125,0.005244344472885132,0.0007505412795580924,0.006194691639393568,0.17145265638828278
smooth_plume,3304,0.02,coarse_ray_six_view,base101_residual307,101,307,3,90.0,240,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smooth_plume,3304,0.02,coarse_ray_six_view,base101_residual307,101,307,4,120.0,240,200,True,0.36070999772347334,-0.055078477449636676,-0.3607099977234734,-0.04128849506378174,-0.011487007141113281,-0.002165287733078003,0.000639069068711251,0.002910073846578598,0.15226049721240997
smooth_plume,3304,0.02,coarse_ray_six_view,base101_residual307,101,307,5,150.0,220,240,True,0.4559052773258143,-0.25867042660972484,-0.4559052773258144,-0.05653959512710571,-0.05051988363265991,-0.007757842540740967,0.001297930022701621,0.011271719820797443,0.2661687135696411
smooth_plume,3304,0.02,coarse_ray_six_view,base211_residual419,211,419,0,0.0,240,200,True,0.3341279585746051,-0.10916318240749279,-0.33412795857460503,0.032776713371276855,0.09213137626647949,0.032922953367233276,0.0011353843146935105,0.00882638618350029,0.186757430434227
smooth_plume,3304,0.02,coarse_ray_six_view,base211_residual419,211,419,1,30.0,240,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smooth_plume,3304,0.02,coarse_ray_six_view,base211_residual419,211,419,2,60.0,240,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smooth_plume,3304,0.02,coarse_ray_six_view,base211_residual419,211,419,3,90.0,240,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smooth_plume,3304,0.02,coarse_ray_six_view,base211_residual419,211,419,4,120.0,220,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smooth_plume,3304,0.02,coarse_ray_six_view,base211_residual419,211,419,5,150.0,220,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smooth_plume,3304,0.02,nominal_six_view,base101_residual307,101,307,0,0.0,240,40,True,0.1542793060017077,-0.004160040318178182,-0.15427930600170767,-0.07975822687149048,-0.03347599506378174,-0.00401344895362854,0.002269136719405651,0.027364566922187805,0.18840043246746063
smooth_plume,3304,0.02,nominal_six_view,base101_residual307,101,307,1,30.0,240,240,True,0.5368634143698918,-0.25124957843193796,-0.5368634143698919,-0.03775990009307861,0.011203527450561523,0.009615659713745117,0.0006301727844402194,0.00813306961208582,0.18751701712608337
smooth_plume,3304,0.02,nominal_six_view,base101_residual307,101,307,2,60.0,240,240,True,0.512031434222675,-0.162777042060943,-0.5120314342226749,-0.03889518976211548,0.002386808395385742,0.007368803024291992,0.0005724537768401206,0.005781103856861591,0.14611423015594482
smooth_plume,3304,0.02,nominal_six_view,base101_residual307,101,307,3,90.0,240,20,True,0.04786841538543518,-0.0015904949923182254,-0.04786841538543521,-0.032574474811553955,-0.040852248668670654,-0.014432191848754883,0.0006898257415741682,0.004969252739101648,0.12806235253810883
smooth_plume,3304,0.02,nominal_six_view,base101_residual307,101,307,4,120.0,240,240,True,0.5524816245067132,-0.20395648439642422,-0.5524816245067132,-0.04642897844314575,-0.0009049773216247559,0.006789475679397583,0.0008327154209837317,0.0066998726688325405,0.18776807188987732
smooth_plume,3304,0.02,nominal_six_view,base101_residual307,101,307,5,150.0,240,240,True,0.5028770763629629,-0.22163891829467808,-0.5028770763629629,-0.04462665319442749,-0.004485130310058594,0.008406221866607666,0.0008636537240818143,0.009095191955566406,0.20413175225257874
smooth_plume,3304,0.02,nominal_six_view,base211_residual419,211,419,0,0.0,220,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smooth_plume,3304,0.02,nominal_six_view,base211_residual419,211,419,1,30.0,220,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smooth_plume,3304,0.02,nominal_six_view,base211_residual419,211,419,2,60.0,240,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smooth_plume,3304,0.02,nominal_six_view,base211_residual419,211,419,3,90.0,80,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smooth_plume,3304,0.02,nominal_six_view,base211_residual419,211,419,4,120.0,160,240,True,0.4674352599536472,-0.017669406293257084,-0.4674352599536472,-0.037877440452575684,0.07035660743713379,0.03148123621940613,0.0006742409896105528,0.013809306547045708,0.21028386056423187
smooth_plume,3304,0.02,nominal_six_view,base211_residual419,211,419,5,150.0,220,240,True,0.45720369280165396,-0.00819743321188282,-0.45720369280165396,-0.036184728145599365,0.10731089115142822,0.04144272208213806,0.0005941366543993354,0.014257384464144707,0.2220144271850586
smooth_plume,3304,0.02,sparse_four_view,base101_residual307,101,307,0,0.0,40,80,True,0.3276863468009066,-0.09205224680571156,-0.3276863468009067,-0.18470191955566406,0.1811816692352295,0.023625463247299194,0.013047012500464916,0.1856478899717331,0.5370798707008362
smooth_plume,3304,0.02,sparse_four_view,base101_residual307,101,307,1,45.0,200,240,True,0.3734886267685441,-0.05581033468558072,-0.3734886267685441,-0.013118445873260498,-0.054851412773132324,-0.011940628290176392,0.0001564631675137207,0.0050335843116045,0.12930871546268463
smooth_plume,3304,0.02,sparse_four_view,base101_residual307,101,307,2,90.0,240,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smooth_plume,3304,0.02,sparse_four_view,base101_residual307,101,307,3,135.0,200,220,True,0.43577686567972573,-0.031114480243730647,-0.43577686567972573,-0.009131073951721191,-0.008456826210021973,0.0016993284225463867,0.00012142741616116837,0.005712989717721939,0.11470507085323334
smooth_plume,3304,0.02,sparse_four_view,base211_residual419,211,419,0,0.0,240,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smooth_plume,3304,0.02,sparse_four_view,base211_residual419,211,419,1,45.0,160,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smooth_plume,3304,0.02,sparse_four_view,base211_residual419,211,419,2,90.0,220,80,True,0.10398370667930446,-6.558059739747435e-05,-0.10398370667930443,-0.04569000005722046,0.014395594596862793,0.005768805742263794,0.0010004168143495917,0.006283152848482132,0.18679162859916687
smooth_plume,3304,0.02,sparse_four_view,base211_residual419,211,419,3,135.0,220,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smooth_plume,3304,0.08,coarse_ray_six_view,base101_residual307,101,307,0,0.0,240,60,True,0.1112975237383168,-0.023491747985242784,-0.11129752373831678,-0.015435874462127686,0.05188643932342529,0.01573893427848816,0.00022444904607255012,0.02389955334365368,0.20064498484134674
smooth_plume,3304,0.08,coarse_ray_six_view,base101_residual307,101,307,1,30.0,220,140,True,0.1318343077865486,-0.030402782388102456,-0.13183430778654864,-0.02324765920639038,0.03742337226867676,0.01109287142753601,0.0004005723458249122,0.005704623647034168,0.12479040771722794
smooth_plume,3304,0.08,coarse_ray_six_view,base101_residual307,101,307,2,60.0,120,120,True,0.08874487607328341,-0.028313364432057342,-0.08874487607328349,0.03310525417327881,-0.012441098690032959,-0.0024627745151519775,0.0005765139358118176,0.007221403531730175,0.16178502142429352
smooth_plume,3304,0.08,coarse_ray_six_view,base101_residual307,101,307,3,90.0,240,20,True,0.06825011589320906,-0.013235297708501292,-0.06825011589320909,-0.026726722717285156,-0.0631064772605896,-0.01951923966407776,0.0007371549145318568,0.01182959508150816,0.17142562568187714
smooth_plume,3304,0.08,coarse_ray_six_view,base101_residual307,101,307,4,120.0,160,20,True,0.126597559744131,-0.07058685231689898,-0.12659755974413103,-0.0005338191986083984,-0.0244981050491333,-0.008170902729034424,0.00010753905371529981,0.00360442278906703,0.19927553832530975
smooth_plume,3304,0.08,coarse_ray_six_view,base101_residual307,101,307,5,150.0,160,180,True,0.14951795797046752,-0.021384150741663,-0.14951795797046752,-0.00520557165145874,-0.019330203533172607,0.00043907761573791504,0.00036573948455043137,0.009709355421364307,0.18164126574993134
smooth_plume,3304,0.08,coarse_ray_six_view,base211_residual419,211,419,0,0.0,180,240,True,0.21388979609062697,-0.07353990410134648,-0.213889796090627,0.06556880474090576,0.15499210357666016,0.06592637300491333,0.002367941429838538,0.05776118114590645,0.3965853452682495
smooth_plume,3304,0.08,coarse_ray_six_view,base211_residual419,211,419,1,30.0,180,200,True,0.2784873530286509,-0.011444915619926777,-0.27848735302865085,-0.04389697313308716,0.0319979190826416,0.018362045288085938,0.0008320355555042624,0.009059510193765163,0.20384344458580017
smooth_plume,3304,0.08,coarse_ray_six_view,base211_residual419,211,419,2,60.0,120,200,True,0.23311428723387573,-0.005777124922296539,-0.2331142872338757,-0.0015691518783569336,0.08542001247406006,0.03653934597969055,0.0004744853067677468,0.014840503223240376,0.14849698543548584
