family,phantom_seed,noise_fraction,rig_name,network_repeat_id,base_model_seed,residual_seed,fit_role,base_training_seconds,residual_training_seconds
smooth_plume,3303,0.08,coarse_ray_six_view,base101_residual307,101,307,leave_out_2,0.847639458021149,6.19720412499737
smooth_plume,3303,0.08,coarse_ray_six_view,base101_residual307,101,307,leave_out_3,0.7988748330390081,6.2137113329954445
smooth_plume,3303,0.08,coarse_ray_six_view,base101_residual307,101,307,leave_out_4,0.8070237499196082,6.1980878750327975
smooth_plume,3303,0.08,coarse_ray_six_view,base101_residual307,101,307,leave_out_5,0.8151968329912052,6.206351791974157
smooth_plume,3303,0.08,coarse_ray_six_view,base211_residual419,211,419,full,0.9452125420793891,6.74845766602084
smooth_plume,3303,0.08,coarse_ray_six_view,base211_residual419,211,419,leave_out_0,0.8161881660344079,6.206060750060715
smooth_plume,3303,0.08,coarse_ray_six_view,base211_residual419,211,419,leave_out_1,0.8436542919371277,6.213377083069645
smooth_plume,3303,0.08,coarse_ray_six_view,base211_residual419,211,419,leave_out_2,0.8164811249589548,6.214156624977477
smooth_plume,3303,0.08,coarse_ray_six_view,base211_residual419,211,419,leave_out_3,0.8091632500290871,6.195887958048843
smooth_plume,3303,0.08,coarse_ray_six_view,base211_residual419,211,419,leave_out_4,0.8073953340062872,6.207372750039212
smooth_plume,3303,0.08,coarse_ray_six_view,base211_residual419,211,419,leave_out_5,0.8136370000429451,6.223951125051826
smooth_plume,3303,0.08,nominal_six_view,base101_residual307,101,307,full,1.3316525419941172,7.842611166997813
smooth_plume,3303,0.08,nominal_six_view,base101_residual307,101,307,leave_out_0,1.1396946249296889,7.205412667011842
smooth_plume,3303,0.08,nominal_six_view,base101_residual307,101,307,leave_out_1,1.1730283329961821,7.199485833058134
smooth_plume,3303,0.08,nominal_six_view,base101_residual307,101,307,leave_out_2,1.1213062079623342,7.237299083964899
smooth_plume,3303,0.08,nominal_six_view,base101_residual307,101,307,leave_out_3,1.1263503329828382,7.256293207989074
smooth_plume,3303,0.08,nominal_six_view,base101_residual307,101,307,leave_out_4,1.1746799580287188,7.214017916936427
smooth_plume,3303,0.08,nominal_six_view,base101_residual307,101,307,leave_out_5,1.1259821660351008,7.249111874960363
smooth_plume,3303,0.08,nominal_six_view,base211_residual419,211,419,full,1.3443687499966472,7.867550499970093
smooth_plume,3303,0.08,nominal_six_view,base211_residual419,211,419,leave_out_0,1.1497906249715015,7.2532706670463085
smooth_plume,3303,0.08,nominal_six_view,base211_residual419,211,419,leave_out_1,1.1300185830332339,7.225707459030673
smooth_plume,3303,0.08,nominal_six_view,base211_residual419,211,419,leave_out_2,1.111228333087638,7.253700791974552
smooth_plume,3303,0.08,nominal_six_view,base211_residual419,211,419,leave_out_3,1.1382552919676527,7.198482249979861
smooth_plume,3303,0.08,nominal_six_view,base211_residual419,211,419,leave_out_4,1.1425954579608515,7.249687167000957
smooth_plume,3303,0.08,nominal_six_view,base211_residual419,211,419,leave_out_5,1.107472165953368,7.247187624918297
smooth_plume,3303,0.08,sparse_four_view,base101_residual307,101,307,full,0.9416681659640744,6.944552207947709
smooth_plume,3303,0.08,sparse_four_view,base101_residual307,101,307,leave_out_0,0.8081649580271915,6.101134832948446
smooth_plume,3303,0.08,sparse_four_view,base101_residual307,101,307,leave_out_1,0.8130547909531742,6.107409041025676
smooth_plume,3303,0.08,sparse_four_view,base101_residual307,101,307,leave_out_2,0.8076776249799877,6.129935165983625
smooth_plume,3303,0.08,sparse_four_view,base101_residual307,101,307,leave_out_3,0.8076080420287326,6.108058457961306
smooth_plume,3303,0.08,sparse_four_view,base211_residual419,211,419,full,0.969891749904491,6.932898249942809
smooth_plume,3303,0.08,sparse_four_view,base211_residual419,211,419,leave_out_0,0.8126990830060095,6.097342499997467
smooth_plume,3303,0.08,sparse_four_view,base211_residual419,211,419,leave_out_1,0.8087954589864239,6.14756233303342
smooth_plume,3303,0.08,sparse_four_view,base211_residual419,211,419,leave_out_2,0.8086333749815822,6.206659083021805
smooth_plume,3303,0.08,sparse_four_view,base211_residual419,211,419,leave_out_3,0.8082915840204805,6.09116512502078
smooth_plume,3304,0.02,coarse_ray_six_view,base101_residual307,101,307,full,0.9008237089728937,6.7227976670255885
smooth_plume,3304,0.02,coarse_ray_six_view,base101_residual307,101,307,leave_out_0,0.8176882910775021,6.264092291006818
smooth_plume,3304,0.02,coarse_ray_six_view,base101_residual307,101,307,leave_out_1,0.8189072080422193,6.203039166983217
smooth_plume,3304,0.02,coarse_ray_six_view,base101_residual307,101,307,leave_out_2,0.8175096669001505,6.2150723750237375
smooth_plume,3304,0.02,coarse_ray_six_view,base101_residual307,101,307,leave_out_3,0.8412097500404343,6.204716666019522
smooth_plume,3304,0.02,coarse_ray_six_view,base101_residual307,101,307,leave_out_4,0.8174176249885932,6.2014557080110535
smooth_plume,3304,0.02,coarse_ray_six_view,base101_residual307,101,307,leave_out_5,0.8262094580568373,6.24745016603265
smooth_plume,3304,0.02,coarse_ray_six_view,base211_residual419,211,419,full,0.917310917051509,6.723836374934763
